0,1,2,3
0.9885862707571613,0.9866001666920012,0.9879030362864066,0.9883379354572134
0.9805738116771704,0.9799295600128313,0.980646224204524,0.9791164920172634
0.9789967354206883,0.9766261802030679,0.9784351062924568,0.9778678789385834
0.992661030085878,0.9914477317438267,0.9926137266954476,0.9932038589000342
0.9832892357687933,0.9836914185190703,0.9839361554370336,0.9817190819586903
0.9838729790601541,0.98228271120371,0.983554848108855,0.9828294057007689
0.9910479902436491,0.9900906615589761,0.99095887611372,0.9910078438068388
0.9787044836512967,0.9775676028844789,0.9782691537891851,0.9771264202328999
0.9806206166125848,0.9802439236812999,0.9805757361874458,0.9788736205049685
0.9894933589328001,0.9889906103168072,0.9901873019844583,0.9896151889447535
0.9672209328920611,0.96637036937865,0.9697944895154514,0.966684460763906
0.9767059982702178,0.9736287272905946,0.9766113156593323,0.9770894900063938
0.9489421862267808,0.9472848099992112,0.951541919407912,0.9468061629644302
0.9714557828878929,0.9728343789878037,0.970871033550915,0.9672459779737066
0.981243811643368,0.9805517087739918,0.9834166102059145,0.9810672579408928
0.9777365747354182,0.9746914164265427,0.9759653769152872,0.9757938753281477
0.98878450854134,0.9875946438297492,0.9879582520075344,0.9872150006397034
0.9705677319859026,0.9676237132301148,0.9713818652590598,0.9713105801962935
0.9719914832434351,0.9688912231167487,0.9702745434791671,0.968857946668174
0.9838214693775882,0.9821929023181207,0.9829840946473273,0.9819752746754079
0.9832725720627854,0.9822150965658453,0.9841372195217237,0.9828119546957399
0.9800929766509564,0.9783175043928839,0.9783703155823843,0.9770285543582294
0.9826580513063644,0.981905291119916,0.9834281619574625,0.9814613191973101
0.9864597902309016,0.9855825493710672,0.9867361393396755,0.9857276483603323
0.9753889007838549,0.9740698755610789,0.9753276932704174,0.9725458799037734
0.9835491856129727,0.9815638913592095,0.9827534882183321,0.9828614625590932
0.9818614624203829,0.9797350938299955,0.9802098305876839,0.9798582692103388
0.9833836175583558,0.9811416876124348,0.9831796426480828,0.983691480924991
0.9785226872728429,0.9771307332299651,0.9787957222646483,0.9771172312060586
0.9866573632949,0.9856333785237423,0.9855681271210172,0.9845273721560598
0.9755012693024594,0.9721266942201947,0.9737222505617026,0.9731757207793027
0.983309944069281,0.9817342543101919,0.9823500394975457,0.9810619781893756
0.9839717042199698,0.9809942396478005,0.9827146577717146,0.9827946070772716
0.9824035596878994,0.9818107239523178,0.9839088459258095,0.9819837112196775
0.9821455527578385,0.9817219771148555,0.9825558428097021,0.9810464945416746
