0,1,2,3
0.9773028147295515,0.9733798889166846,0.9759524091039014,0.9768118746638268
0.9615250001470947,0.960261942586941,0.9616670170465894,0.9586691049401916
0.9584346079643652,0.9537986958580352,0.9573352572255313,0.9562255886598441
0.9853759206511564,0.9829686047799789,0.9852820104242246,0.986453905333919
0.9668577211787778,0.9676488068680607,0.9681303579762104,0.9637723558818136
0.9680060389247025,0.9648793247297112,0.9673801392384328,0.9659536407101266
0.9821761189659759,0.9802795181062909,0.981999494148567,0.9820965464866798
0.9578624663191513,0.9556384182093061,0.9570105372554083,0.9547760411171615
0.961616793725646,0.96087814991411,0.9615287743995512,0.958193564920505
0.9790971073721151,0.9781024272948109,0.9804708930112607,0.9793382221901603
0.9355163330245889,0.9338716908130285,0.9405013518945351,0.9344788466824037
0.9539546070570225,0.9479528986055029,0.9537696618738521,0.9547038714809547
0.9004912728008625,0.8973485112552415,0.9054320243904932,0.8964419102274271
0.9437263381063289,0.9464067289405856,0.9425905637882219,0.9355647819063121
0.9628394178884055,0.9614816535795951,0.9671082292288916,0.9624929646036623
0.9559688095753479,0.9500233572555801,0.9525084169373986,0.9521736871279245
0.9776948043313393,0.975343180521209,0.9760615077097828,0.9745934574880495
0.942001722372259,0.9362956504052354,0.9435827281541701,0.9434442432012602
0.944767443497773,0.9387502022326693,0.9414326897237062,0.9386857208220705
0.9679046836082768,0.9647028973640934,0.9662577303296256,0.9642754400738427
0.9668249509709654,0.9647464959218528,0.9685260668479495,0.9659193382928611
0.9605822428805322,0.9571051394015203,0.9572084744127742,0.9545847960313316
0.9656168457972214,0.964138000729287,0.9671309497310332,0.9632663210805242
0.9731029177423944,0.9713729616247719,0.9736482086789675,0.9716589967419911
0.9513835077723367,0.9488121224755758,0.9512641092601933,0.9458454885178049
0.9673690005199417,0.963467672820234,0.9658044186052994,0.9660166545837999
0.964051931386293,0.9598808540820699,0.9608113119807359,0.9601222277398809
0.9670433392821586,0.9626390111709767,0.9666422097176118,0.9676489296444021
0.9575066495076657,0.9547844698225293,0.9580410659235745,0.9547580835197943
0.9734927525440442,0.9714731568601267,0.9713445331968293,0.9692941465245166
0.9516027264107094,0.945030309615484,0.9481350212389472,0.9470709835143153
0.9668984461055324,0.9638021460859885,0.9650116001008298,0.9624826050488509
