,time,object_1
0,0.0,"[306.0, 20.0, 42.0, 32.0]"
1,0.033333,"[307.13525390625, 23.4722137451172, 42.3900146484375, 32.4308547973633]"
2,0.066667,"[309.751770019531, 30.8582096099854, 42.0814819335938, 32.0948867797852]"
3,0.1,"[310.624328613281, 34.4360389709473, 42.3613891601562, 32.3554267883301]"
4,0.13333,"[312.255096435547, 41.7924728393555, 42.5047302246094, 32.5409774780273]"
5,0.16667,"[313.123291015625, 45.6157150268555, 42.1707153320312, 32.1921157836914]"
6,0.2,"[314.079132080078, 52.7010498046875, 42.369140625, 32.4381103515625]"
7,0.23333,"[314.459655761719, 56.2955703735352, 42.5103149414062, 32.4483642578125]"
8,0.26667,"[315.034606933594, 63.4401245117188, 42.2792053222656, 32.2334518432617]"
9,0.3,"[315.034240722656, 66.8533172607422, 42.31884765625, 32.3686904907227]"
10,0.33333,"[315.071136474609, 73.799919128418, 41.9960632324219, 32.0244293212891]"
11,0.36667,"[314.744567871094, 77.0339202880859, 42.2446899414062, 32.1887741088867]"
12,0.4,"[314.069305419922, 83.6813888549805, 42.0492553710938, 32.0687866210938]"
13,0.43333,"[313.481719970703, 86.7296600341797, 42.2614440917969, 32.2983322143555]"
14,0.46667,"[311.913696289062, 92.7747268676758, 42.7892456054688, 32.8165740966797]"
15,0.5,"[310.388610839844, 99.1099472045898, 42.6345825195312, 32.5105972290039]"
16,0.53333,"[308.548431396484, 105.123222351074, 42.6600646972656, 32.5870742797852]"
17,0.56667,"[306.646118164062, 111.096954345703, 42.5942687988281, 32.5142211914062]"
18,0.6,"[305.604522705078, 114.077346801758, 42.6293640136719, 32.5561676025391]"
19,0.63333,"[304.626556396484, 117.047355651855, 42.5999755859375, 32.5212478637695]"
20,0.66667,"[302.843139648438, 122.854827880859, 42.1891479492188, 32.1713104248047]"
21,0.7,"[301.855743408203, 125.572776794434, 42.2501831054688, 32.2398300170898]"
22,0.73333,"[299.946228027344, 130.987823486328, 42.349365234375, 32.3069000244141]"
23,0.76667,"[297.873291015625, 135.820816040039, 43.0055847167969, 32.9462127685547]"
24,0.8,"[297.470062255859, 138.723999023438, 42.361572265625, 32.30859375]"
25,0.83333,"[296.004547119141, 143.678802490234, 42.2935791015625, 32.2899017333984]"
26,0.86667,"[294.915802001953, 145.649871826172, 43.037109375, 33.014892578125]"
27,0.9,"[293.928253173828, 150.469192504883, 42.6689147949219, 32.6911163330078]"
28,0.93333,"[292.802795410156, 156.90869140625, 42.2610778808594, 32.2342834472656]"
29,0.96667,"[291.998229980469, 160.566207885742, 42.4463195800781, 32.4578094482422]"
30,1.0,"[291.75048828125, 162.292663574219, 42.4711608886719, 32.4283447265625]"
31,1.0333,"[291.262145996094, 165.51513671875, 42.5642700195312, 32.5550384521484]"
32,1.0667,"[291.059020996094, 166.799942016602, 42.9154357910156, 32.8624420166016]"
33,1.1,"[290.925201416016, 169.470916748047, 42.869873046875, 32.9130706787109]"
34,1.1333,"[290.880096435547, 170.644012451172, 43.0050354003906, 33.0087585449219]"
35,1.1667,"[291.200103759766, 172.817962646484, 42.7474060058594, 32.6910858154297]"
36,1.2,"[291.731628417969, 174.832855224609, 42.2603149414062, 32.2341613769531]"
37,1.2333,"[291.958831787109, 175.561279296875, 42.2278747558594, 32.1745452880859]"
38,1.2667,"[292.736724853516, 177.063674926758, 42.4960327148438, 32.4152374267578]"
39,1.3,"[293.458099365234, 177.706451416016, 42.39697265625, 32.3543395996094]"
40,1.3333,"[294.027435302734, 178.175231933594, 42.8843383789062, 32.8556213378906]"
41,1.3667,"[294.926361083984, 178.459197998047, 42.9261169433594, 32.9635772705078]"
42,1.4,"[295.641265869141, 178.989822387695, 42.5362854003906, 32.4523468017578]"
43,1.4333,"[296.867065429688, 179.498611450195, 42.3151245117188, 32.2484741210938]"
44,1.4667,"[297.285675048828, 179.590835571289, 42.6242065429688, 32.6112518310547]"
45,1.5,"[298.630279541016, 180.267822265625, 42.5377502441406, 32.4756164550781]"
46,1.5333,"[299.941253662109, 180.751571655273, 42.5825805664062, 32.5715484619141]"
47,1.5667,"[300.723541259766, 181.300964355469, 42.5084838867188, 32.4241790771484]"
48,1.6,"[302.191802978516, 181.987258911133, 42.7522888183594, 32.6431274414062]"
49,1.6333,"[303.870056152344, 183.082427978516, 42.5339660644531, 32.4343566894531]"
50,1.6667,"[304.888366699219, 183.647308349609, 42.2350463867188, 32.2047119140625]"
51,1.7,"[307.274993896484, 184.7119140625, 42.5637512207031, 32.5367279052734]"
52,1.7333,"[309.039978027344, 185.399169921875, 42.7322082519531, 32.7285614013672]"
53,1.7667,"[309.932830810547, 185.646682739258, 42.8294677734375, 32.8147430419922]"
54,1.8,"[311.889343261719, 186.368179321289, 42.5658264160156, 32.50634765625]"
55,1.8333,"[313.892150878906, 186.293487548828, 42.6881408691406, 32.6502380371094]"
56,1.8667,"[314.85791015625, 186.350875854492, 42.5757141113281, 32.5406646728516]"
57,1.9,"[316.829437255859, 185.667541503906, 42.620849609375, 32.6390380859375]"
58,1.9333,"[317.719268798828, 185.038055419922, 42.8490600585938, 32.7826843261719]"
59,1.9667,"[319.829528808594, 183.600891113281, 42.7429504394531, 32.777587890625]"
60,2.0,"[320.826538085938, 182.585906982422, 42.7355651855469, 32.7716217041016]"
61,2.0333,"[322.748321533203, 180.156875610352, 42.845458984375, 32.8369750976562]"
62,2.0667,"[324.791076660156, 177.546112060547, 42.5525817871094, 32.5834808349609]"
63,2.1,"[325.632019042969, 175.882934570312, 42.8502502441406, 32.7927703857422]"
64,2.1333,"[327.619781494141, 172.937316894531, 42.7625732421875, 32.6872100830078]"
65,2.1667,"[328.549835205078, 171.166366577148, 42.6771240234375, 32.5615081787109]"
66,2.2,"[330.299621582031, 167.566162109375, 42.6800537109375, 32.6855926513672]"
67,2.2333,"[331.132110595703, 165.505889892578, 42.8624572753906, 32.8974761962891]"
68,2.2667,"[332.738616943359, 161.422149658203, 43.0122375488281, 33.0703735351562]"
69,2.3,"[333.745391845703, 159.657531738281, 42.5783081054688, 32.5987243652344]"
70,2.3333,"[335.218780517578, 155.245498657227, 42.8197937011719, 32.8051605224609]"
71,2.3667,"[336.622100830078, 151.077606201172, 42.8022155761719, 32.7305603027344]"
72,2.4,"[337.353729248047, 149.109420776367, 42.8128967285156, 32.7120819091797]"
73,2.4333,"[338.640197753906, 145.433486938477, 42.5224914550781, 32.4811859130859]"
74,2.4667,"[338.776336669922, 143.413421630859, 43.1780395507812, 33.2408294677734]"
75,2.5,"[339.685455322266, 140.587524414062, 43.3158264160156, 33.3190002441406]"
76,2.5333,"[340.677490234375, 138.775131225586, 42.7774963378906, 32.7631683349609]"
77,2.5667,"[341.220916748047, 137.421981811523, 42.766357421875, 32.792724609375]"
78,2.6,"[341.585540771484, 136.850357055664, 42.6202087402344, 32.580810546875]"
79,2.6333,"[341.667419433594, 136.842361450195, 42.7368774414062, 32.7044219970703]"
80,2.6667,"[341.664215087891, 137.19889831543, 42.6659240722656, 32.5879516601562]"
81,2.7,"[341.702301025391, 137.782211303711, 42.459716796875, 32.4774627685547]"
82,2.7333,"[340.838134765625, 138.827392578125, 43.2908325195312, 33.2769317626953]"
83,2.7667,"[340.609039306641, 139.632858276367, 43.1339111328125, 33.1521148681641]"
84,2.8,"[339.642333984375, 141.578338623047, 43.4759826660156, 33.484375]"
85,2.8333,"[339.478698730469, 143.040756225586, 42.7492370605469, 32.6486053466797]"
86,2.8667,"[338.201843261719, 145.23371887207, 42.8011169433594, 32.8319091796875]"
87,2.9,"[337.749755859375, 146.730117797852, 42.3084716796875, 32.3546142578125]"
88,2.9333,"[335.630523681641, 148.510147094727, 43.3637084960938, 33.4070281982422]"
89,2.9667,"[333.732421875, 150.939956665039, 43.2140197753906, 33.2603454589844]"
90,3.0,"[332.803344726562, 152.192413330078, 43.0243835449219, 33.1376342773438]"
91,3.0333,"[330.855438232422, 154.582504272461, 42.3832702636719, 32.4463806152344]"
92,3.0667,"[329.760772705078, 155.759475708008, 42.2639770507812, 32.2958526611328]"
93,3.1,"[326.580078125, 156.742889404297, 43.3876342773438, 33.3692321777344]"
94,3.1333,"[324.021697998047, 158.61848449707, 43.0510864257812, 33.0868530273438]"
95,3.1667,"[322.868988037109, 159.558013916016, 42.5352172851562, 32.6288299560547]"
96,3.2,"[319.723937988281, 160.599578857422, 42.9660034179688, 33.0340118408203]"
97,3.2333,"[318.658416748047, 161.607345581055, 42.2525939941406, 32.2421569824219]"
98,3.2667,"[315.558532714844, 162.337966918945, 42.5283813476562, 32.4328918457031]"
99,3.3,"[313.831298828125, 162.352127075195, 42.8817138671875, 32.9734649658203]"
100,3.3333,"[310.88720703125, 162.640914916992, 42.5566711425781, 32.6321868896484]"
101,3.3667,"[309.38427734375, 162.63005065918, 42.4825134277344, 32.5220642089844]"
102,3.4,"[305.781219482422, 161.620162963867, 43.22265625, 33.2234191894531]"
103,3.4333,"[302.829528808594, 160.360198974609, 42.8267822265625, 32.8875122070312]"
104,3.4667,"[301.301177978516, 159.663314819336, 42.6219482421875, 32.6277923583984]"
105,3.5,"[298.352722167969, 157.692581176758, 42.5465087890625, 32.5473480224609]"
106,3.5333,"[296.9267578125, 156.563354492188, 42.3730773925781, 32.3983154296875]"
107,3.5667,"[293.746063232422, 153.621917724609, 43.0885925292969, 33.1155090332031]"
108,3.6,"[291.087280273438, 150.711563110352, 42.9197387695312, 32.9217071533203]"
109,3.6333,"[289.825927734375, 149.231704711914, 42.8109130859375, 32.8370666503906]"
