,time,object_1
0,0.0,"[277.913116455078, 198.87956237793, 33.1643981933594, 33.1643676757812]"
1,0.033333,"[276.5498046875, 199.28662109375, 32.3866271972656, 32.3865661621094]"
2,0.066667,"[270.822143554688, 197.220428466797, 36.7404174804688, 36.7403564453125]"
3,0.1,"[268.902526855469, 197.490203857422, 36.2677917480469, 36.2677307128906]"
4,0.13333,"[265.0302734375, 197.355407714844, 36.4358825683594, 36.4358367919922]"
5,0.16667,"[261.829711914062, 198.250610351562, 34.0128784179688, 34.0128326416016]"
6,0.2,"[259.561248779297, 197.739807128906, 35.0987854003906, 35.0986938476562]"
7,0.23333,"[258.223297119141, 200.579635620117, 28.3522338867188, 28.3521575927734]"
8,0.26667,"[256.128540039062, 200.436935424805, 28.6438598632812, 28.6438140869141]"
9,0.3,"[250.559509277344, 198.310958862305, 31.6649169921875, 31.6649169921875]"
10,0.33333,"[246.116455078125, 198.534698486328, 30.9913330078125, 30.9913330078125]"
11,0.36667,"[243.830078125, 197.591171264648, 31.865478515625, 31.8654632568359]"
12,0.4,"[238.937454223633, 197.079315185547, 31.8818511962891, 31.8818359375]"
13,0.43333,"[233.639785766602, 195.164459228516, 34.4905853271484, 34.4905548095703]"
14,0.46667,"[231.615036010742, 195.776229858398, 32.7748565673828, 32.7748107910156]"
15,0.5,"[228.010696411133, 195.869705200195, 31.0013275146484, 31.0012817382812]"
16,0.53333,"[225.187515258789, 195.235412597656, 32.2513885498047, 32.2513580322266]"
17,0.56667,"[222.483261108398, 196.668838500977, 27.5591125488281, 27.5590362548828]"
18,0.6,"[217.535491943359, 193.81901550293, 33.1991882324219, 33.1991119384766]"
19,0.63333,"[215.729507446289, 195.605102539062, 27.4325866699219, 27.4325103759766]"
20,0.66667,"[211.765594482422, 195.780548095703, 25.2923583984375, 25.2922973632812]"
21,0.7,"[205.88005065918, 191.959655761719, 32.602783203125, 32.6027069091797]"
22,0.73333,"[203.76091003418, 193.787261962891, 27.1476898193359, 27.1476287841797]"
23,0.76667,"[200.898849487305, 192.733917236328, 28.2518157958984, 28.2517242431641]"
24,0.8,"[194.395767211914, 190.29621887207, 32.0240325927734, 32.02392578125]"
25,0.83333,"[190.372940063477, 189.943908691406, 30.6035308837891, 30.6034393310547]"
