,time,object_1
0,0.0,"[448.0, 160.0, 25.0, 22.0]"
1,0.033333,"[445.403442382812, 157.748413085938, 31.14306640625, 28.2234497070312]"
2,0.066667,"[449.058166503906, 161.23112487793, 24.4937133789062, 21.5755920410156]"
3,0.1,"[446.951538085938, 159.628204345703, 29.5497436523438, 26.3778228759766]"
4,0.13333,"[448.828735351562, 161.166564941406, 26.4324645996094, 23.7279663085938]"
5,0.16667,"[446.860198974609, 159.581237792969, 31.8013305664062, 28.4092407226562]"
6,0.2,"[449.691528320312, 162.268524169922, 26.1556701660156, 23.5471801757812]"
7,0.23333,"[451.014923095703, 163.817672729492, 25.1026306152344, 22.2162628173828]"
8,0.26667,"[450.672149658203, 163.322677612305, 26.0317687988281, 23.3756561279297]"
9,0.3,"[451.809692382812, 164.76936340332, 25.1983032226562, 22.1990814208984]"
10,0.33333,"[447.622192382812, 161.298156738281, 34.831787109375, 31.0619506835938]"
11,0.36667,"[451.810760498047, 164.785125732422, 26.9802856445312, 24.2863159179688]"
12,0.4,"[448.539581298828, 162.085250854492, 34.4440307617188, 31.4197082519531]"
13,0.43333,"[453.165313720703, 166.786102294922, 25.265869140625, 22.5211791992188]"
14,0.46667,"[452.944793701172, 166.591247558594, 27.2982788085938, 24.5237121582031]"
15,0.5,"[450.921173095703, 165.517990112305, 32.0651245117188, 28.2785797119141]"
16,0.53333,"[453.097595214844, 167.52815246582, 27.9328918457031, 24.5854187011719]"
17,0.56667,"[452.063201904297, 166.440811157227, 31.2272338867188, 28.1413421630859]"
18,0.6,"[453.649993896484, 168.077682495117, 28.7860107421875, 25.4430236816406]"
19,0.63333,"[454.121215820312, 168.60302734375, 28.7364501953125, 25.6630859375]"
20,0.66667,"[454.993743896484, 169.512191772461, 27.5598754882812, 24.8282928466797]"
21,0.7,"[453.55810546875, 168.74348449707, 30.40576171875, 27.3707580566406]"
22,0.73333,"[457.296295166016, 172.150329589844, 24.1941528320312, 21.5190277099609]"
23,0.76667,"[457.645568847656, 172.734771728516, 23.5950927734375, 20.8212432861328]"
24,0.8,"[455.922424316406, 171.646621704102, 27.5477905273438, 24.2699890136719]"
25,0.83333,"[456.454040527344, 171.99543762207, 26.5697631835938, 23.9159698486328]"
26,0.86667,"[452.962463378906, 169.466674804688, 34.099365234375, 30.3880004882812]"
27,0.9,"[455.147521972656, 171.481002807617, 29.7568664550781, 26.7449188232422]"
28,0.93333,"[456.731628417969, 173.32502746582, 26.7662658691406, 23.8895568847656]"
