,time,object_1
0,0.0,"[375.0, 291.0, 28.0, 18.0]"
1,0.033333,"[373.650604248047, 289.825988769531, 29.4535522460938, 19.9244689941406]"
2,0.066667,"[373.702270507812, 290.702789306641, 28.0980834960938, 18.0696411132812]"
3,0.1,"[372.939300537109, 290.264678955078, 28.2518920898438, 18.404052734375]"
4,0.13333,"[371.66943359375, 289.376953125, 29.4286193847656, 20.0380554199219]"
5,0.16667,"[371.658599853516, 290.108917236328, 28.0377807617188, 18.1334838867188]"
6,0.2,"[370.929504394531, 289.919067382812, 28.0931701660156, 18.1861877441406]"
7,0.23333,"[369.684509277344, 289.114440917969, 29.1583557128906, 19.4996337890625]"
8,0.26667,"[369.326995849609, 289.352294921875, 28.5418090820312, 18.688720703125]"
9,0.3,"[368.807861328125, 289.376434326172, 28.0584716796875, 18.2207641601562]"
10,0.33333,"[367.979919433594, 289.236022949219, 28.2010192871094, 18.2909240722656]"
11,0.36667,"[366.692108154297, 288.218963623047, 29.3474731445312, 19.8186950683594]"
12,0.4,"[366.665191650391, 288.954376220703, 28.0374755859375, 18.0471496582031]"
13,0.43333,"[365.801940917969, 288.712738037109, 28.2373657226562, 18.3487243652344]"
14,0.46667,"[364.678283691406, 287.983062744141, 29.052001953125, 19.3025512695312]"
15,0.5,"[363.993438720703, 287.896362304688, 29.0566101074219, 19.375]"
16,0.53333,"[363.836029052734, 288.311187744141, 28.0952453613281, 18.2760925292969]"
17,0.56667,"[362.748962402344, 287.674865722656, 29.0080871582031, 19.2502136230469]"
18,0.6,"[362.539642333984, 288.065338134766, 28.1361083984375, 18.2203063964844]"
19,0.63333,"[362.068389892578, 288.126190185547, 27.9788513183594, 18.0219116210938]"
20,0.66667,"[361.378051757812, 287.706329345703, 28.3982543945312, 18.4879760742188]"
21,0.7,"[360.956329345703, 287.679748535156, 28.1215515136719, 18.1776123046875]"
22,0.73333,"[360.286651611328, 287.158447265625, 28.5514831542969, 18.7269287109375]"
23,0.76667,"[359.845611572266, 286.946441650391, 28.6844482421875, 18.8686828613281]"
24,0.8,"[359.785980224609, 287.031555175781, 28.0385437011719, 18.3577270507812]"
25,0.83333,"[359.035400390625, 286.5087890625, 28.906982421875, 19.1347045898438]"
26,0.86667,"[358.839141845703, 286.563446044922, 28.7203369140625, 18.8678894042969]"
27,0.9,"[358.968719482422, 286.700317382812, 28.1066284179688, 18.2507934570312]"
28,0.93333,"[358.910217285156, 286.663391113281, 28.1054992675781, 18.2977294921875]"
29,0.96667,"[358.724578857422, 286.620086669922, 28.1137084960938, 18.3292846679688]"
30,1.0,"[358.690734863281, 286.608154296875, 28.1360473632812, 18.35302734375]"
31,1.0333,"[358.711639404297, 286.645965576172, 28.0750732421875, 18.2784118652344]"
32,1.0667,"[358.708923339844, 286.6708984375, 28.060791015625, 18.2337036132812]"
33,1.1,"[358.735961914062, 286.694549560547, 28.0213317871094, 18.223876953125]"
34,1.1333,"[358.757659912109, 286.728912353516, 28.0155029296875, 18.2771301269531]"
