,time,object_1
0,0.0,"[443.0, 42.0, 42.0, 26.0]"
1,0.033333,"[445.642150878906, 52.1702728271484, 42.1849975585938, 26.1737823486328]"
2,0.066667,"[447.020141601562, 57.6648178100586, 42.0366516113281, 26.0806121826172]"
3,0.1,"[447.017456054688, 57.6592140197754, 42.0443725585938, 26.0909156799316]"
4,0.13333,"[449.149566650391, 65.686164855957, 42.03662109375, 26.165397644043]"
5,0.16667,"[450.703277587891, 70.7630996704102, 42.3422241210938, 26.4612579345703]"
6,0.2,"[450.693145751953, 70.7653350830078, 42.3390197753906, 26.4607391357422]"
7,0.23333,"[453.210906982422, 78.9081802368164, 42.14990234375, 26.3393173217773]"
8,0.26667,"[454.880279541016, 84.3417434692383, 42.3688354492188, 26.4138412475586]"
9,0.3,"[454.879455566406, 84.3429107666016, 42.3660583496094, 26.4133224487305]"
10,0.33333,"[457.842498779297, 92.0891265869141, 42.3933410644531, 26.47998046875]"
11,0.36667,"[460.187072753906, 97.5583190917969, 42.1764831542969, 26.3790740966797]"
12,0.4,"[460.191986083984, 97.5602340698242, 42.1718444824219, 26.3721542358398]"
13,0.43333,"[464.937957763672, 107.491241455078, 42.2861938476562, 26.4386901855469]"
14,0.46667,"[466.216339111328, 109.716133117676, 42.205078125, 26.4125442504883]"
15,0.5,"[466.219085693359, 109.718719482422, 42.2041625976562, 26.412109375]"
16,0.53333,"[471.967834472656, 119.860595703125, 42.2307739257812, 26.2736053466797]"
17,0.56667,"[473.558380126953, 122.135223388672, 42.2309265136719, 26.2348480224609]"
18,0.6,"[473.555480957031, 122.134742736816, 42.2398071289062, 26.2384262084961]"
19,0.63333,"[479.776641845703, 131.587799072266, 42.2685852050781, 26.3062744140625]"
20,0.66667,"[481.421081542969, 134.336761474609, 42.2637329101562, 26.2502899169922]"
21,0.7,"[481.421081542969, 134.338333129883, 42.2620239257812, 26.2476959228516]"
22,0.73333,"[486.519470214844, 141.564666748047, 42.4028930664062, 26.3329925537109]"
23,0.76667,"[490.444122314453, 146.278930664062, 42.0794372558594, 26.0529632568359]"
24,0.8,"[490.442565917969, 146.276458740234, 42.0836791992188, 26.0552368164062]"
