,time,object_1
0,0.0,"[334.153869628906, 7.40698051452637, 43.9678039550781, 27.7515163421631]"
1,0.033333,"[335.164398193359, 8.084716796875, 43.9069213867188, 27.3577423095703]"
2,0.066667,"[337.240447998047, 9.09708213806152, 43.8129577636719, 27.287576675415]"
3,0.1,"[339.242828369141, 10.0934925079346, 43.8215637207031, 27.2973575592041]"
4,0.13333,"[340.230041503906, 10.3500747680664, 43.876708984375, 27.7437362670898]"
5,0.16667,"[342.415863037109, 11.3184251785278, 43.8761901855469, 27.8126640319824]"
6,0.2,"[344.4169921875, 12.3397521972656, 43.8587036132812, 27.7953300476074]"
7,0.23333,"[345.455963134766, 13.0440769195557, 43.8013000488281, 27.419958114624]"
8,0.26667,"[347.441131591797, 14.0699806213379, 43.826171875, 27.4469680786133]"
9,0.3,"[349.435363769531, 15.0641145706177, 43.8408508300781, 27.4683647155762]"
10,0.33333,"[350.438201904297, 15.4093761444092, 43.8121337890625, 27.7340412139893]"
11,0.36667,"[352.422332763672, 16.3874435424805, 43.8118896484375, 27.7461624145508]"
12,0.4,"[354.332672119141, 17.4399147033691, 43.7503356933594, 27.6488380432129]"
13,0.43333,"[355.3701171875, 18.1106548309326, 43.7322387695312, 27.317964553833]"
14,0.46667,"[356.967987060547, 19.0331897735596, 44.1790161132812, 27.7579250335693]"
15,0.5,"[358.808441162109, 20.087589263916, 44.2984313964844, 28.063175201416]"
16,0.53333,"[360.788208007812, 21.4919319152832, 44.2001342773438, 27.8332252502441]"
17,0.56667,"[361.4365234375, 21.9674167633057, 44.4474182128906, 28.3534526824951]"
18,0.6,"[363.481048583984, 23.9103031158447, 43.9943237304688, 27.6388111114502]"
19,0.63333,"[365.0166015625, 25.5740871429443, 44.00927734375, 27.6583576202393]"
20,0.66667,"[365.478851318359, 25.942850112915, 44.5344848632812, 28.3068714141846]"
21,0.7,"[367.281799316406, 28.1254558563232, 44.0017700195312, 27.8825931549072]"
22,0.73333,"[368.388275146484, 29.9100456237793, 44.3401794433594, 28.1674919128418]"
23,0.76667,"[369.762664794922, 32.0418930053711, 44.3553161621094, 28.0165824890137]"
24,0.8,"[370.450408935547, 33.0428657531738, 44.3349304199219, 28.2321891784668]"
25,0.83333,"[371.76220703125, 35.194881439209, 44.2562561035156, 27.9925384521484]"
26,0.86667,"[372.981140136719, 37.6552925109863, 43.9584350585938, 27.5587120056152]"
27,0.9,"[373.652862548828, 38.6980323791504, 43.9828796386719, 27.6384468078613]"
28,0.93333,"[374.483734130859, 40.8776741027832, 44.2898254394531, 27.8408546447754]"
