,time,object_1
0,0.0,"[347.0, 298.0, 29.0, 23.0]"
1,0.033333,"[340.621612548828, 294.076477050781, 38.2644348144531, 32.0390930175781]"
2,0.066667,"[339.772094726562, 294.287841796875, 37.9569091796875, 31.6204833984375]"
3,0.1,"[339.5634765625, 294.290222167969, 38.3804321289062, 31.7301330566406]"
4,0.13333,"[341.223663330078, 298.392547607422, 30.2977600097656, 24.3382263183594]"
5,0.16667,"[339.449096679688, 297.834014892578, 31.0696716308594, 25.601318359375]"
6,0.2,"[339.386383056641, 297.75732421875, 31.197265625, 25.7533874511719]"
7,0.23333,"[337.254455566406, 297.415863037109, 32.1878662109375, 26.5409240722656]"
8,0.26667,"[337.228088378906, 299.039520263672, 30.2146301269531, 24.8034362792969]"
9,0.3,"[337.204467773438, 298.950592041016, 30.2784423828125, 24.96044921875]"
10,0.33333,"[333.895446777344, 299.3125, 31.6933898925781, 26.2513732910156]"
11,0.36667,"[333.051940917969, 298.4814453125, 31.3276062011719, 25.9992370605469]"
12,0.4,"[333.390106201172, 298.845153808594, 30.6087036132812, 25.2621154785156]"
13,0.43333,"[331.439788818359, 298.941131591797, 30.5001220703125, 25.0857849121094]"
14,0.46667,"[329.27490234375, 298.441101074219, 33.0400085449219, 27.6235961914062]"
15,0.5,"[328.946929931641, 298.136993408203, 33.7291564941406, 28.2603149414062]"
16,0.53333,"[327.208282470703, 297.844421386719, 33.7659912109375, 28.7229309082031]"
17,0.56667,"[322.263519287109, 293.851501464844, 42.1076965332031, 36.5900268554688]"
18,0.6,"[322.273529052734, 293.826202392578, 42.0961303710938, 36.62841796875]"
19,0.63333,"[323.757690429688, 299.033538818359, 33.7069702148438, 27.5026550292969]"
20,0.66667,"[322.771087646484, 297.800750732422, 35.078125, 29.9064025878906]"
21,0.7,"[322.930603027344, 297.941345214844, 34.7421569824219, 29.6083068847656]"
22,0.73333,"[320.964965820312, 298.175750732422, 35.4092407226562, 29.3405456542969]"
23,0.76667,"[319.881561279297, 298.177581787109, 35.5091552734375, 29.3619689941406]"
