,time,object_1
0,0.0,"[233.0, 326.0, 18.0, 20.0]"
1,0.033333,"[233.0, 327.0, 20.0, 19.0]"
2,0.066667,"[233.29999973, 326.10000081, 19.80000018, 19.39999964]"
3,0.1,"[233.59999976, 325.20000072, 19.60000016, 19.79999968]"
4,0.13333,"[233.89999979, 324.30000063, 19.40000014, 20.19999972]"
5,0.16667,"[234.19999982, 323.40000054, 19.20000012, 20.59999976]"
6,0.2,"[234.49999985, 322.50000045, 19.0000001, 20.9999998]"
7,0.23333,"[234.79999988, 321.60000036, 18.80000008, 21.39999984]"
8,0.26667,"[235.09999991, 320.70000027, 18.60000006, 21.79999988]"
9,0.3,"[235.39999994, 319.80000018, 18.40000004, 22.19999992]"
10,0.33333,"[235.69999997, 318.90000009, 18.20000002, 22.59999996]"
11,0.36667,"[236.0, 318.0, 18.0, 23.0]"
12,0.4,"[236.142857142857, 317.761904761905, 18.1428571428572, 23.1428571428572]"
13,0.43333,"[236.285714285714, 317.52380952381, 18.2857142857143, 23.2857142857143]"
14,0.46667,"[236.428571428572, 317.285714285714, 18.4285714285714, 23.4285714285714]"
15,0.5,"[236.571428571429, 317.047619047619, 18.5714285714286, 23.5714285714286]"
16,0.53333,"[236.714285714286, 316.809523809524, 18.7142857142857, 23.7142857142857]"
17,0.56667,"[236.857142857143, 316.571428571429, 18.8571428571429, 23.8571428571429]"
18,0.6,"[237.0, 316.333333333333, 19.0, 24.0]"
19,0.63333,"[237.142857142857, 316.095238095238, 19.1428571428571, 24.1428571428571]"
20,0.66667,"[237.285714285714, 315.857142857143, 19.2857142857143, 24.2857142857143]"
21,0.7,"[237.428571428571, 315.619047619048, 19.4285714285714, 24.4285714285714]"
22,0.73333,"[237.571428571429, 315.380952380952, 19.5714285714286, 24.5714285714286]"
23,0.76667,"[237.714285714286, 315.142857142857, 19.7142857142857, 24.7142857142857]"
24,0.8,"[237.857142857143, 314.904761904762, 19.8571428571429, 24.8571428571429]"
25,0.83333,"[238.0, 314.666666666667, 20.0, 25.0]"
26,0.86667,"[238.142857142857, 314.428571428571, 20.1428571428571, 25.1428571428571]"
27,0.9,"[238.285714285714, 314.190476190476, 20.2857142857143, 25.2857142857143]"
28,0.93333,"[238.428571428571, 313.952380952381, 20.4285714285714, 25.4285714285714]"
29,0.96667,"[238.571428571429, 313.714285714286, 20.5714285714286, 25.5714285714286]"
30,1.0,"[238.714285714286, 313.47619047619, 20.7142857142857, 25.7142857142857]"
31,1.0333,"[238.857142857143, 313.238095238095, 20.8571428571429, 25.8571428571429]"
32,1.0667,"[239.0, 313.0, 21.0, 26.0]"
33,1.1,"[239.227273161157, 313.045454632231, 20.9090907355372, 25.8636361033058]"
34,1.1333,"[239.454545867768, 313.090909173553, 20.8181816528926, 25.7272724793389]"
35,1.1667,"[239.68181857438, 313.136363714876, 20.7272725702479, 25.5909088553719]"
36,1.2,"[239.909091280991, 313.181818256198, 20.6363634876033, 25.454545231405]"
37,1.2333,"[240.136363987603, 313.22727279752, 20.5454544049587, 25.318181607438]"
38,1.2667,"[240.363636694215, 313.272727338843, 20.4545453223141, 25.1818179834711]"
39,1.3,"[240.590909400826, 313.318181880165, 20.3636362396694, 25.0454543595041]"
40,1.3333,"[240.818182107438, 313.363636421487, 20.2727271570248, 24.9090907355372]"
41,1.3667,"[241.045454814049, 313.40909096281, 20.1818180743802, 24.7727271115703]"
42,1.4,"[241.272727520661, 313.454545504132, 20.0909089917355, 24.6363634876033]"
43,1.4333,"[241.500000227273, 313.500000045454, 19.9999999090909, 24.4999998636364]"
44,1.4667,"[241.727272933884, 313.545454586777, 19.9090908264463, 24.3636362396694]"
45,1.5,"[241.954545640496, 313.590909128099, 19.8181817438017, 24.2272726157025]"
46,1.5333,"[242.181818347107, 313.636363669421, 19.727272661157, 24.0909089917355]"
47,1.5667,"[242.409091053719, 313.681818210744, 19.6363635785124, 23.9545453677686]"
48,1.6,"[242.63636376033, 313.727272752066, 19.5454544958678, 23.8181817438017]"
49,1.6333,"[242.863636466942, 313.772727293388, 19.4545454132231, 23.6818181198347]"
50,1.6667,"[243.090909173554, 313.818181834711, 19.3636363305785, 23.5454544958678]"
51,1.7,"[243.318181880165, 313.863636376033, 19.2727272479339, 23.4090908719008]"
52,1.7333,"[243.545454586777, 313.909090917355, 19.1818181652893, 23.2727272479339]"
53,1.7667,"[243.772727293388, 313.954545458678, 19.0909090826446, 23.1363636239669]"
54,1.8,"[244.0, 314.0, 19.0, 23.0]"
55,1.8333,"[244.062499941406, 313.875000117188, 19.0624999414062, 23.0624999414062]"
56,1.8667,"[244.124999945312, 313.750000109375, 19.1249999453125, 23.1249999453125]"
57,1.9,"[244.187499949219, 313.625000101563, 19.1874999492187, 23.1874999492187]"
58,1.9333,"[244.249999953125, 313.50000009375, 19.249999953125, 23.249999953125]"
59,1.9667,"[244.312499957031, 313.375000085938, 19.3124999570312, 23.3124999570312]"
60,2.0,"[244.374999960937, 313.250000078125, 19.3749999609375, 23.3749999609375]"
61,2.0333,"[244.437499964844, 313.125000070313, 19.4374999648437, 23.4374999648437]"
62,2.0667,"[244.49999996875, 313.0000000625, 19.49999996875, 23.49999996875]"
63,2.1,"[244.562499972656, 312.875000054688, 19.5624999726562, 23.5624999726562]"
64,2.1333,"[244.624999976562, 312.750000046875, 19.6249999765625, 23.6249999765625]"
65,2.1667,"[244.687499980469, 312.625000039063, 19.6874999804687, 23.6874999804687]"
66,2.2,"[244.749999984375, 312.50000003125, 19.749999984375, 23.749999984375]"
67,2.2333,"[244.812499988281, 312.375000023438, 19.8124999882812, 23.8124999882812]"
68,2.2667,"[244.874999992187, 312.250000015625, 19.8749999921875, 23.8749999921875]"
69,2.3,"[244.937499996094, 312.125000007813, 19.9374999960937, 23.9374999960937]"
70,2.3333,"[245.0, 312.0, 20.0, 24.0]"
71,2.3667,"[245.0, 312.047619047619, 20.0476190476191, 23.8095238095238]"
72,2.4,"[245.0, 312.095238095238, 20.0952380952381, 23.6190476190476]"
73,2.4333,"[245.0, 312.142857142857, 20.1428571428571, 23.4285714285714]"
74,2.4667,"[245.0, 312.190476190476, 20.1904761904762, 23.2380952380952]"
75,2.5,"[245.0, 312.238095238095, 20.2380952380952, 23.047619047619]"
76,2.5333,"[245.0, 312.285714285714, 20.2857142857143, 22.8571428571428]"
77,2.5667,"[245.0, 312.333333333333, 20.3333333333333, 22.6666666666667]"
78,2.6,"[245.0, 312.380952380953, 20.3809523809524, 22.4761904761905]"
79,2.6333,"[245.0, 312.428571428572, 20.4285714285714, 22.2857142857143]"
80,2.6667,"[245.0, 312.476190476191, 20.4761904761905, 22.0952380952381]"
81,2.7,"[245.0, 312.52380952381, 20.5238095238095, 21.9047619047619]"
82,2.7333,"[245.0, 312.571428571429, 20.5714285714286, 21.7142857142857]"
83,2.7667,"[245.0, 312.619047619048, 20.6190476190476, 21.5238095238095]"
84,2.8,"[245.0, 312.666666666667, 20.6666666666667, 21.3333333333333]"
85,2.8333,"[245.0, 312.714285714286, 20.7142857142857, 21.1428571428571]"
86,2.8667,"[245.0, 312.761904761905, 20.7619047619048, 20.9523809523809]"
87,2.9,"[245.0, 312.809523809524, 20.8095238095238, 20.7619047619048]"
88,2.9333,"[245.0, 312.857142857143, 20.8571428571429, 20.5714285714286]"
89,2.9667,"[245.0, 312.904761904762, 20.9047619047619, 20.3809523809524]"
90,3.0,"[245.0, 312.952380952381, 20.952380952381, 20.1904761904762]"
91,3.0333,"[245.0, 313.0, 21.0, 20.0]"
92,3.0667,"[244.692307976331, 312.923076994083, 21.2307690177515, 20.0]"
93,3.1,"[244.38461564497, 312.846153911242, 21.4615382662722, 20.0]"
94,3.1333,"[244.07692331361, 312.769230828402, 21.6923075147929, 20.0]"
95,3.1667,"[243.769230982249, 312.692307745562, 21.9230767633136, 20.0]"
96,3.2,"[243.461538650888, 312.615384662722, 22.1538460118343, 20.0]"
97,3.2333,"[243.153846319527, 312.538461579881, 22.384615260355, 20.0]"
98,3.2667,"[242.846153988166, 312.461538497041, 22.6153845088757, 20.0]"
99,3.3,"[242.538461656805, 312.384615414201, 22.8461537573964, 20.0]"
100,3.3333,"[242.230769325444, 312.307692331361, 23.0769230059172, 20.0]"
101,3.3667,"[241.923076994083, 312.230769248521, 23.3076922544379, 20.0]"
102,3.4,"[241.615384662722, 312.15384616568, 23.5384615029586, 20.0]"
103,3.4333,"[241.307692331361, 312.07692308284, 23.7692307514793, 20.0]"
104,3.4667,"[241.0, 312.0, 24.0, 20.0]"
105,3.5,"[241.090909173554, 312.0, 23.9090908264463, 20.0]"
106,3.5333,"[241.181818256198, 312.0, 23.8181817438017, 20.0]"
107,3.5667,"[241.272727338843, 312.0, 23.727272661157, 20.0]"
108,3.6,"[241.363636421488, 312.0, 23.6363635785124, 20.0]"
109,3.6333,"[241.454545504132, 312.0, 23.5454544958678, 20.0]"
110,3.6667,"[241.545454586777, 312.0, 23.4545454132231, 20.0]"
111,3.7,"[241.636363669421, 312.0, 23.3636363305785, 20.0]"
112,3.7333,"[241.727272752066, 312.0, 23.2727272479339, 20.0]"
113,3.7667,"[241.818181834711, 312.0, 23.1818181652893, 20.0]"
114,3.8,"[241.909090917355, 312.0, 23.0909090826446, 20.0]"
115,3.8333,"[242.0, 312.0, 23.0, 20.0]"
116,3.8667,"[241.727272479339, 312.0, 22.8181816528926, 19.9090908264463]"
117,3.9,"[241.454545231405, 312.0, 22.6363634876033, 19.8181817438017]"
118,3.9333,"[241.181817983471, 312.0, 22.4545453223141, 19.727272661157]"
119,3.9667,"[240.909090735537, 312.0, 22.2727271570248, 19.6363635785124]"
120,4.0,"[240.636363487603, 312.0, 22.0909089917355, 19.5454544958678]"
121,4.0333,"[240.363636239669, 312.0, 21.9090908264463, 19.4545454132231]"
122,4.0667,"[240.090908991736, 312.0, 21.727272661157, 19.3636363305785]"
123,4.1,"[239.818181743802, 312.0, 21.5454544958678, 19.2727272479339]"
124,4.1333,"[239.545454495868, 312.0, 21.3636363305785, 19.1818181652893]"
125,4.1667,"[239.272727247934, 312.0, 21.1818181652893, 19.0909090826446]"
126,4.2,"[239.0, 312.0, 21.0, 19.0]"
127,4.2333,"[238.80000038, 312.0, 21.09999981, 19.09999981]"
128,4.2667,"[238.60000036, 312.0, 21.19999982, 19.19999982]"
129,4.3,"[238.40000034, 312.0, 21.29999983, 19.29999983]"
130,4.3333,"[238.20000032, 312.0, 21.39999984, 19.39999984]"
131,4.3667,"[238.0000003, 312.0, 21.49999985, 19.49999985]"
132,4.4,"[237.80000028, 312.0, 21.59999986, 19.59999986]"
133,4.4333,"[237.60000026, 312.0, 21.69999987, 19.69999987]"
134,4.4667,"[237.40000024, 312.0, 21.79999988, 19.79999988]"
135,4.5,"[237.20000022, 312.0, 21.89999989, 19.89999989]"
136,4.5333,"[237.0000002, 312.0, 21.9999999, 19.9999999]"
137,4.5667,"[236.80000018, 312.0, 22.09999991, 20.09999991]"
138,4.6,"[236.60000016, 312.0, 22.19999992, 20.19999992]"
139,4.6333,"[236.40000014, 312.0, 22.29999993, 20.29999993]"
140,4.6667,"[236.20000012, 312.0, 22.39999994, 20.39999994]"
141,4.7,"[236.0000001, 312.0, 22.49999995, 20.49999995]"
142,4.7333,"[235.80000008, 312.0, 22.59999996, 20.59999996]"
143,4.7667,"[235.60000006, 312.0, 22.69999997, 20.69999997]"
144,4.8,"[235.40000004, 312.0, 22.79999998, 20.79999998]"
145,4.8333,"[235.20000002, 312.0, 22.89999999, 20.89999999]"
146,4.8667,"[235.0, 312.0, 23.0, 21.0]"
147,4.9,"[235.062500117188, 312.0, 22.6249992968751, 20.9374998828125]"
148,4.9333,"[235.125000109375, 312.0, 22.2499993437501, 20.874999890625]"
149,4.9667,"[235.187500101563, 312.0, 21.8749993906251, 20.8124998984375]"
150,5.0,"[235.25000009375, 312.0, 21.4999994375001, 20.74999990625]"
151,5.0333,"[235.312500085938, 312.0, 21.1249994843751, 20.6874999140625]"
152,5.0667,"[235.375000078125, 312.0, 20.7499995312501, 20.624999921875]"
153,5.1,"[235.437500070313, 312.0, 20.374999578125, 20.5624999296875]"
154,5.1333,"[235.5000000625, 312.0, 19.999999625, 20.4999999375]"
155,5.1667,"[235.562500054688, 312.0, 19.624999671875, 20.4374999453125]"
156,5.2,"[235.625000046875, 312.0, 19.24999971875, 20.374999953125]"
157,5.2333,"[235.687500039063, 312.0, 18.874999765625, 20.3124999609375]"
