,time,object_1
0,0.0,"[283.0, 291.0, 22.0, 19.0]"
1,0.033333,"[282.040374755859, 292.533264160156, 21.7032165527344, 19.2798767089844]"
2,0.066667,"[280.417144775391, 293.536956787109, 23.0488891601562, 20.0293579101562]"
3,0.1,"[274.084594726562, 288.631713867188, 34.5294799804688, 31.8543701171875]"
4,0.13333,"[273.325103759766, 290.395172119141, 34.1092224121094, 31.197998046875]"
5,0.16667,"[271.575134277344, 290.895355224609, 35.5480041503906, 33.0298156738281]"
6,0.2,"[271.807586669922, 293.451965332031, 33.3986206054688, 30.4501037597656]"
7,0.23333,"[276.538238525391, 299.901824951172, 22.4204406738281, 19.7204284667969]"
8,0.26667,"[275.809936523438, 301.65869140625, 21.8468933105469, 19.2274475097656]"
9,0.3,"[274.492431640625, 302.331604003906, 23.1669921875, 20.3364562988281]"
10,0.33333,"[274.94140625, 305.037536621094, 20.0581665039062, 17.4929809570312]"
11,0.36667,"[269.23681640625, 301.246887207031, 30.4408874511719, 27.6769104003906]"
12,0.4,"[273.388275146484, 307.085357666016, 20.6759948730469, 18.0044250488281]"
13,0.43333,"[273.365966796875, 308.736145019531, 19.1249389648438, 16.6201782226562]"
14,0.46667,"[271.816833496094, 308.984619140625, 20.2609558105469, 17.6481018066406]"
15,0.5,"[270.371643066406, 308.765563964844, 22.7925415039062, 19.7243347167969]"
16,0.53333,"[266.343536376953, 305.388916015625, 30.1266784667969, 27.4613037109375]"
17,0.56667,"[269.059692382812, 308.961242675781, 23.9588317871094, 21.0170593261719]"
18,0.6,"[265.454925537109, 306.326751708984, 30.2828063964844, 26.8222351074219]"
19,0.63333,"[267.175170898438, 308.327423095703, 25.9166564941406, 23.4632568359375]"
20,0.66667,"[267.716552734375, 308.909149169922, 24.5921325683594, 22.1917114257812]"
21,0.7,"[266.521392822266, 308.143676757812, 26.2075500488281, 23.8124084472656]"
22,0.73333,"[265.343811035156, 307.055145263672, 28.4233093261719, 26.072509765625]"
23,0.76667,"[263.886596679688, 305.678436279297, 31.2425842285156, 28.9204711914062]"
24,0.8,"[264.632354736328, 306.262451171875, 29.9181213378906, 27.261474609375]"
25,0.83333,"[263.203430175781, 304.693176269531, 32.8036499023438, 29.9916687011719]"
26,0.86667,"[262.848510742188, 304.00390625, 33.4221801757812, 30.9545288085938]"
27,0.9,"[261.997833251953, 303.009704589844, 35.0799865722656, 32.5883178710938]"
28,0.93333,"[262.755462646484, 303.682678222656, 33.62158203125, 31.1621704101562]"
29,0.96667,"[264.478607177734, 305.134155273438, 30.4878540039062, 27.78759765625]"
30,1.0,"[264.886199951172, 305.443450927734, 29.9537048339844, 26.7123413085938]"
31,1.0333,"[264.589111328125, 305.089050292969, 30.6789245605469, 27.3190612792969]"
32,1.0667,"[263.8330078125, 303.571563720703, 32.5567016601562, 29.7545776367188]"
33,1.1,"[261.560028076172, 301.287200927734, 37.4303283691406, 34.4823608398438]"
34,1.1333,"[258.765594482422, 298.267364501953, 43.3390808105469, 40.41650390625]"
35,1.1667,"[258.626159667969, 298.000091552734, 43.7001037597656, 40.4701232910156]"
