,time,object_1
0,0.0,"[385.0, 22.0, 54.0, 40.0]"
1,0.033333,"[385.255126953125, 32.2318878173828, 53.4782409667969, 39.8139572143555]"
2,0.066667,"[385.399261474609, 42.6247177124023, 53.3689575195312, 39.8666000366211]"
3,0.1,"[385.413635253906, 52.9461097717285, 53.3806457519531, 40.0494651794434]"
4,0.13333,"[385.042694091797, 63.2033424377441, 53.6034851074219, 40.498119354248]"
5,0.16667,"[385.002746582031, 73.7912139892578, 53.4414672851562, 40.4571151733398]"
6,0.2,"[384.851348876953, 83.9432907104492, 53.5278015136719, 40.6101379394531]"
7,0.23333,"[384.777038574219, 94.1395416259766, 53.3959655761719, 40.4272766113281]"
8,0.26667,"[384.711761474609, 104.193344116211, 53.2849731445312, 40.2683258056641]"
9,0.3,"[384.545776367188, 114.150398254395, 53.2163391113281, 40.1608657836914]"
10,0.33333,"[384.570190429688, 124.024124145508, 52.9267883300781, 39.9229431152344]"
11,0.36667,"[384.437744140625, 133.582275390625, 53.02978515625, 40.0014495849609]"
12,0.4,"[384.373199462891, 143.15202331543, 52.9496459960938, 39.9864654541016]"
13,0.43333,"[384.316619873047, 152.800415039062, 52.7899475097656, 39.8554382324219]"
14,0.46667,"[384.209716796875, 162.212799072266, 52.8649291992188, 39.9443511962891]"
15,0.5,"[384.296569824219, 171.97200012207, 52.6205139160156, 39.7630920410156]"
16,0.53333,"[384.188079833984, 181.491134643555, 52.8201904296875, 39.9540100097656]"
17,0.56667,"[384.158874511719, 191.196884155273, 52.7214660644531, 39.9301605224609]"
18,0.6,"[384.210540771484, 200.982131958008, 52.4833068847656, 39.752685546875]"
19,0.63333,"[384.022003173828, 210.543426513672, 52.6685791015625, 39.8951873779297]"
20,0.66667,"[383.953979492188, 220.261566162109, 52.5436096191406, 39.8058471679688]"
21,0.7,"[383.546203613281, 229.868377685547, 52.4713745117188, 39.7351989746094]"
22,0.73333,"[383.509735107422, 239.353164672852, 52.6463928222656, 39.8444671630859]"
23,0.76667,"[382.999084472656, 249.300170898438, 52.4120483398438, 39.5918273925781]"
24,0.8,"[383.069427490234, 258.092651367188, 52.44091796875, 39.5965576171875]"
25,0.83333,"[382.505523681641, 267.107788085938, 52.592041015625, 39.6700744628906]"
26,0.86667,"[382.763824462891, 276.554718017578, 52.5543823242188, 39.5123901367188]"
27,0.9,"[382.286987304688, 285.326507568359, 52.5841064453125, 39.5770263671875]"
28,0.93333,"[381.975891113281, 293.410064697266, 52.3407592773438, 39.2628173828125]"
29,0.96667,"[382.137237548828, 301.807189941406, 52.7049560546875, 39.6800842285156]"
30,1.0,"[382.054565429688, 309.418701171875, 52.453857421875, 39.4471435546875]"
31,1.0333,"[338.0, 356.0, 17.0, 17.0]"
32,1.0667,"[336.0, 356.0, 19.0, 17.0]"
33,1.1,"[336.0, 356.0, 21.0, 13.0]"
34,1.1333,"[335.0, 353.0, 22.0, 16.0]"
35,1.1667,"[335.0, 353.0, 25.0, 15.0]"
36,1.2,"[333.0, 348.0, 27.0, 20.0]"
37,1.2333,"[334.0, 348.0, 29.0, 16.0]"
38,1.2667,"[338.0, 345.0, 25.0, 19.0]"
39,1.3,"[338.0, 345.0, 27.0, 16.0]"
40,1.3333,"[340.0, 341.0, 25.0, 20.0]"
41,1.3667,"[340.0, 341.0, 23.0, 14.0]"
42,1.4,"[339.0, 338.0, 24.0, 17.0]"
43,1.4333,"[339.0, 338.0, 24.0, 14.0]"
44,1.4667,"[339.0, 334.0, 24.0, 18.0]"
45,1.5,"[339.0, 334.0, 22.0, 13.0]"
46,1.5333,"[337.0, 330.0, 24.0, 17.0]"
47,1.5667,"[337.0, 330.0, 27.0, 15.0]"
48,1.6,"[341.0, 324.0, 23.0, 21.0]"
49,1.6333,"[341.0, 324.0, 22.0, 15.0]"
50,1.6667,"[339.0, 318.0, 24.0, 21.0]"
51,1.7,"[339.0, 318.0, 26.0, 16.0]"
52,1.7333,"[336.0, 314.0, 29.0, 20.0]"
53,1.7667,"[335.0, 314.0, 29.0, 18.0]"
54,1.8,"[337.0, 309.0, 27.0, 23.0]"
55,1.8333,"[337.0, 309.0, 23.0, 18.0]"
56,1.8667,"[335.0, 304.0, 25.0, 20.0]"
57,1.9,"[335.0, 304.0, 24.0, 15.0]"
58,1.9333,"[334.0, 299.0, 25.0, 19.0]"
59,1.9667,"[334.0, 299.0, 26.0, 17.0]"
60,2.0,"[330.0, 291.0, 30.0, 25.0]"
61,2.0333,"[330.0, 288.0, 28.0, 22.0]"
62,2.0667,"[333.0, 287.0, 24.0, 18.0]"
63,2.1,"[332.0, 283.0, 22.0, 20.0]"
64,2.1333,"[331.0, 281.0, 23.0, 22.0]"
65,2.1667,"[331.0, 281.0, 24.0, 15.0]"
66,2.2,"[327.0, 273.0, 28.0, 23.0]"
67,2.2333,"[327.0, 273.0, 29.0, 16.0]"
68,2.2667,"[327.0, 268.0, 29.0, 21.0]"
69,2.3,"[327.0, 267.0, 24.0, 17.0]"
70,2.3333,"[324.0, 257.0, 27.0, 27.0]"
71,2.3667,"[324.0, 257.0, 25.0, 17.0]"
72,2.4,"[325.0, 253.0, 24.0, 21.0]"
73,2.4333,"[324.0, 253.0, 25.0, 15.0]"
74,2.4667,"[321.0, 244.0, 28.0, 24.0]"
75,2.5,"[321.0, 244.0, 24.0, 13.0]"
76,2.5333,"[319.0, 235.0, 27.0, 22.0]"
77,2.5667,"[319.0, 235.0, 24.0, 13.0]"
78,2.6,"[319.0, 226.0, 24.0, 22.0]"
79,2.6333,"[319.0, 226.0, 28.0, 15.0]"
80,2.6667,"[318.0, 221.0, 29.0, 20.0]"
81,2.7,"[318.0, 215.0, 27.0, 20.0]"
82,2.7333,"[318.0, 209.0, 25.0, 20.0]"
83,2.7667,"[318.0, 205.0, 25.0, 19.0]"
84,2.8,"[319.0, 202.0, 19.0, 18.0]"
85,2.8333,"[318.0, 194.0, 23.0, 21.0]"
86,2.8667,"[316.0, 190.0, 26.0, 22.0]"
87,2.9,"[316.0, 185.0, 26.0, 20.0]"
88,2.9333,"[317.0, 181.0, 24.0, 19.0]"
89,2.9667,"[317.0, 175.0, 20.0, 21.0]"
90,3.0,"[312.0, 169.0, 26.0, 18.0]"
91,3.0333,"[312.0, 169.0, 28.0, 15.0]"
92,3.0667,"[318.0, 159.0, 22.0, 23.0]"
93,3.1,"[318.0, 159.0, 27.0, 13.0]"
94,3.1333,"[314.0, 147.0, 30.0, 23.0]"
95,3.1667,"[314.0, 147.0, 31.0, 16.0]"
96,3.2,"[312.0, 137.0, 33.0, 26.0]"
97,3.2333,"[312.0, 137.0, 32.0, 14.0]"
98,3.2667,"[314.0, 125.0, 30.0, 27.0]"
99,3.3,"[314.0, 125.0, 32.0, 17.0]"
100,3.3333,"[316.0, 115.0, 30.0, 27.0]"
101,3.3667,"[316.0, 110.0, 30.0, 22.0]"
102,3.4,"[318.0, 102.0, 27.0, 25.0]"
103,3.4333,"[316.0, 100.0, 29.0, 19.0]"
104,3.4667,"[317.0, 93.0, 32.0, 22.0]"
105,3.5,"[316.0, 88.0, 34.0, 20.0]"
106,3.5333,"[318.0, 82.0, 31.0, 20.0]"
107,3.5667,"[319.0, 78.0, 29.0, 18.0]"
108,3.6,"[319.0, 66.0, 26.0, 24.0]"
109,3.6333,"[321.0, 64.0, 26.0, 21.0]"
110,3.6667,"[320.0, 56.0, 30.0, 23.0]"
111,3.7,"[320.0, 52.0, 25.0, 22.0]"
112,3.7333,"[319.0, 43.0, 29.0, 24.0]"
113,3.7667,"[318.0, 41.0, 30.0, 22.0]"
114,3.8,"[454.0, 17.0, 30.0, 29.0]"
115,3.8333,"[451.288299560547, 20.8784885406494, 30.50244140625, 29.5165920257568]"
116,3.8667,"[449.004058837891, 25.6806621551514, 30.2224426269531, 29.2279758453369]"
117,3.9,"[446.637512207031, 30.0827312469482, 30.1260070800781, 29.1344394683838]"
118,3.9333,"[444.038208007812, 34.7517127990723, 30.2445678710938, 29.2579536437988]"
119,3.9667,"[441.954956054688, 39.7044982910156, 29.8228149414062, 28.8291244506836]"
120,4.0,"[439.080413818359, 44.3460159301758, 30.560302734375, 29.5865249633789]"
121,4.0333,"[436.964782714844, 49.6688461303711, 29.8188171386719, 28.8275527954102]"
122,4.0667,"[434.157104492188, 54.2555503845215, 30.3034973144531, 29.3332099914551]"
123,4.1,"[431.973663330078, 59.4408302307129, 29.69921875, 28.7122688293457]"
124,4.1333,"[429.117401123047, 63.9908790588379, 30.4931945800781, 29.5215263366699]"
125,4.1667,"[426.905517578125, 68.9999465942383, 29.9653015136719, 28.9716491699219]"
126,4.2,"[423.994781494141, 73.5256652832031, 30.5164184570312, 29.5355758666992]"
127,4.2333,"[421.511932373047, 78.3255157470703, 30.1719665527344, 29.1960754394531]"
128,4.2667,"[419.006286621094, 82.4897918701172, 30.6414184570312, 29.6662445068359]"
129,4.3,"[416.955749511719, 87.5159912109375, 29.7455749511719, 28.7648010253906]"
130,4.3333,"[414.027893066406, 91.3252944946289, 30.5974426269531, 29.6246719360352]"
131,4.3667,"[411.767303466797, 95.7766876220703, 30.1393127441406, 29.1507415771484]"
132,4.4,"[409.041412353516, 99.7279968261719, 30.6231689453125, 29.6524658203125]"
133,4.4333,"[406.942962646484, 104.083595275879, 29.925048828125, 28.9393539428711]"
134,4.4667,"[404.01611328125, 107.595176696777, 30.6841125488281, 29.7114639282227]"
135,4.5,"[401.995361328125, 111.68286895752, 29.9172058105469, 28.9302597045898]"
136,4.5333,"[399.1123046875, 115.01538848877, 30.4723205566406, 29.5100173950195]"
137,4.5667,"[396.919616699219, 118.783248901367, 30.0686645507812, 29.0829467773438]"
138,4.6,"[394.309143066406, 122.086631774902, 30.3556518554688, 29.3910293579102]"
139,4.6333,"[392.101013183594, 125.321212768555, 30.4084167480469, 29.4430694580078]"
140,4.6667,"[389.914825439453, 128.80339050293, 30.0521545410156, 29.0658721923828]"
141,4.7,"[387.881439208984, 131.908050537109, 30.0168762207031, 29.0305023193359]"
142,4.7333,"[385.835205078125, 134.797073364258, 30.0680847167969, 29.0810089111328]"
143,4.7667,"[383.889190673828, 137.733825683594, 30.0643005371094, 29.0777130126953]"
144,4.8,"[382.105407714844, 140.323944091797, 30.3375854492188, 29.3664093017578]"
145,4.8333,"[380.672607421875, 143.260452270508, 30.0122680664062, 29.0353698730469]"
146,4.8667,"[378.991271972656, 145.542572021484, 30.4209899902344, 29.4408264160156]"
147,4.9,"[378.247863769531, 148.341415405273, 29.8184509277344, 28.8461761474609]"
148,4.9333,"[377.06396484375, 150.728149414062, 29.6586303710938, 28.6771850585938]"
149,4.9667,"[375.970947265625, 152.769744873047, 29.9987487792969, 29.0116882324219]"
150,5.0,"[375.019317626953, 154.805145263672, 30.2271118164062, 29.2464904785156]"
151,5.0333,"[374.013916015625, 156.437973022461, 30.8346252441406, 29.8590393066406]"
152,5.0667,"[373.965698242188, 158.868530273438, 30.0144653320312, 29.0274658203125]"
153,5.1,"[373.201751708984, 160.405532836914, 30.67822265625, 29.6991729736328]"
154,5.1333,"[373.0908203125, 162.487579345703, 30.1510009765625, 29.1748352050781]"
155,5.1667,"[373.154357910156, 164.579681396484, 29.5105895996094, 28.5329284667969]"
156,5.2,"[372.440948486328, 165.544509887695, 30.4988403320312, 29.5129241943359]"
157,5.2333,"[372.115966796875, 167.108306884766, 30.3930358886719, 29.4282073974609]"
158,5.2667,"[371.907684326172, 168.624252319336, 30.0942077636719, 29.1057739257812]"
159,5.3,"[371.632934570312, 169.846725463867, 30.2454528808594, 29.2583770751953]"
160,5.3333,"[371.1298828125, 171.121932983398, 30.2943420410156, 29.3266296386719]"
161,5.3667,"[370.950012207031, 172.542114257812, 30.0507507324219, 29.0686492919922]"
162,5.4,"[370.267822265625, 173.295135498047, 30.6600036621094, 29.6814727783203]"
163,5.4333,"[369.843505859375, 174.384750366211, 30.7447204589844, 29.7667236328125]"
164,5.4667,"[369.927520751953, 175.599487304688, 30.1392822265625, 29.1494903564453]"
165,5.5,"[369.153717041016, 176.335098266602, 30.7037353515625, 29.7230682373047]"
166,5.5333,"[368.960266113281, 177.540084838867, 30.3326721191406, 29.3465270996094]"
167,5.5667,"[368.142425537109, 178.37141418457, 30.7008666992188, 29.7195587158203]"
168,5.6,"[367.897979736328, 179.71125793457, 30.1729736328125, 29.1816558837891]"
169,5.6333,"[367.126586914062, 180.45198059082, 30.7030029296875, 29.72119140625]"
170,5.6667,"[366.980651855469, 181.729919433594, 30.3387451171875, 29.3526763916016]"
171,5.7,"[366.135650634766, 182.840118408203, 30.4909362792969, 29.5141754150391]"
172,5.7333,"[365.890350341797, 184.22770690918, 29.8892822265625, 28.8996276855469]"
173,5.7667,"[365.159576416016, 185.237594604492, 30.3502502441406, 29.3754425048828]"
174,5.8,"[364.3623046875, 186.393630981445, 30.4909057617188, 29.5028228759766]"
175,5.8333,"[363.971832275391, 187.716796875, 30.3273315429688, 29.3367614746094]"
176,5.8667,"[363.218841552734, 188.871292114258, 30.4622802734375, 29.4822845458984]"
177,5.9,"[363.20947265625, 190.48698425293, 29.817138671875, 28.8359527587891]"
178,5.9333,"[362.353546142578, 191.514404296875, 30.4830017089844, 29.4930572509766]"
179,5.9667,"[362.087890625, 193.235397338867, 29.8162536621094, 28.825439453125]"
180,6.0,"[361.418579101562, 194.395248413086, 30.3196105957031, 29.3354644775391]"
181,6.0333,"[361.03076171875, 195.686553955078, 30.4696044921875, 29.4836578369141]"
182,6.0667,"[361.176025390625, 197.598968505859, 29.6824035644531, 28.6976318359375]"
183,6.1,"[360.590698242188, 198.559600830078, 30.2656555175781, 29.272705078125]"
184,6.1333,"[360.464447021484, 199.952133178711, 30.2771301269531, 29.2941131591797]"
185,6.1667,"[360.242523193359, 201.327606201172, 30.1772155761719, 29.2055511474609]"
186,6.2,"[359.991241455078, 202.339477539062, 30.7144775390625, 29.7324066162109]"
187,6.2333,"[360.092376708984, 203.701034545898, 30.6021118164062, 29.6232452392578]"
188,6.2667,"[360.024566650391, 204.616439819336, 30.5726013183594, 29.5895538330078]"
189,6.3,"[360.138671875, 205.923629760742, 30.2973937988281, 29.3191833496094]"
190,6.3333,"[360.175628662109, 206.732482910156, 30.4299926757812, 29.4494018554688]"
191,6.3667,"[360.398406982422, 207.807281494141, 30.2747192382812, 29.2891693115234]"
192,6.4,"[360.439239501953, 208.591827392578, 30.1916198730469, 29.2047576904297]"
193,6.4333,"[361.095336914062, 209.758361816406, 29.3332214355469, 28.3639068603516]"
194,6.4667,"[360.853973388672, 209.963043212891, 29.8570861816406, 28.8700103759766]"
195,6.5,"[361.231994628906, 210.786819458008, 29.484619140625, 28.5145874023438]"
196,6.5333,"[361.394805908203, 210.931289672852, 30.060791015625, 29.0743103027344]"
197,6.5667,"[361.752319335938, 211.35124206543, 29.6321411132812, 28.6464385986328]"
198,6.6,"[362.06640625, 211.714218139648, 29.5975036621094, 28.6241912841797]"
199,6.6333,"[361.992919921875, 211.722763061523, 29.7666931152344, 28.7888336181641]"
200,6.6667,"[362.283447265625, 211.9140625, 29.8951721191406, 28.9010772705078]"
201,6.7,"[362.428436279297, 211.946502685547, 29.9188232421875, 28.9245300292969]"
202,6.7333,"[362.636627197266, 212.027648925781, 29.8243713378906, 28.8321838378906]"
203,6.7667,"[362.754455566406, 211.982055664062, 29.9197387695312, 28.9326324462891]"
204,6.8,"[362.824432373047, 211.968719482422, 29.9449462890625, 28.9595031738281]"
205,6.8333,"[363.199005126953, 211.916656494141, 29.8854064941406, 28.8966369628906]"
206,6.8667,"[363.183654785156, 211.808624267578, 29.8606872558594, 28.8723297119141]"
207,6.9,"[363.47509765625, 211.774047851562, 29.6387634277344, 28.6514434814453]"
208,6.9333,"[363.736602783203, 211.754623413086, 29.5353088378906, 28.5567169189453]"
209,6.9667,"[363.748931884766, 211.504547119141, 29.4872436523438, 28.5074920654297]"
210,7.0,"[363.898345947266, 211.16423034668, 29.6732788085938, 28.6845550537109]"
211,7.0333,"[363.951690673828, 210.962905883789, 29.8385925292969, 28.8502502441406]"
212,7.0667,"[363.973114013672, 210.887344360352, 29.8809509277344, 28.8932495117188]"
213,7.1,"[364.042449951172, 210.806304931641, 29.8350524902344, 28.8486785888672]"
214,7.1333,"[364.149536132812, 210.823806762695, 29.8146667480469, 28.8285217285156]"
215,7.1667,"[364.190795898438, 210.792556762695, 29.8195190429688, 28.8337097167969]"
216,7.2,"[364.233520507812, 210.804382324219, 29.7380065917969, 28.7524261474609]"
217,7.2333,"[364.266479492188, 210.828094482422, 29.7021789550781, 28.7143859863281]"
218,7.2667,"[364.238525390625, 210.857971191406, 29.7893371582031, 28.7978668212891]"
219,7.3,"[364.330291748047, 211.042861938477, 29.7408142089844, 28.7498779296875]"
220,7.3333,"[364.451202392578, 211.408233642578, 29.5174255371094, 28.5370788574219]"
221,7.3667,"[364.481231689453, 211.760711669922, 29.3845520019531, 28.4100494384766]"
222,7.4,"[364.211395263672, 211.952835083008, 29.8575744628906, 28.8675994873047]"
223,7.4333,"[364.344757080078, 212.348709106445, 29.58154296875, 28.5968322753906]"
224,7.4667,"[364.269866943359, 212.773895263672, 29.73291015625, 28.7430725097656]"
225,7.5,"[364.340454101562, 213.389892578125, 29.5834045410156, 28.6039123535156]"
226,7.5333,"[364.2119140625, 213.765701293945, 29.750244140625, 28.7626953125]"
227,7.5667,"[364.230438232422, 214.292327880859, 29.6412658691406, 28.6591644287109]"
228,7.6,"[364.120300292969, 214.885604858398, 29.8837280273438, 28.8927764892578]"
229,7.6333,"[364.186309814453, 215.665542602539, 29.4018249511719, 28.4281463623047]"
230,7.6667,"[364.009490966797, 216.188293457031, 29.7179565429688, 28.7334747314453]"
231,7.7,"[364.103942871094, 216.696334838867, 29.3576049804688, 28.3809967041016]"
232,7.7333,"[363.991607666016, 217.361541748047, 29.5914306640625, 28.6066284179688]"
233,7.7667,"[363.911499023438, 218.251907348633, 29.730224609375, 28.7415771484375]"
234,7.8,"[363.781829833984, 218.674789428711, 29.6292114257812, 28.6488342285156]"
235,7.8333,"[363.699127197266, 219.516799926758, 29.6397705078125, 28.6626892089844]"
236,7.8667,"[363.436096191406, 219.997604370117, 30.0318908691406, 29.0447845458984]"
237,7.9,"[363.347717285156, 220.963562011719, 29.9980163574219, 29.0092468261719]"
238,7.9333,"[363.172149658203, 221.467819213867, 29.5450744628906, 28.5657958984375]"
239,7.9667,"[363.223602294922, 222.519943237305, 29.4847717285156, 28.5094909667969]"
240,8.0,"[362.974548339844, 222.808319091797, 29.8899230957031, 28.9030609130859]"
241,8.0333,"[362.917327880859, 223.814590454102, 29.7645263671875, 28.7775726318359]"
242,8.0667,"[363.055633544922, 224.851089477539, 29.4290161132812, 28.4494934082031]"
243,8.1,"[362.798767089844, 225.072540283203, 29.7122497558594, 28.7293090820312]"
244,8.1333,"[362.765777587891, 226.04264831543, 29.6002502441406, 28.6165618896484]"
245,8.1667,"[362.770721435547, 226.715179443359, 29.2006530761719, 28.2303771972656]"
246,8.2,"[362.457946777344, 227.515716552734, 29.3400573730469, 28.3734283447266]"
247,8.2333,"[362.354675292969, 228.147094726562, 29.580322265625, 28.605712890625]"
248,8.2667,"[362.379058837891, 228.820999145508, 29.2704162597656, 28.3106842041016]"
249,8.3,"[362.365509033203, 236.010248901903, 29.0, 21.7035572504404]"
250,8.3333,"[369.0, 241.0, 25.0, 16.0]"
251,8.3667,"[365.0, 241.0, 27.0, 20.0]"
252,8.4,"[365.0, 241.0, 25.0, 20.0]"
253,8.4333,"[364.0, 240.0, 26.0, 21.0]"
254,8.4667,"[364.0, 240.0, 30.0, 21.0]"
255,8.5,"[361.0, 245.0, 33.0, 16.0]"
256,8.5333,"[361.0, 245.0, 29.0, 20.0]"
257,8.5667,"[366.0, 246.0, 24.0, 19.0]"
258,8.6,"[366.0, 246.0, 23.0, 16.0]"
259,8.6333,"[363.0, 247.0, 26.0, 15.0]"
260,8.6667,"[363.0, 247.0, 27.0, 20.0]"
261,8.7,"[365.0, 247.0, 25.0, 20.0]"
262,8.7333,"[365.0, 247.0, 26.0, 20.0]"
263,8.7667,"[365.0, 250.0, 26.0, 17.0]"
264,8.8,"[365.0, 250.0, 23.0, 17.0]"
265,8.8333,"[363.0, 252.0, 25.0, 15.0]"
266,8.8667,"[363.0, 252.0, 27.0, 18.0]"
267,8.9,"[361.0, 253.0, 29.0, 17.0]"
268,8.9333,"[361.0, 253.0, 26.0, 19.0]"
269,8.9667,"[363.0, 252.0, 24.0, 20.0]"
270,9.0,"[363.0, 252.0, 24.0, 21.0]"
271,9.0333,"[363.0, 257.0, 24.0, 16.0]"
272,9.0667,"[363.0, 257.0, 24.0, 17.0]"
273,9.1,"[365.0, 260.0, 22.0, 14.0]"
274,9.1333,"[364.0, 259.0, 22.0, 15.0]"
275,9.1667,"[364.0, 260.0, 22.0, 14.0]"
276,9.2,"[364.0, 260.0, 24.0, 17.0]"
277,9.2333,"[363.0, 262.0, 25.0, 15.0]"
278,9.2667,"[363.0, 263.0, 25.0, 14.0]"
279,9.3,"[363.0, 263.0, 25.0, 14.0]"
280,9.3333,"[363.0, 263.0, 21.0, 16.0]"
281,9.3667,"[360.355783308931, 266.0, 23.6442166910689, 13.0]"
282,9.4,"[363.0, 263.0, 22.0, 22.0]"
283,9.4333,"[358.0, 264.0, 27.0, 21.0]"
284,9.4667,"[359.0, 264.0, 25.0, 19.0]"
285,9.5,"[362.0, 267.0, 22.0, 16.0]"
286,9.5333,"[362.0, 267.0, 22.0, 18.0]"
287,9.5667,"[360.0, 267.0, 24.0, 18.0]"
288,9.6,"[361.0, 267.0, 23.0, 19.0]"
289,9.6333,"[361.0, 269.0, 23.0, 17.0]"
290,9.6667,"[362.0, 269.0, 21.0, 22.0]"
291,9.7,"[363.0, 270.0, 20.0, 21.0]"
292,9.7333,"[363.0, 270.0, 21.0, 21.0]"
293,9.7667,"[360.0, 275.0, 24.0, 16.0]"
294,9.8,"[360.0, 275.0, 24.0, 18.0]"
