,time,object_1
0,0.0,"[272.931610107422, 5.1229868228404, 49.0, 30.8770131771596]"
1,0.033333,"[272.849609375, 7.37188872620789, 49.0, 28.6281112737921]"
2,0.066667,"[271.830902099609, 7.37188872620789, 49.0, 29.6281112737921]"
3,0.1,"[271.192687988281, 8.12152269399706, 49.0, 28.8784773060029]"
4,0.13333,"[270.215667724609, 8.87115666178624, 49.0, 28.4425132581814]"
5,0.16667,"[269.885314941406, 8.87115666178624, 49.0, 29.7510980966325]"
6,0.2,"[268.951324462891, 8.87115666178624, 48.0, 29.9048757860287]"
7,0.23333,"[269.097076416016, 8.87115666178624, 47.0, 30.7418108293637]"
8,0.26667,"[268.20947265625, 9.62079062957542, 47.0, 30.0810469100974]"
9,0.3,"[271.644470214844, 8.78445911407471, 39.0307312011719, 28.7735557556152]"
10,0.33333,"[269.966400146484, 8.08720970153809, 41.0462341308594, 30.8936100006104]"
11,0.36667,"[268.584533691406, 8.73196601867676, 41.8717346191406, 31.5853633880615]"
12,0.4,"[269.314666748047, 10.0083322525024, 40.2084045410156, 30.0368766784668]"
13,0.43333,"[268.275085449219, 10.9902324676514, 40.3043212890625, 30.0498905181885]"
14,0.46667,"[265.965270996094, 11.2619342803955, 43.2652587890625, 31.9080333709717]"
15,0.5,"[267.019866943359, 12.2943925857544, 40.5141296386719, 30.3868026733398]"
16,0.53333,"[266.148620605469, 13.5741195678711, 40.3782043457031, 30.2240371704102]"
17,0.56667,"[264.818084716797, 14.7776622772217, 42.1327819824219, 30.5804653167725]"
18,0.6,"[265.124725341797, 15.2016525268555, 40.5702514648438, 30.4513893127441]"
19,0.63333,"[264.979644775391, 17.3420066833496, 40.1686706542969, 29.1575813293457]"
20,0.66667,"[263.280395507812, 17.2990016937256, 42.584228515625, 31.4917774200439]"
21,0.7,"[264.302734375, 19.0361938476562, 39.5990600585938, 29.1045150756836]"
22,0.73333,"[262.762390136719, 19.3539390563965, 42.1048278808594, 30.598705291748]"
23,0.76667,"[262.341674804688, 19.5970230102539, 42.5187072753906, 31.5356216430664]"
24,0.8,"[263.352569580078, 21.682674407959, 40.0848999023438, 29.8100814819336]"
25,0.83333,"[262.081481933594, 22.5119724273682, 41.635009765625, 30.2066020965576]"
26,0.86667,"[261.647247314453, 22.9790649414062, 42.3639221191406, 30.6390953063965]"
27,0.9,"[261.21435546875, 23.5120620727539, 43.0525207519531, 31.6763305664062]"
28,0.93333,"[261.046417236328, 24.1715183258057, 43.2155151367188, 31.8014507293701]"
29,0.96667,"[261.974639892578, 26.1986198425293, 40.7831726074219, 30.0520286560059]"
30,1.0,"[261.944458007812, 27.3773403167725, 40.5571594238281, 29.9611225128174]"
31,1.0333,"[261.769226074219, 28.1310272216797, 40.7847290039062, 30.0484046936035]"
32,1.0667,"[261.878997802734, 29.2492351531982, 40.6897583007812, 29.8105297088623]"
33,1.1,"[261.957794189453, 30.071174621582, 40.4900512695312, 29.682975769043]"
34,1.1333,"[261.892608642578, 31.0959434509277, 40.5796813964844, 29.6700668334961]"
35,1.1667,"[261.838928222656, 31.322940826416, 40.6113891601562, 29.5886306762695]"
36,1.2,"[261.206573486328, 32.5557098388672, 41.5208129882812, 29.9136695861816]"
37,1.2333,"[261.182250976562, 33.6847953796387, 41.5980529785156, 29.9993858337402]"
38,1.2667,"[261.191802978516, 34.3759307861328, 41.628662109375, 30.0135955810547]"
