,time,object_1
0,0.0,"[252.0, 99.0, 43.0, 32.0]"
1,0.033333,"[251.0, 97.0, 52.0, 33.0]"
2,0.066667,"[251.073440551758, 92.8028945922852, 53.1585845947266, 33.9834899902344]"
3,0.1,"[251.652984619141, 89.3254547119141, 52.9677429199219, 33.6346588134766]"
4,0.13333,"[251.990051269531, 85.8169326782227, 52.9554138183594, 33.7402801513672]"
5,0.16667,"[251.940307617188, 83.9227905273438, 53.3118896484375, 34.0707931518555]"
6,0.2,"[252.678421020508, 80.687255859375, 52.3551788330078, 33.5183334350586]"
7,0.23333,"[252.116256713867, 78.6607971191406, 53.4454193115234, 34.4698104858398]"
8,0.26667,"[252.600280761719, 75.5880355834961, 52.4158020019531, 33.5353393554688]"
9,0.3,"[252.098556518555, 72.0115661621094, 53.1186370849609, 34.0044937133789]"
10,0.33333,"[252.284515380859, 70.529052734375, 52.493408203125, 33.6100387573242]"
11,0.36667,"[251.796600341797, 67.2414703369141, 52.7953186035156, 33.6672668457031]"
12,0.4,"[252.247680664062, 66.0306854248047, 51.4288330078125, 32.7248229980469]"
13,0.43333,"[250.98046875, 62.0857124328613, 52.7724609375, 34.0377998352051]"
14,0.46667,"[251.381866455078, 61.0319900512695, 51.4349060058594, 32.9010925292969]"
15,0.5,"[250.161651611328, 57.2859382629395, 52.3159484863281, 33.9552192687988]"
16,0.53333,"[249.105529785156, 53.8025321960449, 52.5950012207031, 33.9671440124512]"
17,0.56667,"[248.799346923828, 52.3332595825195, 52.265380859375, 33.374137878418]"
18,0.6,"[248.517807006836, 49.3286323547363, 50.8766632080078, 32.3374443054199]"
19,0.63333,"[247.383941650391, 46.7238922119141, 51.9158020019531, 33.6321716308594]"
20,0.66667,"[246.29052734375, 43.2209892272949, 51.5501403808594, 32.8736991882324]"
21,0.7,"[245.273223876953, 40.8021507263184, 52.0848999023438, 33.6655464172363]"
22,0.73333,"[244.491882324219, 37.4022674560547, 50.6886291503906, 32.1695404052734]"
23,0.76667,"[242.160293579102, 32.2819709777832, 52.3517303466797, 33.7405204772949]"
24,0.8,"[241.073181152344, 29.9838409423828, 52.5986022949219, 33.7708740234375]"
25,0.83333,"[239.667541503906, 25.4163017272949, 52.0210876464844, 33.2282676696777]"
26,0.86667,"[238.956344604492, 23.273983001709, 51.5352630615234, 32.9483108520508]"
27,0.9,"[237.565307617188, 18.5804138183594, 50.8071594238281, 32.3780364990234]"
28,0.93333,"[319.0, 222.0, 27.0, 31.0]"
29,0.96667,"[318.112243652344, 219.579345703125, 27.2093811035156, 31.1454162597656]"
30,1.0,"[317.078521728516, 217.551376342773, 26.9084777832031, 30.8512725830078]"
31,1.0333,"[315.982360839844, 216.516891479492, 27.3145751953125, 31.267578125]"
32,1.0667,"[313.656860351562, 214.07048034668, 28.365478515625, 32.2812652587891]"
33,1.1,"[311.84375, 213.077133178711, 27.5096740722656, 31.4375457763672]"
34,1.1333,"[310.732055664062, 212.360412597656, 27.3789367675781, 31.336669921875]"
35,1.1667,"[307.578186035156, 211.211807250977, 27.4228820800781, 31.3502197265625]"
36,1.2,"[305.745788574219, 210.660461425781, 27.5626525878906, 31.5535583496094]"
37,1.2333,"[301.599212646484, 209.388687133789, 28.4730529785156, 32.3695983886719]"
38,1.2667,"[297.802154541016, 209.339447021484, 27.6144104003906, 31.5766296386719]"
39,1.3,"[292.699584960938, 208.44140625, 28.4320068359375, 32.3210601806641]"
40,1.3333,"[290.765106201172, 208.724517822266, 27.5853576660156, 31.5678253173828]"
41,1.3667,"[285.144653320312, 208.621429443359, 27.90380859375, 31.8381042480469]"
42,1.4,"[282.546813964844, 208.926483154297, 27.51318359375, 31.461181640625]"
43,1.4333,"[276.387512207031, 209.385040283203, 27.7101745605469, 31.6744842529297]"
44,1.4667,"[273.359558105469, 209.601821899414, 27.7422790527344, 31.711669921875]"
45,1.5,"[266.817657470703, 210.363616943359, 27.5503234863281, 31.4970397949219]"
46,1.5333,"[263.299468994141, 210.736389160156, 27.7878112792969, 31.7310638427734]"
47,1.5667,"[255.79736328125, 211.143142700195, 28.6694946289062, 32.6165771484375]"
