,time,object_1
0,0.0,"[490.180938720703, 119.34497833252, 32.6526794433594, 20.9751663208008]"
1,0.033333,"[490.945129394531, 120.659370422363, 32.4220581054688, 20.8809127807617]"
2,0.066667,"[491.193328857422, 121.734260559082, 32.9297790527344, 21.1794204711914]"
3,0.1,"[491.909820556641, 123.21150970459, 32.4040222167969, 20.7450332641602]"
4,0.13333,"[492.171020507812, 123.649055480957, 32.3092041015625, 20.8120956420898]"
5,0.16667,"[492.273773193359, 124.696769714355, 32.9265441894531, 21.177131652832]"
6,0.2,"[492.442901611328, 125.252136230469, 32.8414001464844, 21.0710754394531]"
7,0.23333,"[492.897277832031, 126.382789611816, 32.3787231445312, 20.7614517211914]"
8,0.26667,"[493.240509033203, 126.894050598145, 32.2058410644531, 20.7070846557617]"
9,0.3,"[493.238128662109, 127.710021972656, 32.7919006347656, 21.1010437011719]"
10,0.33333,"[493.286651611328, 128.320449829102, 32.8545837402344, 21.1071624755859]"
11,0.36667,"[494.034271240234, 129.706909179688, 32.2733459472656, 20.7638854980469]"
12,0.4,"[494.290344238281, 131.261322021484, 32.1641235351562, 20.5274047851562]"
13,0.43333,"[494.213226318359, 131.710098266602, 32.7125549316406, 21.0281524658203]"
14,0.46667,"[494.826568603516, 133.384384155273, 32.4380798339844, 20.7587280273438]"
15,0.5,"[495.232177734375, 134.329330444336, 32.0487670898438, 20.4270629882812]"
16,0.53333,"[495.307098388672, 135.383453369141, 32.9928283691406, 21.2333374023438]"
17,0.56667,"[495.829467773438, 136.228393554688, 32.4613647460938, 20.7232513427734]"
18,0.6,"[496.19384765625, 137.402465820312, 32.79541015625, 21.0658874511719]"
19,0.63333,"[496.684020996094, 137.994171142578, 32.6023559570312, 20.8650360107422]"
20,0.66667,"[497.305023193359, 138.895614624023, 32.8611145019531, 21.0459747314453]"
21,0.7,"[498.221923828125, 139.364868164062, 32.919677734375, 21.1571502685547]"
22,0.73333,"[499.002655029297, 139.734664916992, 32.3180847167969, 20.7857360839844]"
23,0.76667,"[500.127471923828, 140.340606689453, 32.1387634277344, 20.5283203125]"
24,0.8,"[500.672393798828, 140.302124023438, 32.6940002441406, 20.9954376220703]"
25,0.83333,"[502.168060302734, 140.610809326172, 32.2917175292969, 20.7920989990234]"
26,0.86667,"[502.76416015625, 140.551406860352, 32.619873046875, 21.0310211181641]"
27,0.9,"[504.448364257812, 140.571426391602, 32.9785766601562, 21.2876434326172]"
28,0.93333,"[505.433258056641, 140.840362548828, 32.9663391113281, 21.20703125]"
29,0.96667,"[507.5205078125, 140.963119506836, 32.8612060546875, 21.1066436767578]"
30,1.0,"[510.136077880859, 141.408660888672, 32.1723327636719, 20.615966796875]"
31,1.0333,"[511.222290039062, 141.531112670898, 32.4560546875, 20.9144592285156]"
32,1.0667,"[514.021484375, 141.752304077148, 32.2903442382812, 20.8052825927734]"
33,1.1,"[516.506469726562, 142.190444946289, 32.779296875, 21.0461730957031]"
34,1.1333,"[518.283386230469, 142.421264648438, 32.24609375, 20.6729736328125]"
35,1.1667,"[521.205627441406, 142.860137939453, 32.8680419921875, 21.1419372558594]"
36,1.2,"[523.191528320312, 143.498886108398, 32.3453369140625, 20.844482421875]"
37,1.2333,"[526.801635742188, 143.997283935547, 32.5134887695312, 20.8795318603516]"
38,1.2667,"[528.264892578125, 144.279769897461, 33.0203857421875, 21.3187866210938]"
39,1.3,"[532.264099121094, 145.23193359375, 33.0213623046875, 21.3110656738281]"
40,1.3333,"[539.031677246094, 146.855712890625, 32.326416015625, 20.8226470947266]"
41,1.3667,"[541.21240234375, 147.385314941406, 32.5087280273438, 20.9239196777344]"
42,1.4,"[545.798950195312, 148.609725952148, 32.5467529296875, 21.0082397460938]"
43,1.4333,"[548.279724121094, 149.458343505859, 32.18017578125, 20.6493377685547]"
44,1.4667,"[553.049133300781, 150.497253417969, 32.2832641601562, 20.7800445556641]"
45,1.5,"[558.002258300781, 151.797592163086, 32.33935546875, 20.8532562255859]"
46,1.5333,"[560.20068359375, 152.297592163086, 33.0486450195312, 21.3519439697266]"
47,1.5667,"[565.271545410156, 153.353897094727, 33.04541015625, 21.3614654541016]"
48,1.6,"[568.196838378906, 154.267501831055, 32.5805053710938, 20.9572601318359]"
49,1.6333,"[573.209045410156, 155.25798034668, 32.5488891601562, 20.9217987060547]"
50,1.6667,"[575.516174316406, 155.747772216797, 32.8231811523438, 21.1576995849609]"
51,1.7,"[580.604858398438, 156.81477355957, 32.7432861328125, 21.093994140625]"
52,1.7333,"[585.259399414062, 157.776901245117, 32.9651489257812, 21.2171325683594]"
53,1.7667,"[603.910217285156, 155.616882324219, 28.5626963312419, 21.0]"
54,1.8,"[601.436706542969, 155.119964599609, 30.2865731056403, 21.0]"
55,1.8333,"[596.385009765625, 154.515335083008, 33.2466430664062, 21.3535766601562]"
56,1.8667,"[593.92138671875, 154.142242431641, 33.302734375, 21.2857666015625]"
57,1.9,"[588.602111816406, 153.454666137695, 33.0071411132812, 21.2165832519531]"
58,1.9333,"[582.9326171875, 152.812606811523, 33.2901611328125, 21.2570953369141]"
59,1.9667,"[576.919128417969, 152.363845825195, 33.1646118164062, 21.2691040039062]"
60,2.0,"[573.949584960938, 152.291870117188, 33.025390625, 21.1193695068359]"
61,2.0333,"[567.720275878906, 151.702880859375, 32.8642578125, 21.0650939941406]"
62,2.0667,"[563.943908691406, 151.361038208008, 33.4794311523438, 21.41796875]"
63,2.1,"[557.255493164062, 150.962112426758, 33.308349609375, 21.2248382568359]"
64,2.1333,"[553.979125976562, 150.713821411133, 32.9570922851562, 21.0980224609375]"
65,2.1667,"[546.852905273438, 150.495513916016, 32.716064453125, 20.9686126708984]"
66,2.2,"[543.022583007812, 149.949249267578, 33.3853759765625, 21.2764587402344]"
67,2.2333,"[535.676452636719, 149.49201965332, 32.880615234375, 21.0932312011719]"
68,2.2667,"[528.050659179688, 149.133773803711, 32.7113037109375, 20.8358154296875]"
69,2.3,"[523.994750976562, 148.79216003418, 32.8911743164062, 21.0430603027344]"
70,2.3333,"[515.962036132812, 148.461456298828, 32.9915161132812, 21.1487731933594]"
71,2.3667,"[511.975799560547, 148.382614135742, 32.8597106933594, 21.0369415283203]"
72,2.4,"[503.641021728516, 147.851181030273, 32.9169006347656, 21.0353546142578]"
73,2.4333,"[499.313415527344, 147.682952880859, 33.2703247070312, 21.2629547119141]"
74,2.4667,"[490.970855712891, 147.13688659668, 33.3403015136719, 21.2505798339844]"
75,2.5,"[482.945770263672, 146.702362060547, 32.7450256347656, 20.9790649414062]"
76,2.5333,"[474.886657714844, 145.951309204102, 32.7055358886719, 20.8934478759766]"
77,2.5667,"[470.864501953125, 145.404861450195, 32.785888671875, 21.0106048583984]"
78,2.6,"[462.953552246094, 144.202896118164, 33.1500549316406, 21.181640625]"
79,2.6333,"[455.143157958984, 142.550796508789, 33.4156494140625, 21.4146270751953]"
80,2.6667,"[451.432495117188, 141.961807250977, 33.0696105957031, 21.0600891113281]"
81,2.7,"[444.257171630859, 140.166076660156, 33.2684326171875, 21.2046356201172]"
82,2.7333,"[437.228302001953, 138.162734985352, 33.3016967773438, 21.2295532226562]"
83,2.7667,"[430.785797119141, 136.253356933594, 32.6846313476562, 20.8224182128906]"
84,2.8,"[427.297973632812, 134.959411621094, 33.2476806640625, 21.2111968994141]"
85,2.8333,"[420.938201904297, 132.376693725586, 33.4233703613281, 21.4389190673828]"
86,2.8667,"[414.982269287109, 130.077301025391, 33.0363159179688, 21.0593719482422]"
87,2.9,"[411.927734375, 128.436721801758, 33.4580078125, 21.4588317871094]"
88,2.9333,"[405.985687255859, 125.785842895508, 33.3664855957031, 21.2906036376953]"
89,2.9667,"[401.015625, 123.349708557129, 32.5069885253906, 20.7133560180664]"
90,3.0,"[397.976135253906, 121.573539733887, 33.2484436035156, 21.3033828735352]"
91,3.0333,"[393.019287109375, 118.760955810547, 32.6463928222656, 20.90478515625]"
92,3.0667,"[390.167022705078, 117.104103088379, 33.3007202148438, 21.1985092163086]"
93,3.1,"[385.279571533203, 114.159454345703, 33.2514343261719, 21.2035217285156]"
94,3.1333,"[382.952301025391, 112.366233825684, 33.171630859375, 21.2641372680664]"
95,3.1667,"[378.016937255859, 109.437316894531, 33.464599609375, 21.4518127441406]"
96,3.2,"[376.022491455078, 108.084930419922, 32.9748229980469, 20.9952392578125]"
97,3.2333,"[371.073028564453, 105.048324584961, 33.3930358886719, 21.2643127441406]"
98,3.2667,"[368.943695068359, 103.512161254883, 33.202880859375, 21.2817840576172]"
99,3.3,"[364.212554931641, 100.664306640625, 33.3052368164062, 21.2756729125977]"
100,3.3333,"[360.003845214844, 98.1718444824219, 32.4983825683594, 20.7168121337891]"
101,3.3667,"[354.975891113281, 94.8729248046875, 33.3545227050781, 21.3115768432617]"
102,3.4,"[352.924346923828, 93.7581329345703, 32.6255187988281, 20.9042663574219]"
103,3.4333,"[347.959747314453, 90.5578002929688, 33.1541137695312, 21.2220916748047]"
104,3.4667,"[345.808441162109, 89.3513793945312, 32.6874694824219, 20.8244171142578]"
105,3.5,"[341.045715332031, 86.3707656860352, 32.6473083496094, 20.8366165161133]"
106,3.5333,"[336.006958007812, 83.3539810180664, 32.7839965820312, 20.9319229125977]"
107,3.5667,"[333.264862060547, 81.8782730102539, 33.3082275390625, 21.2791213989258]"
108,3.6,"[328.235626220703, 78.6052856445312, 33.302734375, 21.3002548217773]"
