,time,object_1
0,0.0,"[402.774810791016, 267.545196533203, 30.6592407226562, 24.4980163574219]"
1,0.033333,"[405.412475585938, 270.833831787109, 24.7145385742188, 19.1169128417969]"
2,0.066667,"[405.359161376953, 271.498657226562, 24.8107299804688, 19.3238525390625]"
3,0.1,"[404.487365722656, 271.183227539062, 26.3780212402344, 21.3837280273438]"
4,0.13333,"[405.440826416016, 272.850830078125, 24.4745483398438, 19.35107421875]"
5,0.16667,"[405.847534179688, 273.957305908203, 23.5847473144531, 18.5319519042969]"
6,0.2,"[405.686248779297, 274.657409667969, 23.8038330078125, 18.8219604492188]"
7,0.23333,"[405.997467041016, 275.310516357422, 23.0882263183594, 18.7549133300781]"
8,0.26667,"[407.146362304688, 277.179748535156, 20.7405700683594, 16.0347900390625]"
9,0.3,"[406.244995117188, 276.343017578125, 22.2612915039062, 18.6663208007812]"
10,0.33333,"[407.960876464844, 278.355255126953, 19.2822875976562, 15.267333984375]"
11,0.36667,"[407.976837158203, 278.467590332031, 19.1533508300781, 15.182861328125]"
12,0.4,"[408.084320068359, 278.619140625, 18.8460998535156, 14.939697265625]"
13,0.43333,"[408.056335449219, 278.494384765625, 18.8937683105469, 14.9926147460938]"
14,0.46667,"[406.916564941406, 277.037536621094, 21.0543518066406, 17.3672485351562]"
15,0.5,"[407.851806640625, 277.557983398438, 19.2537841796875, 15.2085876464844]"
16,0.53333,"[407.212158203125, 276.2373046875, 20.4182434082031, 16.3990173339844]"
17,0.56667,"[404.987060546875, 273.903381347656, 24.6141357421875, 19.599853515625]"
18,0.6,"[400.649291992188, 269.985229492188, 33.1427001953125, 26.0322875976562]"
19,0.63333,"[400.051635742188, 267.890899658203, 34.3412475585938, 27.7207641601562]"
20,0.66667,"[404.715606689453, 270.670776367188, 24.3451232910156, 19.2235107421875]"
21,0.7,"[405.134185791016, 269.514007568359, 22.8722229003906, 18.4702758789062]"
22,0.73333,"[405.350982666016, 268.601593017578, 22.2212524414062, 17.3343811035156]"
23,0.76667,"[402.450897216797, 264.949249267578, 27.6964416503906, 21.5932006835938]"
24,0.8,"[402.233856201172, 263.353515625, 27.4714965820312, 21.4100036621094]"
25,0.83333,"[404.310760498047, 263.111389160156, 22.558349609375, 17.8422241210938]"
26,0.86667,"[402.07421875, 259.940673828125, 26.5999755859375, 20.7562866210938]"
27,0.9,"[400.098693847656, 256.705261230469, 29.89794921875, 23.6747131347656]"
28,0.93333,"[403.143585205078, 257.341094970703, 23.1249694824219, 18.109130859375]"
29,0.96667,"[400.545440673828, 253.709167480469, 27.5955505371094, 21.6592102050781]"
30,1.0,"[400.068908691406, 251.674621582031, 27.8233032226562, 21.8048400878906]"
31,1.0333,"[401.322631835938, 251.048858642578, 24.18408203125, 18.8501281738281]"
32,1.0667,"[397.421356201172, 246.305816650391, 31.3849487304688, 24.8712463378906]"
33,1.1,"[400.860900878906, 247.160095214844, 23.29150390625, 18.900634765625]"
34,1.1333,"[397.877227783203, 243.636169433594, 28.7941589355469, 22.538330078125]"
35,1.1667,"[398.705261230469, 242.606079101562, 26.2741394042969, 20.6733703613281]"
36,1.2,"[400.260131835938, 242.148635864258, 22.3927307128906, 17.5783233642578]"
37,1.2333,"[396.053192138672, 237.35693359375, 30.5632019042969, 23.9552001953125]"
38,1.2667,"[397.007019042969, 236.556381225586, 27.8435363769531, 21.8575592041016]"
39,1.3,"[397.854278564453, 235.474029541016, 25.5879516601562, 20.3405914306641]"
40,1.3333,"[397.929626464844, 233.99690246582, 25.154296875, 20.01123046875]"
