,time,object_1
0,0.0,"[400.0, 282.0, 36.0, 21.0]"
1,0.033333,"[404.113403320312, 281.385406494141, 27.2699279785156, 19.98876953125]"
2,0.066667,"[404.907623291016, 280.996612548828, 25.423583984375, 18.8834533691406]"
3,0.1,"[403.665557861328, 280.173553466797, 27.2697448730469, 18.6223449707031]"
4,0.13333,"[400.880889892578, 277.809753417969, 32.1176452636719, 21.3843688964844]"
5,0.16667,"[401.548797607422, 276.433349609375, 30.4789733886719, 22.0075988769531]"
6,0.2,"[400.786254882812, 275.654876708984, 31.8324890136719, 21.3222351074219]"
7,0.23333,"[400.566131591797, 274.170074462891, 31.6109619140625, 22.3517456054688]"
8,0.26667,"[400.653015136719, 274.591674804688, 31.0740051269531, 19.1536865234375]"
9,0.3,"[397.195281982422, 270.743377685547, 37.3430786132812, 24.8407287597656]"
10,0.33333,"[401.223449707031, 272.410217285156, 29.1272583007812, 19.1322631835938]"
11,0.36667,"[405.066162109375, 274.140991210938, 21.3923034667969, 13.0241088867188]"
12,0.4,"[405.543365478516, 273.166717529297, 20.0729064941406, 12.9668884277344]"
13,0.43333,"[405.042694091797, 271.688201904297, 21.0727844238281, 14.0023193359375]"
14,0.46667,"[406.564025878906, 271.185485839844, 18.0490112304688, 12.7135620117188]"
15,0.5,"[407.277221679688, 269.32177734375, 16.7032165527344, 14.1385498046875]"
16,0.53333,"[407.510284423828, 268.740570068359, 16.3350830078125, 13.4507446289062]"
17,0.56667,"[408.101196289062, 266.341979980469, 15.5372314453125, 15.8824462890625]"
18,0.6,"[408.701538085938, 266.021240234375, 14.6526489257812, 14.68994140625]"
19,0.63333,"[409.208831787109, 265.248687744141, 14.1203918457031, 14.2942810058594]"
20,0.66667,"[409.628051757812, 264.223022460938, 13.9971313476562, 14.4212036132812]"
21,0.7,"[405.333821376281, 263.713684082031, 21.7393850658858, 13.0]"
22,0.73333,"[404.584187408492, 263.137847900391, 22.489019033675, 13.0]"
23,0.76667,"[409.953582763672, 261.2392578125, 16.3507690429688, 15.4196166992188]"
24,0.8,"[409.624481201172, 259.172210693359, 18.352783203125, 18.0057678222656]"
25,0.83333,"[411.973327636719, 260.106994628906, 15.1782836914062, 14.5496826171875]"
26,0.86667,"[413.231231689453, 259.574401855469, 14.8965148925781, 14.4105224609375]"
27,0.9,"[412.431945800781, 256.965301513672, 18.5667114257812, 18.2780151367188]"
28,0.93333,"[415.235382080078, 258.309814453125, 14.9784851074219, 14.2452697753906]"
29,0.96667,"[416.50927734375, 257.940612792969, 14.8053894042969, 13.6541442871094]"
30,1.0,"[417.247375488281, 256.545562744141, 16.3447875976562, 15.5752563476562]"
31,1.0333,"[419.509429931641, 256.941589355469, 14.2539367675781, 13.4489135742188]"
