,time,object_1
0,0.0,"[237.0, 342.0, 24.0, 29.0]"
1,0.033333,"[239.749997937499, 342.99999925, 24.7499994374999, 28.7500001875]"
2,0.066667,"[242.499998625, 343.9999995, 25.4999996249999, 28.500000125]"
3,0.1,"[245.2499993125, 344.99999975, 26.2499998125, 28.2500000625]"
4,0.13333,"[248.0, 346.0, 27.0, 28.0]"
5,0.16667,"[251.79999658, 347.19999892, 26.50000045, 27.50000045]"
6,0.2,"[255.59999696, 348.39999904, 26.0000004, 27.0000004]"
7,0.23333,"[259.39999734, 349.59999916, 25.50000035, 26.50000035]"
8,0.26667,"[263.19999772, 350.79999928, 25.0000003, 26.0000003]"
9,0.3,"[266.9999981, 351.9999994, 24.50000025, 25.50000025]"
10,0.33333,"[270.79999848, 353.19999952, 24.0000002, 25.0000002]"
11,0.36667,"[274.59999886, 354.39999964, 23.50000015, 24.50000015]"
12,0.4,"[278.39999924, 355.59999976, 23.0000001, 24.0000001]"
13,0.43333,"[282.19999962, 356.79999988, 22.50000005, 23.50000005]"
14,0.46667,"[286.0, 358.0, 22.0, 23.0]"
15,0.5,"[288.8, 358.666666666666, 22.2, 23.0666666666667]"
16,0.53333,"[291.6, 359.333333333333, 22.4, 23.1333333333333]"
17,0.56667,"[294.4, 360.0, 22.6, 23.2]"
18,0.6,"[297.2, 360.666666666666, 22.8, 23.2666666666667]"
19,0.63333,"[300.0, 361.333333333333, 23.0, 23.3333333333333]"
20,0.66667,"[302.8, 362.0, 23.2, 23.4]"
21,0.7,"[305.6, 362.666666666667, 23.4, 23.4666666666667]"
22,0.73333,"[308.4, 363.333333333333, 23.6, 23.5333333333333]"
23,0.76667,"[311.2, 364.0, 23.8, 23.6]"
24,0.8,"[314.0, 364.666666666667, 24.0, 23.6666666666667]"
25,0.83333,"[316.8, 365.333333333333, 24.2, 23.7333333333333]"
26,0.86667,"[319.6, 366.0, 24.4, 23.8]"
27,0.9,"[322.4, 366.666666666667, 24.6, 23.8666666666667]"
28,0.93333,"[325.2, 367.333333333333, 24.8, 23.9333333333333]"
29,0.96667,"[328.0, 368.0, 25.0, 24.0]"
30,1.0,"[330.444444444444, 368.777777777778, 24.3333333333333, 23.3333333333333]"
31,1.0333,"[332.888888888889, 369.555555555556, 23.6666666666667, 22.6666666666667]"
