,time,object_1
0,0.0,"[289.700469970703, 302.182189941406, 44.2946472167969, 29.2761840820312]"
1,0.033333,"[288.915161132812, 300.064788818359, 45.0467834472656, 30.0015869140625]"
2,0.066667,"[288.765350341797, 296.858978271484, 44.2453002929688, 29.1168823242188]"
3,0.1,"[288.592803955078, 295.001007080078, 44.2660827636719, 29.2726745605469]"
4,0.13333,"[288.164581298828, 291.123229980469, 44.03466796875, 28.7364501953125]"
5,0.16667,"[287.865783691406, 289.016906738281, 44.1421813964844, 28.9339599609375]"
6,0.2,"[287.127593994141, 283.873992919922, 45.1178588867188, 30.1318359375]"
7,0.23333,"[287.553314208984, 282.104339599609, 44.1164855957031, 29.1029052734375]"
8,0.26667,"[287.223297119141, 277.243896484375, 43.9723510742188, 28.7108764648438]"
9,0.3,"[286.542541503906, 274.01416015625, 45.4216003417969, 30.1526489257812]"
10,0.33333,"[286.798553466797, 269.112457275391, 44.7734069824219, 29.53173828125]"
11,0.36667,"[286.500183105469, 266.104553222656, 45.4146728515625, 30.1082153320312]"
12,0.4,"[287.074432373047, 260.916931152344, 44.2843322753906, 28.9845275878906]"
13,0.43333,"[287.436096191406, 255.141738891602, 44.1521301269531, 29.0978240966797]"
14,0.46667,"[287.470794677734, 251.999420166016, 44.1342163085938, 29.0648193359375]"
15,0.5,"[287.622650146484, 245.741073608398, 44.6202087402344, 29.3271942138672]"
16,0.53333,"[287.466156005859, 242.309799194336, 45.5648193359375, 29.8232879638672]"
17,0.56667,"[288.148529052734, 235.978118896484, 45.1386108398438, 29.7089538574219]"
18,0.6,"[288.280517578125, 232.57600402832, 45.2781982421875, 30.0165863037109]"
19,0.63333,"[288.915100097656, 225.992645263672, 45.5386352539062, 29.9555816650391]"
20,0.66667,"[289.337707519531, 218.92756652832, 45.7154541015625, 30.1018829345703]"
21,0.7,"[289.744049072266, 212.297653198242, 45.5597839355469, 30.1540679931641]"
22,0.73333,"[289.664276123047, 208.992446899414, 46.0860900878906, 30.313232421875]"
23,0.76667,"[290.159942626953, 202.203582763672, 45.883056640625, 30.5244598388672]"
24,0.8,"[290.520721435547, 195.975799560547, 46.0902404785156, 30.2341766357422]"
25,0.83333,"[290.863311767578, 192.54443359375, 45.7960815429688, 30.4342803955078]"
26,0.86667,"[291.268707275391, 186.215270996094, 45.8520202636719, 30.4783935546875]"
27,0.9,"[291.602569580078, 183.290023803711, 45.6593017578125, 30.2664489746094]"
28,0.93333,"[291.566650390625, 176.98681640625, 46.3312072753906, 30.6051483154297]"
29,0.96667,"[291.745361328125, 170.937927246094, 46.4974975585938, 30.6571197509766]"
30,1.0,"[291.957672119141, 168.109878540039, 46.2222900390625, 30.7196502685547]"
31,1.0333,"[292.455474853516, 162.416290283203, 45.8371887207031, 30.4671325683594]"
32,1.0667,"[292.796478271484, 156.731399536133, 46.3482666015625, 30.5352783203125]"
33,1.1,"[292.786499023438, 154.025863647461, 46.3109436035156, 30.6833953857422]"
34,1.1333,"[292.939208984375, 148.742218017578, 46.4538879394531, 30.6016998291016]"
35,1.1667,"[293.142059326172, 146.187286376953, 46.1329650878906, 30.6988677978516]"
36,1.2,"[293.532562255859, 141.16389465332, 46.1293334960938, 30.6777954101562]"
37,1.2333,"[293.7509765625, 136.4296875, 46.2104187011719, 30.7023468017578]"
38,1.2667,"[293.949523925781, 131.967956542969, 46.4237365722656, 30.7432403564453]"
39,1.3,"[294.048767089844, 129.9716796875, 46.3390808105469, 30.5734558105469]"
40,1.3333,"[294.248687744141, 125.916374206543, 46.26220703125, 30.4333572387695]"
41,1.3667,"[294.481872558594, 123.899917602539, 46.3399963378906, 30.5002746582031]"
42,1.4,"[294.850311279297, 120.323799133301, 45.9539184570312, 30.5917739868164]"
43,1.4333,"[294.850219726562, 118.422019958496, 45.9610900878906, 30.565315246582]"
44,1.4667,"[294.955780029297, 115.397636413574, 45.9842529296875, 30.6067428588867]"
45,1.5,"[295.0244140625, 112.33927154541, 46.0048828125, 30.6331100463867]"
46,1.5333,"[295.140350341797, 110.842300415039, 46.2140808105469, 30.3778533935547]"
