,time,object_1
0,0.0,"[218.0, 312.0, 21.0, 24.0]"
1,0.033333,"[217.333333333333, 311.0, 22.0, 24.0]"
2,0.066667,"[216.666666666667, 310.0, 23.0, 24.0]"
3,0.1,"[216.0, 309.0, 24.0, 24.0]"
4,0.13333,"[216.055555555556, 309.0, 23.8333333333334, 24.0555555555555]"
5,0.16667,"[216.111111111111, 309.0, 23.6666666666667, 24.1111111111111]"
6,0.2,"[216.166666666667, 309.0, 23.5, 24.1666666666666]"
7,0.23333,"[216.222222222222, 309.0, 23.3333333333333, 24.2222222222222]"
8,0.26667,"[216.277777777778, 309.0, 23.1666666666667, 24.2777777777778]"
9,0.3,"[216.333333333333, 309.0, 23.0, 24.3333333333333]"
10,0.33333,"[216.388888888889, 309.0, 22.8333333333333, 24.3888888888889]"
11,0.36667,"[216.444444444445, 309.0, 22.6666666666667, 24.4444444444444]"
12,0.4,"[216.5, 309.0, 22.5, 24.5]"
13,0.43333,"[216.555555555556, 309.0, 22.3333333333333, 24.5555555555555]"
14,0.46667,"[216.611111111111, 309.0, 22.1666666666667, 24.6111111111111]"
15,0.5,"[216.666666666667, 309.0, 22.0, 24.6666666666667]"
16,0.53333,"[216.722222222222, 309.0, 21.8333333333333, 24.7222222222222]"
17,0.56667,"[216.777777777778, 309.0, 21.6666666666667, 24.7777777777778]"
18,0.6,"[216.833333333333, 309.0, 21.5, 24.8333333333333]"
19,0.63333,"[216.888888888889, 309.0, 21.3333333333333, 24.8888888888889]"
20,0.66667,"[216.944444444444, 309.0, 21.1666666666667, 24.9444444444444]"
21,0.7,"[217.0, 309.0, 21.0, 25.0]"
22,0.73333,"[216.875000117188, 309.0, 21.1249998828125, 25.0624999414062]"
23,0.76667,"[216.750000109375, 309.0, 21.249999890625, 25.1249999453125]"
24,0.8,"[216.625000101563, 309.0, 21.3749998984375, 25.1874999492187]"
25,0.83333,"[216.50000009375, 309.0, 21.49999990625, 25.249999953125]"
26,0.86667,"[216.375000085938, 309.0, 21.6249999140625, 25.3124999570312]"
27,0.9,"[216.250000078125, 309.0, 21.749999921875, 25.3749999609375]"
