,time,object_1
0,0.0,"[373.0, 150.0, 36.0, 27.0]"
1,0.033333,"[373.522857666016, 150.130172729492, 36.1589965820312, 27.3000640869141]"
2,0.066667,"[374.670501708984, 151.072219848633, 35.0552673339844, 26.3290405273438]"
3,0.1,"[374.499542236328, 150.920516967773, 36.4977722167969, 27.5158081054688]"
4,0.13333,"[375.780731201172, 152.183441162109, 35.2485046386719, 26.4729309082031]"
5,0.16667,"[375.800476074219, 152.44010925293, 36.0808715820312, 27.190673828125]"
6,0.2,"[376.326843261719, 153.201431274414, 36.0209045410156, 27.2752990722656]"
7,0.23333,"[376.887115478516, 154.077682495117, 35.3381652832031, 26.5151977539062]"
8,0.26667,"[376.66455078125, 154.389373779297, 36.2300415039062, 27.3072662353516]"
9,0.3,"[376.744110107422, 154.869003295898, 36.4155578613281, 27.3553619384766]"
10,0.33333,"[377.199859619141, 156.019592285156, 35.93115234375, 27.0207061767578]"
11,0.36667,"[377.249786376953, 156.425079345703, 35.8702392578125, 27.1205902099609]"
12,0.4,"[377.480224609375, 157.723739624023, 35.4503784179688, 26.7066955566406]"
13,0.43333,"[377.109436035156, 158.042770385742, 36.0559692382812, 27.1448059082031]"
14,0.46667,"[376.722442626953, 158.964645385742, 36.4396362304688, 27.3855285644531]"
15,0.5,"[376.576416015625, 160.260070800781, 36.21484375, 27.3179473876953]"
16,0.53333,"[376.661254882812, 161.09831237793, 35.5785522460938, 26.7430267333984]"
17,0.56667,"[375.640167236328, 161.963897705078, 36.5032958984375, 27.4368743896484]"
18,0.6,"[375.482116699219, 163.333786010742, 35.8148498535156, 27.039794921875]"
19,0.63333,"[374.925659179688, 164.000579833984, 36.1973571777344, 27.1722717285156]"
20,0.66667,"[374.356170654297, 165.293869018555, 35.8736877441406, 27.0885467529297]"
21,0.7,"[373.667053222656, 165.849273681641, 36.2128601074219, 27.2210235595703]"
22,0.73333,"[372.641510009766, 166.944030761719, 36.5966491699219, 27.6061553955078]"
23,0.76667,"[372.757751464844, 167.984344482422, 35.768310546875, 26.8448333740234]"
24,0.8,"[371.431396484375, 168.925506591797, 36.4985046386719, 27.5363464355469]"
25,0.83333,"[370.766784667969, 170.632110595703, 35.8255310058594, 26.9552612304688]"
26,0.86667,"[369.547210693359, 171.849243164062, 36.6157531738281, 27.5116119384766]"
27,0.9,"[369.78662109375, 173.092864990234, 35.2407836914062, 26.4950714111328]"
28,0.93333,"[368.416534423828, 174.086990356445, 36.2808532714844, 27.3797302246094]"
29,0.96667,"[368.196563720703, 175.020980834961, 35.8661499023438, 26.9267578125]"
30,1.0,"[367.302581787109, 176.36799621582, 35.8929443359375, 27.1052856445312]"
31,1.0333,"[366.896301269531, 178.051376342773, 35.2175598144531, 26.4459228515625]"
32,1.0667,"[366.215972900391, 178.352203369141, 35.9552307128906, 27.1618041992188]"
33,1.1,"[365.826843261719, 180.072372436523, 35.298583984375, 26.5217132568359]"
34,1.1333,"[365.283599853516, 180.614181518555, 35.70703125, 26.9340667724609]"
35,1.1667,"[364.755432128906, 181.923614501953, 35.7208557128906, 26.8218536376953]"
36,1.2,"[363.928039550781, 182.920913696289, 36.3507690429688, 27.3736114501953]"
37,1.2333,"[363.716430664062, 183.770294189453, 36.1084289550781, 27.1246948242188]"
38,1.2667,"[363.3837890625, 185.19856262207, 36.1035766601562, 27.277587890625]"
39,1.3,"[363.179473876953, 185.988830566406, 36.0560913085938, 27.1475372314453]"
40,1.3333,"[362.751251220703, 187.402648925781, 36.3081665039062, 27.3565979003906]"
41,1.3667,"[362.320098876953, 188.020370483398, 36.7919006347656, 27.8539733886719]"
42,1.4,"[362.259674072266, 189.90348815918, 36.4611206054688, 27.5870361328125]"
43,1.4333,"[362.539306640625, 191.992172241211, 35.6633605957031, 26.8389434814453]"
