,time,object_1
0,0.0,"[462.258483886719, 196.869598388672, 64.4951782226562, 45.0914001464844]"
1,0.033333,"[462.728546142578, 193.990188598633, 64.9474792480469, 45.4160461425781]"
2,0.066667,"[463.397674560547, 192.676345825195, 64.6056213378906, 45.0245361328125]"
3,0.1,"[464.202941894531, 189.606460571289, 64.6882934570312, 45.2980041503906]"
4,0.13333,"[464.560852050781, 187.988906860352, 65.3040161132812, 45.7655944824219]"
5,0.16667,"[465.686492919922, 184.873458862305, 65.0862121582031, 45.6284332275391]"
6,0.2,"[466.284729003906, 183.625457763672, 64.6696166992188, 45.2205047607422]"
7,0.23333,"[466.919799804688, 180.020263671875, 65.3383178710938, 45.8213043212891]"
8,0.26667,"[467.567810058594, 176.905288696289, 65.482666015625, 46.0123901367188]"
9,0.3,"[467.968688964844, 175.395095825195, 64.9492797851562, 45.6246948242188]"
10,0.33333,"[468.500946044922, 172.030197143555, 65.4160461425781, 45.9219970703125]"
11,0.36667,"[469.474578857422, 171.017776489258, 64.5069885253906, 45.0014495849609]"
12,0.4,"[469.833557128906, 167.036697387695, 65.4364624023438, 46.0753326416016]"
13,0.43333,"[470.117462158203, 165.746536254883, 65.0894470214844, 45.7261505126953]"
14,0.46667,"[470.918090820312, 162.591567993164, 65.000244140625, 45.7920379638672]"
15,0.5,"[471.047149658203, 161.074813842773, 65.2752380371094, 45.7720489501953]"
16,0.53333,"[471.582244873047, 157.735870361328, 65.3292541503906, 45.9732513427734]"
17,0.56667,"[472.292083740234, 155.013381958008, 64.8847961425781, 45.4317626953125]"
18,0.6,"[472.790252685547, 153.80810546875, 64.4207458496094, 44.9952850341797]"
19,0.63333,"[472.978851318359, 150.519866943359, 64.9436340332031, 45.8696746826172]"
20,0.66667,"[473.328643798828, 147.935913085938, 64.8605041503906, 45.4570465087891]"
21,0.7,"[473.769805908203, 146.858901977539, 64.4612731933594, 45.0970306396484]"
22,0.73333,"[473.947235107422, 143.649200439453, 65.1778869628906, 45.9752197265625]"
23,0.76667,"[474.146087646484, 142.512100219727, 64.9147644042969, 45.7779998779297]"
24,0.8,"[474.157318115234, 140.146728515625, 65.2190246582031, 45.8761138916016]"
25,0.83333,"[474.358367919922, 138.883880615234, 65.2527770996094, 45.8223876953125]"
