,time,object_1
0,0.0,"[196.0, 361.0, 54.0, 27.0]"
1,0.033333,"[193.90087890625, 356.965576171875, 54.0145568847656, 27.0106201171875]"
2,0.066667,"[191.681091308594, 352.743133544922, 54.7431793212891, 27.9965209960938]"
3,0.1,"[190.525527954102, 350.822387695312, 54.7003631591797, 27.9147033691406]"
4,0.13333,"[189.059631347656, 347.669281005859, 53.9923706054688, 27.1028137207031]"
5,0.16667,"[188.158813476562, 345.910491943359, 53.8786163330078, 27.133544921875]"
6,0.2,"[186.284408569336, 341.795867919922, 54.0685729980469, 27.8624877929688]"
7,0.23333,"[185.013412475586, 338.962890625, 53.0886077880859, 26.8054809570312]"
8,0.26667,"[183.053283691406, 335.948089599609, 53.9269561767578, 27.1701049804688]"
9,0.3,"[181.936447143555, 334.257385253906, 54.2786254882812, 27.6060180664062]"
10,0.33333,"[180.828735351562, 332.043090820312, 53.7063751220703, 27.2654418945312]"
11,0.36667,"[179.174591064453, 329.847381591797, 53.6823883056641, 26.9739685058594]"
12,0.4,"[178.735458374023, 329.047088623047, 53.1489562988281, 26.8592224121094]"
13,0.43333,"[177.074951171875, 326.805480957031, 53.5147552490234, 26.8874816894531]"
14,0.46667,"[175.838073730469, 325.941558837891, 54.3799743652344, 27.7445373535156]"
15,0.5,"[174.636016845703, 324.00634765625, 53.8191986083984, 27.7340393066406]"
16,0.53333,"[173.104934692383, 322.746459960938, 54.2176208496094, 27.9815368652344]"
17,0.56667,"[172.540573120117, 321.941741943359, 53.91650390625, 28.0216979980469]"
18,0.6,"[171.347579956055, 320.977203369141, 53.9387969970703, 28.0005493164062]"
19,0.63333,"[171.171920776367, 321.041290283203, 53.0243988037109, 26.6875]"
20,0.66667,"[169.965072631836, 319.84130859375, 53.3206481933594, 27.3504943847656]"
21,0.7,"[168.999130249023, 318.490509033203, 54.4543609619141, 28.6353759765625]"
22,0.73333,"[168.277191162109, 317.910461425781, 54.0404510498047, 28.2555236816406]"
23,0.76667,"[167.750442504883, 317.149139404297, 53.7444610595703, 27.8967895507812]"
24,0.8,"[167.913711547852, 316.685516357422, 53.3158111572266, 27.4400024414062]"
25,0.83333,"[167.336807250977, 315.014434814453, 53.9813690185547, 28.2109375]"
