,time,object_1
0,0.0,"[381.720351390922, 35.8579795021962, 42.7291361639823, 22.1420204978038]"
1,0.033333,"[380.364501953125, 34.5389404296875, 47.0256958007812, 24.5695381164551]"
2,0.066667,"[379.917541503906, 32.6484870910645, 50.11962890625, 28.3373641967773]"
3,0.1,"[377.670349121094, 30.0383796691895, 54.7313232421875, 33.6158218383789]"
4,0.13333,"[383.696075439453, 34.7302322387695, 44.7630920410156, 24.3860321044922]"
5,0.16667,"[381.188873291016, 33.0802421569824, 52.5907897949219, 28.7014961242676]"
6,0.2,"[377.612579345703, 31.9441776275635, 60.3836059570312, 31.5648593902588]"
7,0.23333,"[383.217498779297, 33.3496513366699, 51.3565368652344, 29.7082633972168]"
8,0.26667,"[386.826934814453, 36.380973815918, 46.2299194335938, 25.2455520629883]"
9,0.3,"[377.801391601562, 28.9791412353516, 64.7158813476562, 41.7716064453125]"
10,0.33333,"[387.354705810547, 38.3014068603516, 47.375, 25.1194496154785]"
11,0.36667,"[385.465270996094, 36.9868927001953, 52.2853088378906, 28.6603622436523]"
12,0.4,"[379.820922851562, 31.5433502197266, 65.3138732910156, 42.5281066894531]"
13,0.43333,"[387.688323974609, 38.5529670715332, 50.6803894042969, 29.4965934753418]"
14,0.46667,"[384.625457763672, 35.944938659668, 58.8766784667969, 37.9159088134766]"
15,0.5,"[391.801300048828, 44.1416511535645, 46.1377563476562, 23.9747428894043]"
16,0.53333,"[391.902557373047, 43.6389656066895, 46.52783203125, 26.7057914733887]"
17,0.56667,"[392.511047363281, 45.2003555297852, 47.0795288085938, 27.4175796508789]"
18,0.6,"[385.237731933594, 40.637580871582, 63.3065795898438, 38.3753509521484]"
19,0.63333,"[393.624176025391, 47.9648094177246, 48.3364562988281, 27.7400550842285]"
20,0.66667,"[395.651184082031, 51.9704437255859, 45.6117858886719, 23.8589782714844]"
21,0.7,"[395.833129882812, 51.7792358398438, 46.5972290039062, 26.2498321533203]"
22,0.73333,"[393.003387451172, 51.2686347961426, 53.5608520507812, 31.8386344909668]"
23,0.76667,"[389.510894775391, 51.1821594238281, 62.5776977539062, 34.9824676513672]"
24,0.8,"[397.348388671875, 57.3924865722656, 47.9513244628906, 27.6361846923828]"
25,0.83333,"[397.848419189453, 59.1412506103516, 48.37939453125, 29.7372741699219]"
26,0.86667,"[393.705322265625, 57.8454742431641, 58.5107421875, 37.3942718505859]"
27,0.9,"[400.564361572266, 65.7145385742188, 46.6860046386719, 26.7969436645508]"
28,0.93333,"[389.488708496094, 57.2511444091797, 69.1719970703125, 47.2306518554688]"
29,0.96667,"[402.944458007812, 71.1719818115234, 43.6153869628906, 23.4526138305664]"
30,1.0,"[393.339965820312, 64.5403442382812, 64.9169921875, 42.7320098876953]"
31,1.0333,"[392.166259765625, 63.6357116699219, 67.6638793945312, 46.4380340576172]"
32,1.0667,"[405.008483886719, 77.4779968261719, 43.2093200683594, 23.0484619140625]"
33,1.1,"[394.511688232422, 68.6565551757812, 65.7698364257812, 44.3296813964844]"
34,1.1333,"[403.317810058594, 77.0778579711914, 49.3554382324219, 30.5655212402344]"
35,1.1667,"[408.100402832031, 81.8443222045898, 40.1245422363281, 22.3840179443359]"
36,1.2,"[401.297454833984, 77.4822463989258, 55.4605102539062, 34.3849334716797]"
37,1.2333,"[409.513824462891, 85.2589797973633, 40.7594909667969, 21.1641464233398]"
38,1.2667,"[410.090087890625, 85.4558258056641, 39.8993225097656, 21.0192947387695]"
39,1.3,"[410.998901367188, 86.3283767700195, 40.3742370605469, 21.156494140625]"
40,1.3333,"[407.528747558594, 81.9558181762695, 48.4073486328125, 29.7448883056641]"
41,1.3667,"[410.625335693359, 84.5117721557617, 43.6751403808594, 24.9134674072266]"
42,1.4,"[412.229797363281, 85.6299514770508, 41.7619018554688, 22.8347320556641]"
43,1.4333,"[407.768768310547, 81.33544921875, 52.2409973144531, 30.8559875488281]"
44,1.4667,"[409.995819091797, 83.1582565307617, 49.3487854003906, 26.3178024291992]"
45,1.5,"[412.749969482422, 82.6490173339844, 45.59814453125, 25.03955078125]"
46,1.5333,"[412.26123046875, 79.817626953125, 48.9313049316406, 28.7746124267578]"
47,1.5667,"[408.773681640625, 75.817626953125, 56.2494506835938, 35.7175903320312]"
48,1.6,"[415.165649414062, 78.4169006347656, 45.7594299316406, 27.7071685791016]"
49,1.6333,"[414.708221435547, 77.8849945068359, 47.8439636230469, 26.7687683105469]"
50,1.6667,"[416.47265625, 76.4970474243164, 46.2378234863281, 26.465934753418]"
51,1.7,"[419.479797363281, 76.8718795776367, 42.6776123046875, 22.5864410400391]"
52,1.7333,"[419.235961914062, 74.8750915527344, 43.5970153808594, 24.6638946533203]"
53,1.7667,"[412.923645019531, 66.5881423950195, 58.4103393554688, 38.2479400634766]"
54,1.8,"[414.828826904297, 65.2792892456055, 57.0215759277344, 36.7599411010742]"
55,1.8333,"[421.006256103516, 69.4375076293945, 45.6612854003906, 26.8355941772461]"
56,1.8667,"[422.902496337891, 67.3014144897461, 44.0897827148438, 27.6074371337891]"
57,1.9,"[417.567443847656, 60.2295074462891, 57.0479736328125, 38.7679901123047]"
58,1.9333,"[423.643035888672, 66.4815826416016, 45.8920593261719, 24.7614440917969]"
59,1.9667,"[416.988525390625, 57.4554672241211, 61.7031555175781, 40.5473175048828]"
60,2.0,"[421.969787597656, 60.1304397583008, 53.6708068847656, 33.4352035522461]"
61,2.0333,"[426.503479003906, 62.8275375366211, 45.4636535644531, 26.1830902099609]"
62,2.0667,"[421.464385986328, 57.9657440185547, 58.0072021484375, 35.3083801269531]"
63,2.1,"[427.97705078125, 62.2864227294922, 45.8292846679688, 25.2264633178711]"
64,2.1333,"[419.574615478516, 54.3935317993164, 64.8075561523438, 40.8552093505859]"
65,2.1667,"[430.408905029297, 61.7701644897461, 45.0307312011719, 24.4453659057617]"
66,2.2,"[424.414276123047, 57.0220794677734, 58.9049682617188, 33.0695953369141]"
67,2.2333,"[424.733184814453, 54.7951889038086, 58.9679565429688, 37.6023254394531]"
68,2.2667,"[432.122772216797, 60.1824226379395, 46.1372375488281, 25.522159576416]"
69,2.3,"[433.193786621094, 60.3504295349121, 45.7745361328125, 25.3069038391113]"
70,2.3333,"[434.144927978516, 60.3655014038086, 45.8489074707031, 25.3052749633789]"
71,2.3667,"[432.528747558594, 58.0849456787109, 50.2393798828125, 29.741943359375]"
72,2.4,"[435.182189941406, 60.7134017944336, 46.4855346679688, 24.5802230834961]"
73,2.4333,"[435.79736328125, 59.8190002441406, 46.7084350585938, 26.4696731567383]"
74,2.4667,"[432.457824707031, 57.9606170654297, 54.7952880859375, 30.9243240356445]"
75,2.5,"[430.640197753906, 55.5399627685547, 59.8215942382812, 36.0446395874023]"
76,2.5333,"[435.998596191406, 58.7588348388672, 50.6362609863281, 30.5981292724609]"
77,2.5667,"[434.48095703125, 57.1382827758789, 54.8083801269531, 33.6272430419922]"
78,2.6,"[434.812316894531, 58.7452583312988, 55.9244689941406, 31.3525428771973]"
79,2.6333,"[428.0087890625, 51.7349243164062, 70.9801025390625, 46.3267364501953]"
80,2.6667,"[436.501739501953, 59.2341270446777, 54.6515197753906, 31.3565483093262]"
81,2.7,"[439.587310791016, 61.8272705078125, 50.1056823730469, 26.3944091796875]"
82,2.7333,"[438.734680175781, 59.0599060058594, 53.1806335449219, 32.4719848632812]"
83,2.7667,"[434.128448486328, 55.7265090942383, 63.8602294921875, 39.8196487426758]"
84,2.8,"[433.374206542969, 55.078685760498, 67.24267578125, 41.7266044616699]"
85,2.8333,"[438.901550292969, 60.7460289001465, 57.62548828125, 31.3230934143066]"
86,2.8667,"[441.058898925781, 59.5034332275391, 54.0022277832031, 33.5546188354492]"
87,2.9,"[441.942840576172, 61.1499481201172, 53.9443664550781, 31.6405487060547]"
88,2.9333,"[441.268707275391, 59.9435043334961, 57.6565551757812, 35.0207977294922]"
89,2.9667,"[442.218475341797, 61.0743980407715, 56.652099609375, 32.6879768371582]"
90,3.0,"[445.748626708984, 63.2885322570801, 51.0560302734375, 29.5536613464355]"
91,3.0333,"[444.634735107422, 61.3247756958008, 54.9920349121094, 34.0272369384766]"
92,3.0667,"[440.895935058594, 60.7919578552246, 63.7283935546875, 36.2562141418457]"
93,3.1,"[447.042053222656, 64.8078002929688, 53.0227355957031, 28.8009643554688]"
94,3.1333,"[443.378631591797, 60.4828643798828, 61.7699584960938, 38.9843902587891]"
95,3.1667,"[440.164306640625, 58.3022308349609, 69.9456176757812, 45.4249801635742]"
96,3.2,"[448.232513427734, 66.4410247802734, 54.8288269042969, 29.1696548461914]"
97,3.2333,"[444.255432128906, 61.7859497070312, 64.4093322753906, 40.4268798828125]"
98,3.2667,"[449.178649902344, 65.7969436645508, 55.4930419921875, 32.7069931030273]"
99,3.3,"[449.597930908203, 68.3724975585938, 56.419921875, 29.5097198486328]"
100,3.3333,"[438.583740234375, 56.9886474609375, 79.3502807617188, 53.9450988769531]"
101,3.3667,"[441.79296875, 59.8932189941406, 74.64111328125, 49.9502182006836]"
102,3.4,"[450.167816162109, 66.5564193725586, 58.3306274414062, 37.149055480957]"
103,3.4333,"[451.354675292969, 67.972038269043, 58.0709228515625, 36.2699661254883]"
104,3.4667,"[446.016632080078, 64.1709289550781, 69.8819274902344, 45.1325988769531]"
105,3.5,"[452.342864990234, 70.2157974243164, 59.1266174316406, 35.6027603149414]"
106,3.5333,"[454.242797851562, 72.3070373535156, 57.3017883300781, 34.0840454101562]"
107,3.5667,"[455.472351074219, 73.137451171875, 55.5656433105469, 34.3900604248047]"
108,3.6,"[458.238677978516, 77.3225555419922, 52.5107727050781, 29.4091949462891]"
109,3.6333,"[458.763275146484, 79.1702575683594, 54.0321350097656, 29.9296112060547]"
110,3.6667,"[457.495269775391, 77.4823303222656, 57.2946472167969, 35.7781219482422]"
111,3.7,"[447.314544677734, 70.5973052978516, 80.2240295410156, 54.7998504638672]"
112,3.7333,"[447.081756591797, 70.6488723754883, 82.2771301269531, 56.8714218139648]"
113,3.7667,"[459.784973144531, 82.4376754760742, 58.5845947265625, 37.8952102661133]"
114,3.8,"[455.118133544922, 79.7477722167969, 70.1346740722656, 48.6868896484375]"
115,3.8333,"[463.521820068359, 88.6419525146484, 55.5190734863281, 35.2892761230469]"
116,3.8667,"[453.661651611328, 82.442008972168, 76.6215515136719, 51.2641983032227]"
117,3.9,"[464.851959228516, 92.6291656494141, 56.0455017089844, 35.1230316162109]"
118,3.9333,"[454.154724121094, 86.8486328125, 79.4635620117188, 50.1556396484375]"
119,3.9667,"[465.562225341797, 97.3856201171875, 58.4260559082031, 33.5862884521484]"
120,4.0,"[464.657562255859, 96.2769317626953, 62.7281799316406, 41.7548675537109]"
121,4.0333,"[466.076019287109, 99.5402984619141, 61.1038513183594, 37.5865020751953]"
122,4.0667,"[466.161376953125, 100.938163757324, 63.406005859375, 40.426155090332]"
123,4.1,"[461.266235351562, 97.1165542602539, 75.7893676757812, 53.5321273803711]"
124,4.1333,"[465.875396728516, 102.816566467285, 68.9057312011719, 46.5905380249023]"
125,4.1667,"[469.675170898438, 107.80103302002, 62.5360107421875, 39.2846603393555]"
126,4.2,"[461.192016601562, 101.188400268555, 82.1134033203125, 57.6910705566406]"
127,4.2333,"[472.628540039062, 113.707611083984, 61.9833984375, 37.2985229492188]"
128,4.2667,"[468.707153320312, 109.745086669922, 72.9515380859375, 50.0690612792969]"
129,4.3,"[474.730712890625, 116.775588989258, 63.332275390625, 40.7437896728516]"
130,4.3333,"[475.956848144531, 118.131904602051, 62.3101196289062, 40.5432357788086]"
131,4.3667,"[468.556732177734, 113.947235107422, 79.9885559082031, 54.0989990234375]"
132,4.4,"[478.034393310547, 121.761863708496, 62.2261047363281, 40.7748336791992]"
133,4.4333,"[479.22265625, 125.24568939209, 63.3649291992188, 38.4157791137695]"
134,4.4667,"[480.543304443359, 126.490814208984, 63.4250793457031, 41.2892150878906]"
135,4.5,"[480.900360107422, 127.087432861328, 64.3634338378906, 42.0931549072266]"
136,4.5333,"[479.829711914062, 129.06282043457, 69.7542114257812, 43.1759185791016]"
137,4.5667,"[479.488311767578, 127.9931640625, 71.7996520996094, 47.5159759521484]"
138,4.6,"[487.328918457031, 136.052749633789, 59.2072143554688, 36.1488494873047]"
139,4.6333,"[488.459014892578, 138.450805664062, 58.3866882324219, 33.6141815185547]"
140,4.6667,"[481.738586425781, 132.006484985352, 75.1663818359375, 52.2547607421875]"
141,4.7,"[489.387023925781, 140.013427734375, 63.2828979492188, 40.9426879882812]"
