,time,object_1
0,0.0,"[226.048736572266, 231.174758911133, 30.781982421875, 20.3604125976562]"
1,0.033333,"[225.525436401367, 230.808074951172, 31.0147247314453, 20.8922729492188]"
2,0.066667,"[224.518997192383, 230.627868652344, 31.5104217529297, 21.3027648925781]"
3,0.1,"[225.24235534668, 231.535949707031, 29.1972808837891, 19.2765655517578]"
4,0.13333,"[223.471450805664, 230.481719970703, 31.3067016601562, 21.3772583007812]"
5,0.16667,"[223.893142700195, 231.310684204102, 29.8810577392578, 19.8628692626953]"
6,0.2,"[222.543243408203, 230.417358398438, 31.3357543945312, 21.3997955322266]"
7,0.23333,"[222.6552734375, 230.869567871094, 30.7128753662109, 20.5858917236328]"
8,0.26667,"[222.334106445312, 231.077301025391, 30.4568176269531, 20.3891906738281]"
9,0.3,"[221.524108886719, 230.762466430664, 31.6572875976562, 21.0936126708984]"
10,0.33333,"[221.162902832031, 230.972427368164, 31.7379760742188, 21.0054931640625]"
11,0.36667,"[221.431213378906, 231.32780456543, 31.1285095214844, 20.4690551757812]"
12,0.4,"[221.482055664062, 231.290863037109, 30.511962890625, 20.7319183349609]"
13,0.43333,"[222.066024780273, 231.920928955078, 29.4149322509766, 19.7890014648438]"
14,0.46667,"[222.061904907227, 231.927459716797, 29.3479156494141, 19.7353363037109]"
15,0.5,"[222.049713134766, 232.10107421875, 29.7945709228516, 19.8159790039062]"
16,0.53333,"[221.754333496094, 231.653442382812, 30.5540618896484, 20.6669311523438]"
17,0.56667,"[221.787002563477, 231.40022277832, 31.0111389160156, 21.1366729736328]"
18,0.6,"[222.504989624023, 232.253799438477, 30.0945434570312, 19.9629211425781]"
19,0.63333,"[222.667861938477, 232.095260620117, 30.6414489746094, 20.2846069335938]"
20,0.66667,"[222.066116333008, 231.721939086914, 32.1327056884766, 21.4961547851562]"
21,0.7,"[223.540634155273, 232.32746887207, 30.4443664550781, 20.5701293945312]"
22,0.73333,"[223.96809387207, 232.412994384766, 30.8012847900391, 20.8325347900391]"
23,0.76667,"[225.201919555664, 233.34162902832, 29.2785034179688, 19.3195190429688]"
24,0.8,"[225.757797241211, 233.327117919922, 29.6360778808594, 19.5990142822266]"
25,0.83333,"[225.707931518555, 233.120651245117, 31.4239654541016, 20.9203186035156]"
26,0.86667,"[226.66291809082, 233.549774169922, 30.5542449951172, 20.3425903320312]"
27,0.9,"[227.646606445312, 233.841445922852, 30.583984375, 20.4974975585938]"
28,0.93333,"[227.785278320312, 234.169219970703, 31.4037475585938, 20.6242828369141]"
29,0.96667,"[229.895492553711, 234.98486328125, 29.4942474365234, 19.62158203125]"
30,1.0,"[230.132598876953, 234.965286254883, 31.7267150878906, 21.0330047607422]"
31,1.0333,"[231.837265014648, 235.747573852539, 29.7204742431641, 19.9600524902344]"
32,1.0667,"[232.369216918945, 235.640563964844, 31.3013458251953, 21.1172485351562]"
33,1.1,"[233.548919677734, 236.384231567383, 30.6517639160156, 20.3559417724609]"
34,1.1333,"[235.527084350586, 236.977233886719, 29.8776397705078, 20.0361328125]"
35,1.1667,"[235.145736694336, 236.754531860352, 31.9858551025391, 21.3626556396484]"
36,1.2,"[237.876541137695, 237.74723815918, 30.2645111083984, 20.5044708251953]"
37,1.2333,"[238.394775390625, 237.946075439453, 31.0039978027344, 20.7775573730469]"
38,1.2667,"[241.192016601562, 239.292541503906, 29.2634887695312, 19.6452331542969]"
39,1.3,"[241.166549682617, 238.687805175781, 31.1074676513672, 21.4831848144531]"
40,1.3333,"[243.809707641602, 240.340744018555, 29.4196624755859, 19.5889434814453]"
41,1.3667,"[245.837203979492, 240.960067749023, 29.2900848388672, 19.5730743408203]"
42,1.4,"[247.592483520508, 241.179504394531, 29.8452301025391, 20.1585693359375]"
43,1.4333,"[248.423934936523, 241.582138061523, 29.9820098876953, 20.2001495361328]"
44,1.4667,"[250.330871582031, 242.417373657227, 29.640380859375, 19.5066986083984]"
45,1.5,"[250.956481933594, 242.528549194336, 30.173095703125, 20.2296295166016]"
46,1.5333,"[252.136184692383, 242.483703613281, 31.4652862548828, 22.1816101074219]"
47,1.5667,"[253.535446166992, 243.62077331543, 29.9132232666016, 20.3813018798828]"
48,1.6,"[254.959777832031, 244.562164306641, 30.3834838867188, 20.0916137695312]"
49,1.6333,"[255.939147949219, 244.704956054688, 29.7333374023438, 20.4868469238281]"
50,1.6667,"[256.746490478516, 245.344680786133, 30.7137145996094, 20.3250579833984]"
51,1.7,"[257.656951904297, 245.595672607422, 29.9662475585938, 20.6925964355469]"
52,1.7333,"[258.384918212891, 246.181243896484, 30.4330749511719, 21.2417907714844]"
53,1.7667,"[259.757568359375, 247.446304321289, 30.1668701171875, 20.9391021728516]"
54,1.8,"[259.776153564453, 248.148345947266, 30.9725036621094, 20.7013549804688]"
55,1.8333,"[261.072448730469, 249.752075195312, 30.1100463867188, 19.9710083007812]"
56,1.8667,"[261.663482666016, 250.787567138672, 30.6158447265625, 20.8905639648438]"
57,1.9,"[262.544464111328, 252.143264770508, 29.5769958496094, 19.5938568115234]"
58,1.9333,"[262.811218261719, 253.385375976562, 30.1248168945312, 20.7658996582031]"
59,1.9667,"[262.830871582031, 254.924057006836, 31.084228515625, 20.9258270263672]"
60,2.0,"[262.822998046875, 255.137908935547, 31.73291015625, 22.4920043945312]"
61,2.0333,"[263.614288330078, 257.963989257812, 31.1732788085938, 20.7830200195312]"
62,2.0667,"[263.787200927734, 258.821044921875, 31.1625366210938, 21.0101623535156]"
63,2.1,"[263.782012939453, 260.203582763672, 31.8143615722656, 22.7154541015625]"
64,2.1333,"[264.2734375, 261.715911865234, 31.1586608886719, 21.8611755371094]"
65,2.1667,"[265.365966796875, 265.144470214844, 29.4996337890625, 19.4267272949219]"
66,2.2,"[265.253021240234, 266.295379638672, 29.8607788085938, 19.6953735351562]"
67,2.2333,"[265.340667724609, 268.809906005859, 29.939697265625, 19.9096069335938]"
68,2.2667,"[265.663116455078, 270.109008789062, 29.4733276367188, 19.7322082519531]"
69,2.3,"[264.681671142578, 271.841094970703, 31.3883972167969, 21.4149780273438]"
70,2.3333,"[265.298492431641, 274.922180175781, 30.2117614746094, 20.5346374511719]"
71,2.3667,"[264.656463623047, 275.670562744141, 31.5087585449219, 21.7574157714844]"
72,2.4,"[265.616455078125, 278.082977294922, 29.5320434570312, 19.9011535644531]"
73,2.4333,"[265.468292236328, 280.960327148438, 29.6053771972656, 19.6975708007812]"
74,2.4667,"[264.486541748047, 282.987548828125, 31.1986389160156, 21.1926879882812]"
75,2.5,"[265.048889160156, 284.828643798828, 29.7380676269531, 20.3849182128906]"
76,2.5333,"[264.434295654297, 287.063507080078, 30.3731994628906, 21.4370422363281]"
77,2.5667,"[264.2744140625, 289.010681152344, 30.2168884277344, 20.3582763671875]"
78,2.6,"[264.261901855469, 292.088714599609, 29.4033508300781, 19.8599243164062]"
79,2.6333,"[262.717590332031, 292.066711425781, 32.0155029296875, 22.9418029785156]"
80,2.6667,"[263.214416503906, 296.227874755859, 29.9488830566406, 19.8517456054688]"
81,2.7,"[262.003479003906, 296.410583496094, 31.9310302734375, 22.21240234375]"
82,2.7333,"[261.419738769531, 299.680297851562, 31.7897033691406, 21.7087097167969]"
83,2.7667,"[260.983520507812, 302.08056640625, 31.2957763671875, 22.3482055664062]"
84,2.8,"[260.918762207031, 304.462738037109, 30.6038818359375, 20.5009460449219]"
85,2.8333,"[259.363128662109, 306.241119384766, 32.1794128417969, 22.34912109375]"
86,2.8667,"[259.92822265625, 308.619262695312, 30.2392272949219, 20.2989196777344]"
87,2.9,"[258.473022460938, 310.848205566406, 31.634033203125, 21.434326171875]"
88,2.9333,"[258.012664794922, 313.859924316406, 30.6817932128906, 20.7388305664062]"
89,2.9667,"[257.791442871094, 315.351654052734, 30.140625, 21.0040588378906]"
90,3.0,"[256.916870117188, 316.950317382812, 30.7848205566406, 20.6456909179688]"
91,3.0333,"[256.659606933594, 320.204772949219, 29.4353637695312, 19.5640563964844]"
92,3.0667,"[255.349243164062, 322.697570800781, 30.0357666015625, 20.1129760742188]"
93,3.1,"[254.94091796875, 323.678070068359, 29.7961120605469, 20.7473449707031]"
94,3.1333,"[253.70524597168, 326.421173095703, 29.8076324462891, 20.9385070800781]"
95,3.1667,"[251.948822021484, 328.661987304688, 31.0133361816406, 21.2819213867188]"
96,3.2,"[251.273590087891, 329.765625, 31.2479553222656, 21.7223815917969]"
