,time,object_1
0,0.0,"[341.201019287109, 70.6810607910156, 43.3208312988281, 30.3252639770508]"
1,0.033333,"[341.269073486328, 70.6325988769531, 43.2768859863281, 30.296142578125]"
2,0.066667,"[341.125122070312, 71.0196533203125, 43.7507629394531, 30.7931213378906]"
3,0.1,"[341.950073242188, 71.3909149169922, 43.3500366210938, 30.4156188964844]"
4,0.13333,"[341.888488769531, 71.9260787963867, 43.6138000488281, 30.6979141235352]"
5,0.16667,"[342.130828857422, 72.2218017578125, 43.5468139648438, 30.6182098388672]"
6,0.2,"[342.060119628906, 73.2478103637695, 43.4794616699219, 30.5667190551758]"
7,0.23333,"[342.060150146484, 73.2478179931641, 43.4794616699219, 30.5667190551758]"
8,0.26667,"[342.107116699219, 74.1925888061523, 43.4480590820312, 30.5442504882812]"
9,0.3,"[342.101104736328, 74.8665008544922, 43.5066528320312, 30.6094512939453]"
10,0.33333,"[342.131256103516, 75.8423385620117, 43.5090026855469, 30.6214370727539]"
11,0.36667,"[342.132781982422, 75.8497085571289, 43.4420166015625, 30.5707321166992]"
12,0.4,"[342.162750244141, 77.3683547973633, 43.3045654296875, 30.4433135986328]"
13,0.43333,"[342.171142578125, 77.3490905761719, 43.3099670410156, 30.4569778442383]"
14,0.46667,"[342.143676757812, 78.2776489257812, 43.3529663085938, 30.5080108642578]"
15,0.5,"[342.00830078125, 79.0815811157227, 43.6337280273438, 30.8229446411133]"
16,0.53333,"[342.118103027344, 79.6272888183594, 43.4983825683594, 30.6847686767578]"
17,0.56667,"[341.179077148438, 81.3705520629883, 43.5574035644531, 30.7890625]"
18,0.6,"[341.081481933594, 81.5371932983398, 43.5284423828125, 30.7670669555664]"
19,0.63333,"[341.037109375, 82.5978851318359, 43.4901123046875, 30.6645050048828]"
20,0.66667,"[339.907562255859, 84.0506210327148, 43.8758239746094, 31.0756530761719]"
21,0.7,"[339.920989990234, 84.534294128418, 43.8796081542969, 31.1080322265625]"
22,0.73333,"[339.781768798828, 85.8474273681641, 43.9134521484375, 31.1158142089844]"
23,0.76667,"[339.298706054688, 87.7219848632812, 43.9872131347656, 31.2877578735352]"
24,0.8,"[339.269989013672, 87.7392501831055, 44.0060729980469, 31.3014755249023]"
25,0.83333,"[338.418518066406, 90.1144943237305, 43.7547912597656, 30.9761047363281]"
26,0.86667,"[338.309020996094, 91.5034561157227, 43.7427368164062, 31.0018997192383]"
