,time,object_1
0,0.0,"[469.0, 206.0, 28.0, 19.0]"
1,0.033333,"[468.020202636719, 205.168090820312, 30.0144958496094, 20.9500885009766]"
2,0.066667,"[468.445617675781, 205.589691162109, 29.3414611816406, 19.9969482421875]"
3,0.1,"[468.19775390625, 204.993850708008, 29.8655395507812, 21.1689453125]"
4,0.13333,"[466.834320068359, 202.974884033203, 32.7667541503906, 25.3952331542969]"
5,0.16667,"[466.9921875, 202.991287231445, 32.5765686035156, 25.4150390625]"
6,0.2,"[471.332489013672, 205.653900146484, 24.8395080566406, 18.6077575683594]"
7,0.23333,"[470.844879150391, 205.446029663086, 26.1472778320312, 18.9107666015625]"
8,0.26667,"[468.538757324219, 203.235748291016, 32.0023803710938, 22.9966278076172]"
9,0.3,"[471.323669433594, 204.676635742188, 26.4504089355469, 19.3719940185547]"
10,0.33333,"[470.815002441406, 203.786560058594, 28.6309204101562, 19.7514495849609]"
11,0.36667,"[472.612609863281, 203.473114013672, 25.8504028320312, 19.0811462402344]"
12,0.4,"[471.924560546875, 202.91911315918, 27.79248046875, 19.4764099121094]"
13,0.43333,"[471.537261962891, 200.991394042969, 29.291015625, 21.8652038574219]"
14,0.46667,"[471.724670410156, 200.200836181641, 29.2745361328125, 22.4441986083984]"
15,0.5,"[473.737731933594, 201.480743408203, 26.3257751464844, 18.1544342041016]"
16,0.53333,"[474.362518310547, 200.48957824707, 25.2646179199219, 19.088623046875]"
17,0.56667,"[474.706970214844, 199.490829467773, 25.5695190429688, 19.3335418701172]"
18,0.6,"[474.335296630859, 199.478958129883, 26.8912353515625, 18.3773651123047]"
19,0.63333,"[474.167633056641, 198.019668579102, 27.8173828125, 19.4470977783203]"
20,0.66667,"[471.860900878906, 194.327682495117, 32.87060546875, 25.1372680664062]"
21,0.7,"[475.485137939453, 196.246704101562, 25.9440307617188, 19.8885803222656]"
22,0.73333,"[477.245910644531, 196.935501098633, 22.8340148925781, 16.4790649414062]"
23,0.76667,"[476.576934814453, 196.375915527344, 24.35498046875, 16.8042907714844]"
24,0.8,"[476.636657714844, 195.347885131836, 24.3031005859375, 16.9356536865234]"
25,0.83333,"[477.305755615234, 194.799774169922, 22.8514099121094, 16.2941284179688]"
26,0.86667,"[475.985687255859, 193.755035400391, 25.655029296875, 17.5298156738281]"
27,0.9,"[475.466796875, 192.489120483398, 26.7322387695312, 18.2408294677734]"
28,0.93333,"[477.261505126953, 193.046676635742, 22.8797607421875, 16.1947021484375]"
29,0.96667,"[475.006439208984, 190.050064086914, 26.8782043457031, 20.3863220214844]"
30,1.0,"[472.21923828125, 187.570953369141, 31.9822998046875, 24.1721343994141]"
31,1.0333,"[474.522918701172, 188.592193603516, 27.1438293457031, 20.8841247558594]"
32,1.0667,"[475.933959960938, 189.917556762695, 23.7546997070312, 16.7427215576172]"
33,1.1,"[475.450988769531, 189.245040893555, 24.6460266113281, 17.2038879394531]"
34,1.1333,"[473.308837890625, 186.914474487305, 27.5957641601562, 19.4507751464844]"
35,1.1667,"[475.603637695312, 188.082382202148, 22.3498229980469, 16.0580139160156]"
36,1.2,"[469.774200439453, 182.825408935547, 33.0919799804688, 25.7057189941406]"
37,1.2333,"[472.162963867188, 184.124984741211, 27.8444519042969, 21.9195098876953]"
38,1.2667,"[472.637023925781, 185.386016845703, 26.18994140625, 18.3035278320312]"
39,1.3,"[470.582336425781, 182.579483032227, 29.3946533203125, 23.4295654296875]"
40,1.3333,"[471.457397460938, 184.372268676758, 26.6991271972656, 18.5397033691406]"
41,1.3667,"[471.884399414062, 183.682373046875, 25.3002014160156, 18.9747467041016]"
42,1.4,"[470.410858154297, 183.397064208984, 26.9032592773438, 18.6228332519531]"
43,1.4333,"[469.657531738281, 181.672592163086, 27.6043090820312, 21.2692260742188]"
44,1.4667,"[470.284820556641, 183.072280883789, 24.6589660644531, 17.6143035888672]"
45,1.5,"[470.495239257812, 183.013671875, 22.8306274414062, 16.2588806152344]"
46,1.5333,"[468.620574951172, 181.464233398438, 25.6086120605469, 19.2735595703125]"
47,1.5667,"[468.042663574219, 181.921020507812, 25.585693359375, 17.7115173339844]"
48,1.6,"[464.642395019531, 178.714080810547, 31.1717834472656, 23.8593444824219]"
49,1.6333,"[465.080047607422, 178.984283447266, 28.095458984375, 22.3052673339844]"
50,1.6667,"[466.693481445312, 181.261596679688, 24.0386352539062, 17.2439270019531]"
51,1.7,"[464.435333251953, 180.13395690918, 27.1072387695312, 19.2841949462891]"
52,1.7333,"[462.779846191406, 178.854965209961, 29.4994201660156, 21.6781158447266]"
53,1.7667,"[463.631500244141, 179.893356323242, 25.9071655273438, 19.0078582763672]"
54,1.8,"[462.633666992188, 178.892150878906, 26.7836303710938, 20.7353820800781]"
55,1.8333,"[460.634796142578, 177.641067504883, 28.8677673339844, 23.0615844726562]"
56,1.8667,"[457.913513183594, 175.984313964844, 32.4297485351562, 26.0138549804688]"
57,1.9,"[460.571624755859, 179.254043579102, 26.1660766601562, 19.3442993164062]"
58,1.9333,"[459.702606201172, 179.287567138672, 26.2911376953125, 19.1622314453125]"
59,1.9667,"[457.55859375, 177.289215087891, 29.5639953613281, 23.6467895507812]"
60,2.0,"[458.272155761719, 178.854965209961, 26.8250732421875, 20.2478790283203]"
61,2.0333,"[455.180511474609, 175.881866455078, 31.9122619628906, 26.6690979003906]"
62,2.0667,"[456.053833007812, 177.796783447266, 28.6702575683594, 22.8460998535156]"
63,2.1,"[456.967224121094, 179.393447875977, 25.8469848632812, 19.7470397949219]"
64,2.1333,"[452.33251953125, 176.378234863281, 33.57421875, 26.9539794921875]"
65,2.1667,"[454.834655761719, 179.208023071289, 28.1753234863281, 21.2500915527344]"
66,2.2,"[451.999755859375, 177.039779663086, 32.1490478515625, 26.8128662109375]"
67,2.2333,"[453.616973876953, 179.792022705078, 28.6107177734375, 21.5722045898438]"
68,2.2667,"[450.653747558594, 177.566467285156, 32.8647155761719, 27.6881408691406]"
69,2.3,"[452.177124023438, 180.23371887207, 29.6195678710938, 22.6609649658203]"
70,2.3333,"[453.358367919922, 182.118270874023, 26.5111083984375, 20.2319641113281]"
71,2.3667,"[451.809387207031, 181.870529174805, 28.308349609375, 22.5165100097656]"
72,2.4,"[451.979736328125, 183.678039550781, 27.61669921875, 20.3031463623047]"
73,2.4333,"[451.825103759766, 183.843231201172, 27.4899597167969, 21.1067199707031]"
74,2.4667,"[448.850372314453, 181.808685302734, 32.7056884765625, 27.2398376464844]"
75,2.5,"[448.314392089844, 182.331436157227, 33.6814270019531, 26.9715576171875]"
76,2.5333,"[451.448028564453, 187.071731567383, 26.8449401855469, 19.5417022705078]"
77,2.5667,"[452.201416015625, 187.860427856445, 25.2275390625, 18.7150573730469]"
78,2.6,"[451.218566894531, 188.753692626953, 26.947021484375, 19.5242004394531]"
79,2.6333,"[451.012939453125, 189.855819702148, 27.4716186523438, 19.7733764648438]"
80,2.6667,"[452.394836425781, 191.905502319336, 24.5586242675781, 18.1234130859375]"
81,2.7,"[451.209655761719, 191.993026733398, 27.069091796875, 19.4139556884766]"
82,2.7333,"[451.763641357422, 193.578262329102, 25.64892578125, 19.2778472900391]"
83,2.7667,"[451.55908203125, 194.188690185547, 26.3252868652344, 19.3828735351562]"
84,2.8,"[451.764099121094, 195.850631713867, 26.0828247070312, 19.1161499023438]"
85,2.8333,"[451.408782958984, 196.59846496582, 27.1426696777344, 20.6439666748047]"
86,2.8667,"[450.166717529297, 197.004760742188, 29.8867797851562, 23.1492156982422]"
87,2.9,"[450.331573486328, 198.04638671875, 29.9798278808594, 23.8827362060547]"
88,2.9333,"[451.923370361328, 200.743560791016, 27.5443420410156, 19.8585205078125]"
89,2.9667,"[453.517730712891, 202.773376464844, 24.477294921875, 18.2742614746094]"
90,3.0,"[452.545135498047, 203.140823364258, 26.4239501953125, 18.8373107910156]"
91,3.0333,"[453.696563720703, 204.915618896484, 24.2258911132812, 17.9338836669922]"
92,3.0667,"[453.373718261719, 205.200225830078, 24.9795837402344, 18.3454742431641]"
93,3.1,"[452.929168701172, 206.311218261719, 25.9342651367188, 18.3954772949219]"
94,3.1333,"[452.427795410156, 206.985992431641, 26.8934326171875, 19.2247772216797]"
95,3.1667,"[453.738342285156, 207.947540283203, 23.8472595214844, 18.1348266601562]"
96,3.2,"[452.460083007812, 208.082977294922, 26.3963012695312, 19.5219573974609]"
97,3.2333,"[453.121459960938, 208.511810302734, 24.8673706054688, 19.2334289550781]"
98,3.2667,"[449.216094970703, 205.984436035156, 31.8921508789062, 26.18896484375]"
99,3.3,"[450.555572509766, 208.089752197266, 28.9534912109375, 22.6410217285156]"
100,3.3333,"[450.397033691406, 209.566055297852, 28.8496704101562, 20.4566345214844]"
101,3.3667,"[451.830261230469, 210.08723449707, 25.4686889648438, 19.9120635986328]"
102,3.4,"[449.080108642578, 208.015762329102, 30.47314453125, 24.7775268554688]"
103,3.4333,"[448.301208496094, 207.748641967773, 31.5786437988281, 25.5520935058594]"
104,3.4667,"[449.247283935547, 210.190338134766, 29.0744018554688, 20.8438415527344]"
105,3.5,"[445.755889892578, 207.080795288086, 35.1623229980469, 27.5716247558594]"
106,3.5333,"[447.786529541016, 209.488754272461, 30.4668273925781, 22.4022521972656]"
107,3.5667,"[449.249664306641, 210.273895263672, 27.1260986328125, 20.3194580078125]"
108,3.6,"[449.186248779297, 209.534378051758, 26.6792602539062, 21.1523590087891]"
