,time,object_1
0,0.0,"[353.983894582723, 346.206442166911, 38.2313323572475, 29.7935578330893]"
1,0.033333,"[351.501983642578, 344.949432373047, 38.6801452636719, 30.29248046875]"
2,0.066667,"[349.421051025391, 344.131103515625, 38.5831298828125, 30.1816711425781]"
3,0.1,"[348.136383056641, 343.20849609375, 38.7649536132812, 30.4536743164062]"
4,0.13333,"[345.889068603516, 342.370574951172, 38.384521484375, 29.9823913574219]"
5,0.16667,"[343.594207763672, 340.811645507812, 38.6592712402344, 30.1995544433594]"
6,0.2,"[342.170623779297, 340.327087402344, 38.74267578125, 30.3576354980469]"
7,0.23333,"[339.771392822266, 338.982452392578, 38.4483947753906, 30.0176696777344]"
8,0.26667,"[337.147521972656, 337.496978759766, 38.8937072753906, 30.4416809082031]"
9,0.3,"[335.918762207031, 336.715911865234, 38.7565612792969, 30.5200500488281]"
10,0.33333,"[333.537750244141, 335.362915039062, 38.2745056152344, 29.9097595214844]"
11,0.36667,"[331.864349365234, 334.083160400391, 38.90478515625, 30.7051086425781]"
12,0.4,"[329.414764404297, 332.945434570312, 38.3987121582031, 29.9609069824219]"
13,0.43333,"[327.806213378906, 331.718383789062, 38.6176452636719, 30.1219482421875]"
14,0.46667,"[325.298950195312, 329.989562988281, 38.5442199707031, 30.0895690917969]"
15,0.5,"[323.539886474609, 328.576538085938, 38.968017578125, 30.4577331542969]"
16,0.53333,"[320.882019042969, 326.451690673828, 39.2052917480469, 30.7923278808594]"
17,0.56667,"[318.098266601562, 324.394775390625, 39.2592468261719, 30.7756958007812]"
18,0.6,"[316.707763671875, 323.190734863281, 39.214599609375, 30.8305053710938]"
19,0.63333,"[314.232452392578, 320.932952880859, 39.0762634277344, 30.7234191894531]"
20,0.66667,"[311.806732177734, 318.561126708984, 38.9697570800781, 30.569580078125]"
21,0.7,"[310.747253417969, 317.458160400391, 38.7744750976562, 30.2276000976562]"
22,0.73333,"[308.514465332031, 314.691711425781, 39.023193359375, 30.488037109375]"
23,0.76667,"[306.670501708984, 311.878662109375, 39.1885070800781, 30.8771362304688]"
24,0.8,"[306.075592041016, 310.479766845703, 39.2180786132812, 30.6248474121094]"
25,0.83333,"[305.124603271484, 308.164703369141, 39.0152587890625, 30.4817199707031]"
26,0.86667,"[304.864593505859, 306.850646972656, 38.6085510253906, 30.1254577636719]"
27,0.9,"[304.628631591797, 304.095458984375, 38.8558349609375, 30.5140380859375]"
28,0.93333,"[305.060241699219, 302.808349609375, 38.5557861328125, 30.1815490722656]"
29,0.96667,"[306.018615722656, 300.508728027344, 38.4452514648438, 29.99267578125]"
30,1.0,"[306.934539794922, 296.967437744141, 39.6632385253906, 31.3830261230469]"
31,1.0333,"[310.144104003906, 294.970733642578, 38.3042907714844, 30.011962890625]"
32,1.0667,"[310.991424560547, 293.182220458984, 39.4071044921875, 31.1887512207031]"
33,1.1,"[314.271179199219, 290.6337890625, 39.1574401855469, 31.0217590332031]"
34,1.1333,"[316.057556152344, 289.209320068359, 39.3458251953125, 31.1214904785156]"
35,1.1667,"[320.393646240234, 287.179504394531, 38.3701782226562, 30.0951232910156]"
36,1.2,"[322.259674072266, 285.101409912109, 39.1584167480469, 30.8973388671875]"
37,1.2333,"[326.468841552734, 282.38916015625, 39.074462890625, 30.7933349609375]"
38,1.2667,"[331.345886230469, 280.029235839844, 38.1633605957031, 29.7574157714844]"
39,1.3,"[333.143096923828, 278.026397705078, 39.2029113769531, 30.9567260742188]"
40,1.3333,"[337.832794189453, 275.503326416016, 38.6115417480469, 30.2548828125]"
41,1.3667,"[340.48974609375, 274.242248535156, 37.9915466308594, 29.6605834960938]"
42,1.4,"[344.475646972656, 271.032287597656, 38.9494323730469, 30.7729187011719]"
43,1.4333,"[349.401245117188, 268.640838623047, 38.14794921875, 29.7509765625]"
44,1.4667,"[351.339996337891, 267.015045166016, 38.8695983886719, 30.7185668945312]"
45,1.5,"[356.216217041016, 264.714813232422, 38.0985412597656, 29.6993408203125]"
46,1.5333,"[360.353179931641, 261.999328613281, 38.7427978515625, 30.5971069335938]"
47,1.5667,"[362.331115722656, 260.664337158203, 38.8298645019531, 30.6505126953125]"
48,1.6,"[366.775512695312, 258.552551269531, 38.6379699707031, 30.345947265625]"
49,1.6333,"[368.553588867188, 257.334289550781, 38.9375915527344, 30.7223815917969]"
50,1.6667,"[372.693725585938, 255.367462158203, 38.9137268066406, 30.6394958496094]"
51,1.7,"[376.541687011719, 253.264251708984, 38.9878540039062, 30.8124084472656]"
52,1.7333,"[378.295288085938, 252.768356323242, 38.7792358398438, 30.6829986572266]"
53,1.7667,"[383.278106689453, 251.017272949219, 38.5744018554688, 30.4004516601562]"
54,1.8,"[384.630249023438, 250.339065551758, 38.9485473632812, 30.6989593505859]"
55,1.8333,"[387.109130859375, 249.164810180664, 39.2277526855469, 31.0336151123047]"
56,1.8667,"[389.209045410156, 248.600723266602, 38.9898986816406, 30.8525238037109]"
57,1.9,"[391.2333984375, 249.081619262695, 38.2851257324219, 30.0356597900391]"
