,time,object_1
0,0.0,"[408.0, 269.0, 26.0, 18.0]"
1,0.033333,"[407.465179443359, 267.902587890625, 23.4787902832031, 17.6098327636719]"
2,0.066667,"[404.457946777344, 266.090637207031, 26.9115295410156, 19.5352478027344]"
3,0.1,"[404.23583984375, 266.060424804688, 27.3338928222656, 19.6400756835938]"
4,0.13333,"[404.832153320312, 265.367095947266, 23.6865844726562, 18.6023864746094]"
5,0.16667,"[403.451324462891, 265.054321289062, 24.65576171875, 19.1058959960938]"
6,0.2,"[403.451293945312, 265.054290771484, 24.65576171875, 19.1058959960938]"
7,0.23333,"[401.928680419922, 264.128234863281, 23.0603942871094, 18.3700561523438]"
8,0.26667,"[400.076721191406, 263.946014404297, 25.6642150878906, 18.2779235839844]"
9,0.3,"[400.076690673828, 263.946014404297, 25.6642150878906, 18.2779235839844]"
10,0.33333,"[395.915496826172, 261.250366210938, 29.9909362792969, 22.5391235351562]"
11,0.36667,"[399.465393066406, 264.495208740234, 20.2749328613281, 15.412353515625]"
12,0.4,"[399.465393066406, 264.495239257812, 20.2749328613281, 15.412353515625]"
13,0.43333,"[397.173583984375, 264.261474609375, 20.8193664550781, 15.9697570800781]"
14,0.46667,"[394.624877929688, 263.539215087891, 23.2909851074219, 17.4565124511719]"
15,0.5,"[394.624877929688, 263.539215087891, 23.2909851074219, 17.4565124511719]"
16,0.53333,"[390.390197753906, 262.87841796875, 27.2756958007812, 19.5588989257812]"
17,0.56667,"[390.609924316406, 263.514343261719, 25.1351013183594, 18.4132690429688]"
18,0.6,"[390.538818359375, 263.462371826172, 25.2867736816406, 18.5356140136719]"
19,0.63333,"[386.159088134766, 264.320892333984, 27.446044921875, 19.033203125]"
20,0.66667,"[389.087554931641, 266.579040527344, 20.5145263671875, 14.9528198242188]"
21,0.7,"[389.087554931641, 266.579010009766, 20.5145263671875, 14.9528198242188]"
22,0.73333,"[382.532012939453, 265.256195068359, 28.8681640625, 20.6508483886719]"
23,0.76667,"[384.763610839844, 268.671752929688, 20.9277038574219, 14.9506225585938]"
24,0.8,"[384.763580322266, 268.671752929688, 20.9277038574219, 14.9506225585938]"
25,0.83333,"[382.816741943359, 270.617126464844, 19.6609497070312, 14.1318359375]"
26,0.86667,"[378.860443115234, 270.400787353516, 24.0006408691406, 17.1449890136719]"
27,0.9,"[378.860412597656, 270.400756835938, 24.0006713867188, 17.1449890136719]"
28,0.93333,"[376.456665039062, 272.154418945312, 23.3819274902344, 16.8649291992188]"
29,0.96667,"[375.841125488281, 273.805969238281, 20.9783325195312, 15.48193359375]"
30,1.0,"[375.841125488281, 273.805969238281, 20.9783325195312, 15.48193359375]"
31,1.0333,"[373.163208007812, 275.587463378906, 20.7561340332031, 15.3216552734375]"
32,1.0667,"[370.533233642578, 276.194213867188, 22.4783325195312, 16.1462707519531]"
33,1.1,"[370.533233642578, 276.194213867188, 22.4783630371094, 16.1462707519531]"
34,1.1333,"[367.405944824219, 276.912261962891, 23.5592041015625, 17.2411804199219]"
35,1.1667,"[366.04150390625, 278.46728515625, 22.4219360351562, 16.1797485351562]"
36,1.2,"[366.04150390625, 278.46728515625, 22.4219360351562, 16.1797485351562]"
37,1.2333,"[364.02001953125, 280.177215576172, 21.5169372558594, 14.9032897949219]"
38,1.2667,"[361.111206054688, 280.432373046875, 23.4934387207031, 16.3973999023438]"
39,1.3,"[361.111206054688, 280.432373046875, 23.4934387207031, 16.3973999023438]"
40,1.3333,"[358.270629882812, 281.712921142578, 22.9585266113281, 16.1525573730469]"
41,1.3667,"[357.065673828125, 281.612243652344, 23.1899719238281, 16.5681457519531]"
42,1.4,"[357.208190917969, 281.729095458984, 22.8117065429688, 16.3263854980469]"
43,1.4333,"[351.698547363281, 280.615570068359, 28.4007568359375, 20.3471374511719]"
44,1.4667,"[352.862976074219, 282.553283691406, 23.2455749511719, 17.1015319824219]"
45,1.5,"[352.862976074219, 282.553253173828, 23.2455749511719, 17.1015319824219]"
46,1.5333,"[347.270050048828, 281.166625976562, 29.4420776367188, 21.1770324707031]"
47,1.5667,"[346.852386474609, 281.502319335938, 26.9610900878906, 20.3411865234375]"
48,1.6,"[346.852386474609, 281.502319335938, 26.9610900878906, 20.3411865234375]"
49,1.6333,"[345.026702880859, 281.844390869141, 26.4999694824219, 19.7294616699219]"
50,1.6667,"[344.2578125, 283.251068115234, 24.307861328125, 17.745361328125]"
51,1.7,"[344.2578125, 283.251037597656, 24.307861328125, 17.745361328125]"
52,1.7333,"[339.569396972656, 281.792846679688, 28.8217468261719, 20.7825317382812]"
53,1.7667,"[340.035095214844, 283.490875244141, 24.6016235351562, 17.3296813964844]"
54,1.8,"[340.035095214844, 283.490875244141, 24.6016235351562, 17.3296813964844]"
55,1.8333,"[337.276763916016, 282.097778320312, 26.1929321289062, 19.2459106445312]"
56,1.8667,"[335.447906494141, 281.932189941406, 26.4619445800781, 19.5037536621094]"
57,1.9,"[335.154083251953, 281.426300048828, 27.1128234863281, 20.4280700683594]"
58,1.9333,"[330.841125488281, 280.066925048828, 30.5816955566406, 22.9816284179688]"
59,1.9667,"[332.193145751953, 282.26513671875, 25.78466796875, 17.9075622558594]"
60,2.0,"[332.193145751953, 282.26513671875, 25.78466796875, 17.9075622558594]"
61,2.0333,"[329.508666992188, 280.824798583984, 26.5990600585938, 18.8459777832031]"
62,2.0667,"[328.713256835938, 281.233184814453, 24.9958801269531, 17.7546997070312]"
63,2.1,"[328.946472167969, 281.303985595703, 24.6811828613281, 17.5649719238281]"
64,2.1333,"[327.155242919922, 279.834533691406, 24.7579345703125, 18.02978515625]"
65,2.1667,"[326.050262451172, 279.863189697266, 24.8407897949219, 18.0439758300781]"
66,2.2,"[326.050231933594, 279.863189697266, 24.8407897949219, 18.0439758300781]"
67,2.2333,"[323.88037109375, 278.247741699219, 25.4215393066406, 19.088134765625]"
68,2.2667,"[322.073547363281, 277.247344970703, 25.61181640625, 19.3364562988281]"
69,2.3,"[322.073547363281, 277.247344970703, 25.61181640625, 19.3364562988281]"
70,2.3333,"[319.417449951172, 275.952026367188, 24.5901489257812, 19.7518920898438]"
71,2.3667,"[315.034362792969, 272.680206298828, 31.99365234375, 25.4535522460938]"
72,2.4,"[315.034362792969, 272.680206298828, 31.99365234375, 25.4535522460938]"
73,2.4333,"[312.013305664062, 270.752471923828, 32.0344848632812, 25.9048461914062]"
74,2.4667,"[311.641845703125, 270.831359863281, 29.9504699707031, 25.474609375]"
