,time,object_1
0,0.0,"[274.522693997072, 30.6105417276721, 43.4787701317716, 26.2371888726208]"
1,0.033333,"[274.989349365234, 31.1972503662109, 43.0392456054688, 26.0982856750488]"
2,0.066667,"[275.445495605469, 31.9804534912109, 42.8575439453125, 26.0651626586914]"
3,0.1,"[275.6064453125, 32.2899322509766, 42.732666015625, 25.9250755310059]"
4,0.13333,"[275.798645019531, 32.8424339294434, 43.2959289550781, 26.1759185791016]"
5,0.16667,"[276.247650146484, 33.3242874145508, 42.9724731445312, 26.1991539001465]"
6,0.2,"[276.474914550781, 33.8730163574219, 43.0096435546875, 26.1802520751953]"
7,0.23333,"[277.114135742188, 34.3403854370117, 43.1083984375, 26.2892913818359]"
8,0.26667,"[277.404083251953, 34.9212188720703, 42.917236328125, 26.1526260375977]"
9,0.3,"[277.821624755859, 35.4403381347656, 43.4855041503906, 26.4877395629883]"
10,0.33333,"[278.231750488281, 36.294189453125, 42.6722412109375, 25.8081245422363]"
11,0.36667,"[278.756469726562, 36.8883590698242, 43.1025390625, 26.0637664794922]"
12,0.4,"[279.450225830078, 37.9362487792969, 42.72509765625, 25.9825820922852]"
13,0.43333,"[279.81494140625, 38.5081787109375, 42.2967834472656, 25.5521392822266]"
14,0.46667,"[280.194488525391, 39.417552947998, 42.5999755859375, 25.8225593566895]"
15,0.5,"[280.212463378906, 40.3052978515625, 42.5992431640625, 25.8059539794922]"
16,0.53333,"[280.741912841797, 41.4209823608398, 42.36181640625, 25.6340713500977]"
17,0.56667,"[280.650024414062, 42.0415153503418, 42.5926208496094, 25.8222770690918]"
18,0.6,"[280.977081298828, 43.4322624206543, 42.9377746582031, 26.0657386779785]"
19,0.63333,"[281.286834716797, 45.0221977233887, 42.6988525390625, 25.826488494873]"
20,0.66667,"[281.170989990234, 45.5667877197266, 43.0100402832031, 26.14306640625]"
21,0.7,"[281.591491699219, 47.2516860961914, 42.48291015625, 25.7340927124023]"
22,0.73333,"[281.724334716797, 48.5175247192383, 42.6091613769531, 25.7518692016602]"
23,0.76667,"[281.759063720703, 49.5264701843262, 42.6164245605469, 25.7523231506348]"
24,0.8,"[281.835052490234, 50.9793701171875, 42.9701538085938, 26.0438232421875]"
25,0.83333,"[281.964477539062, 52.5411415100098, 43.1962280273438, 26.2919044494629]"
26,0.86667,"[282.222320556641, 53.391902923584, 42.624755859375, 25.7382469177246]"
27,0.9,"[282.273803710938, 55.2843208312988, 42.5863647460938, 25.7743186950684]"
28,0.93333,"[281.941619873047, 55.5294227600098, 43.28955078125, 26.4070777893066]"
29,0.96667,"[282.051239013672, 57.4201622009277, 43.1225891113281, 26.2959403991699]"
30,1.0,"[282.226776123047, 58.368221282959, 42.8440246582031, 26.069149017334]"
31,1.0333,"[281.991516113281, 60.3934097290039, 42.9042358398438, 25.8982391357422]"
32,1.0667,"[281.77587890625, 62.0291633605957, 42.9928283691406, 25.9450416564941]"
33,1.1,"[281.722320556641, 63.0620956420898, 43.0096740722656, 25.9706573486328]"
34,1.1333,"[281.431213378906, 64.4689407348633, 43.5361328125, 26.5221939086914]"
35,1.1667,"[281.480926513672, 65.3841781616211, 43.3547668457031, 26.4084167480469]"
36,1.2,"[281.688873291016, 67.4612808227539, 42.8036193847656, 25.9335021972656]"
37,1.2333,"[281.263488769531, 69.2005844116211, 42.6175537109375, 25.8167495727539]"
38,1.2667,"[280.220703125, 70.3954620361328, 43.4263610839844, 26.6037445068359]"
39,1.3,"[280.041168212891, 72.6307907104492, 43.3267211914062, 26.4711990356445]"
40,1.3333,"[280.197601318359, 73.3183670043945, 42.8455810546875, 26.0039749145508]"
41,1.3667,"[279.580200195312, 75.2019424438477, 42.7480773925781, 25.9305114746094]"
42,1.4,"[278.663970947266, 76.4129943847656, 43.6640625, 26.5576629638672]"
43,1.4333,"[279.001403808594, 77.4598922729492, 42.998046875, 25.9599075317383]"
44,1.4667,"[278.608642578125, 79.208610534668, 42.6636047363281, 25.8199920654297]"
45,1.5,"[278.330413818359, 79.8358764648438, 43.0791015625, 26.2127456665039]"
46,1.5333,"[277.72412109375, 81.1319427490234, 43.2326049804688, 26.2756042480469]"
47,1.5667,"[277.380798339844, 82.3649826049805, 43.2127685546875, 26.2560119628906]"
48,1.6,"[276.955902099609, 83.5566024780273, 43.4418029785156, 26.4795455932617]"
49,1.6333,"[276.781707763672, 84.1941680908203, 43.3036193847656, 26.3258285522461]"
50,1.6667,"[276.453186035156, 85.4162216186523, 43.4245300292969, 26.210075378418]"
