,time,object_1
0,0.0,"[227.0, 167.0, 38.0, 30.0]"
1,0.033333,"[227.887145996094, 166.256423950195, 38.4353637695312, 30.4012451171875]"
2,0.066667,"[230.17724609375, 165.431396484375, 38.3447570800781, 30.3158874511719]"
3,0.1,"[231.508895874023, 165.013793945312, 38.0456085205078, 30.1201019287109]"
4,0.13333,"[233.548400878906, 163.989730834961, 38.5493774414062, 30.6213836669922]"
5,0.16667,"[235.880081176758, 163.607406616211, 38.2106781005859, 30.1951293945312]"
6,0.2,"[236.573501586914, 163.186782836914, 38.6685333251953, 30.6398773193359]"
7,0.23333,"[238.631362915039, 163.040985107422, 38.5340423583984, 30.5187225341797]"
8,0.26667,"[239.856643676758, 162.933822631836, 38.1734161376953, 30.1559295654297]"
9,0.3,"[241.48844909668, 162.671264648438, 38.4827117919922, 30.5666198730469]"
10,0.33333,"[243.012481689453, 162.509994506836, 38.5386962890625, 30.5759735107422]"
11,0.36667,"[244.808883666992, 162.993743896484, 38.4445648193359, 30.3985900878906]"
12,0.4,"[245.526489257812, 162.965148925781, 38.7277526855469, 30.7271270751953]"
13,0.43333,"[246.742034912109, 163.112075805664, 38.8568420410156, 30.8113098144531]"
14,0.46667,"[248.433227539062, 163.737365722656, 38.6388244628906, 30.7092590332031]"
15,0.5,"[249.045303344727, 164.033599853516, 38.6096038818359, 30.5480651855469]"
16,0.53333,"[249.583602905273, 164.117904663086, 38.7612457275391, 30.6693572998047]"
17,0.56667,"[250.844177246094, 165.084075927734, 38.4299621582031, 30.3636932373047]"
18,0.6,"[251.245361328125, 165.048446655273, 39.0983276367188, 31.1832733154297]"
19,0.63333,"[252.203216552734, 165.655120849609, 38.905029296875, 31.0195770263672]"
20,0.66667,"[253.219314575195, 166.630142211914, 38.9748077392578, 31.0927429199219]"
21,0.7,"[254.247940063477, 167.864471435547, 38.3916168212891, 30.4108428955078]"
22,0.73333,"[254.082992553711, 167.646591186523, 39.4127655029297, 31.5046691894531]"
23,0.76667,"[255.024490356445, 168.545806884766, 39.4535064697266, 31.5974578857422]"
24,0.8,"[255.277954101562, 169.085983276367, 39.1340942382812, 31.2295684814453]"
25,0.83333,"[255.959320068359, 170.317398071289, 38.6443481445312, 30.5627593994141]"
26,0.86667,"[256.076202392578, 170.735092163086, 38.7821044921875, 30.8388366699219]"
27,0.9,"[256.481628417969, 171.499877929688, 38.8052368164062, 30.9281921386719]"
28,0.93333,"[256.5078125, 171.826995849609, 39.0997314453125, 31.0755767822266]"
29,0.96667,"[256.955963134766, 172.941864013672, 38.4222717285156, 30.3695373535156]"
30,1.0,"[256.830963134766, 173.220596313477, 38.8023376464844, 30.7102508544922]"
31,1.0333,"[256.8603515625, 173.963851928711, 38.8485717773438, 30.7670288085938]"
32,1.0667,"[257.037780761719, 174.518188476562, 38.5530090332031, 30.5028076171875]"
33,1.1,"[257.163146972656, 175.707672119141, 38.2790222167969, 30.2315673828125]"
34,1.1333,"[256.965728759766, 176.035217285156, 38.41748046875, 30.3451232910156]"
35,1.1667,"[256.508544921875, 176.478500366211, 38.7654418945312, 30.8931732177734]"
36,1.2,"[256.006896972656, 176.468048095703, 39.3792114257812, 31.5436248779297]"
37,1.2333,"[256.121734619141, 177.664840698242, 38.3275146484375, 30.2774200439453]"
38,1.2667,"[255.861389160156, 177.934555053711, 38.4351196289062, 30.416259765625]"
39,1.3,"[255.0546875, 178.246444702148, 38.978759765625, 31.0997924804688]"
40,1.3333,"[255.171173095703, 178.938583374023, 38.2159423828125, 30.1833648681641]"
41,1.3667,"[253.883911132812, 178.573638916016, 39.6876831054688, 31.8164367675781]"
42,1.4,"[253.928619384766, 179.964218139648, 38.3095397949219, 30.2797546386719]"
43,1.4333,"[253.185470581055, 179.516845703125, 39.3027191162109, 31.4258422851562]"
44,1.4667,"[252.576995849609, 180.249954223633, 38.8511047363281, 30.827392578125]"
45,1.5,"[252.121871948242, 180.432586669922, 38.9753875732422, 31.1145172119141]"
46,1.5333,"[250.838836669922, 180.613662719727, 39.6687622070312, 31.7897338867188]"
47,1.5667,"[251.052383422852, 181.55451965332, 38.4203948974609, 30.357421875]"
48,1.6,"[249.993667602539, 181.681167602539, 39.0415802001953, 31.1035461425781]"
49,1.6333,"[249.61930847168, 181.893676757812, 38.8434906005859, 30.805419921875]"
50,1.6667,"[248.875274658203, 182.537231445312, 38.4891967773438, 30.4125213623047]"
51,1.7,"[248.306442260742, 182.475662231445, 38.8514251708984, 31.0285797119141]"
52,1.7333,"[248.076873779297, 182.933349609375, 38.3468627929688, 30.3261108398438]"
53,1.7667,"[246.991882324219, 182.940017700195, 38.8868103027344, 30.8274078369141]"
54,1.8,"[246.45100402832, 182.97151184082, 39.0284576416016, 30.9886322021484]"
55,1.8333,"[245.786956787109, 183.228378295898, 38.8146362304688, 30.7040710449219]"
56,1.8667,"[245.643310546875, 183.285751342773, 38.7275085449219, 30.6487884521484]"
57,1.9,"[244.919219970703, 183.289245605469, 38.7515563964844, 30.6409912109375]"
58,1.9333,"[244.608047485352, 183.206253051758, 38.8030548095703, 30.7219543457031]"
59,1.9667,"[244.072769165039, 182.852691650391, 38.8539276123047, 30.8915863037109]"
60,2.0,"[244.223037719727, 182.930374145508, 38.3523101806641, 30.3349151611328]"
61,2.0333,"[243.812042236328, 182.533569335938, 38.6541442871094, 30.7177581787109]"
62,2.0667,"[243.667205810547, 181.951019287109, 38.4696655273438, 30.4875640869141]"
63,2.1,"[243.760848999023, 181.791534423828, 38.2592620849609, 30.3246612548828]"
64,2.1333,"[243.416961669922, 180.879165649414, 38.9366455078125, 30.9844818115234]"
65,2.1667,"[243.712493896484, 180.699462890625, 38.333984375, 30.4605102539062]"
66,2.2,"[243.669906616211, 179.928909301758, 38.5343780517578, 30.4857635498047]"
67,2.2333,"[243.740478515625, 178.734039306641, 38.9660949707031, 30.9851989746094]"
68,2.2667,"[244.29377746582, 178.691055297852, 38.2058563232422, 30.1778411865234]"
69,2.3,"[244.825881958008, 177.984466552734, 38.1741790771484, 30.156982421875]"
70,2.3333,"[245.26611328125, 176.815948486328, 38.2031860351562, 30.2150421142578]"
71,2.3667,"[245.140365600586, 175.799560546875, 39.0574798583984, 31.1476135253906]"
72,2.4,"[246.30029296875, 174.996444702148, 38.3067932128906, 30.3020629882812]"
73,2.4333,"[246.599105834961, 174.522933959961, 38.4468231201172, 30.4730377197266]"
74,2.4667,"[246.807922363281, 173.759841918945, 38.8247680664062, 30.8570251464844]"
75,2.5,"[247.736572265625, 172.483703613281, 38.6180725097656, 30.6717681884766]"
76,2.5333,"[248.240188598633, 171.938659667969, 38.5871429443359, 30.6205596923828]"
77,2.5667,"[249.432235717773, 170.768539428711, 38.1884307861328, 30.2498931884766]"
78,2.6,"[249.665618896484, 169.891693115234, 38.7422485351562, 30.7467956542969]"
79,2.6333,"[250.795501708984, 168.450485229492, 38.6948547363281, 30.7989501953125]"
80,2.6667,"[251.211624145508, 167.938064575195, 38.7754364013672, 30.792724609375]"
81,2.7,"[252.526123046875, 166.872451782227, 38.3850402832031, 30.4610595703125]"
82,2.7333,"[253.750061035156, 165.623092651367, 38.2489929199219, 30.2109832763672]"
83,2.7667,"[254.04606628418, 164.758438110352, 38.4284820556641, 30.5257568359375]"
84,2.8,"[255.213729858398, 164.001022338867, 38.3332672119141, 30.3526611328125]"
85,2.8333,"[255.647613525391, 163.165451049805, 38.6703796386719, 30.6285400390625]"
86,2.8667,"[256.740417480469, 162.000549316406, 38.4425964355469, 30.4551239013672]"
87,2.9,"[257.278686523438, 161.767929077148, 38.2048950195312, 30.2745666503906]"
88,2.9333,"[258.193054199219, 160.655563354492, 38.3514099121094, 30.4550323486328]"
89,2.9667,"[258.316650390625, 159.987686157227, 38.7386779785156, 30.7262878417969]"
90,3.0,"[259.356292724609, 159.158493041992, 38.7835083007812, 30.7570495605469]"
91,3.0333,"[259.779022216797, 158.801849365234, 38.2916564941406, 30.3392944335938]"
92,3.0667,"[260.441162109375, 157.970901489258, 38.5338439941406, 30.5247192382812]"
93,3.1,"[260.902709960938, 157.082214355469, 38.8182373046875, 30.7822418212891]"
