,time,object_1
0,0.0,"[404.221435546875, 234.827789306641, 41.6476440429688, 37.0557556152344]"
1,0.033333,"[403.994781494141, 235.464752197266, 40.1983032226562, 35.0101623535156]"
2,0.066667,"[402.904144287109, 234.094909667969, 40.3090209960938, 35.946044921875]"
3,0.1,"[401.55419921875, 233.16731262207, 41.4294738769531, 36.6204376220703]"
4,0.13333,"[397.110961914062, 229.080276489258, 49.3487548828125, 43.8037567138672]"
5,0.16667,"[393.689666748047, 225.089172363281, 55.1538696289062, 50.1026611328125]"
6,0.2,"[398.561401367188, 231.046936035156, 42.9871826171875, 37.4692993164062]"
7,0.23333,"[399.628845214844, 231.883285522461, 39.1047668457031, 34.3107452392578]"
8,0.26667,"[393.972930908203, 226.109161376953, 49.5884094238281, 44.4623107910156]"
9,0.3,"[397.187225341797, 229.886810302734, 41.7615661621094, 36.3224487304688]"
10,0.33333,"[392.544677734375, 224.526184082031, 50.4961853027344, 45.3554077148438]"
11,0.36667,"[396.685760498047, 228.74006652832, 40.656494140625, 35.6541595458984]"
12,0.4,"[390.699188232422, 222.736999511719, 52.5135498046875, 46.6591796875]"
13,0.43333,"[396.252105712891, 227.729888916016, 39.8535461425781, 35.2468872070312]"
14,0.46667,"[390.339538574219, 222.464767456055, 51.9185791015625, 45.2660064697266]"
15,0.5,"[386.920501708984, 217.764923095703, 58.5560913085938, 52.7492370605469]"
16,0.53333,"[394.508880615234, 224.91682434082, 41.7655639648438, 36.9631195068359]"
17,0.56667,"[394.459411621094, 224.737548828125, 41.2391967773438, 36.5825500488281]"
18,0.6,"[396.081909179688, 225.18049621582, 38.0439147949219, 33.8203887939453]"
19,0.63333,"[396.364685058594, 225.121810913086, 37.3071594238281, 32.6936187744141]"
20,0.66667,"[394.815612792969, 223.146820068359, 40.3701477050781, 35.6836242675781]"
21,0.7,"[395.649383544922, 222.752288818359, 38.8558044433594, 34.6059875488281]"
22,0.73333,"[395.375061035156, 221.720764160156, 39.52294921875, 35.2242431640625]"
23,0.76667,"[394.3203125, 220.502456665039, 41.8316650390625, 36.7944183349609]"
24,0.8,"[395.752349853516, 220.733993530273, 38.8648681640625, 34.43798828125]"
25,0.83333,"[395.306823730469, 219.352615356445, 39.7527160644531, 35.5638732910156]"
26,0.86667,"[396.306427001953, 220.107330322266, 37.8053588867188, 32.9973754882812]"
27,0.9,"[396.278717041016, 219.369201660156, 37.9252319335938, 33.1420440673828]"
