,time,object_1
0,0.0,"[386.0, 10.0, 32.0, 24.0]"
1,0.033333,"[386.574005126953, 12.8272724151611, 31.7942810058594, 23.8951511383057]"
2,0.066667,"[386.873687744141, 14.141263961792, 31.8502197265625, 24.119104385376]"
3,0.1,"[387.147033691406, 16.3754482269287, 32.3354187011719, 24.5098209381104]"
4,0.13333,"[387.96142578125, 19.0958309173584, 32.2656860351562, 24.3422107696533]"
5,0.16667,"[388.969818115234, 21.352970123291, 31.6464538574219, 23.8517265319824]"
6,0.2,"[388.964721679688, 22.3424949645996, 32.2430725097656, 24.4411659240723]"
7,0.23333,"[389.974151611328, 24.5650939941406, 32.273193359375, 24.405818939209]"
8,0.26667,"[390.984161376953, 26.6377639770508, 32.2266235351562, 24.3353309631348]"
9,0.3,"[391.4091796875, 27.6580429077148, 32.0075378417969, 24.1366081237793]"
10,0.33333,"[392.828918457031, 30.4365653991699, 31.6107482910156, 23.7865028381348]"
11,0.36667,"[393.684387207031, 32.2496223449707, 31.8435363769531, 24.036735534668]"
12,0.4,"[393.970306396484, 33.2442359924316, 32.2424621582031, 24.3775100708008]"
13,0.43333,"[394.978942871094, 35.176643371582, 32.4265747070312, 24.5800094604492]"
14,0.46667,"[395.899871826172, 36.7289352416992, 31.7003173828125, 23.9432182312012]"
15,0.5,"[397.001281738281, 38.6169128417969, 32.0658874511719, 24.1458549499512]"
16,0.53333,"[397.617431640625, 39.789966583252, 31.7862243652344, 23.9046936035156]"
17,0.56667,"[398.869110107422, 41.7063674926758, 31.854736328125, 24.1356735229492]"
18,0.6,"[399.970642089844, 43.8260917663574, 32.1918334960938, 24.163646697998]"
19,0.63333,"[400.472320556641, 44.8896484375, 32.2003173828125, 24.4092178344727]"
20,0.66667,"[401.899993896484, 46.8807144165039, 32.2358703613281, 24.2582626342773]"
21,0.7,"[402.579071044922, 48.009952545166, 32.1011657714844, 24.3304405212402]"
22,0.73333,"[403.952423095703, 49.9915618896484, 32.4144592285156, 24.3868103027344]"
23,0.76667,"[405.885101318359, 52.3045806884766, 31.7168273925781, 23.9840393066406]"
24,0.8,"[406.189971923828, 52.9280586242676, 32.2833862304688, 24.2578086853027]"
25,0.83333,"[408.033081054688, 55.3694229125977, 31.7526245117188, 23.8553466796875]"
26,0.86667,"[408.851898193359, 55.9964065551758, 32.0336608886719, 24.2068786621094]"
27,0.9,"[409.943603515625, 57.9414138793945, 32.5291137695312, 24.630012512207]"
28,0.93333,"[411.762817382812, 59.8520431518555, 31.9590454101562, 24.223518371582]"
29,0.96667,"[412.716064453125, 61.5168342590332, 31.6481628417969, 23.7937431335449]"
30,1.0,"[413.980834960938, 62.7771682739258, 32.19970703125, 24.2409210205078]"
31,1.0333,"[414.875427246094, 64.273078918457, 31.7344665527344, 23.9761428833008]"
32,1.0667,"[415.967926025391, 65.806640625, 32.4886474609375, 24.5058364868164]"
33,1.1,"[417.707122802734, 68.2329635620117, 31.83447265625, 23.9973983764648]"
34,1.1333,"[418.374664306641, 69.1864852905273, 32.0870971679688, 24.2197189331055]"
35,1.1667,"[420.128509521484, 71.6678237915039, 31.2604064941406, 23.4496765136719]"
36,1.2,"[420.898223876953, 72.5763854980469, 31.4706726074219, 23.6924438476562]"
37,1.2333,"[421.871704101562, 74.0910415649414, 32.526611328125, 24.8566970825195]"
38,1.2667,"[422.992126464844, 76.3029174804688, 32.5299072265625, 24.7899475097656]"
39,1.3,"[424.10009765625, 77.7658767700195, 31.6923828125, 23.8574981689453]"
40,1.3333,"[425.034057617188, 79.9778823852539, 32.20263671875, 24.2313232421875]"
41,1.3667,"[426.142181396484, 82.1771850585938, 32.1731567382812, 24.3660202026367]"
42,1.4,"[427.203491210938, 83.8102645874023, 31.3688354492188, 23.5860977172852]"
43,1.4333,"[427.696166992188, 85.6791229248047, 31.8816223144531, 24.1613082885742]"
44,1.4667,"[427.651428222656, 86.58935546875, 32.4412536621094, 24.7022552490234]"
45,1.5,"[428.703033447266, 88.9415130615234, 32.2809753417969, 24.547607421875]"
46,1.5333,"[429.227416992188, 91.7394561767578, 32.4914245605469, 24.6617202758789]"
47,1.5667,"[430.045715332031, 94.5589294433594, 31.8104858398438, 23.9725646972656]"
48,1.6,"[430.206848144531, 95.5699691772461, 31.817626953125, 23.8650054931641]"
49,1.6333,"[429.965698242188, 98.0151062011719, 32.4219360351562, 24.4450378417969]"
50,1.6667,"[430.335021972656, 98.8669357299805, 32.5692749023438, 24.7655029296875]"
51,1.7,"[430.529174804688, 101.391105651855, 32.4298706054688, 24.6676483154297]"
52,1.7333,"[431.028106689453, 103.680145263672, 32.0232543945312, 24.1164855957031]"
53,1.7667,"[431.127166748047, 105.365814208984, 31.8832092285156, 23.9378662109375]"
54,1.8,"[431.122406005859, 107.505630493164, 31.761474609375, 23.8297882080078]"
55,1.8333,"[431.050994873047, 108.653503417969, 32.2162475585938, 24.200439453125]"
56,1.8667,"[431.189453125, 110.666511535645, 32.0393371582031, 24.0475540161133]"
57,1.9,"[431.026214599609, 112.62345123291, 32.6654968261719, 24.7720565795898]"
58,1.9333,"[431.067779541016, 113.66088104248, 32.6009521484375, 24.7134780883789]"
59,1.9667,"[431.311737060547, 116.061141967773, 32.2361145019531, 24.427001953125]"
60,2.0,"[431.498809814453, 118.564834594727, 31.8605346679688, 24.0790252685547]"
61,2.0333,"[431.646911621094, 119.430778503418, 31.8072814941406, 24.1409530639648]"
62,2.0667,"[431.456726074219, 121.040451049805, 32.1731872558594, 24.4927368164062]"
63,2.1,"[431.538238525391, 122.050773620605, 32.1094055175781, 24.4825210571289]"
64,2.1333,"[431.562072753906, 123.394813537598, 32.322021484375, 24.750373840332]"
65,2.1667,"[431.532897949219, 124.845626831055, 32.3356323242188, 24.7521514892578]"
66,2.2,"[431.401885986328, 125.525466918945, 32.6722717285156, 25.1219024658203]"
67,2.2333,"[431.917175292969, 127.149589538574, 32.0791931152344, 24.342170715332]"
68,2.2667,"[431.753936767578, 127.517883300781, 32.5709228515625, 24.782958984375]"
69,2.3,"[431.862030029297, 128.794082641602, 32.5712585449219, 24.6769409179688]"
70,2.3333,"[432.306457519531, 129.65934753418, 31.7482299804688, 23.8231353759766]"
71,2.3667,"[432.533447265625, 130.499847412109, 31.7505187988281, 23.9587097167969]"
72,2.4,"[432.233642578125, 130.376892089844, 32.5558776855469, 24.8889617919922]"
73,2.4333,"[432.517913818359, 131.256637573242, 32.57861328125, 25.0845642089844]"
74,2.4667,"[432.764251708984, 131.979034423828, 32.2942199707031, 24.5801239013672]"
75,2.5,"[433.1220703125, 132.650909423828, 31.8064575195312, 23.8637237548828]"
76,2.5333,"[433.117431640625, 133.139358520508, 32.20068359375, 24.1508178710938]"
77,2.5667,"[433.217559814453, 133.138076782227, 32.1681213378906, 24.1486663818359]"
78,2.6,"[433.112579345703, 133.708053588867, 32.129638671875, 24.1200256347656]"
79,2.6333,"[433.127593994141, 133.451019287109, 32.6950073242188, 24.89208984375]"
80,2.6667,"[433.666137695312, 134.494903564453, 31.8534851074219, 24.0822601318359]"
81,2.7,"[433.320281982422, 134.757446289062, 32.5531311035156, 24.8121337890625]"
82,2.7333,"[433.827362060547, 135.273712158203, 31.9613647460938, 24.2561798095703]"
83,2.7667,"[433.709686279297, 135.420501708984, 32.0406188964844, 24.3752136230469]"
84,2.8,"[433.373992919922, 135.335464477539, 32.6830749511719, 25.0201416015625]"
85,2.8333,"[433.221588134766, 135.711517333984, 32.6290893554688, 24.8221435546875]"
86,2.8667,"[433.135559082031, 136.221496582031, 32.3927307128906, 24.5039520263672]"
87,2.9,"[433.049224853516, 136.380142211914, 32.4678039550781, 24.5523529052734]"
88,2.9333,"[432.238067626953, 136.528244018555, 32.771484375, 25.0751190185547]"
89,2.9667,"[432.084228515625, 136.767288208008, 32.4955749511719, 24.4561309814453]"
90,3.0,"[431.784912109375, 137.073883056641, 32.2030029296875, 24.4034118652344]"
91,3.0333,"[431.120452880859, 137.189529418945, 32.3309326171875, 24.3801116943359]"
92,3.0667,"[430.896820068359, 137.336761474609, 31.9557800292969, 24.1442413330078]"
93,3.1,"[430.19677734375, 137.527374267578, 32.4602355957031, 24.4976806640625]"
94,3.1333,"[429.706176757812, 137.392364501953, 31.96142578125, 24.2657318115234]"
95,3.1667,"[429.170837402344, 137.609390258789, 32.3021240234375, 24.2645416259766]"
96,3.2,"[428.790954589844, 137.391204833984, 31.8490295410156, 24.1627349853516]"
97,3.2333,"[428.044036865234, 137.506072998047, 31.7944030761719, 23.9116821289062]"
98,3.2667,"[426.963928222656, 136.477584838867, 32.3890686035156, 24.4182586669922]"
99,3.3,"[426.430236816406, 136.68782043457, 31.9939880371094, 24.0027923583984]"
100,3.3333,"[425.596862792969, 136.514083862305, 31.8063354492188, 23.884033203125]"
101,3.3667,"[424.835998535156, 135.790420532227, 32.4377746582031, 24.3537139892578]"
102,3.4,"[424.033843994141, 135.709396362305, 32.5165710449219, 24.4272003173828]"
103,3.4333,"[422.983215332031, 134.501312255859, 32.5257873535156, 24.5187072753906]"
104,3.4667,"[422.791198730469, 135.070693969727, 32.1439514160156, 24.363037109375]"
105,3.5,"[421.490173339844, 133.631195068359, 32.5664672851562, 24.8894805908203]"
106,3.5333,"[420.151794433594, 133.332122802734, 32.3196411132812, 24.4190216064453]"
107,3.5667,"[419.477416992188, 133.869323730469, 32.3627624511719, 24.6579742431641]"
108,3.6,"[418.416351318359, 132.691162109375, 32.5036010742188, 24.8343658447266]"
109,3.6333,"[417.744201660156, 133.541748046875, 32.2486267089844, 24.5122985839844]"
110,3.6667,"[416.647094726562, 132.487121582031, 32.4531860351562, 24.7597961425781]"
111,3.7,"[415.705749511719, 132.877914428711, 32.2879333496094, 24.6362457275391]"
112,3.7333,"[414.615417480469, 132.468460083008, 32.5229797363281, 24.8903198242188]"
113,3.7667,"[413.883819580078, 133.424652099609, 31.80322265625, 24.2284240722656]"
114,3.8,"[412.514831542969, 133.41455078125, 32.5420227050781, 24.9911499023438]"
115,3.8333,"[411.128845214844, 133.593780517578, 31.9046020507812, 23.9996032714844]"
116,3.8667,"[410.679473876953, 134.492095947266, 31.6885375976562, 23.8939666748047]"
117,3.9,"[408.957702636719, 134.034042358398, 32.2848205566406, 24.2646484375]"
118,3.9333,"[408.045379638672, 134.942184448242, 32.4502868652344, 24.4203186035156]"
119,3.9667,"[406.817810058594, 134.835876464844, 32.5020751953125, 24.5184783935547]"
120,4.0,"[405.792541503906, 135.834365844727, 32.4931335449219, 24.5568237304688]"
121,4.0333,"[404.950378417969, 136.442092895508, 31.6731872558594, 24.0276184082031]"
122,4.0667,"[403.345397949219, 137.5146484375, 32.3711242675781, 24.6131286621094]"
123,4.1,"[402.193420410156, 138.585052490234, 31.9058837890625, 24.0273895263672]"
124,4.1333,"[401.157409667969, 139.373458862305, 31.8399658203125, 23.8997955322266]"
125,4.1667,"[399.482055664062, 139.78645324707, 32.3802490234375, 24.7219696044922]"
126,4.2,"[397.912750244141, 140.72575378418, 32.4657287597656, 24.4862976074219]"
127,4.2333,"[397.471862792969, 141.722457885742, 31.8571472167969, 23.9683532714844]"
128,4.2667,"[396.079956054688, 142.686157226562, 31.7293701171875, 23.9850463867188]"
129,4.3,"[394.005249023438, 143.647750854492, 32.4862976074219, 24.54150390625]"
130,4.3333,"[393.456481933594, 143.630325317383, 32.5260925292969, 24.9865875244141]"
131,4.3667,"[392.402282714844, 145.550323486328, 31.83837890625, 23.9244079589844]"
132,4.4,"[390.708160400391, 145.967727661133, 32.0624694824219, 24.5488891601562]"
133,4.4333,"[389.919036865234, 146.573196411133, 32.2079162597656, 24.3264617919922]"
134,4.4667,"[388.990417480469, 147.575714111328, 31.5920104980469, 24.0662078857422]"
135,4.5,"[387.984954833984, 148.176177978516, 32.0239868164062, 24.1429901123047]"
136,4.5333,"[386.094543457031, 149.362167358398, 32.0956420898438, 24.0750274658203]"
137,4.5667,"[385.624359130859, 149.444152832031, 31.9835815429688, 24.3529052734375]"
138,4.6,"[384.497009277344, 150.500869750977, 31.9413146972656, 24.0855865478516]"
139,4.6333,"[383.297882080078, 151.155151367188, 32.1835021972656, 24.2818756103516]"
140,4.6667,"[382.640197753906, 151.430252075195, 31.8955078125, 24.1912231445312]"
141,4.7,"[381.706451416016, 151.697616577148, 32.6882629394531, 24.7820587158203]"
142,4.7333,"[381.435089111328, 152.419723510742, 32.0001220703125, 24.1596374511719]"
143,4.7667,"[380.561462402344, 152.431838989258, 32.43994140625, 24.9745635986328]"
144,4.8,"[379.916625976562, 152.674423217773, 32.7118530273438, 24.7520141601562]"
145,4.8333,"[379.642333984375, 152.754699707031, 32.7648010253906, 24.8900909423828]"
146,4.8667,"[379.435577392578, 152.481674194336, 32.7116088867188, 25.2713317871094]"
147,4.9,"[379.206176757812, 152.915237426758, 32.4601745605469, 24.7276763916016]"
148,4.9333,"[378.977600097656, 152.738967895508, 32.6592102050781, 24.8336944580078]"
149,4.9667,"[378.952941894531, 152.722198486328, 32.6650085449219, 24.853515625]"
150,5.0,"[378.866943359375, 152.707580566406, 32.7036743164062, 24.8932189941406]"
151,5.0333,"[378.875091552734, 152.510467529297, 32.7253112792969, 24.9608459472656]"
152,5.0667,"[378.813110351562, 152.433364868164, 32.7568054199219, 24.9886169433594]"
153,5.1,"[379.095764160156, 152.654083251953, 32.5774230957031, 24.92236328125]"
154,5.1333,"[378.95703125, 152.703353881836, 32.7133178710938, 24.9383850097656]"
155,5.1667,"[379.638885498047, 153.504592895508, 31.8805236816406, 24.3770141601562]"
156,5.2,"[379.586791992188, 153.989196777344, 31.9775695800781, 24.5158081054688]"
157,5.2333,"[379.639709472656, 154.528503417969, 31.7365112304688, 24.2236938476562]"
158,5.2667,"[379.664794921875, 155.296127319336, 31.7104797363281, 24.2427520751953]"
159,5.3,"[379.494354248047, 156.515213012695, 31.9614868164062, 24.4429168701172]"
160,5.3333,"[379.088684082031, 156.879867553711, 32.220947265625, 24.5263671875]"
161,5.3667,"[379.151885986328, 158.761444091797, 32.2646484375, 24.5856170654297]"
162,5.4,"[379.214874267578, 159.544357299805, 31.6567687988281, 24.0979614257812]"
163,5.4333,"[378.897888183594, 161.448303222656, 32.1443481445312, 24.6971282958984]"
164,5.4667,"[378.919891357422, 163.468734741211, 32.0320129394531, 24.6287536621094]"
165,5.5,"[378.728942871094, 165.469131469727, 31.8559265136719, 24.5992584228516]"
166,5.5333,"[378.357269287109, 168.731246948242, 31.8741149902344, 24.2213439941406]"
167,5.5667,"[377.966949462891, 170.924591064453, 31.8475952148438, 24.4799957275391]"
168,5.6,"[378.035858154297, 172.528106689453, 31.4795532226562, 24.1858062744141]"
169,5.6333,"[377.3876953125, 175.729858398438, 31.7453002929688, 23.9571990966797]"
170,5.6667,"[377.333892822266, 177.228988647461, 31.903564453125, 24.1178894042969]"
171,5.7,"[376.653015136719, 179.514755249023, 32.5419616699219, 25.0673980712891]"
172,5.7333,"[376.428436279297, 183.157867431641, 32.125732421875, 24.6006774902344]"
173,5.7667,"[376.24755859375, 184.109512329102, 32.8050231933594, 25.4948883056641]"
174,5.8,"[375.647979736328, 187.241851806641, 33.2619323730469, 25.5162658691406]"
175,5.8333,"[376.225891113281, 189.046234130859, 32.3697204589844, 24.7145690917969]"
176,5.8667,"[375.933654785156, 192.184951782227, 32.974609375, 25.3690032958984]"
177,5.9,"[376.132568359375, 195.372741699219, 32.517333984375, 24.9715728759766]"
178,5.9333,"[376.876251220703, 197.019805908203, 31.8501892089844, 24.6227111816406]"
179,5.9667,"[377.0830078125, 200.218017578125, 32.2094116210938, 24.5480651855469]"
180,6.0,"[377.626800537109, 202.620239257812, 32.3484191894531, 25.1444854736328]"
181,6.0333,"[378.195861816406, 204.397277832031, 32.3536682128906, 24.8097534179688]"
182,6.0667,"[378.874725341797, 207.357208251953, 32.5653686523438, 24.8861694335938]"
183,6.1,"[379.691558837891, 208.905151367188, 31.984375, 24.6747894287109]"
184,6.1333,"[380.732788085938, 211.812255859375, 32.4945678710938, 24.8899383544922]"
185,6.1667,"[382.094696044922, 215.075302124023, 32.4880676269531, 24.7721710205078]"
186,6.2,"[382.846496582031, 216.341430664062, 32.9089050292969, 25.2351531982422]"
187,6.2333,"[384.71142578125, 219.670944213867, 32.6954956054688, 25.0663146972656]"
188,6.2667,"[385.535736083984, 221.122497558594, 32.9718627929688, 25.4348449707031]"
189,6.3,"[387.924194335938, 224.919692993164, 32.5136413574219, 24.7529907226562]"
190,6.3333,"[390.103759765625, 228.119277954102, 32.0805053710938, 24.3498992919922]"
191,6.3667,"[392.524658203125, 232.135070800781, 31.7831420898438, 24.0999755859375]"
192,6.4,"[393.814453125, 233.718109130859, 31.8384704589844, 24.4603576660156]"
193,6.4333,"[396.147399902344, 237.521484375, 31.6318664550781, 24.0822143554688]"
194,6.4667,"[397.453643798828, 239.754852294922, 31.5275268554688, 23.6588134765625]"
195,6.5,"[399.933532714844, 243.691970825195, 31.4013366699219, 23.8238983154297]"
196,6.5333,"[402.036010742188, 247.649932861328, 31.7985229492188, 24.1633911132812]"
197,6.5667,"[403.36181640625, 249.998397827148, 31.9011840820312, 23.9902801513672]"
198,6.6,"[406.133850097656, 254.394332885742, 31.3775634765625, 23.8079681396484]"
199,6.6333,"[406.970031738281, 256.696807861328, 32.0396423339844, 24.2859802246094]"
