,time,object_1
0,0.0,"[403.0, 94.0, 50.0, 29.0]"
1,0.033333,"[402.417877197266, 92.2629318237305, 50.7240295410156, 29.8439178466797]"
2,0.066667,"[402.286163330078, 91.1756744384766, 50.1121520996094, 29.3467559814453]"
3,0.1,"[401.680572509766, 88.3876800537109, 50.3881225585938, 29.4835968017578]"
4,0.13333,"[401.056396484375, 85.7033843994141, 50.3806457519531, 29.3249435424805]"
5,0.16667,"[400.743133544922, 84.3674850463867, 50.3165588378906, 29.466552734375]"
6,0.2,"[400.173828125, 81.6796035766602, 50.1845397949219, 29.2040023803711]"
7,0.23333,"[399.326477050781, 78.688591003418, 50.6395263671875, 29.751579284668]"
8,0.26667,"[399.218109130859, 77.6276779174805, 50.0247192382812, 29.1863403320312]"
9,0.3,"[398.340972900391, 74.7156600952148, 50.5477905273438, 29.5619049072266]"
10,0.33333,"[397.890625, 71.9068450927734, 50.3368835449219, 29.4265747070312]"
11,0.36667,"[397.235595703125, 69.1673126220703, 50.6422424316406, 29.4976119995117]"
12,0.4,"[396.955688476562, 67.6886978149414, 50.5457763671875, 29.748664855957]"
13,0.43333,"[396.292358398438, 65.3117065429688, 50.5289001464844, 29.3599014282227]"
14,0.46667,"[395.466125488281, 62.5423278808594, 50.9569702148438, 29.8661117553711]"
15,0.5,"[394.491149902344, 59.7727432250977, 51.603759765625, 30.7050323486328]"
16,0.53333,"[394.512725830078, 58.9120025634766, 50.9270935058594, 30.1734390258789]"
17,0.56667,"[393.611907958984, 56.5268211364746, 51.1432495117188, 30.7978630065918]"
18,0.6,"[393.073822021484, 54.8226356506348, 50.9384765625, 30.4730033874512]"
19,0.63333,"[392.538208007812, 53.1930732727051, 50.6678771972656, 30.262523651123]"
20,0.66667,"[391.921417236328, 51.4588584899902, 50.4860229492188, 30.3175010681152]"
21,0.7,"[391.698516845703, 50.6958236694336, 50.3279418945312, 30.1717529296875]"
22,0.73333,"[390.947052001953, 48.7813606262207, 50.6619262695312, 30.7124671936035]"
23,0.76667,"[390.606018066406, 47.7295913696289, 49.9095153808594, 29.8476486206055]"
24,0.8,"[390.118011474609, 46.7422828674316, 50.2034301757812, 30.3012504577637]"
25,0.83333,"[389.421905517578, 45.4590110778809, 50.2457885742188, 30.2677345275879]"
26,0.86667,"[388.637786865234, 44.1405792236328, 50.5165100097656, 30.4570465087891]"
27,0.9,"[387.688323974609, 43.1318359375, 50.6064453125, 30.5516967773438]"
28,0.93333,"[387.519195556641, 43.0937385559082, 49.9730224609375, 29.9584770202637]"
29,0.96667,"[386.952789306641, 42.423038482666, 49.4199829101562, 29.4289207458496]"
30,1.0,"[386.459197998047, 42.7007942199707, 48.4508666992188, 28.3426933288574]"
31,1.0333,"[385.374938964844, 42.1577339172363, 48.5892028808594, 28.3362846374512]"
32,1.0667,"[384.248779296875, 42.0363502502441, 48.7811889648438, 28.7394218444824]"
33,1.1,"[383.185699462891, 41.8870506286621, 48.9654846191406, 29.020435333252]"
