,time,object_1
0,0.0,"[93.5939025878906, 109.320007324219, 59.0034484863281, 24.5901336669922]"
1,0.033333,"[92.1759490966797, 107.001899719238, 58.9633636474609, 24.6244430541992]"
2,0.066667,"[91.4586944580078, 105.732688903809, 59.0930786132812, 24.4742813110352]"
3,0.1,"[90.1901321411133, 103.237571716309, 59.2186508178711, 24.4467239379883]"
4,0.13333,"[89.7563171386719, 102.181037902832, 59.0785827636719, 24.1255950927734]"
5,0.16667,"[88.4163131713867, 99.6315460205078, 59.7130813598633, 24.1021270751953]"
6,0.2,"[87.8843002319336, 98.5043640136719, 59.7728500366211, 24.1928863525391]"
7,0.23333,"[86.4704513549805, 95.4956207275391, 60.8445053100586, 25.0485458374023]"
8,0.26667,"[86.206901550293, 94.1990814208984, 60.592414855957, 25.2225036621094]"
9,0.3,"[85.4314498901367, 91.8317337036133, 60.3823013305664, 25.4768524169922]"
10,0.33333,"[84.4676895141602, 89.6332168579102, 61.0454025268555, 25.9108047485352]"
11,0.36667,"[84.4080352783203, 88.5618438720703, 60.4063415527344, 25.7425384521484]"
12,0.4,"[83.2194366455078, 86.5046234130859, 61.1670684814453, 26.2664108276367]"
13,0.43333,"[82.2123184204102, 84.7861175537109, 61.5797653198242, 26.335693359375]"
14,0.46667,"[82.2274551391602, 84.2147903442383, 60.9301376342773, 26.3032531738281]"
15,0.5,"[81.0252380371094, 82.8718948364258, 61.4974365234375, 26.4285278320312]"
16,0.53333,"[80.8646850585938, 82.2145156860352, 61.3398895263672, 26.6659240722656]"
17,0.56667,"[79.7399139404297, 81.0982513427734, 61.5032043457031, 26.7655944824219]"
18,0.6,"[79.0070343017578, 80.2437133789062, 61.6567535400391, 26.818244934082]"
19,0.63333,"[78.6003723144531, 80.0373001098633, 61.5105743408203, 26.4974746704102]"
20,0.66667,"[77.5655975341797, 79.275146484375, 61.6025543212891, 26.5763702392578]"
21,0.7,"[76.8432235717773, 79.202522277832, 62.0669937133789, 26.4300079345703]"
22,0.73333,"[76.0435256958008, 78.8182220458984, 61.9421310424805, 25.9766082763672]"
23,0.76667,"[75.8482971191406, 78.6899185180664, 61.451171875, 25.8347320556641]"
24,0.8,"[75.0689926147461, 78.3265380859375, 61.1862258911133, 25.4023361206055]"
25,0.83333,"[74.1033706665039, 77.9384841918945, 61.911979675293, 25.6435699462891]"
26,0.86667,"[73.1638717651367, 77.5206527709961, 61.7636184692383, 25.6370315551758]"
27,0.9,"[72.2947616577148, 77.2380065917969, 61.6352767944336, 25.1618881225586]"
28,0.93333,"[72.1377792358398, 77.3410720825195, 60.9716720581055, 24.8064193725586]"
29,0.96667,"[71.4420852661133, 77.0464324951172, 60.5266647338867, 24.399543762207]"
30,1.0,"[71.0073623657227, 76.6872100830078, 60.5815353393555, 24.6652221679688]"
31,1.0333,"[70.4376831054688, 76.1607818603516, 60.2093811035156, 24.8635940551758]"
32,1.0667,"[69.7003173828125, 75.5966796875, 60.7451782226562, 25.5119171142578]"
33,1.1,"[69.2450790405273, 75.0402603149414, 60.398811340332, 25.5511322021484]"
34,1.1333,"[68.4819030761719, 74.147705078125, 60.8368988037109, 26.1264953613281]"
35,1.1667,"[68.2786560058594, 74.0417098999023, 60.6768493652344, 25.8163757324219]"
36,1.2,"[67.9517135620117, 73.2410430908203, 60.880012512207, 26.0897598266602]"
37,1.2333,"[67.8190002441406, 72.8380737304688, 61.0451049804688, 26.302001953125]"
38,1.2667,"[67.6600952148438, 72.2979965209961, 61.1223907470703, 26.1907806396484]"
39,1.3,"[67.3820495605469, 71.8631286621094, 61.4963073730469, 26.4016876220703]"
40,1.3333,"[68.0140075683594, 70.8784790039062, 61.2531433105469, 25.972541809082]"
41,1.3667,"[68.1139602661133, 70.1200485229492, 61.8600082397461, 26.2795867919922]"
42,1.4,"[68.3527221679688, 70.020866394043, 61.6463928222656, 26.1065292358398]"
43,1.4333,"[68.912841796875, 69.5638961791992, 61.6875305175781, 25.8225936889648]"
44,1.4667,"[69.9096374511719, 69.3691101074219, 61.2116088867188, 25.4644165039062]"
45,1.5,"[69.8644332885742, 69.1612854003906, 61.7894058227539, 25.6815185546875]"
46,1.5333,"[70.8297119140625, 69.1972732543945, 61.3773193359375, 25.3506622314453]"
47,1.5667,"[70.8024749755859, 69.0184020996094, 61.9179229736328, 25.297248840332]"
48,1.6,"[71.7792739868164, 69.0057373046875, 61.6815719604492, 24.9927825927734]"
49,1.6333,"[72.1565093994141, 68.9110488891602, 61.8594818115234, 24.9555816650391]"
50,1.6667,"[72.6850357055664, 68.7699813842773, 62.1481552124023, 25.0132446289062]"
51,1.7,"[73.6492691040039, 68.617431640625, 62.1498031616211, 25.2217788696289]"
52,1.7333,"[73.9790267944336, 68.5105133056641, 62.1868667602539, 25.2811813354492]"
53,1.7667,"[74.8598175048828, 68.5901870727539, 62.3949584960938, 25.6694564819336]"
54,1.8,"[75.1155471801758, 68.5645065307617, 62.7356185913086, 26.1166687011719]"
55,1.8333,"[76.0117645263672, 68.7070770263672, 62.8897247314453, 26.2549362182617]"
56,1.8667,"[76.0643615722656, 68.7113571166992, 63.4611206054688, 26.6194458007812]"
57,1.9,"[76.8327865600586, 69.1427917480469, 63.8057632446289, 27.119743347168]"
58,1.9333,"[77.2201309204102, 69.4704971313477, 63.865852355957, 27.0369415283203]"
59,1.9667,"[77.9055023193359, 70.1590042114258, 64.1590423583984, 27.3208694458008]"
