,time,object_1
0,0.0,"[409.0, 145.0, 30.0, 21.0]"
1,0.033333,"[407.710815429688, 145.156158447266, 31.999755859375, 22.7639923095703]"
2,0.066667,"[406.699798583984, 146.724334716797, 32.0414123535156, 23.0271606445312]"
3,0.1,"[409.115509033203, 149.671051025391, 26.0262145996094, 18.5455017089844]"
4,0.13333,"[408.228515625, 151.620239257812, 25.9068603515625, 18.5244140625]"
5,0.16667,"[407.205322265625, 153.415390014648, 26.1217651367188, 18.3271789550781]"
6,0.2,"[404.57958984375, 152.572998046875, 30.6917419433594, 22.1120452880859]"
7,0.23333,"[403.753570556641, 154.599838256836, 30.420166015625, 21.443115234375]"
8,0.26667,"[404.044250488281, 155.978713989258, 28.8115539550781, 20.5321655273438]"
9,0.3,"[403.472625732422, 158.354690551758, 27.7874145507812, 19.5546569824219]"
10,0.33333,"[400.671691894531, 157.523391723633, 32.4859008789062, 23.4208984375]"
11,0.36667,"[399.737701416016, 159.610488891602, 32.2929992675781, 23.2321624755859]"
12,0.4,"[398.665985107422, 161.672821044922, 32.4316711425781, 23.1888580322266]"
13,0.43333,"[397.617218017578, 163.894409179688, 32.3707885742188, 22.8644714355469]"
14,0.46667,"[399.111724853516, 165.969024658203, 28.2102661132812, 20.4834289550781]"
15,0.5,"[396.623016357422, 166.046615600586, 32.3651428222656, 22.6585388183594]"
16,0.53333,"[395.629638671875, 168.117645263672, 32.2925415039062, 22.6327362060547]"
17,0.56667,"[396.338806152344, 171.602066040039, 28.0625, 19.8278045654297]"
18,0.6,"[394.103393554688, 171.239761352539, 31.6600952148438, 22.7649841308594]"
19,0.63333,"[392.175720214844, 172.612838745117, 33.1080627441406, 24.4912872314453]"
20,0.66667,"[394.554077148438, 176.096328735352, 27.0810241699219, 19.3464813232422]"
21,0.7,"[392.826080322266, 177.767929077148, 28.4513549804688, 20.4719085693359]"
22,0.73333,"[389.576141357422, 178.649215698242, 32.7131042480469, 23.3061981201172]"
23,0.76667,"[390.986694335938, 180.887191772461, 28.6322937011719, 20.6899719238281]"
24,0.8,"[389.868316650391, 183.519485473633, 28.4513549804688, 20.1383056640625]"
25,0.83333,"[387.104400634766, 184.214874267578, 31.7167663574219, 23.4749603271484]"
26,0.86667,"[388.641082763672, 187.628463745117, 27.0701293945312, 18.9664306640625]"
27,0.9,"[387.323333740234, 189.869094848633, 27.5889587402344, 19.3740539550781]"
