,time,object_1
0,0.0,"[466.58935546875, 179.936126708984, 32.6264038085938, 24.5110321044922]"
1,0.033333,"[467.559204101562, 178.151031494141, 32.8993835449219, 24.8718872070312]"
2,0.066667,"[467.479736328125, 177.021224975586, 33.5208129882812, 25.5045318603516]"
3,0.1,"[468.512908935547, 175.439147949219, 33.2527465820312, 25.1776275634766]"
4,0.13333,"[468.883850097656, 174.669982910156, 33.3967895507812, 25.3159332275391]"
5,0.16667,"[469.835540771484, 173.097412109375, 33.4094848632812, 25.3535461425781]"
6,0.2,"[470.475830078125, 172.699325561523, 32.620849609375, 24.4774780273438]"
7,0.23333,"[470.766235351562, 170.91471862793, 33.377685546875, 25.38623046875]"
8,0.26667,"[471.485473632812, 170.507934570312, 32.5565185546875, 24.4650573730469]"
9,0.3,"[471.991241455078, 168.781677246094, 33.1446533203125, 25.1101531982422]"
10,0.33333,"[472.725982666016, 167.908081054688, 32.5367431640625, 24.5122985839844]"
11,0.36667,"[472.718231201172, 166.29557800293, 33.3899536132812, 25.3542785644531]"
12,0.4,"[473.576568603516, 165.55973815918, 32.4345092773438, 24.3397064208984]"
13,0.43333,"[473.753082275391, 164.927200317383, 32.5115051269531, 24.4821166992188]"
14,0.46667,"[473.754455566406, 163.507293701172, 33.1666564941406, 25.1668548583984]"
15,0.5,"[474.153259277344, 162.553848266602, 32.8236999511719, 24.7192687988281]"
16,0.53333,"[474.511566162109, 162.302383422852, 32.3565063476562, 24.2818298339844]"
17,0.56667,"[474.61962890625, 161.233825683594, 32.3733825683594, 24.3995819091797]"
18,0.6,"[474.727508544922, 160.2685546875, 32.3813781738281, 24.3853759765625]"
19,0.63333,"[474.556488037109, 159.572540283203, 32.6461181640625, 24.6866149902344]"
20,0.66667,"[474.491851806641, 158.675933837891, 32.6767883300781, 24.7294616699219]"
21,0.7,"[474.563690185547, 158.297409057617, 32.4709167480469, 24.4888153076172]"
22,0.73333,"[474.118988037109, 157.366271972656, 32.8820495605469, 24.7873840332031]"
