,time,object_1
0,0.0,"[265.700256347656, 125.27294921875, 33.8279418945312, 27.7256011962891]"
1,0.033333,"[265.39697265625, 125.83528137207, 33.3760375976562, 27.1913452148438]"
2,0.066667,"[263.874603271484, 126.296508789062, 33.9031982421875, 27.8617858886719]"
3,0.1,"[262.617065429688, 127.347579956055, 33.7424926757812, 27.6044006347656]"
4,0.13333,"[261.754333496094, 127.392097473145, 34.0102844238281, 27.9883193969727]"
5,0.16667,"[260.667633056641, 128.334899902344, 33.6021118164062, 27.4797973632812]"
6,0.2,"[259.694793701172, 129.598678588867, 32.9518127441406, 26.8048400878906]"
7,0.23333,"[258.555847167969, 129.376113891602, 33.8090515136719, 27.6937255859375]"
8,0.26667,"[257.338897705078, 130.51155090332, 33.4754028320312, 27.3160400390625]"
9,0.3,"[256.593597412109, 130.881881713867, 33.2609558105469, 27.1082000732422]"
10,0.33333,"[254.744049072266, 131.265289306641, 34.0707092285156, 28.0777130126953]"
11,0.36667,"[254.498153686523, 132.054809570312, 33.1044464111328, 27.0307159423828]"
12,0.4,"[252.77375793457, 132.851043701172, 33.4209747314453, 27.3286895751953]"
13,0.43333,"[252.280563354492, 133.325500488281, 32.9522247314453, 26.9250030517578]"
14,0.46667,"[250.671478271484, 134.229568481445, 32.8973083496094, 26.8289184570312]"
15,0.5,"[248.676834106445, 134.616195678711, 33.7680511474609, 27.625]"
16,0.53333,"[248.224426269531, 135.416412353516, 33.1088562011719, 27.0389099121094]"
17,0.56667,"[246.606430053711, 136.327346801758, 32.8386688232422, 26.7445526123047]"
18,0.6,"[244.756622314453, 137.051498413086, 33.0731811523438, 26.9050598144531]"
19,0.63333,"[243.96354675293, 137.507522583008, 33.1736297607422, 26.9696044921875]"
20,0.66667,"[242.478469848633, 138.34342956543, 32.8039398193359, 26.7119903564453]"
21,0.7,"[241.227523803711, 138.44596862793, 33.5451507568359, 27.4043121337891]"
22,0.73333,"[239.709777832031, 139.347396850586, 33.1229553222656, 27.0115356445312]"
23,0.76667,"[238.491104125977, 139.454238891602, 33.8203582763672, 27.6317749023438]"
24,0.8,"[236.81315612793, 140.270462036133, 33.6634063720703, 27.5037536621094]"
25,0.83333,"[235.815719604492, 140.639175415039, 33.8411407470703, 27.75732421875]"
26,0.86667,"[233.829666137695, 141.297317504883, 34.1127777099609, 28.039306640625]"
27,0.9,"[233.36149597168, 142.035659790039, 33.2288970947266, 27.1441345214844]"
28,0.93333,"[231.617309570312, 143.091857910156, 33.0860595703125, 26.9035491943359]"
29,0.96667,"[230.679885864258, 143.423812866211, 33.0544891357422, 26.9291076660156]"
30,1.0,"[228.770492553711, 144.250747680664, 32.8740386962891, 26.7314758300781]"
31,1.0333,"[226.534301757812, 144.631607055664, 33.6104125976562, 27.4403991699219]"
32,1.0667,"[224.576126098633, 145.337509155273, 33.8755340576172, 27.7039947509766]"
33,1.1,"[223.714859008789, 145.913436889648, 33.3874664306641, 27.2327423095703]"
34,1.1333,"[221.518295288086, 146.524291992188, 33.7837829589844, 27.6277770996094]"
35,1.1667,"[219.861694335938, 147.46923828125, 33.1191711425781, 26.9225006103516]"
36,1.2,"[218.503723144531, 147.205688476562, 34.1987152099609, 28.0634918212891]"
