,time,object_1
0,0.0,"[414.704245973646, 271.243045387994, 18.748169838946, 14.7496339677892]"
1,0.033333,"[414.758483886719, 271.062469482422, 18.11474609375, 14.6852722167969]"
2,0.066667,"[413.898284912109, 269.889953613281, 19.6435241699219, 16.5311584472656]"
3,0.1,"[414.227142333984, 270.376770019531, 18.5957641601562, 15.0464172363281]"
4,0.13333,"[413.443176269531, 269.907165527344, 19.6719055175781, 15.6417541503906]"
5,0.16667,"[413.391021728516, 269.720306396484, 19.6741943359375, 15.5715942382812]"
6,0.2,"[413.1533203125, 269.288696289062, 19.5979309082031, 16.0052795410156]"
7,0.23333,"[412.621002197266, 268.630615234375, 20.62255859375, 17.1436462402344]"
8,0.26667,"[413.592895507812, 269.553161621094, 18.2573547363281, 14.6788940429688]"
9,0.3,"[412.471618652344, 269.008453369141, 19.7054748535156, 15.6467590332031]"
10,0.33333,"[412.482727050781, 268.785552978516, 19.6892395019531, 15.6543884277344]"
11,0.36667,"[412.592620849609, 268.913116455078, 18.9430236816406, 14.96826171875]"
12,0.4,"[412.146942138672, 268.164886474609, 19.3191223144531, 16.0075073242188]"
13,0.43333,"[412.658813476562, 268.797943115234, 17.7791442871094, 14.1495666503906]"
14,0.46667,"[411.728546142578, 267.949035644531, 19.2410583496094, 15.4285888671875]"
15,0.5,"[411.808166503906, 267.857452392578, 19.1153869628906, 15.2054443359375]"
16,0.53333,"[412.017791748047, 268.368194580078, 17.7308349609375, 14.0320739746094]"
17,0.56667,"[411.450592041016, 267.644317626953, 18.3363342285156, 14.8739929199219]"
18,0.6,"[411.895751953125, 267.915100097656, 17.3904113769531, 13.7939147949219]"
19,0.63333,"[410.640747070312, 266.706665039062, 19.4541931152344, 15.7234802246094]"
20,0.66667,"[410.424072265625, 266.615051269531, 19.3853149414062, 15.4625854492188]"
21,0.7,"[410.916870117188, 266.980133056641, 17.8457641601562, 14.2184448242188]"
22,0.73333,"[410.608947753906, 266.596496582031, 17.9351196289062, 14.4347534179688]"
23,0.76667,"[409.162719726562, 265.487823486328, 20.1694641113281, 16.3945007324219]"
24,0.8,"[409.288726806641, 265.483764648438, 19.5745849609375, 15.9017333984375]"
25,0.83333,"[409.735595703125, 266.204315185547, 17.8659362792969, 14.1288452148438]"
26,0.86667,"[409.354522705078, 265.490081787109, 18.4365539550781, 14.8103637695312]"
27,0.9,"[407.959625244141, 264.30126953125, 20.4360046386719, 16.8526916503906]"
28,0.93333,"[408.655822753906, 265.076110839844, 18.2330627441406, 14.9692687988281]"
29,0.96667,"[408.914245605469, 265.002044677734, 17.519775390625, 14.0576477050781]"
30,1.0,"[406.898834228516, 263.598175048828, 20.6484985351562, 16.8863525390625]"
31,1.0333,"[407.136810302734, 263.665832519531, 19.854248046875, 16.3809204101562]"
32,1.0667,"[407.237426757812, 263.620178222656, 19.4498901367188, 16.0926513671875]"
33,1.1,"[407.15966796875, 263.743408203125, 18.8872985839844, 15.5906982421875]"
34,1.1333,"[406.155151367188, 262.9521484375, 20.5138549804688, 16.9862976074219]"
35,1.1667,"[406.529541015625, 263.628143310547, 18.835693359375, 15.2579040527344]"
36,1.2,"[406.56982421875, 263.719909667969, 18.1282958984375, 14.6168823242188]"
37,1.2333,"[405.430877685547, 262.482818603516, 20.0375366210938, 16.6504211425781]"
38,1.2667,"[404.392791748047, 261.629302978516, 21.5990905761719, 18.0819091796875]"
39,1.3,"[405.196990966797, 262.585968017578, 19.1307678222656, 15.9030456542969]"
40,1.3333,"[404.819519042969, 262.350372314453, 19.4617004394531, 16.0838012695312]"
41,1.3667,"[403.430389404297, 261.478546142578, 21.5935668945312, 17.5496826171875]"
42,1.4,"[404.327423095703, 262.634979248047, 18.4458312988281, 14.8064880371094]"
43,1.4333,"[402.99462890625, 261.324951171875, 20.8435974121094, 17.1235046386719]"
44,1.4667,"[402.760284423828, 261.043640136719, 21.2582092285156, 17.5439453125]"
45,1.5,"[403.456512451172, 261.983978271484, 18.4961853027344, 15.2193298339844]"
46,1.5333,"[403.470336914062, 261.985626220703, 18.4932556152344, 15.2027282714844]"
47,1.5667,"[402.521148681641, 261.788024902344, 18.6602783203125, 15.2816772460938]"
