,time,object_1
0,0.0,"[482.0, 250.0, 26.0, 20.0]"
1,0.033333,"[479.248077392578, 247.787750244141, 29.638427734375, 22.9844665527344]"
2,0.066667,"[478.176116943359, 245.426025390625, 30.0412292480469, 26.0182800292969]"
3,0.1,"[479.935150146484, 246.954467773438, 25.0429992675781, 21.674072265625]"
4,0.13333,"[475.774108886719, 243.797576904297, 32.5474243164062, 27.7471923828125]"
5,0.16667,"[476.895263671875, 244.874465942383, 28.4577331542969, 24.3915557861328]"
6,0.2,"[472.500457763672, 241.672409057617, 37.065673828125, 30.2699432373047]"
7,0.23333,"[477.711090087891, 245.960113525391, 25.03271484375, 20.0868835449219]"
8,0.26667,"[476.014678955078, 243.733596801758, 26.6529846191406, 23.2115325927734]"
9,0.3,"[475.123748779297, 244.008102416992, 28.0789184570312, 21.9895782470703]"
10,0.33333,"[475.401977539062, 243.037719726562, 25.9865417480469, 22.61181640625]"
11,0.36667,"[473.450256347656, 242.536712646484, 29.357177734375, 23.2860412597656]"
12,0.4,"[474.011352539062, 241.955947875977, 26.7957763671875, 23.2587738037109]"
13,0.43333,"[473.295288085938, 241.772216796875, 27.8172607421875, 23.2584228515625]"
14,0.46667,"[475.318542480469, 243.333847045898, 21.9985656738281, 19.0358428955078]"
15,0.5,"[472.468872070312, 241.681060791016, 27.2843017578125, 22.0961608886719]"
16,0.53333,"[473.484924316406, 241.720642089844, 24.0904235839844, 20.9488525390625]"
17,0.56667,"[472.139068603516, 241.785797119141, 25.9849853515625, 20.5274353027344]"
18,0.6,"[470.253601074219, 239.457244873047, 29.1105041503906, 24.3782348632812]"
19,0.63333,"[470.956665039062, 239.509368896484, 26.6777954101562, 23.54833984375]"
20,0.66667,"[472.616882324219, 241.176803588867, 23.3411560058594, 19.7061920166016]"
21,0.7,"[472.065765380859, 241.13151550293, 23.1204223632812, 19.4835357666016]"
22,0.73333,"[469.8056640625, 239.264526367188, 27.1396484375, 22.7357482910156]"
23,0.76667,"[468.100738525391, 238.993759155273, 30.3458862304688, 23.4745025634766]"
24,0.8,"[467.446228027344, 238.071243286133, 30.9771728515625, 24.6234283447266]"
25,0.83333,"[470.416076660156, 240.543365478516, 24.5122680664062, 19.4572448730469]"
26,0.86667,"[469.230651855469, 239.7119140625, 26.2396240234375, 20.7290649414062]"
27,0.9,"[470.041595458984, 240.30712890625, 24.5986938476562, 19.3320007324219]"
28,0.93333,"[464.244018554688, 235.049285888672, 35.8219604492188, 29.9918518066406]"
29,0.96667,"[471.257049560547, 240.508052708638, 25.5321158860124, 17.2287789564007]"
30,1.0,"[470.848999023438, 241.482986450195, 25.1905324553326, 16.0]"
31,1.0333,"[467.409851074219, 238.671020507812, 27.7567138671875, 22.1036376953125]"
32,1.0667,"[465.161743164062, 236.778411865234, 31.7760620117188, 25.5661926269531]"
33,1.1,"[466.035736083984, 237.455688476562, 29.9236755371094, 24.0875244140625]"
34,1.1333,"[470.324340820312, 239.758418740849, 24.9655566906684, 17.2705576995805]"
35,1.1667,"[469.605865478516, 239.00878477306, 24.9343980646761, 18.3466687181509]"
36,1.2,"[469.312774658203, 238.259150805271, 26.7267568205669, 18.8322646000025]"
37,1.2333,"[464.534851074219, 235.495101928711, 31.537353515625, 26.8689422607422]"
38,1.2667,"[463.370758056641, 234.422164916992, 33.5837097167969, 28.2468414306641]"
39,1.3,"[469.629455566406, 240.460235595703, 20.1104736328125, 15.8669128417969]"
40,1.3333,"[470.833190917969, 241.385009765625, 17.2511901855469, 13.3648834228516]"
41,1.3667,"[470.607696533203, 240.929290771484, 17.7191162109375, 14.021728515625]"
42,1.4,"[466.812255859375, 237.205688476562, 25.06201171875, 21.3443908691406]"
43,1.4333,"[464.580932617188, 235.755935668945, 29.368408203125, 24.5080413818359]"
44,1.4667,"[464.031433105469, 235.364151000977, 30.104736328125, 24.8399505615234]"
45,1.5,"[468.1787109375, 239.288757324219, 20.7716369628906, 16.6544189453125]"
46,1.5333,"[466.007263183594, 237.495910644531, 24.6490478515625, 19.9734497070312]"
47,1.5667,"[463.822387695312, 236.024810791016, 28.7308349609375, 22.9282836914062]"
48,1.6,"[465.048095703125, 236.462295532227, 25.9250793457031, 21.1848602294922]"
49,1.6333,"[468.187255859375, 239.549728393555, 22.604837844871, 16.7006376386562]"
50,1.6667,"[468.451385498047, 239.854446411133, 21.5910742384099, 14.1470177177105]"
51,1.7,"[466.825622558594, 238.779190063477, 23.216837177863, 16.7215420009451]"
52,1.7333,"[463.925811767578, 236.192901611328, 26.2254638671875, 21.5057067871094]"
53,1.7667,"[467.522827148438, 239.706695556641, 21.7699986202301, 15.794036507781]"
54,1.8,"[466.709106445312, 239.132202148438, 24.0829872589335, 16.3685299159841]"
55,1.8333,"[465.16357421875, 238.362060546875, 24.1292515499176, 17.8883054853359]"
56,1.8667,"[464.968017578125, 237.954650878906, 21.0898742675781, 17.0265502929688]"
57,1.9,"[462.401031494141, 236.741668701172, 25.027587890625, 19.6002197265625]"
58,1.9333,"[464.790863037109, 238.532775878906, 19.8079833984375, 15.2710113525391]"
59,1.9667,"[461.723480224609, 235.677795410156, 25.1389770507812, 20.6263427734375]"
60,2.0,"[460.773376464844, 235.034744262695, 26.4309997558594, 21.9881439208984]"
61,2.0333,"[463.48876953125, 237.903289794922, 19.8843994140625, 15.6075134277344]"
62,2.0667,"[460.527954101562, 235.682357788086, 24.6890258789062, 19.53173828125]"
63,2.1,"[461.361328125, 236.730621337891, 22.0894470214844, 17.2613525390625]"
64,2.1333,"[457.371032714844, 232.924545288086, 29.260986328125, 24.4989776611328]"
65,2.1667,"[458.125091552734, 234.0400390625, 26.4508056640625, 21.6523132324219]"
66,2.2,"[453.817901611328, 230.319671630859, 34.6458740234375, 28.9024047851562]"
67,2.2333,"[457.324310302734, 233.327545166016, 26.1318969726562, 21.4200744628906]"
68,2.2667,"[452.376708984375, 228.807876586914, 35.581787109375, 30.2329864501953]"
69,2.3,"[455.44873046875, 232.175247192383, 27.8151245117188, 22.4835815429688]"
70,2.3333,"[451.032379150391, 227.736999511719, 36.3126831054688, 31.0308837890625]"
71,2.3667,"[456.112945556641, 232.907196044922, 24.5832824707031, 19.1007080078125]"
72,2.4,"[456.776489257812, 233.223754882812, 21.5679931640625, 17.0639190673828]"
73,2.4333,"[455.308135986328, 232.077667236328, 22.9142150878906, 18.2751312255859]"
74,2.4667,"[456.030487060547, 232.491638183594, 21.0864868164062, 16.7998809814453]"
75,2.5,"[454.679718017578, 231.009872436523, 21.8624877929688, 17.2781677246094]"
