,time,object_1
0,0.0,"[486.0, 329.0, 22.0, 24.0]"
1,0.033333,"[486.999999180357, 328.285714871174, 21.8571429742347, 23.8571429742347]"
2,0.066667,"[487.999999316964, 327.571429059311, 21.7142858118623, 23.7142858118623]"
3,0.1,"[488.999999453571, 326.857143247449, 21.5714286494898, 23.5714286494898]"
4,0.13333,"[489.999999590178, 326.142857435587, 21.4285714871174, 23.4285714871174]"
5,0.16667,"[490.999999726786, 325.428571623725, 21.2857143247449, 23.2857143247449]"
6,0.2,"[491.999999863393, 324.714285811862, 21.1428571623725, 23.1428571623725]"
7,0.23333,"[493.0, 324.0, 21.0, 23.0]"
8,0.26667,"[492.357142207972, 323.357142207972, 21.214285930676, 23.0714286435587]"
9,0.3,"[491.714285115051, 322.714285115051, 21.4285716283163, 23.1428572094388]"
10,0.33333,"[491.07142802213, 322.07142802213, 21.6428573259566, 23.2142857753189]"
11,0.36667,"[490.428570929209, 321.428570929209, 21.8571430235969, 23.285714341199]"
12,0.4,"[489.785713836288, 320.785713836288, 22.0714287212372, 23.3571429070791]"
13,0.43333,"[489.142856743367, 320.142856743367, 22.2857144188775, 23.4285714729592]"
14,0.46667,"[488.499999650446, 319.499999650446, 22.5000001165179, 23.5000000388393]"
15,0.5,"[487.857142557525, 318.857142557525, 22.7142858141582, 23.5714286047194]"
16,0.53333,"[487.214285464605, 318.214285464605, 22.9285715117985, 23.6428571705995]"
17,0.56667,"[486.571428371684, 317.571428371684, 23.1428572094388, 23.7142857364796]"
18,0.6,"[485.928571278763, 316.928571278763, 23.3571429070791, 23.7857143023597]"
19,0.63333,"[485.285714185842, 316.285714185842, 23.5714286047194, 23.8571428682398]"
20,0.66667,"[484.642857092921, 315.642857092921, 23.7857143023597, 23.9285714341199]"
21,0.7,"[484.0, 315.0, 24.0, 24.0]"
22,0.73333,"[482.384616754586, 314.307692894822, 23.9230769883136, 24.0]"
23,0.76667,"[480.769232025037, 313.615385153587, 23.8461539059541, 24.0]"
24,0.8,"[479.153847295489, 312.923077412352, 23.7692308235947, 24.0]"
25,0.83333,"[477.53846256594, 312.230769671117, 23.6923077412352, 24.0]"
26,0.86667,"[475.923077836391, 311.538461929882, 23.6153846588757, 24.0]"
27,0.9,"[474.307693106842, 310.846154188646, 23.5384615765163, 24.0]"
28,0.93333,"[472.692308377293, 310.153846447411, 23.4615384941568, 24.0]"
29,0.96667,"[471.076923647744, 309.461538706176, 23.3846154117973, 24.0]"
30,1.0,"[469.461538918195, 308.769230964941, 23.3076923294379, 24.0]"
31,1.0333,"[467.846154188647, 308.076923223706, 23.2307692470784, 24.0]"
32,1.0667,"[466.230769459098, 307.38461548247, 23.1538461647189, 24.0]"
33,1.1,"[464.615384729549, 306.692307741235, 23.0769230823595, 24.0]"
34,1.1333,"[463.0, 306.0, 23.0, 24.0]"
35,1.1667,"[460.300002278125, 305.40000050625, 23.099999915625, 24.0]"
36,1.2,"[457.600002025, 304.80000045, 23.199999925, 24.0]"
37,1.2333,"[454.900001771875, 304.20000039375, 23.299999934375, 24.0]"
38,1.2667,"[452.20000151875, 303.6000003375, 23.39999994375, 24.0]"
39,1.3,"[449.500001265625, 303.00000028125, 23.499999953125, 24.0]"
40,1.3333,"[446.8000010125, 302.400000225, 23.5999999625, 24.0]"
41,1.3667,"[444.100000759375, 301.80000016875, 23.699999971875, 24.0]"
42,1.4,"[441.40000050625, 301.2000001125, 23.79999998125, 24.0]"
43,1.4333,"[438.700000253125, 300.60000005625, 23.899999990625, 24.0]"
44,1.4667,"[436.0, 300.0, 24.0, 24.0]"
45,1.5,"[433.54545216064, 299.454544924587, 23.7272724622934, 24.0]"
46,1.5333,"[431.090906944576, 298.909090432128, 23.4545452160641, 24.0]"
47,1.5667,"[428.636361728512, 298.36363593967, 23.1818179698347, 24.0]"
48,1.6,"[426.181816512448, 297.818181447211, 22.9090907236054, 24.0]"
49,1.6333,"[423.727271296384, 297.272726954752, 22.636363477376, 24.0]"
50,1.6667,"[421.27272608032, 296.727272462294, 22.3636362311467, 24.0]"
51,1.7,"[418.818180864256, 296.181817969835, 22.0909089849174, 24.0]"
52,1.7333,"[416.363635648192, 295.636363477376, 21.818181738688, 24.0]"
53,1.7667,"[413.909090432128, 295.090908984917, 21.5454544924587, 24.0]"
54,1.8,"[411.454545216064, 294.545454492459, 21.2727272462293, 24.0]"
55,1.8333,"[409.0, 294.0, 21.0, 24.0]"
56,1.8667,"[406.66666655, 292.99999995, 21.0, 24.4444444666667]"
57,1.9,"[404.33333323125, 291.99999995625, 21.0, 24.8888889083333]"
