,time,object_1
0,0.0,"[254.336242675781, 16.6219272613525, 27.8831481933594, 19.6875896453857]"
1,0.033333,"[254.409164428711, 17.648380279541, 27.8213653564453, 19.6938438415527]"
2,0.066667,"[254.812271118164, 19.3401279449463, 27.8094024658203, 19.759786605835]"
3,0.1,"[255.139266967773, 20.2564888000488, 28.1000518798828, 19.8316764831543]"
4,0.13333,"[256.054168701172, 21.5931053161621, 28.1681213378906, 19.8594589233398]"
5,0.16667,"[257.553771972656, 23.120418548584, 27.7227783203125, 19.666576385498]"
6,0.2,"[258.432861328125, 23.5659255981445, 27.8453674316406, 19.6934585571289]"
7,0.23333,"[259.935791015625, 24.4121685028076, 28.3338928222656, 19.9952144622803]"
8,0.26667,"[261.011016845703, 24.7097682952881, 28.2850952148438, 20.0386943817139]"
9,0.3,"[263.785430908203, 25.5724277496338, 27.6300354003906, 19.5924510955811]"
10,0.33333,"[266.448089599609, 26.1188220977783, 27.7753601074219, 19.5773258209229]"
11,0.36667,"[267.835632324219, 26.3000411987305, 27.9258728027344, 19.6603546142578]"
12,0.4,"[270.872283935547, 26.3807315826416, 28.4076232910156, 20.0871028900146]"
13,0.43333,"[272.815185546875, 26.8331108093262, 27.8863525390625, 19.7155456542969]"
14,0.46667,"[276.630920410156, 27.231746673584, 27.6629943847656, 19.6224098205566]"
15,0.5,"[280.618957519531, 27.7124156951904, 27.6221923828125, 19.5408115386963]"
16,0.53333,"[282.778930664062, 28.0540065765381, 27.3926391601562, 19.3278255462646]"
17,0.56667,"[284.787811279297, 28.1422653198242, 27.5811462402344, 19.5909881591797]"
18,0.6,"[289.164520263672, 28.6407852172852, 28.1156921386719, 19.870662689209]"
19,0.63333,"[291.760101318359, 29.1095352172852, 27.56787109375, 19.560375213623]"
20,0.66667,"[296.677337646484, 29.7884712219238, 27.5646667480469, 19.5132865905762]"
21,0.7,"[303.81591796875, 30.5938377380371, 28.373291015625, 20.112720489502]"
22,0.73333,"[309.240661621094, 31.7138824462891, 28.0256652832031, 19.775260925293]"
23,0.76667,"[317.243438720703, 33.1683731079102, 28.0966491699219, 19.8493156433105]"
24,0.8,"[319.857147216797, 33.5681266784668, 28.3972778320312, 20.1093826293945]"
25,0.83333,"[325.820129394531, 35.0673637390137, 27.5569763183594, 19.5087699890137]"
26,0.86667,"[328.425628662109, 35.7096214294434, 27.8388977050781, 19.6371650695801]"
27,0.9,"[333.834869384766, 36.9757232666016, 28.0009155273438, 19.7451591491699]"
28,0.93333,"[339.713470458984, 38.647331237793, 27.6371154785156, 19.6243209838867]"
29,0.96667,"[344.947326660156, 40.1080741882324, 28.2840576171875, 19.9139404296875]"
30,1.0,"[347.876129150391, 41.1103782653809, 28.1504211425781, 19.810173034668]"
31,1.0333,"[353.684936523438, 43.0034561157227, 27.52783203125, 19.4829406738281]"
32,1.0667,"[358.870880126953, 44.699649810791, 28.1766052246094, 19.9277000427246]"
33,1.1,"[361.941223144531, 45.8913726806641, 27.5602111816406, 19.4679412841797]"
34,1.1333,"[367.235046386719, 47.5050430297852, 28.0207824707031, 19.7891998291016]"
35,1.1667,"[369.871124267578, 48.5319290161133, 28.0335388183594, 19.7507400512695]"
36,1.2,"[375.156982421875, 50.5112838745117, 28.0815734863281, 19.7880783081055]"
37,1.2333,"[380.467468261719, 52.5717468261719, 27.7928771972656, 19.7069854736328]"
38,1.2667,"[382.858795166016, 53.6623077392578, 28.0539245605469, 19.7689895629883]"
39,1.3,"[387.89453125, 55.8606834411621, 27.8423767089844, 19.6201972961426]"
40,1.3333,"[389.979827880859, 56.6976089477539, 28.2778930664062, 19.982536315918]"
41,1.3667,"[394.855285644531, 59.0805282592773, 27.8303527832031, 19.6777420043945]"
42,1.4,"[399.274841308594, 61.0757827758789, 27.9659118652344, 19.7648162841797]"
43,1.4333,"[401.6044921875, 62.1428527832031, 27.6400756835938, 19.6318893432617]"
44,1.4667,"[405.742889404297, 64.3593292236328, 27.5954284667969, 19.6669692993164]"
45,1.5,"[409.814208984375, 66.6795425415039, 27.4568786621094, 19.5108261108398]"
46,1.5333,"[411.793884277344, 67.7639999389648, 27.412353515625, 19.4619064331055]"
47,1.5667,"[415.088043212891, 70.0615463256836, 28.1996154785156, 19.9121704101562]"
48,1.6,"[416.805084228516, 71.1728210449219, 28.3355102539062, 20.0014495849609]"
49,1.6333,"[420.875213623047, 74.0258712768555, 27.2492065429688, 19.2776260375977]"
50,1.6667,"[423.766326904297, 76.159912109375, 28.2746887207031, 19.9706039428711]"
51,1.7,"[425.675201416016, 77.5398712158203, 27.5877990722656, 19.6344451904297]"
52,1.7333,"[428.804168701172, 80.1652984619141, 27.47509765625, 19.5483856201172]"
53,1.7667,"[431.736724853516, 82.6699142456055, 27.4630432128906, 19.5118560791016]"
54,1.8,"[432.75, 83.6565399169922, 28.2864990234375, 20.0283660888672]"
55,1.8333,"[435.601837158203, 86.4726333618164, 27.6268310546875, 19.65625]"
56,1.8667,"[437.005157470703, 87.9184417724609, 27.2896118164062, 19.3126754760742]"
57,1.9,"[439.026336669922, 90.2726593017578, 28.1710510253906, 19.8928451538086]"
58,1.9333,"[440.201721191406, 91.6385345458984, 27.9086608886719, 19.6650161743164]"
59,1.9667,"[442.338989257812, 94.2600326538086, 27.8544311523438, 19.7585906982422]"
60,2.0,"[444.07666015625, 96.8047943115234, 27.9403686523438, 19.7511672973633]"
61,2.0333,"[445.863555908203, 99.2376861572266, 27.2745666503906, 19.3764266967773]"
62,2.0667,"[446.393920898438, 100.142906188965, 27.7484741210938, 19.594970703125]"
63,2.1,"[447.398376464844, 101.927627563477, 27.6781616210938, 19.5497360229492]"
64,2.1333,"[447.887390136719, 102.795944213867, 27.3013000488281, 19.3568496704102]"
65,2.1667,"[448.504791259766, 104.108840942383, 27.5520324707031, 19.3985443115234]"
66,2.2,"[448.524383544922, 105.146369934082, 27.556396484375, 19.4396133422852]"
67,2.2333,"[448.4873046875, 105.479804992676, 27.6981201171875, 19.6156311035156]"
68,2.2667,"[448.132873535156, 105.998741149902, 27.9706115722656, 19.7509078979492]"
69,2.3,"[447.898101806641, 106.57698059082, 27.496337890625, 19.5293273925781]"
70,2.3333,"[447.403961181641, 106.855255126953, 27.6683959960938, 19.5260696411133]"
71,2.3667,"[446.416656494141, 107.163848876953, 27.7119445800781, 19.5848007202148]"
72,2.4,"[445.223266601562, 107.448516845703, 27.8799133300781, 19.6675872802734]"
73,2.4333,"[444.673004150391, 107.796104431152, 27.4192504882812, 19.4887542724609]"
74,2.4667,"[442.925018310547, 108.202850341797, 27.5003356933594, 19.628288269043]"
75,2.5,"[441.906433105469, 108.354934692383, 27.6136474609375, 19.6907501220703]"
76,2.5333,"[440.074768066406, 109.062377929688, 27.3206787109375, 19.3611755371094]"
