,time,object_1
0,0.0,"[340.0, 142.0, 39.0, 24.0]"
1,0.033333,"[340.181488037109, 139.80094909668, 39.1936950683594, 24.3952178955078]"
2,0.066667,"[340.115539550781, 139.031753540039, 39.2933654785156, 24.4645538330078]"
3,0.1,"[340.251983642578, 137.403228759766, 39.0536193847656, 24.2643127441406]"
4,0.13333,"[340.501586914062, 135.631790161133, 39.0345458984375, 24.2802581787109]"
5,0.16667,"[340.455047607422, 134.819213867188, 39.215087890625, 24.4421539306641]"
6,0.2,"[340.514038085938, 133.439849853516, 39.0457763671875, 24.3139190673828]"
7,0.23333,"[340.405303955078, 131.827896118164, 39.2954711914062, 24.5246276855469]"
8,0.26667,"[340.635681152344, 131.351333618164, 39.0537414550781, 24.1999664306641]"
9,0.3,"[340.513671875, 130.015075683594, 39.2562561035156, 24.39013671875]"
10,0.33333,"[340.470031738281, 129.079513549805, 39.2396240234375, 24.4444122314453]"
11,0.36667,"[340.168487548828, 127.807098388672, 39.3122863769531, 24.5592193603516]"
12,0.4,"[340.296203613281, 127.692810058594, 39.0514221191406, 24.3032684326172]"
13,0.43333,"[340.120300292969, 126.892166137695, 38.9920654296875, 24.130126953125]"
14,0.46667,"[339.826110839844, 125.929130554199, 39.052001953125, 24.1342086791992]"
15,0.5,"[339.774627685547, 125.726631164551, 38.9780578613281, 24.1052474975586]"
16,0.53333,"[339.3115234375, 124.811874389648, 39.279541015625, 24.5288848876953]"
17,0.56667,"[338.955352783203, 124.559616088867, 38.9979553222656, 24.1213684082031]"
18,0.6,"[338.822692871094, 124.294212341309, 39.0989685058594, 24.1979751586914]"
19,0.63333,"[338.298004150391, 124.179000854492, 39.1930541992188, 24.4552764892578]"
20,0.66667,"[337.860717773438, 123.604507446289, 38.994384765625, 24.1155090332031]"
21,0.7,"[337.393737792969, 123.433898925781, 39.1072998046875, 24.3963928222656]"
22,0.73333,"[337.179748535156, 123.49681854248, 39.0256042480469, 24.2213973999023]"
23,0.76667,"[336.599304199219, 123.271453857422, 39.0987243652344, 24.2200775146484]"
24,0.8,"[335.994659423828, 123.329727172852, 39.0018920898438, 24.0246429443359]"
25,0.83333,"[335.747894287109, 123.190292358398, 39.0867919921875, 24.0583648681641]"
26,0.86667,"[335.016357421875, 123.002372741699, 39.2677612304688, 24.4227676391602]"
27,0.9,"[334.797607421875, 123.214096069336, 39.0739135742188, 24.0602264404297]"
28,0.93333,"[334.000946044922, 123.159126281738, 39.1438903808594, 24.2421646118164]"
29,0.96667,"[333.380889892578, 123.527145385742, 39.0559387207031, 24.3319854736328]"
30,1.0,"[333.230590820312, 123.597290039062, 39.00048828125, 24.1886138916016]"
31,1.0333,"[332.013793945312, 123.856239318848, 39.2428283691406, 24.3859634399414]"
32,1.0667,"[331.409271240234, 124.061431884766, 39.3140869140625, 24.5083465576172]"
33,1.1,"[331.238433837891, 124.146003723145, 39.2710571289062, 24.5054092407227]"
34,1.1333,"[330.391448974609, 124.698921203613, 39.2167358398438, 24.4532089233398]"
35,1.1667,"[329.492431640625, 124.739990234375, 39.1579895019531, 24.3751373291016]"
36,1.2,"[329.020660400391, 124.878707885742, 39.4368896484375, 24.6429901123047]"
37,1.2333,"[328.290893554688, 124.965492248535, 39.4093933105469, 24.6810989379883]"
38,1.2667,"[327.458618164062, 125.370277404785, 39.111328125, 24.3837661743164]"
39,1.3,"[327.238067626953, 125.599876403809, 39.1149291992188, 24.3547439575195]"
40,1.3333,"[326.192504882812, 125.627685546875, 39.1010437011719, 24.3191223144531]"
41,1.3667,"[325.387359619141, 125.597831726074, 39.1556396484375, 24.447395324707]"
42,1.4,"[324.905578613281, 125.809379577637, 38.9926452636719, 24.0720901489258]"
43,1.4333,"[323.280700683594, 125.626983642578, 39.2237548828125, 24.5405731201172]"
44,1.4667,"[322.851715087891, 125.878921508789, 38.9845581054688, 24.0430297851562]"
45,1.5,"[321.829071044922, 125.645652770996, 38.9617309570312, 24.0580520629883]"
46,1.5333,"[320.825408935547, 125.459648132324, 38.9765319824219, 24.0348129272461]"
47,1.5667,"[320.088684082031, 125.399627685547, 39.0384826660156, 24.2166595458984]"
48,1.6,"[318.983856201172, 125.105560302734, 39.2300415039062, 24.3941040039062]"
49,1.6333,"[318.017517089844, 124.824020385742, 38.949462890625, 24.0026245117188]"
50,1.6667,"[317.403686523438, 124.576202392578, 39.2028503417969, 24.5045318603516]"
51,1.7,"[316.294281005859, 124.301208496094, 39.236328125, 24.5729522705078]"
52,1.7333,"[315.024139404297, 124.145484924316, 39.3014831542969, 24.560661315918]"
53,1.7667,"[314.438537597656, 124.081787109375, 39.3464660644531, 24.6062927246094]"
54,1.8,"[313.265289306641, 123.706085205078, 39.64453125, 24.9268646240234]"
55,1.8333,"[312.712829589844, 123.914192199707, 39.3623657226562, 24.4160537719727]"
56,1.8667,"[311.880950927734, 123.742240905762, 39.0831298828125, 24.1639022827148]"
57,1.9,"[310.842163085938, 123.81664276123, 39.0796203613281, 24.1372451782227]"
58,1.9333,"[310.193817138672, 123.489379882812, 39.4061279296875, 24.7864227294922]"
59,1.9667,"[308.978546142578, 123.63404083252, 39.3108520507812, 24.5788955688477]"
60,2.0,"[307.608245849609, 123.919418334961, 39.3856201171875, 24.4599304199219]"
61,2.0333,"[307.038940429688, 123.610290527344, 39.6919860839844, 25.0588836669922]"
62,2.0667,"[305.827331542969, 123.857643127441, 39.4793395996094, 24.6947402954102]"
63,2.1,"[304.683013916016, 123.984222412109, 39.366943359375, 24.4325714111328]"
64,2.1333,"[303.986907958984, 123.657348632812, 39.7296752929688, 25.1096038818359]"
65,2.1667,"[302.902923583984, 123.706672668457, 39.6798095703125, 25.001823425293]"
66,2.2,"[301.649871826172, 123.992645263672, 39.3923645019531, 24.4787445068359]"
67,2.2333,"[300.586669921875, 123.717811584473, 39.24462890625, 24.4177474975586]"
68,2.2667,"[299.515533447266, 123.608467102051, 39.2939758300781, 24.5523300170898]"
69,2.3,"[298.824340820312, 123.769104003906, 39.0048217773438, 24.0562591552734]"
70,2.3333,"[297.933197021484, 123.49006652832, 39.0503540039062, 24.1857452392578]"
71,2.3667,"[296.858581542969, 122.790878295898, 39.1762390136719, 24.3280639648438]"
72,2.4,"[296.692352294922, 122.38484954834, 39.050537109375, 24.2273330688477]"
73,2.4333,"[295.592102050781, 121.569664001465, 39.0563354492188, 24.3623275756836]"
74,2.4667,"[295.438049316406, 120.32527923584, 39.1244201660156, 24.6355056762695]"
75,2.5,"[295.132659912109, 119.543983459473, 39.2947692871094, 24.699104309082]"
76,2.5333,"[295.12548828125, 118.379135131836, 39.2301940917969, 24.6188201904297]"
77,2.5667,"[295.128387451172, 117.411056518555, 39.2685852050781, 24.6958160400391]"
78,2.6,"[295.378173828125, 115.540870666504, 39.3324584960938, 24.8111801147461]"
79,2.6333,"[296.036590576172, 113.385948181152, 39.2427368164062, 24.5806350708008]"
80,2.6667,"[296.290985107422, 111.991989135742, 39.2711486816406, 24.7932586669922]"
81,2.7,"[297.517059326172, 109.431533813477, 39.1427307128906, 24.6773223876953]"
82,2.7333,"[298.947845458984, 106.61701965332, 39.36767578125, 24.751708984375]"
83,2.7667,"[299.882781982422, 105.299964904785, 39.2211303710938, 24.5226669311523]"
84,2.8,"[301.536804199219, 101.979927062988, 39.4129333496094, 24.6857223510742]"
85,2.8333,"[302.669219970703, 100.364189147949, 39.2316284179688, 24.5126342773438]"
86,2.8667,"[304.639495849609, 96.9414596557617, 39.4789428710938, 24.7561340332031]"
87,2.9,"[305.787506103516, 95.3849868774414, 39.1214294433594, 24.3873825073242]"
88,2.9333,"[307.645385742188, 91.9609298706055, 39.4196472167969, 24.6562652587891]"
89,2.9667,"[311.177276611328, 86.3396301269531, 39.3696594238281, 24.8859252929688]"
90,3.0,"[311.899475097656, 84.7216796875, 39.6405944824219, 25.1120147705078]"
91,3.0333,"[314.317657470703, 81.3452224731445, 39.2737426757812, 24.8139419555664]"
92,3.0667,"[316.708251953125, 78.1435699462891, 39.1422729492188, 24.4093856811523]"
93,3.1,"[317.965515136719, 76.4361801147461, 38.9748840332031, 24.2330780029297]"
94,3.1333,"[319.965240478516, 73.3045196533203, 39.1240234375, 24.4774932861328]"
95,3.1667,"[322.007781982422, 69.8452224731445, 39.4603271484375, 24.8846054077148]"
96,3.2,"[323.153259277344, 68.5119476318359, 39.3226928710938, 24.7702255249023]"
97,3.2333,"[325.363861083984, 65.4452819824219, 39.2226257324219, 24.7449035644531]"
98,3.2667,"[326.308410644531, 63.9031600952148, 39.3922119140625, 24.9085159301758]"
99,3.3,"[328.190460205078, 60.9330902099609, 39.4219360351562, 24.9480056762695]"
100,3.3333,"[330.278442382812, 58.1603927612305, 39.3038940429688, 24.8668823242188]"
101,3.3667,"[331.031219482422, 56.5102577209473, 39.7232360839844, 25.2709007263184]"
102,3.4,"[333.017578125, 53.5213966369629, 39.7369689941406, 25.290584564209]"
103,3.4333,"[335.17333984375, 51.2831153869629, 39.2004699707031, 24.6924781799316]"
104,3.4667,"[336.074005126953, 50.1066207885742, 39.2003173828125, 24.6252746582031]"
105,3.5,"[338.071685791016, 47.3556709289551, 39.1456604003906, 24.5663719177246]"
106,3.5333,"[338.902587890625, 46.5282516479492, 38.9306640625, 24.2258377075195]"
107,3.5667,"[340.362396240234, 43.6553916931152, 39.4988403320312, 24.9930763244629]"
108,3.6,"[344.789794921875, 38.3796615600586, 38.9293823242188, 24.2226257324219]"
109,3.6333,"[346.306427001953, 36.3185844421387, 39.1587524414062, 24.6424674987793]"
110,3.6667,"[348.103912353516, 34.3968887329102, 39.0603942871094, 24.4028053283691]"
111,3.7,"[349.618988037109, 32.4582366943359, 39.0258483886719, 24.4231910705566]"
112,3.7333,"[350.858520507812, 30.7883338928223, 39.2800598144531, 24.5569839477539]"
113,3.7667,"[352.3251953125, 29.1697692871094, 39.192138671875, 24.662712097168]"
114,3.8,"[353.755554199219, 27.9741230010986, 39.2925415039062, 24.5389842987061]"
115,3.8333,"[354.939819335938, 26.5973987579346, 39.41748046875, 24.8011074066162]"
116,3.8667,"[355.771087646484, 26.0494022369385, 39.2236633300781, 24.4868602752686]"
117,3.9,"[356.938568115234, 24.8656997680664, 39.4324035644531, 24.8302612304688]"
118,3.9333,"[357.618194580078, 24.5129547119141, 39.043701171875, 24.4748306274414]"
119,3.9667,"[358.88134765625, 23.7992763519287, 39.0105285644531, 24.2839298248291]"
120,4.0,"[360.004302978516, 22.6239376068115, 39.2230224609375, 24.6191577911377]"
121,4.0333,"[360.898284912109, 21.913330078125, 39.3383178710938, 24.7336921691895]"
122,4.0667,"[361.799713134766, 21.6069869995117, 38.9363403320312, 24.2803726196289]"
123,4.1,"[362.824951171875, 20.7330379486084, 39.2664794921875, 24.618558883667]"
124,4.1333,"[363.0927734375, 20.516565322876, 39.1739501953125, 24.6671237945557]"
125,4.1667,"[364.325988769531, 19.5255928039551, 39.3371276855469, 24.9350395202637]"
126,4.2,"[365.395233154297, 18.9237289428711, 39.3170471191406, 24.9070472717285]"
127,4.2333,"[365.979095458984, 18.8935432434082, 39.3741760253906, 24.8668594360352]"
128,4.2667,"[367.171234130859, 18.2836322784424, 39.272705078125, 24.8460445404053]"
129,4.3,"[367.944305419922, 17.6909255981445, 39.6088562011719, 25.1522407531738]"
130,4.3333,"[368.817626953125, 17.6441307067871, 39.4679260253906, 24.9102363586426]"
131,4.3667,"[369.214050292969, 17.4226512908936, 39.5085144042969, 25.1234607696533]"
132,4.4,"[370.301818847656, 17.3207664489746, 39.2955017089844, 24.8980331420898]"
133,4.4333,"[371.095520019531, 17.3330860137939, 39.2183532714844, 24.6940975189209]"
134,4.4667,"[371.958831787109, 17.4064350128174, 39.0916442871094, 24.4775905609131]"
135,4.5,"[371.990631103516, 17.2773399353027, 39.1825866699219, 24.6190757751465]"
136,4.5333,"[372.971160888672, 17.2399463653564, 39.206298828125, 24.6514873504639]"
137,4.5667,"[373.152709960938, 17.1046237945557, 39.3460693359375, 24.9108409881592]"
138,4.6,"[374.039794921875, 17.3940467834473, 39.2149963378906, 24.6935386657715]"
139,4.6333,"[374.756011962891, 17.6960391998291, 39.4873962402344, 24.8803310394287]"
140,4.6667,"[375.576690673828, 18.4240684509277, 39.131103515625, 24.6657028198242]"
141,4.7,"[375.990173339844, 19.2169570922852, 39.1770324707031, 24.6136169433594]"
142,4.7333,"[376.528076171875, 19.2874565124512, 39.1223754882812, 24.6753578186035]"
143,4.7667,"[377.441650390625, 20.0505905151367, 39.2657775878906, 24.8141174316406]"
144,4.8,"[377.439636230469, 20.4622097015381, 39.2454223632812, 24.8101367950439]"
145,4.8333,"[378.417877197266, 21.3332691192627, 39.1702575683594, 24.7379970550537]"
146,4.8667,"[379.174163818359, 22.3111362457275, 39.1911315917969, 24.6552257537842]"
147,4.9,"[379.297668457031, 22.6381492614746, 39.5760498046875, 25.0800590515137]"
148,4.9333,"[379.565643310547, 23.4729957580566, 39.1769409179688, 24.6529731750488]"
149,4.9667,"[379.311981201172, 23.7437114715576, 39.5340270996094, 25.0451183319092]"
150,5.0,"[379.919982910156, 25.0367031097412, 39.4378967285156, 24.8311786651611]"
151,5.0333,"[380.621246337891, 25.6385116577148, 39.504638671875, 24.8392944335938]"
152,5.0667,"[381.381988525391, 26.9285926818848, 39.4626770019531, 24.935676574707]"
153,5.1,"[381.517944335938, 27.5456142425537, 39.4165344238281, 24.8453502655029]"
154,5.1333,"[382.039642333984, 28.4839515686035, 39.7251892089844, 25.2148742675781]"
155,5.1667,"[382.285034179688, 28.9383888244629, 39.4469909667969, 25.0046195983887]"
156,5.2,"[382.918670654297, 30.1031513214111, 39.4075317382812, 24.820592880249]"
157,5.2333,"[382.861145019531, 30.6394081115723, 39.7130737304688, 25.148754119873]"
158,5.2667,"[383.615692138672, 31.8649291992188, 39.4977111816406, 24.7814064025879]"
159,5.3,"[384.088653564453, 32.572624206543, 39.6854248046875, 25.2809066772461]"
160,5.3333,"[384.350524902344, 33.3678283691406, 39.3333435058594, 24.9325866699219]"
161,5.3667,"[385.033386230469, 34.4747505187988, 39.7586669921875, 25.3706817626953]"
162,5.4,"[385.514343261719, 35.6846199035645, 39.5712280273438, 24.9535675048828]"
163,5.4333,"[385.890472412109, 36.4635467529297, 39.3745727539062, 24.8472671508789]"
164,5.4667,"[386.521820068359, 37.4683799743652, 39.1695251464844, 24.7845840454102]"
165,5.5,"[386.953033447266, 38.9507598876953, 39.3201599121094, 24.8367881774902]"
166,5.5333,"[387.029724121094, 38.986457824707, 39.3199768066406, 24.8658027648926]"
167,5.5667,"[387.844451904297, 40.2186012268066, 39.1778564453125, 24.627254486084]"
168,5.6,"[387.897216796875, 41.4078407287598, 39.2238159179688, 24.6984214782715]"
169,5.6333,"[388.245422363281, 41.671314239502, 39.5265197753906, 25.1888236999512]"
170,5.6667,"[388.699493408203, 43.2214584350586, 39.1283264160156, 24.5925369262695]"
171,5.7,"[389.134460449219, 44.080696105957, 39.2822570800781, 24.858024597168]"
172,5.7333,"[389.407012939453, 45.2918548583984, 39.1759338378906, 24.8439331054688]"
173,5.7667,"[389.484008789062, 46.2644920349121, 39.1609191894531, 24.8101997375488]"
174,5.8,"[390.0126953125, 47.2627296447754, 39.1863708496094, 24.6986427307129]"
175,5.8333,"[390.384338378906, 48.2453994750977, 39.1461791992188, 24.798942565918]"
176,5.8667,"[390.360107421875, 48.5749282836914, 39.3565979003906, 24.9922714233398]"
177,5.9,"[390.651672363281, 50.4001083374023, 39.0385437011719, 24.5312728881836]"
178,5.9333,"[390.757202148438, 50.8180389404297, 39.1060180664062, 24.4664154052734]"
179,5.9667,"[391.416595458984, 52.1115188598633, 39.1042785644531, 24.7523727416992]"
180,6.0,"[391.480041503906, 53.3129844665527, 39.04931640625, 24.6919136047363]"
181,6.0333,"[391.818572998047, 54.7443351745605, 38.8541870117188, 24.2126045227051]"
182,6.0667,"[391.978393554688, 55.4342498779297, 38.9701538085938, 24.3178787231445]"
183,6.1,"[391.975341796875, 56.4436302185059, 38.958740234375, 24.3116569519043]"
184,6.1333,"[392.089996337891, 57.3084335327148, 39.1217041015625, 24.557258605957]"
185,6.1667,"[392.067047119141, 58.6419448852539, 39.33544921875, 24.8195495605469]"
186,6.2,"[392.060577392578, 59.6350784301758, 39.3414611816406, 24.8277130126953]"
187,6.2333,"[392.112731933594, 60.630615234375, 39.2999877929688, 24.7858352661133]"
188,6.2667,"[392.3076171875, 62.0742492675781, 39.1486511230469, 24.690299987793]"
189,6.3,"[392.131958007812, 63.1261520385742, 39.6880493164062, 25.3783721923828]"
