,time,object_1
0,0.0,"[124.929496765137, 22.9445495605469, 75.8491592407227, 39.2028923034668]"
1,0.033333,"[124.364410400391, 24.2290840148926, 76.4010009765625, 39.5147705078125]"
2,0.066667,"[123.273544311523, 26.025993347168, 77.0260009765625, 40.5136795043945]"
3,0.1,"[122.528442382812, 27.0632343292236, 77.5536193847656, 41.2612838745117]"
4,0.13333,"[121.698760986328, 28.8244705200195, 78.2950897216797, 42.3880767822266]"
5,0.16667,"[120.990379333496, 30.5943050384521, 78.885856628418, 43.3499450683594]"
6,0.2,"[120.22681427002, 31.3548240661621, 79.6748123168945, 44.1720924377441]"
7,0.23333,"[120.158996582031, 33.4008178710938, 79.5049896240234, 44.0858154296875]"
8,0.26667,"[120.328567504883, 34.6908950805664, 78.7873992919922, 43.4426803588867]"
9,0.3,"[120.696075439453, 37.0382804870605, 78.1802520751953, 42.2565498352051]"
10,0.33333,"[120.640151977539, 38.9174995422363, 78.6143188476562, 41.7063102722168]"
11,0.36667,"[121.037124633789, 40.6715545654297, 78.3653411865234, 41.1243743896484]"
12,0.4,"[121.64395904541, 42.2177200317383, 78.0614700317383, 40.8443069458008]"
13,0.43333,"[121.760101318359, 43.2935981750488, 78.7173309326172, 41.3435707092285]"
14,0.46667,"[122.342575073242, 43.8442077636719, 78.3404998779297, 41.2219467163086]"
15,0.5,"[123.156646728516, 45.5738563537598, 79.0096893310547, 41.8315773010254]"
16,0.53333,"[123.895980834961, 47.0082015991211, 79.1862030029297, 42.2726593017578]"
17,0.56667,"[124.151840209961, 47.5572662353516, 79.5572204589844, 42.6131286621094]"
18,0.6,"[125.288673400879, 49.5824699401855, 79.2082748413086, 42.6920585632324]"
19,0.63333,"[125.567909240723, 50.3632698059082, 79.5459365844727, 43.2074241638184]"
20,0.66667,"[126.930946350098, 52.9430198669434, 78.8816452026367, 42.6736488342285]"
21,0.7,"[127.025749206543, 54.0814437866211, 79.6955947875977, 42.9148254394531]"
22,0.73333,"[128.020080566406, 57.0110168457031, 80.0054321289062, 42.4486694335938]"
23,0.76667,"[129.249954223633, 60.0047340393066, 80.1921997070312, 42.2756538391113]"
24,0.8,"[129.556198120117, 61.321964263916, 80.5514373779297, 42.3036231994629]"
25,0.83333,"[130.781036376953, 64.3351821899414, 80.7890472412109, 42.5247650146484]"
26,0.86667,"[131.781204223633, 67.1031723022461, 81.3787536621094, 43.3990478515625]"
27,0.9,"[132.894348144531, 70.2292785644531, 81.8257598876953, 43.9934539794922]"
28,0.93333,"[134.17610168457, 73.4723968505859, 81.9235076904297, 44.2764511108398]"
29,0.96667,"[134.903137207031, 75.1337051391602, 81.9979858398438, 44.5292739868164]"
30,1.0,"[136.275238037109, 78.4851913452148, 82.1979217529297, 44.6113739013672]"
31,1.0333,"[136.643112182617, 79.8803787231445, 82.9776000976562, 45.6178588867188]"
32,1.0667,"[138.050750732422, 83.2673721313477, 83.5479278564453, 45.7784652709961]"
33,1.1,"[138.612869262695, 84.8490676879883, 83.9576416015625, 46.367546081543]"
34,1.1333,"[139.952590942383, 88.0960540771484, 84.6673431396484, 46.9463348388672]"
35,1.1667,"[141.666534423828, 91.561408996582, 84.8668518066406, 47.0250625610352]"
36,1.2,"[142.533386230469, 93.2501602172852, 85.1107330322266, 47.153434753418]"
37,1.2333,"[144.05029296875, 96.3485870361328, 86.1841735839844, 47.7367095947266]"
38,1.2667,"[146.287902832031, 99.915153503418, 86.2162628173828, 47.7832870483398]"
39,1.3,"[148.365142822266, 102.791679382324, 86.6376190185547, 48.6243057250977]"
40,1.3333,"[149.365829467773, 104.421630859375, 87.1549224853516, 48.7566833496094]"
41,1.3667,"[151.894897460938, 107.318321228027, 87.4618682861328, 49.7258987426758]"
42,1.4,"[153.046371459961, 108.75170135498, 87.8350524902344, 49.9966354370117]"
43,1.4333,"[157.266387939453, 113.166900634766, 88.4700775146484, 50.7493133544922]"
44,1.4667,"[158.714492797852, 115.006774902344, 88.6658172607422, 50.271240234375]"
45,1.5,"[162.287948608398, 118.236923217773, 88.2567443847656, 49.9770202636719]"
46,1.5333,"[164.10383605957, 120.189277648926, 88.2039337158203, 49.1512985229492]"
47,1.5667,"[168.177871704102, 124.0869140625, 87.3525238037109, 47.4800872802734]"
48,1.6,"[172.256759643555, 127.927871704102, 86.6838531494141, 46.1346893310547]"
49,1.6333,"[174.219085693359, 129.548385620117, 86.6619567871094, 45.88330078125]"
50,1.6667,"[178.534515380859, 133.620223999023, 85.8528747558594, 44.5102691650391]"
51,1.7,"[182.849731445312, 137.073211669922, 85.4622497558594, 43.8986053466797]"
52,1.7333,"[189.06184387207, 142.222366333008, 85.6650848388672, 43.4857482910156]"
53,1.7667,"[191.144378662109, 143.874664306641, 85.5803833007812, 43.5933532714844]"
54,1.8,"[195.680999755859, 147.317840576172, 85.3949890136719, 43.8430023193359]"
55,1.8333,"[199.598297119141, 150.348937988281, 86.4504699707031, 44.7405395507812]"
56,1.8667,"[202.335861206055, 152.535400390625, 85.5374908447266, 43.8418426513672]"
57,1.9,"[206.96923828125, 156.469024658203, 85.6564025878906, 43.0426483154297]"
58,1.9333,"[209.412353515625, 158.621734619141, 85.6191101074219, 42.3761444091797]"
59,1.9667,"[214.933120727539, 163.557601928711, 84.3417205810547, 39.7678375244141]"
60,2.0,"[217.392456054688, 165.584808349609, 84.4336853027344, 39.2969665527344]"
61,2.0333,"[223.087799072266, 170.658950805664, 82.9668273925781, 36.8042755126953]"
62,2.0667,"[225.662231445312, 172.888442993164, 82.5833740234375, 36.1571044921875]"
63,2.1,"[230.186157226562, 176.101348876953, 83.3533935546875, 37.6306762695312]"
64,2.1333,"[235.019378662109, 179.776290893555, 83.347412109375, 38.8323822021484]"
65,2.1667,"[237.166687011719, 181.953750610352, 83.7542419433594, 38.8275451660156]"
66,2.2,"[241.569549560547, 185.921249389648, 84.2006530761719, 39.7848205566406]"
67,2.2333,"[243.949890136719, 188.233795166016, 84.0260314941406, 40.0236968994141]"
68,2.2667,"[247.937103271484, 192.651962280273, 84.7441101074219, 40.4975738525391]"
69,2.3,"[249.993865966797, 195.099365234375, 84.9659118652344, 40.5249633789062]"
70,2.3333,"[254.003021240234, 199.899444580078, 85.3714904785156, 40.8377685546875]"
71,2.3667,"[257.945159912109, 204.994125366211, 85.5018310546875, 41.0328369140625]"
72,2.4,"[260.220092773438, 207.93180847168, 85.0524291992188, 40.7270355224609]"
73,2.4333,"[263.874603271484, 212.963607788086, 85.5911865234375, 41.1345977783203]"
74,2.4667,"[267.650970458984, 218.738189697266, 85.5792236328125, 40.9380798339844]"
75,2.5,"[269.216918945312, 221.847702026367, 85.9255676269531, 40.2600250244141]"
76,2.5333,"[273.146606445312, 228.299392700195, 85.2683715820312, 38.8467254638672]"
77,2.5667,"[275.238159179688, 231.489486694336, 84.9306030273438, 38.3227386474609]"
78,2.6,"[279.138519287109, 238.12548828125, 84.3097839355469, 36.6886596679688]"
79,2.6333,"[280.360717773438, 240.366897583008, 85.1959228515625, 37.9662322998047]"
80,2.6667,"[283.645263671875, 246.062026977539, 85.7032775878906, 38.6430511474609]"
81,2.7,"[286.762542724609, 252.135040283203, 86.4056701660156, 38.5656433105469]"
82,2.7333,"[288.839996337891, 255.816040039062, 85.9176330566406, 37.6315612792969]"
83,2.7667,"[292.150451660156, 261.759765625, 86.2377319335938, 37.4809265136719]"
84,2.8,"[293.491577148438, 263.970245361328, 87.0721740722656, 38.978759765625]"
85,2.8333,"[296.691650390625, 269.72998046875, 87.427734375, 38.8626708984375]"
86,2.8667,"[297.922180175781, 271.874664306641, 88.330810546875, 40.0307312011719]"
87,2.9,"[301.570739746094, 277.874145507812, 87.7026672363281, 38.9821166992188]"
88,2.9333,"[302.932220458984, 280.221405029297, 88.3784790039062, 39.2768859863281]"
89,2.9667,"[306.336700439453, 285.827850341797, 87.968017578125, 38.4470825195312]"
90,3.0,"[309.386901855469, 290.317565917969, 88.47607421875, 39.3773498535156]"
