,time,object_1
0,0.0,"[435.286285400391, 8.87115666178624, 45.0, 35.7113800356015]"
1,0.033333,"[434.263122558594, 11.8696925329429, 49.0, 40.4613812280434]"
2,0.066667,"[434.645660400391, 10.6035003662109, 48.8908996582031, 44.3666648864746]"
3,0.1,"[436.225677490234, 17.5673561096191, 46.6203002929688, 42.00048828125]"
4,0.13333,"[436.165130615234, 20.3680019378662, 46.8916931152344, 42.3937911987305]"
5,0.16667,"[436.597106933594, 26.2267303466797, 46.6907348632812, 42.4367218017578]"
6,0.2,"[436.595855712891, 32.1734428405762, 46.8187866210938, 42.5544853210449]"
7,0.23333,"[436.371673583984, 35.1055603027344, 47.0683898925781, 42.780647277832]"
8,0.26667,"[436.373138427734, 41.4221878051758, 46.6332397460938, 42.2063980102539]"
9,0.3,"[435.975280761719, 44.0756072998047, 47.5111083984375, 43.0162353515625]"
10,0.33333,"[436.217559814453, 50.9339942932129, 46.4317932128906, 41.4305534362793]"
11,0.36667,"[435.683410644531, 53.7765007019043, 47.0823669433594, 42.0704689025879]"
12,0.4,"[435.045074462891, 59.4478378295898, 47.8045959472656, 43.1964569091797]"
13,0.43333,"[435.780670166016, 63.5281143188477, 45.9034118652344, 41.3575439453125]"
14,0.46667,"[435.376159667969, 70.1782913208008, 45.4473876953125, 40.72802734375]"
15,0.5,"[434.83544921875, 77.1315612792969, 44.9209594726562, 39.8675689697266]"
16,0.53333,"[434.938995361328, 80.4799118041992, 44.3392639160156, 39.6199645996094]"
17,0.56667,"[433.377532958984, 86.3156204223633, 45.9648132324219, 40.9200592041016]"
18,0.6,"[432.463409423828, 88.8978958129883, 46.9314880371094, 42.3952255249023]"
19,0.63333,"[431.676971435547, 95.5877990722656, 46.5193481445312, 42.0070037841797]"
20,0.66667,"[430.035797119141, 101.260482788086, 47.722900390625, 43.1247253417969]"
21,0.7,"[429.273132324219, 107.881614685059, 46.9853515625, 42.3604354858398]"
22,0.73333,"[429.028686523438, 111.427459716797, 46.1164855957031, 41.2962951660156]"
23,0.76667,"[427.338012695312, 116.932693481445, 46.8902282714844, 42.2415008544922]"
24,0.8,"[426.304748535156, 123.463912963867, 45.9928588867188, 40.8430633544922]"
25,0.83333,"[425.332061767578, 126.241401672363, 46.4342346191406, 41.4292678833008]"
26,0.86667,"[423.061126708984, 131.299530029297, 47.8005676269531, 43.0499420166016]"
27,0.9,"[422.732238769531, 134.739669799805, 46.8025817871094, 41.86962890625]"
28,0.93333,"[422.629241943359, 138.43115234375, 45.3086547851562, 40.2291870117188]"
29,0.96667,"[420.130706787109, 142.898254394531, 46.9932250976562, 42.0719146728516]"
30,1.0,"[419.310913085938, 149.037460327148, 45.265869140625, 40.6106109619141]"
31,1.0333,"[417.846130371094, 154.480529785156, 44.6327819824219, 39.6941986083984]"
32,1.0667,"[415.89111328125, 155.984588623047, 46.7601318359375, 41.5984954833984]"
33,1.1,"[414.943786621094, 161.212554931641, 45.3250732421875, 40.5295257568359]"
34,1.1333,"[413.032348632812, 162.467910766602, 47.5011596679688, 42.7769470214844]"
35,1.1667,"[413.180694580078, 168.770248413086, 44.0436706542969, 39.0824584960938]"
36,1.2,"[412.329956054688, 170.790283203125, 44.2248229980469, 39.2531127929688]"
37,1.2333,"[409.27197265625, 173.483627319336, 47.4504089355469, 42.6488800048828]"
38,1.2667,"[409.053039550781, 176.192184448242, 46.4386291503906, 41.2411651611328]"
39,1.3,"[407.606018066406, 179.926345825195, 46.9231872558594, 41.9975433349609]"
40,1.3333,"[406.332580566406, 183.66667175293, 47.2530822753906, 42.4683227539062]"
41,1.3667,"[406.239044189453, 186.181076049805, 46.3126831054688, 41.1184387207031]"
42,1.4,"[405.277435302734, 189.830184936523, 46.688232421875, 41.7174072265625]"
43,1.4333,"[405.078308105469, 193.714080810547, 45.6621704101562, 40.9715270996094]"
44,1.4667,"[404.420501708984, 195.448272705078, 46.2124633789062, 41.12890625]"
45,1.5,"[404.429504394531, 199.280197143555, 45.3843688964844, 40.4255218505859]"
46,1.5333,"[403.039154052734, 201.324478149414, 47.6134033203125, 42.8568572998047]"
47,1.5667,"[403.039855957031, 204.668975830078, 47.3967590332031, 42.5657501220703]"
48,1.6,"[403.182952880859, 207.900833129883, 47.109375, 42.3079223632812]"
49,1.6333,"[403.088439941406, 209.335662841797, 47.3164367675781, 42.5443725585938]"
50,1.6667,"[403.732421875, 212.671997070312, 46.5077514648438, 41.7677917480469]"
51,1.7,"[404.699951171875, 216.411849975586, 45.1223754882812, 40.0688934326172]"
52,1.7333,"[404.636016845703, 218.214157104492, 46.5525512695312, 41.8302154541016]"
53,1.7667,"[405.583221435547, 220.380630493164, 45.1365356445312, 40.1477813720703]"
54,1.8,"[405.592864990234, 222.014587402344, 46.8923034667969, 42.0450744628906]"
55,1.8333,"[407.368621826172, 224.790237426758, 44.0514221191406, 38.9733734130859]"
56,1.8667,"[407.091735839844, 226.220520019531, 46.5341491699219, 41.3062744140625]"
57,1.9,"[409.296508789062, 229.666412353516, 44.1843872070312, 39.1030883789062]"
58,1.9333,"[409.224761962891, 230.765258789062, 46.8025817871094, 41.8729248046875]"
59,1.9667,"[409.910766601562, 232.092727661133, 46.5917053222656, 41.4900665283203]"
60,2.0,"[411.953216552734, 235.089416503906, 45.0639038085938, 40.0335388183594]"
61,2.0333,"[413.069946289062, 236.744049072266, 44.11376953125, 39.2200622558594]"
62,2.0667,"[414.48681640625, 238.779418945312, 44.1217346191406, 39.2371826171875]"
63,2.1,"[414.566345214844, 239.671661376953, 46.5613098144531, 41.8851928710938]"
64,2.1333,"[415.658477783203, 241.050811767578, 45.8861389160156, 41.0226135253906]"
65,2.1667,"[417.04248046875, 242.878540039062, 45.9221801757812, 41.2676391601562]"
66,2.2,"[418.015502929688, 244.062255859375, 45.423828125, 40.8211975097656]"
67,2.2333,"[419.402709960938, 245.740783691406, 43.98486328125, 39.0923767089844]"
68,2.2667,"[419.129119873047, 245.601379394531, 47.0980529785156, 42.3429260253906]"
69,2.3,"[421.119689941406, 247.7197265625, 45.6273803710938, 41.1282043457031]"
70,2.3333,"[421.213531494141, 248.061813354492, 46.4529418945312, 41.4653167724609]"
71,2.3667,"[422.565795898438, 249.321105957031, 46.2915649414062, 41.6609802246094]"
72,2.4,"[423.539245605469, 250.320556640625, 45.4006958007812, 40.4902954101562]"
73,2.4333,"[425.023284912109, 251.664138793945, 44.4544372558594, 39.6392364501953]"
74,2.4667,"[425.664794921875, 252.023406982422, 45.1120300292969, 40.2579956054688]"
75,2.5,"[426.275695800781, 252.262435913086, 44.8032836914062, 40.2542572021484]"
76,2.5333,"[426.388793945312, 252.212829589844, 46.1365356445312, 41.1150817871094]"
77,2.5667,"[427.119506835938, 252.307723999023, 46.2344665527344, 41.2206878662109]"
78,2.6,"[427.435943603516, 252.254913330078, 46.4249877929688, 41.6467590332031]"
79,2.6333,"[428.453765869141, 252.737350463867, 45.6165771484375, 40.6178131103516]"
80,2.6667,"[427.989532470703, 251.266998291016, 47.8060302734375, 43.1761474609375]"
81,2.7,"[428.947937011719, 252.000549316406, 46.5379028320312, 41.5550231933594]"
82,2.7333,"[430.177398681641, 251.983184814453, 45.2478332519531, 40.7535705566406]"
83,2.7667,"[430.197875976562, 251.207946777344, 46.2379455566406, 41.20263671875]"
84,2.8,"[430.920471191406, 251.175659179688, 45.390380859375, 40.7290344238281]"
85,2.8333,"[430.865386962891, 249.855834960938, 46.5290832519531, 41.7026062011719]"
