,time,object_1
0,0.0,"[156.0, 248.0, 30.0, 32.0]"
1,0.033333,"[154.0, 246.0, 30.0, 34.0]"
2,0.066667,"[152.0, 246.0, 33.0, 35.0]"
3,0.1,"[153.0, 247.0, 34.0, 36.0]"
4,0.13333,"[155.0, 247.0, 31.0, 34.0]"
5,0.16667,"[155.0, 247.0, 30.79999984, 33.5999996800001]"
6,0.2,"[155.0, 247.0, 30.59999988, 33.19999976]"
7,0.23333,"[155.0, 247.0, 30.39999992, 32.79999984]"
8,0.26667,"[155.0, 247.0, 30.19999996, 32.39999992]"
9,0.3,"[155.0, 247.0, 30.0, 32.0]"
10,0.33333,"[155.333333333333, 246.444444444444, 30.6666666666667, 32.5555555555555]"
11,0.36667,"[155.666666666667, 245.888888888889, 31.3333333333333, 33.1111111111111]"
12,0.4,"[156.0, 245.333333333333, 32.0, 33.6666666666667]"
13,0.43333,"[156.333333333333, 244.777777777778, 32.6666666666667, 34.2222222222222]"
14,0.46667,"[156.666666666667, 244.222222222222, 33.3333333333333, 34.7777777777778]"
15,0.5,"[157.0, 243.666666666667, 34.0, 35.3333333333333]"
16,0.53333,"[157.333333333333, 243.111111111111, 34.6666666666667, 35.8888888888889]"
17,0.56667,"[157.666666666667, 242.555555555556, 35.3333333333333, 36.4444444444444]"
18,0.6,"[158.0, 242.0, 36.0, 37.0]"
19,0.63333,"[160.874994968749, 242.2499995625, 35.2500013125003, 36.5000008750002]"
20,0.66667,"[163.749995687499, 242.499999625, 34.5000011250003, 36.0000007500002]"
21,0.7,"[166.624996406249, 242.7499996875, 33.7500009375002, 35.5000006250001]"
22,0.73333,"[169.499997124999, 242.99999975, 33.0000007500002, 35.0000005000001]"
23,0.76667,"[172.374997843749, 243.2499998125, 32.2500005625001, 34.5000003750001]"
24,0.8,"[175.2499985625, 243.499999875, 31.5000003750001, 34.0000002500001]"
25,0.83333,"[178.12499928125, 243.7499999375, 30.7500001875, 33.500000125]"
26,0.86667,"[181.0, 244.0, 30.0, 33.0]"
27,0.9,"[186.333333333333, 244.333333333333, 29.8333333333333, 31.8333333333333]"
28,0.93333,"[191.666666666667, 244.666666666667, 29.6666666666667, 30.6666666666667]"
29,0.96667,"[197.0, 245.0, 29.5, 29.5]"
30,1.0,"[202.333333333333, 245.333333333333, 29.3333333333333, 28.3333333333333]"
31,1.0333,"[207.666666666667, 245.666666666667, 29.1666666666667, 27.1666666666667]"
32,1.0667,"[213.0, 246.0, 29.0, 26.0]"
33,1.1,"[216.714292081631, 245.42857044898, 29.5714295510201, 26.7142869387752]"
34,1.1333,"[220.428576734692, 244.857142040817, 30.1428579591834, 27.4285724489793]"
35,1.1667,"[224.142861387754, 244.285713632653, 30.7142863673468, 28.1428579591834]"
36,1.2,"[227.857146040815, 243.71428522449, 31.2857147755101, 28.8571434693876]"
37,1.2333,"[231.571430693877, 243.142856816327, 31.8571431836734, 29.5714289795917]"
38,1.2667,"[235.285715346938, 242.571428408163, 32.4285715918367, 30.2857144897959]"
39,1.3,"[239.0, 242.0, 33.0, 31.0]"
40,1.3333,"[241.666666666667, 241.5, 34.1666666666667, 31.5]"
41,1.3667,"[244.333333333333, 241.0, 35.3333333333333, 32.0]"
42,1.4,"[247.0, 240.5, 36.5, 32.5]"
43,1.4333,"[249.666666666667, 240.0, 37.6666666666667, 33.0]"
44,1.4667,"[252.333333333333, 239.5, 38.8333333333333, 33.5]"
45,1.5,"[255.0, 239.0, 40.0, 34.0]"
46,1.5333,"[257.19999802, 239.19999982, 39.1000008100001, 33.80000018]"
47,1.5667,"[259.39999824, 239.39999984, 38.2000007200001, 33.60000016]"
48,1.6,"[261.59999846, 239.59999986, 37.30000063, 33.40000014]"
49,1.6333,"[263.79999868, 239.79999988, 36.40000054, 33.20000012]"
50,1.6667,"[265.9999989, 239.9999999, 35.50000045, 33.0000001]"
51,1.7,"[268.19999912, 240.19999992, 34.60000036, 32.80000008]"
52,1.7333,"[270.39999934, 240.39999994, 33.70000027, 32.60000006]"
53,1.7667,"[272.59999956, 240.59999996, 32.80000018, 32.40000004]"
54,1.8,"[274.79999978, 240.79999998, 31.90000009, 32.20000002]"
55,1.8333,"[277.0, 241.0, 31.0, 32.0]"
56,1.8667,"[275.0, 243.0, 33.0, 31.0]"
57,1.9,"[275.25, 242.75, 33.0833333333333, 31.1666666666667]"
58,1.9333,"[275.5, 242.5, 33.1666666666666, 31.3333333333333]"
59,1.9667,"[275.75, 242.25, 33.25, 31.5]"
60,2.0,"[276.0, 242.0, 33.3333333333333, 31.6666666666667]"
61,2.0333,"[276.25, 241.75, 33.4166666666667, 31.8333333333333]"
62,2.0667,"[276.5, 241.5, 33.5, 32.0]"
63,2.1,"[276.75, 241.25, 33.5833333333333, 32.1666666666667]"
64,2.1333,"[277.0, 241.0, 33.6666666666667, 32.3333333333333]"
65,2.1667,"[277.25, 240.75, 33.75, 32.5]"
66,2.2,"[277.5, 240.5, 33.8333333333333, 32.6666666666667]"
67,2.2333,"[277.75, 240.25, 33.9166666666667, 32.8333333333333]"
68,2.2667,"[278.0, 240.0, 34.0, 33.0]"
69,2.3,"[277.818181652893, 240.545455041322, 34.0909091735537, 32.6363633057852]"
70,2.3333,"[277.636363487603, 241.09090953719, 34.1818182561983, 32.2727269752066]"
71,2.3667,"[277.454545322314, 241.636364033058, 34.272727338843, 31.9090906446281]"
72,2.4,"[277.272727157025, 242.181818528926, 34.3636364214876, 31.5454543140496]"
73,2.4333,"[277.090908991736, 242.727273024793, 34.4545455041322, 31.1818179834711]"
74,2.4667,"[276.909090826446, 243.272727520661, 34.5454545867769, 30.8181816528926]"
75,2.5,"[276.727272661157, 243.818182016529, 34.6363636694215, 30.4545453223141]"
76,2.5333,"[276.545454495868, 244.363636512397, 34.7272727520661, 30.0909089917355]"
