,time,object_1
0,0.0,"[330.733062744141, 115.996803283691, 35.6484069824219, 32.7228927612305]"
1,0.033333,"[330.7568359375, 111.589286804199, 35.6146850585938, 32.6735153198242]"
2,0.066667,"[330.742401123047, 107.036186218262, 35.5437927246094, 32.590202331543]"
3,0.1,"[330.711791992188, 105.062858581543, 35.5665893554688, 32.6315994262695]"
4,0.13333,"[330.753875732422, 100.666809082031, 35.4437866210938, 32.4949188232422]"
5,0.16667,"[330.715545654297, 98.8631591796875, 35.5126953125, 32.5693817138672]"
6,0.2,"[330.754730224609, 94.7944183349609, 35.3904724121094, 32.4563446044922]"
7,0.23333,"[330.905639648438, 93.0589141845703, 35.0376892089844, 32.1014938354492]"
8,0.26667,"[330.904052734375, 89.2219696044922, 35.1435241699219, 32.2137985229492]"
9,0.3,"[331.102386474609, 85.5422210693359, 35.2953796386719, 32.3893585205078]"
10,0.33333,"[331.153594970703, 83.6604156494141, 35.3087463378906, 32.4137649536133]"
11,0.36667,"[331.388519287109, 80.311279296875, 35.3479309082031, 32.4421005249023]"
12,0.4,"[331.676116943359, 78.5501327514648, 35.191162109375, 32.2821960449219]"
13,0.43333,"[331.971405029297, 75.3046646118164, 35.0904846191406, 32.1811676025391]"
14,0.46667,"[332.201202392578, 72.2982559204102, 35.1443786621094, 32.219123840332]"
15,0.5,"[332.615203857422, 70.6675872802734, 35.0173034667969, 32.0932464599609]"
16,0.53333,"[332.911041259766, 67.9169082641602, 35.0089721679688, 32.091438293457]"
17,0.56667,"[333.310668945312, 65.3822937011719, 35.0048522949219, 32.0863494873047]"
18,0.6,"[333.557342529297, 64.0271911621094, 34.9611511230469, 32.0517730712891]"
19,0.63333,"[334.164642333984, 61.8230209350586, 34.8704223632812, 31.97705078125]"
20,0.66667,"[334.300048828125, 60.5299644470215, 34.9308776855469, 32.0556449890137]"
21,0.7,"[334.963684082031, 58.6781311035156, 34.863525390625, 31.9953231811523]"
22,0.73333,"[335.494964599609, 56.3220825195312, 35.1293640136719, 32.2666244506836]"
23,0.76667,"[335.910095214844, 55.7385787963867, 34.9853820800781, 32.1239013671875]"
24,0.8,"[336.672637939453, 53.4262428283691, 35.1419067382812, 32.2855949401855]"
25,0.83333,"[337.057678222656, 52.7902030944824, 35.0203857421875, 32.160572052002]"
26,0.86667,"[338.085876464844, 50.8418617248535, 35.019775390625, 32.1412925720215]"
27,0.9,"[338.507598876953, 50.0714302062988, 35.1709289550781, 32.2839469909668]"
28,0.93333,"[339.597442626953, 48.0805206298828, 35.1094360351562, 32.2100830078125]"
29,0.96667,"[340.842864990234, 46.3668975830078, 34.9681396484375, 32.0646514892578]"
30,1.0,"[341.578857421875, 45.4577445983887, 34.8800659179688, 31.9774971008301]"
31,1.0333,"[342.869720458984, 43.7877464294434, 34.7974853515625, 31.891529083252]"
32,1.0667,"[343.429565429688, 42.8630027770996, 34.7413940429688, 31.8323097229004]"
33,1.1,"[344.715148925781, 41.2999305725098, 34.78759765625, 31.886058807373]"
34,1.1333,"[345.407440185547, 40.4459495544434, 34.8683776855469, 31.9628791809082]"
35,1.1667,"[346.877502441406, 38.9635810852051, 34.7842712402344, 31.8892478942871]"
36,1.2,"[348.395446777344, 37.6943702697754, 34.8211364746094, 31.9189567565918]"
37,1.2333,"[350.029174804688, 36.2106666564941, 34.6492919921875, 31.7305793762207]"
38,1.2667,"[350.709747314453, 35.9214096069336, 34.7139587402344, 31.7919387817383]"
39,1.3,"[352.550872802734, 34.6792221069336, 34.5780334472656, 31.6516189575195]"
40,1.3333,"[353.256103515625, 34.7006149291992, 34.4558715820312, 31.5379180908203]"
41,1.3667,"[355.055633544922, 33.977367401123, 34.4946594238281, 31.5623207092285]"
