,time,object_1
0,0.0,"[260.0, 227.0, 28.0, 23.0]"
1,0.033333,"[259.716461181641, 226.935302734375, 27.910888671875, 22.9654846191406]"
2,0.066667,"[258.444976806641, 226.026397705078, 29.2658996582031, 24.1055145263672]"
3,0.1,"[257.727233886719, 225.592147827148, 29.8477172851562, 24.6911773681641]"
4,0.13333,"[257.21728515625, 225.471405029297, 29.3681030273438, 24.4253540039062]"
5,0.16667,"[256.899475097656, 225.525192260742, 28.4029846191406, 23.4166564941406]"
6,0.2,"[255.254058837891, 224.187805175781, 30.3363952636719, 25.2583770751953]"
7,0.23333,"[255.280395507812, 224.68147277832, 28.5363159179688, 23.6038513183594]"
8,0.26667,"[254.514892578125, 223.943466186523, 29.4302673339844, 24.5907440185547]"
9,0.3,"[253.129272460938, 223.44352722168, 30.1848449707031, 25.0102996826172]"
10,0.33333,"[252.50456237793, 223.423217773438, 29.3780059814453, 24.3883972167969]"
11,0.36667,"[252.330337524414, 223.434188842773, 28.6988372802734, 23.9210357666016]"
12,0.4,"[250.453460693359, 222.060287475586, 30.6050415039062, 25.6878204345703]"
13,0.43333,"[250.114562988281, 222.269821166992, 30.369140625, 25.2896881103516]"
14,0.46667,"[249.437591552734, 222.179382324219, 29.776611328125, 24.9136352539062]"
15,0.5,"[249.036407470703, 222.606704711914, 28.9669799804688, 24.0140075683594]"
16,0.53333,"[248.204803466797, 222.410888671875, 28.5962524414062, 23.8453063964844]"
17,0.56667,"[247.649566650391, 222.551742553711, 28.2152404785156, 23.53076171875]"
18,0.6,"[246.081604003906, 221.896362304688, 29.0068969726562, 23.8928680419922]"
19,0.63333,"[245.267761230469, 221.806503295898, 28.3340759277344, 23.5078277587891]"
20,0.66667,"[244.318557739258, 221.528717041016, 28.6700286865234, 24.0837097167969]"
21,0.7,"[243.736740112305, 221.84619140625, 27.7308502197266, 22.9239654541016]"
22,0.73333,"[241.844223022461, 221.246856689453, 28.7667999267578, 23.8203125]"
23,0.76667,"[240.705230712891, 220.551300048828, 29.7153015136719, 24.6179656982422]"
24,0.8,"[239.60807800293, 220.847381591797, 29.0726776123047, 23.9220428466797]"
25,0.83333,"[238.291931152344, 220.154418945312, 29.0419311523438, 24.5339050292969]"
26,0.86667,"[238.245391845703, 220.955917358398, 27.7193298339844, 22.8310699462891]"
27,0.9,"[235.927780151367, 219.666000366211, 29.7177276611328, 25.0884552001953]"
28,0.93333,"[234.529754638672, 219.706985473633, 29.6463317871094, 24.4626770019531]"
29,0.96667,"[233.786346435547, 219.448867797852, 29.546630859375, 24.5365905761719]"
30,1.0,"[232.768142700195, 219.593368530273, 28.4874420166016, 23.7809448242188]"
31,1.0333,"[232.169464111328, 219.678833007812, 28.4078063964844, 23.5804748535156]"
32,1.0667,"[230.022903442383, 218.725570678711, 29.6099090576172, 25.0724792480469]"
33,1.1,"[229.878021240234, 219.284713745117, 28.7359008789062, 23.7281799316406]"
34,1.1333,"[227.61767578125, 218.456329345703, 30.1279907226562, 25.4267883300781]"
35,1.1667,"[226.655746459961, 218.20588684082, 30.5295562744141, 25.8679351806641]"
36,1.2,"[225.672088623047, 218.925903320312, 29.4221954345703, 24.2288818359375]"
37,1.2333,"[224.436447143555, 218.250686645508, 30.4217987060547, 25.4996032714844]"
38,1.2667,"[223.146041870117, 218.595336914062, 29.8744354248047, 24.8249664306641]"
39,1.3,"[221.613555908203, 218.645172119141, 29.8158721923828, 24.6081390380859]"
40,1.3333,"[220.369537353516, 218.040496826172, 30.6756286621094, 25.8171081542969]"
41,1.3667,"[218.819595336914, 218.264007568359, 30.3230590820312, 25.4385070800781]"
42,1.4,"[218.756591796875, 218.991226196289, 29.3110504150391, 24.0816040039062]"
43,1.4333,"[217.689300537109, 218.676864624023, 29.8510589599609, 24.8682861328125]"
44,1.4667,"[216.233642578125, 218.977676391602, 29.2197265625, 24.5527954101562]"
45,1.5,"[216.047943115234, 219.504867553711, 28.4020843505859, 23.4547119140625]"
46,1.5333,"[214.119918823242, 219.657485961914, 28.5381469726562, 23.6571197509766]"
47,1.5667,"[211.714706420898, 219.09114074707, 30.0354156494141, 25.3158721923828]"
48,1.6,"[210.797470092773, 219.432968139648, 30.0151672363281, 25.3923950195312]"
49,1.6333,"[210.372039794922, 220.669586181641, 28.1191558837891, 23.2418060302734]"
50,1.6667,"[208.208312988281, 220.421829223633, 29.1137847900391, 24.4483489990234]"
51,1.7,"[206.707855224609, 220.247344970703, 30.2078857421875, 25.4637603759766]"
52,1.7333,"[206.047515869141, 221.388549804688, 28.5344543457031, 23.6318054199219]"
53,1.7667,"[205.28044128418, 221.756530761719, 28.2933197021484, 23.4551696777344]"
54,1.8,"[202.755325317383, 221.284103393555, 30.0654602050781, 25.3819427490234]"
55,1.8333,"[202.765609741211, 222.272323608398, 28.5853576660156, 23.8912963867188]"
56,1.8667,"[200.665634155273, 222.349822998047, 29.8713073730469, 25.0343475341797]"
57,1.9,"[200.184722900391, 222.797653198242, 29.2932586669922, 24.7452239990234]"
58,1.9333,"[197.637741088867, 223.451995849609, 29.9170227050781, 25.1288909912109]"
59,1.9667,"[197.498779296875, 224.190353393555, 28.5819549560547, 24.1685028076172]"
60,2.0,"[195.728897094727, 224.261764526367, 29.8706970214844, 25.161376953125]"
61,2.0333,"[195.73454284668, 225.401657104492, 28.3298950195312, 23.8629455566406]"
62,2.0667,"[193.985641479492, 225.946182250977, 29.1505737304688, 24.4189453125]"
63,2.1,"[193.876770019531, 226.508560180664, 28.2040405273438, 23.6751403808594]"
64,2.1333,"[192.353866577148, 227.281723022461, 28.5511474609375, 23.9629821777344]"
65,2.1667,"[190.817306518555, 227.833236694336, 29.4737548828125, 24.5770721435547]"
66,2.2,"[190.566009521484, 228.472503662109, 28.7371673583984, 24.1624755859375]"
67,2.2333,"[189.430084228516, 229.218460083008, 28.7074279785156, 24.1687622070312]"
68,2.2667,"[188.360290527344, 230.240188598633, 28.6958160400391, 24.1521301269531]"
69,2.3,"[187.55500793457, 230.620422363281, 29.3622589111328, 24.3187408447266]"
70,2.3333,"[187.235748291016, 231.996002197266, 28.1094818115234, 23.1381683349609]"
71,2.3667,"[186.210647583008, 231.796600341797, 29.2969818115234, 24.7647399902344]"
72,2.4,"[185.252487182617, 232.536544799805, 29.6678771972656, 24.9215240478516]"
73,2.4333,"[185.280914306641, 233.508911132812, 28.7085418701172, 24.1470947265625]"
74,2.4667,"[185.143432617188, 234.735824584961, 27.8848724365234, 23.2754669189453]"
75,2.5,"[183.803756713867, 234.452743530273, 29.7617645263672, 25.1458282470703]"
76,2.5333,"[183.695098876953, 235.816711425781, 29.0773010253906, 24.0499267578125]"
77,2.5667,"[183.751358032227, 236.422515869141, 28.2604522705078, 23.7820129394531]"
78,2.6,"[183.547668457031, 237.43603515625, 28.2663116455078, 23.7390747070312]"
79,2.6333,"[183.390213012695, 238.573135375977, 28.2125549316406, 23.3509368896484]"
80,2.6667,"[183.507919311523, 238.910278320312, 27.9689636230469, 23.206298828125]"
81,2.7,"[183.74333190918, 239.578826904297, 27.9521026611328, 23.5674743652344]"
82,2.7333,"[183.353958129883, 239.794128417969, 29.2343444824219, 24.6239318847656]"
83,2.7667,"[184.498489379883, 240.874099731445, 27.6637725830078, 22.8743133544922]"
84,2.8,"[184.486343383789, 240.814392089844, 29.4032897949219, 24.4349365234375]"
85,2.8333,"[185.255722045898, 241.531585693359, 28.2522583007812, 23.3648071289062]"
86,2.8667,"[185.590637207031, 241.555160522461, 29.7550964355469, 24.7813568115234]"
87,2.9,"[187.771057128906, 242.579879760742, 27.7069396972656, 23.4127349853516]"
88,2.9333,"[187.998825073242, 242.469192504883, 27.7872314453125, 23.5670318603516]"
89,2.9667,"[189.090576171875, 242.455093383789, 29.0103149414062, 24.5171966552734]"
90,3.0,"[189.776062011719, 242.185073852539, 29.8911590576172, 25.4357757568359]"
91,3.0333,"[190.912612915039, 242.747329711914, 29.2513580322266, 24.7111663818359]"
92,3.0667,"[192.654754638672, 242.949478149414, 28.8624725341797, 24.3475799560547]"
93,3.1,"[193.571426391602, 242.921524047852, 28.6161651611328, 24.4349822998047]"
94,3.1333,"[195.642150878906, 243.320617675781, 28.0595550537109, 23.968505859375]"
95,3.1667,"[196.628128051758, 243.875549316406, 27.4311981201172, 22.9281005859375]"
96,3.2,"[198.022644042969, 243.590667724609, 27.9672698974609, 23.7937622070312]"
97,3.2333,"[198.63459777832, 243.107482910156, 28.3386535644531, 24.3294982910156]"
98,3.2667,"[200.344711303711, 243.04963684082, 28.5136413574219, 24.4237518310547]"
99,3.3,"[201.308654785156, 242.981323242188, 28.61474609375, 24.5521850585938]"
100,3.3333,"[203.256896972656, 243.197006225586, 28.3993988037109, 24.0536956787109]"
101,3.3667,"[203.695007324219, 242.792434692383, 28.9411315917969, 24.5566864013672]"
102,3.4,"[204.918548583984, 242.255310058594, 29.7185516357422, 25.5116882324219]"
103,3.4333,"[205.711181640625, 242.241317749023, 29.8023986816406, 25.5375518798828]"
104,3.4667,"[207.570785522461, 242.4814453125, 29.3344421386719, 24.7799072265625]"
105,3.5,"[209.411727905273, 242.252380371094, 29.2455749511719, 24.9505615234375]"
106,3.5333,"[210.306503295898, 242.444000244141, 28.6030883789062, 24.4535827636719]"
107,3.5667,"[212.914962768555, 243.263656616211, 26.5929870605469, 22.3130035400391]"
108,3.6,"[213.892456054688, 242.632919311523, 27.4110565185547, 23.4203643798828]"
109,3.6333,"[214.895538330078, 242.942260742188, 26.9651641845703, 22.6766662597656]"
110,3.6667,"[214.834259033203, 241.043365478516, 29.7373352050781, 25.5334777832031]"
111,3.7,"[216.567474365234, 241.837524414062, 27.7070617675781, 23.4647216796875]"
112,3.7333,"[217.725708007812, 241.52751159668, 27.6674499511719, 23.6426544189453]"
113,3.7667,"[218.331466674805, 241.637725830078, 27.4540557861328, 23.377197265625]"
114,3.8,"[218.823440551758, 240.718170166016, 28.8034210205078, 24.3212280273438]"
115,3.8333,"[219.000717163086, 240.060791015625, 29.8648681640625, 25.6952514648438]"
116,3.8667,"[220.657730102539, 240.382659912109, 28.5571899414062, 24.4942321777344]"
117,3.9,"[221.941757202148, 240.427871704102, 27.8812408447266, 23.9592132568359]"
118,3.9333,"[222.829406738281, 240.834945678711, 27.2317352294922, 23.0182647705078]"
119,3.9667,"[223.544143676758, 240.614944458008, 27.4245452880859, 23.0937347412109]"
120,4.0,"[223.212875366211, 240.092956542969, 28.3698272705078, 23.99365234375]"
121,4.0333,"[224.087951660156, 239.933700561523, 28.6783142089844, 24.2433624267578]"
122,4.0667,"[223.809478759766, 239.282379150391, 29.5475158691406, 25.2283325195312]"
123,4.1,"[225.809310913086, 239.933212280273, 27.3046417236328, 23.0213775634766]"
124,4.1333,"[225.676300048828, 239.542572021484, 27.9248962402344, 23.8854675292969]"
125,4.1667,"[226.842071533203, 239.929626464844, 26.9818725585938, 22.5290222167969]"
126,4.2,"[226.491592407227, 239.278289794922, 28.0866241455078, 23.9670715332031]"
127,4.2333,"[226.994125366211, 239.24658203125, 28.0921630859375, 23.9533081054688]"
128,4.2667,"[226.604415893555, 238.022872924805, 29.9021148681641, 25.6153106689453]"
129,4.3,"[227.289337158203, 238.052490234375, 29.1282043457031, 25.0671997070312]"
130,4.3333,"[227.761260986328, 238.479034423828, 28.4671936035156, 24.2350158691406]"
131,4.3667,"[228.661651611328, 238.748825073242, 27.5415344238281, 23.1566314697266]"
132,4.4,"[228.600723266602, 238.527816772461, 27.8193817138672, 23.5008697509766]"
133,4.4333,"[228.563873291016, 238.537414550781, 27.8385925292969, 23.5108337402344]"
134,4.4667,"[228.307922363281, 237.99983215332, 28.6310424804688, 24.5204315185547]"
135,4.5,"[227.501312255859, 236.838684082031, 30.5368347167969, 26.3092041015625]"
136,4.5333,"[227.525924682617, 236.754913330078, 30.6091766357422, 26.3641662597656]"
137,4.5667,"[227.523193359375, 236.693237304688, 30.6441040039062, 26.3942565917969]"
138,4.6,"[227.617477416992, 236.769943237305, 30.5219573974609, 26.2490386962891]"
139,4.6333,"[227.776947021484, 236.868423461914, 30.3464050292969, 26.0402069091797]"
140,4.6667,"[228.421920776367, 237.179244995117, 29.0364227294922, 24.8609161376953]"
141,4.7,"[228.763000488281, 237.430068969727, 28.5173645019531, 24.3085784912109]"
142,4.7333,"[228.537689208984, 237.189010620117, 28.7657165527344, 24.7071380615234]"
143,4.7667,"[228.590835571289, 237.200836181641, 28.5612030029297, 24.5367126464844]"
144,4.8,"[228.465316772461, 237.160995483398, 28.6407012939453, 24.6317901611328]"
145,4.8333,"[228.43244934082, 237.253570556641, 28.3533172607422, 24.2433776855469]"
146,4.8667,"[228.408157348633, 237.214309692383, 28.3743133544922, 24.2826995849609]"
147,4.9,"[228.619689941406, 237.770980834961, 27.5509338378906, 23.1405792236328]"
148,4.9333,"[228.617630004883, 237.850234985352, 27.3817443847656, 22.9610443115234]"
149,4.9667,"[228.352096557617, 237.721939086914, 27.5910797119141, 23.3116302490234]"
150,5.0,"[227.864196777344, 237.372512817383, 28.21484375, 24.1148529052734]"
151,5.0333,"[227.587905883789, 237.230743408203, 28.3560485839844, 24.3230895996094]"
152,5.0667,"[227.488388061523, 237.461441040039, 28.0330505371094, 23.7511444091797]"
153,5.1,"[227.595245361328, 237.568145751953, 27.9555206298828, 23.5779724121094]"
154,5.1333,"[227.115936279297, 237.492111206055, 27.9256591796875, 23.5095367431641]"
155,5.1667,"[226.829467773438, 237.268356323242, 28.2106781005859, 23.8090362548828]"
156,5.2,"[226.650161743164, 237.11799621582, 28.3373565673828, 24.0767974853516]"
157,5.2333,"[226.463562011719, 236.929885864258, 28.6549530029297, 24.3405609130859]"
158,5.2667,"[226.170928955078, 236.783950805664, 28.9381713867188, 24.5655364990234]"
159,5.3,"[226.238067626953, 236.850433349609, 28.8305053710938, 24.4657287597656]"
160,5.3333,"[225.764984130859, 236.389465332031, 29.6496429443359, 24.9969787597656]"
161,5.3667,"[226.913879394531, 237.097015380859, 27.2843170166016, 22.7215270996094]"
162,5.4,"[226.83088684082, 237.138656616211, 27.4406433105469, 22.8161773681641]"
163,5.4333,"[226.99528503418, 237.005294799805, 27.3340911865234, 22.7535552978516]"
164,5.4667,"[226.044387817383, 235.613082885742, 29.2938079833984, 24.6273040771484]"
165,5.5,"[226.989898681641, 235.985931396484, 27.7291412353516, 23.3121643066406]"
166,5.5333,"[227.799377441406, 236.388366699219, 26.4800567626953, 21.9457397460938]"
167,5.5667,"[227.552688598633, 235.963775634766, 27.0195465087891, 22.3940124511719]"
168,5.6,"[227.268417358398, 235.015747070312, 28.6452178955078, 23.8602294921875]"
