,time,object_1
0,0.0,"[337.631408691406, 259.085327148438, 37.5784301757812, 27.1502685546875]"
1,0.033333,"[336.125061035156, 258.583221435547, 37.1550903320312, 26.7210388183594]"
2,0.066667,"[335.100006103516, 257.912231445312, 37.3402099609375, 26.9925231933594]"
3,0.1,"[333.069427490234, 256.916442871094, 37.4114685058594, 27.0514831542969]"
4,0.13333,"[332.147735595703, 256.523803710938, 37.5206909179688, 27.0503845214844]"
5,0.16667,"[329.123413085938, 255.36735534668, 37.5797729492188, 27.0656280517578]"
6,0.2,"[328.148498535156, 255.111618041992, 37.6128540039062, 27.1215057373047]"
7,0.23333,"[326.116851806641, 254.287933349609, 37.5474853515625, 27.0346984863281]"
8,0.26667,"[324.181030273438, 253.951202392578, 37.1083068847656, 26.7786560058594]"
9,0.3,"[323.215362548828, 253.60319519043, 36.9406127929688, 26.5145721435547]"
10,0.33333,"[320.882934570312, 252.783721923828, 37.2261657714844, 26.883056640625]"
11,0.36667,"[319.893188476562, 252.544174194336, 37.2947082519531, 26.8588104248047]"
12,0.4,"[317.633270263672, 251.517913818359, 37.5574035644531, 27.1404418945312]"
13,0.43333,"[316.540435791016, 251.104797363281, 37.6736755371094, 27.2261962890625]"
14,0.46667,"[314.552978515625, 250.431121826172, 37.6214294433594, 27.1655883789062]"
15,0.5,"[313.599182128906, 249.912689208984, 37.6214599609375, 27.2344360351562]"
16,0.53333,"[311.967895507812, 249.230514526367, 37.2828369140625, 26.8756866455078]"
17,0.56667,"[310.276702880859, 248.033828735352, 37.6550598144531, 27.1469573974609]"
18,0.6,"[309.154449462891, 246.994064331055, 37.1212463378906, 26.7881622314453]"
19,0.63333,"[307.935607910156, 245.601638793945, 37.2861633300781, 26.8505401611328]"
20,0.66667,"[307.381744384766, 244.800216674805, 37.6668701171875, 27.2189178466797]"
21,0.7,"[307.092193603516, 243.767639160156, 37.0859069824219, 26.7552185058594]"
22,0.73333,"[306.680755615234, 242.611572265625, 37.556884765625, 27.1484069824219]"
23,0.76667,"[306.549682617188, 241.081405639648, 37.7114868164062, 27.2197418212891]"
24,0.8,"[306.595642089844, 240.194442749023, 37.711669921875, 27.1873321533203]"
25,0.83333,"[307.206237792969, 238.769821166992, 37.4744567871094, 27.0343475341797]"
26,0.86667,"[307.466094970703, 237.763031005859, 37.7345275878906, 27.2816772460938]"
