,time,object_1
0,0.0,"[475.0, 102.0, 29.0, 30.0]"
1,0.033333,"[474.948717935684, 101.820512774891, 28.9230769035245, 29.9743589678416]"
2,0.066667,"[474.897435884745, 101.641025596604, 28.846153827116, 29.948717942372]"
3,0.1,"[474.846153833806, 101.461538418317, 28.7692307507075, 29.9230769169025]"
4,0.13333,"[474.794871782867, 101.282051240031, 28.6923076742989, 29.897435891433]"
5,0.16667,"[474.743589731928, 101.102564061744, 28.6153845978904, 29.8717948659635]"
6,0.2,"[474.692307680989, 100.923076883458, 28.5384615214818, 29.846153840494]"
7,0.23333,"[474.64102563005, 100.743589705171, 28.4615384450733, 29.8205128150245]"
8,0.26667,"[474.589743579111, 100.564102526884, 28.3846153686648, 29.794871789555]"
9,0.3,"[474.538461528172, 100.384615348598, 28.3076922922562, 29.7692307640854]"
10,0.33333,"[474.487179477232, 100.205128170311, 28.2307692158477, 29.7435897386159]"
11,0.36667,"[474.435897426293, 100.025640992025, 28.1538461394391, 29.7179487131464]"
12,0.4,"[474.384615375354, 99.846153813738, 28.0769230630306, 29.6923076876769]"
13,0.43333,"[474.333333324415, 99.6666666354514, 27.9999999866221, 29.6666666622074]"
14,0.46667,"[474.282051273476, 99.4871794571648, 27.9230769102135, 29.6410256367379]"
15,0.5,"[474.230769222537, 99.3076922788782, 27.846153833805, 29.6153846112684]"
16,0.53333,"[474.179487171598, 99.1282051005916, 27.7692307573964, 29.5897435857988]"
17,0.56667,"[474.128205120659, 98.948717922305, 27.6923076809879, 29.5641025603293]"
18,0.6,"[474.07692306972, 98.7692307440184, 27.6153846045794, 29.5384615348598]"
19,0.63333,"[474.025641018781, 98.5897435657319, 27.5384615281708, 29.5128205093903]"
20,0.66667,"[473.974358967842, 98.4102563874453, 27.4615384517623, 29.4871794839208]"
21,0.7,"[473.923076916903, 98.2307692091587, 27.3846153753537, 29.4615384584513]"
22,0.73333,"[473.871794865964, 98.0512820308721, 27.3076922989452, 29.4358974329818]"
23,0.76667,"[473.820512815025, 97.8717948525855, 27.2307692225367, 29.4102564075122]"
24,0.8,"[473.769230764086, 97.6923076742989, 27.1538461461281, 29.3846153820427]"
25,0.83333,"[473.717948713147, 97.5128204960123, 27.0769230697196, 29.3589743565732]"
26,0.86667,"[473.666666662208, 97.3333333177257, 26.999999993311, 29.3333333311037]"
27,0.9,"[473.615384611269, 97.1538461394391, 26.9230769169025, 29.3076923056342]"
28,0.93333,"[473.56410256033, 96.9743589611525, 26.8461538404939, 29.2820512801647]"
29,0.96667,"[473.512820509391, 96.7948717828659, 26.7692307640854, 29.2564102546951]"
30,1.0,"[473.461538458451, 96.6153846045793, 26.6923076876769, 29.2307692292256]"
31,1.0333,"[473.410256407512, 96.4358974262927, 26.6153846112683, 29.2051282037561]"
32,1.0667,"[473.358974356573, 96.2564102480061, 26.5384615348598, 29.1794871782866]"
33,1.1,"[473.307692305634, 96.0769230697196, 26.4615384584512, 29.1538461528171]"
34,1.1333,"[473.256410254695, 95.897435891433, 26.3846153820427, 29.1282051273476]"
35,1.1667,"[473.205128203756, 95.7179487131464, 26.3076923056342, 29.1025641018781]"
36,1.2,"[473.153846152817, 95.5384615348598, 26.2307692292256, 29.0769230764085]"
37,1.2333,"[473.102564101878, 95.3589743565732, 26.1538461528171, 29.051282050939]"
38,1.2667,"[473.051282050939, 95.1794871782866, 26.0769230764085, 29.0256410254695]"
39,1.3,"[473.0, 95.0, 26.0, 29.0]"
40,1.3333,"[472.966666660201, 94.7666666214045, 26.2333333785953, 29.0333333397994]"
41,1.3667,"[472.93333332709, 94.533333289632, 26.4666667103679, 29.0666666729097]"
42,1.4,"[472.89999999398, 94.2999999578594, 26.7000000421405, 29.1000000060201]"
