,time,object_1
0,0.0,"[277.0, 70.0, 25.0, 24.0]"
1,0.033333,"[275.061004638672, 68.278450012207, 25.0972290039062, 24.1380004882812]"
2,0.066667,"[274.09228515625, 67.2512283325195, 25.96630859375, 24.9827423095703]"
3,0.1,"[273.078857421875, 65.8087844848633, 25.9056701660156, 24.9629516601562]"
4,0.13333,"[273.126342773438, 65.0327758789062, 25.0898742675781, 24.110710144043]"
5,0.16667,"[273.139038085938, 64.0482559204102, 25.0650329589844, 24.0867309570312]"
6,0.2,"[272.987823486328, 63.2313461303711, 25.954833984375, 24.9702987670898]"
7,0.23333,"[273.764892578125, 63.5899276733398, 25.0863647460938, 24.0943145751953]"
8,0.26667,"[274.067291259766, 63.3087158203125, 25.9869995117188, 24.9905471801758]"
9,0.3,"[274.983306884766, 64.2378921508789, 24.9051818847656, 23.9443817138672]"
10,0.33333,"[276.018127441406, 65.1653137207031, 24.9140625, 23.9457015991211]"
11,0.36667,"[275.844696044922, 65.4281997680664, 26.1427917480469, 25.1653442382812]"
12,0.4,"[277.605255126953, 67.6038131713867, 25.4132385253906, 24.4145278930664]"
13,0.43333,"[278.949737548828, 69.7980728149414, 25.1724853515625, 24.1723709106445]"
14,0.46667,"[279.837982177734, 71.1962127685547, 25.0414428710938, 24.085075378418]"
15,0.5,"[281.120544433594, 72.9951629638672, 25.9162292480469, 24.9614181518555]"
16,0.53333,"[282.885375976562, 75.2651290893555, 25.9509582519531, 24.9581909179688]"
17,0.56667,"[283.96044921875, 76.3660888671875, 25.7909545898438, 24.7958221435547]"
18,0.6,"[285.998168945312, 78.6399154663086, 25.6877746582031, 24.7062683105469]"
19,0.63333,"[287.037689208984, 79.4575500488281, 26.0401306152344, 25.0587539672852]"
20,0.66667,"[289.772338867188, 81.6995162963867, 25.1791687011719, 24.1781005859375]"
21,0.7,"[291.003814697266, 82.6858749389648, 25.0900573730469, 24.090461730957]"
22,0.73333,"[293.571350097656, 84.0078811645508, 25.2594604492188, 24.3033981323242]"
23,0.76667,"[294.974700927734, 84.8909454345703, 25.0618896484375, 24.0603256225586]"
24,0.8,"[298.012390136719, 86.4512405395508, 24.8102111816406, 23.85498046875]"
25,0.83333,"[301.019927978516, 87.6233444213867, 24.9092712402344, 23.9277648925781]"
26,0.86667,"[302.431640625, 88.0567321777344, 25.3804016113281, 24.43994140625]"
27,0.9,"[305.993713378906, 89.2898025512695, 24.7958374023438, 23.8461837768555]"
28,0.93333,"[307.435272216797, 89.362907409668, 25.4061889648438, 24.4334106445312]"
29,0.96667,"[311.169525146484, 90.5153961181641, 24.8818359375, 23.9179229736328]"
30,1.0,"[312.923461914062, 90.7057723999023, 25.0434875488281, 24.0455932617188]"
31,1.0333,"[316.585174560547, 90.9378280639648, 25.2335815429688, 24.2648468017578]"
32,1.0667,"[320.432586669922, 91.1362228393555, 25.3621520996094, 24.4265670776367]"
33,1.1,"[324.225921630859, 91.3411407470703, 25.7279663085938, 24.7352066040039]"
34,1.1333,"[326.253662109375, 91.5940628051758, 25.6718444824219, 24.679931640625]"
35,1.1667,"[330.790374755859, 91.9372711181641, 25.0390625, 24.0463180541992]"
36,1.2,"[334.945129394531, 92.5185623168945, 24.8717346191406, 23.914306640625]"
37,1.2333,"[337.090972900391, 92.5687484741211, 24.8607482910156, 23.8953399658203]"
38,1.2667,"[341.084075927734, 92.8852005004883, 25.1445922851562, 24.1517028808594]"
39,1.3,"[343.150207519531, 93.1708984375, 25.0174865722656, 24.0690460205078]"
40,1.3333,"[347.053375244141, 93.1791229248047, 25.6081848144531, 24.6534805297852]"
41,1.3667,"[351.102569580078, 94.0130310058594, 25.4475708007812, 24.5066146850586]"
42,1.4,"[355.072357177734, 94.7151031494141, 25.1401977539062, 24.1436233520508]"
43,1.4333,"[358.916534423828, 95.6040344238281, 24.9806518554688, 24.0035095214844]"
44,1.4667,"[362.072113037109, 95.9428100585938, 25.7425842285156, 24.8066940307617]"
45,1.5,"[364.047546386719, 96.6942443847656, 25.3221740722656, 24.3290863037109]"
46,1.5333,"[366.967529296875, 97.3394622802734, 26.1012268066406, 25.1152954101562]"
47,1.5667,"[370.544769287109, 98.6658325195312, 25.3994750976562, 24.411865234375]"
48,1.6,"[372.13671875, 99.441764831543, 25.0638427734375, 24.1100311279297]"
49,1.6333,"[375.06298828125, 100.622177124023, 24.96484375, 23.9910049438477]"
50,1.6667,"[376.123260498047, 101.122634887695, 25.3385925292969, 24.4084930419922]"
51,1.7,"[378.880493164062, 102.774452209473, 25.0468444824219, 24.0607986450195]"
52,1.7333,"[380.139312744141, 103.546371459961, 24.9096069335938, 23.9558715820312]"
53,1.7667,"[382.142181396484, 104.89820098877, 25.1381530761719, 24.1694259643555]"
54,1.8,"[383.080505371094, 105.617828369141, 25.21875, 24.2356262207031]"
55,1.8333,"[385.179229736328, 107.318016052246, 24.8396301269531, 23.9004898071289]"
56,1.8667,"[386.710418701172, 108.84309387207, 25.1887512207031, 24.2055816650391]"
57,1.9,"[388.073211669922, 110.66748046875, 24.9758911132812, 23.9928894042969]"
58,1.9333,"[388.516815185547, 111.435050964355, 25.3769836425781, 24.3971481323242]"
59,1.9667,"[389.935821533203, 113.449951171875, 24.7862548828125, 23.8428039550781]"
60,2.0,"[390.226104736328, 114.367813110352, 24.8821105957031, 23.9416961669922]"
61,2.0333,"[391.084625244141, 116.49324798584, 24.6956481933594, 23.7541122436523]"
62,2.0667,"[391.212951660156, 117.403800964355, 24.7847290039062, 23.845588684082]"
63,2.1,"[391.050384521484, 119.107032775879, 25.8488159179688, 24.8906173706055]"
64,2.1333,"[391.562377929688, 120.442070007324, 25.2369689941406, 24.2748184204102]"
65,2.1667,"[391.408874511719, 122.539222717285, 25.4629821777344, 24.4750900268555]"
66,2.2,"[391.103912353516, 124.588119506836, 25.4806823730469, 24.4931793212891]"
67,2.2333,"[391.162292480469, 125.810203552246, 25.013916015625, 24.0270004272461]"
68,2.2667,"[390.291809082031, 127.932388305664, 25.5290832519531, 24.5876312255859]"
69,2.3,"[390.199188232422, 129.032745361328, 25.2750244140625, 24.3325347900391]"
70,2.3333,"[389.216979980469, 131.262435913086, 25.4430541992188, 24.4928131103516]"
71,2.3667,"[388.162780761719, 133.568359375, 25.6145629882812, 24.6315155029297]"
