,time,object_1
0,0.0,"[318.0, 280.0, 29.0, 20.0]"
1,0.033333,"[316.334899902344, 277.378387451172, 33.8771667480469, 24.1772155761719]"
2,0.066667,"[317.451812744141, 277.868041992188, 31.8152160644531, 22.4203491210938]"
3,0.1,"[317.872253417969, 277.090087890625, 32.6376342773438, 23.0047302246094]"
4,0.13333,"[320.94189453125, 277.706604003906, 27.53271484375, 20.0503540039062]"
5,0.16667,"[320.356994628906, 277.435821533203, 29.3031616210938, 20.5084838867188]"
6,0.2,"[321.416748046875, 276.525756835938, 28.4888305664062, 21.2400512695312]"
7,0.23333,"[321.200378417969, 276.062744140625, 30.4729614257812, 21.2134704589844]"
8,0.26667,"[321.868316650391, 275.926025390625, 29.3060302734375, 21.4210205078125]"
9,0.3,"[322.785491943359, 275.701446533203, 29.2510986328125, 20.3073120117188]"
10,0.33333,"[323.120147705078, 275.238555908203, 30.2049560546875, 20.9186706542969]"
11,0.36667,"[323.353363037109, 274.483367919922, 30.2478637695312, 22.21142578125]"
12,0.4,"[323.217254638672, 273.897186279297, 32.1849365234375, 22.761962890625]"
13,0.43333,"[325.238220214844, 274.653015136719, 29.8050231933594, 20.6706848144531]"
14,0.46667,"[325.885406494141, 274.535522460938, 29.1410827636719, 20.4293823242188]"
15,0.5,"[325.869964599609, 274.005157470703, 30.7076416015625, 21.5016174316406]"
16,0.53333,"[326.834136962891, 273.103424072266, 29.5766906738281, 22.7644348144531]"
17,0.56667,"[326.776885986328, 273.015380859375, 31.3125610351562, 22.9391784667969]"
18,0.6,"[328.225799560547, 273.312377929688, 29.3320922851562, 21.8631591796875]"
19,0.63333,"[330.457214355469, 274.251342773438, 26.3798522949219, 19.3885498046875]"
20,0.66667,"[330.391723632812, 274.124664306641, 28.1474914550781, 19.6596374511719]"
21,0.7,"[330.853576660156, 273.653045654297, 29.15625, 20.2075805664062]"
22,0.73333,"[330.555511474609, 271.983489990234, 31.6945495605469, 23.1150207519531]"
23,0.76667,"[332.278533935547, 272.498962402344, 29.0462951660156, 22.109375]"
24,0.8,"[332.049682617188, 271.580352783203, 32.0898132324219, 23.4984130859375]"
25,0.83333,"[333.697113037109, 272.0302734375, 31.3060607910156, 22.423583984375]"
26,0.86667,"[336.403900146484, 273.150939941406, 26.8655090332031, 19.6295776367188]"
27,0.9,"[336.330596923828, 272.442504882812, 29.6986694335938, 20.6369018554688]"
28,0.93333,"[338.079498291016, 271.900939941406, 28.8464660644531, 21.4294738769531]"
29,0.96667,"[336.765533447266, 270.436828613281, 33.0670776367188, 24.1194152832031]"
30,1.0,"[340.54296875, 271.52197265625, 28.1765747070312, 21.260498046875]"
31,1.0333,"[341.723114013672, 272.014495849609, 27.6082153320312, 19.8573608398438]"
32,1.0667,"[342.136688232422, 271.275268554688, 29.9558715820312, 20.9421997070312]"
33,1.1,"[344.108489990234, 270.234405517578, 29.4376831054688, 22.5433044433594]"
34,1.1333,"[346.28759765625, 270.329254150391, 28.594482421875, 21.7511901855469]"
35,1.1667,"[347.372375488281, 270.531616210938, 30.0233764648438, 20.8363037109375]"
36,1.2,"[349.260894775391, 270.754516601562, 28.3523254394531, 20.1984558105469]"
37,1.2333,"[350.266784667969, 269.729919433594, 30.22412109375, 21.84521484375]"
38,1.2667,"[349.749908447266, 268.239013671875, 32.9415893554688, 24.2749633789062]"
39,1.3,"[352.727569580078, 269.037902832031, 30.7305908203125, 22.2915954589844]"
40,1.3333,"[354.141540527344, 269.407257080078, 30.1404113769531, 21.3261413574219]"
41,1.3667,"[356.669036865234, 268.388885498047, 30.9331970214844, 22.4921875]"
42,1.4,"[357.873046875, 268.374237060547, 30.9395141601562, 22.5310363769531]"
43,1.4333,"[359.030487060547, 267.096862792969, 32.6019592285156, 24.5961303710938]"
44,1.4667,"[363.931396484375, 268.573120117188, 27.3175659179688, 20.9841918945312]"
45,1.5,"[366.220153808594, 268.755584716797, 26.9737854003906, 20.5396423339844]"
46,1.5333,"[365.849792480469, 268.158660888672, 30.7783508300781, 21.8374328613281]"
47,1.5667,"[369.698181152344, 268.815551757812, 27.5617065429688, 20.1292419433594]"
48,1.6,"[372.246551513672, 268.534851074219, 27.2493286132812, 20.3522033691406]"
49,1.6333,"[372.141326904297, 268.041198730469, 30.1160583496094, 21.3846435546875]"
50,1.6667,"[375.324066162109, 267.18701171875, 28.5397033691406, 22.7001037597656]"
51,1.7,"[376.197113037109, 267.094543457031, 29.2804565429688, 22.89306640625]"
52,1.7333,"[377.848022460938, 266.813446044922, 31.1171569824219, 23.499267578125]"
