,time,object_1
0,0.0,"[351.0, 404.0, 65.0, 27.0]"
1,0.033333,"[352.0, 396.0, 60.0, 27.0]"
2,0.066667,"[348.0, 390.0, 57.0, 28.0]"
3,0.1,"[348.0, 384.0, 57.0, 27.0]"
4,0.13333,"[345.0, 377.0, 58.0, 25.0]"
5,0.16667,"[340.0, 371.0, 62.0, 26.0]"
6,0.2,"[336.0, 366.0, 64.0, 24.0]"
7,0.23333,"[335.0, 355.0, 61.0, 26.0]"
8,0.26667,"[337.0, 349.0, 57.0, 29.0]"
9,0.3,"[332.0, 342.0, 53.0, 27.0]"
10,0.33333,"[328.0, 336.0, 54.0, 26.0]"
11,0.36667,"[323.0, 325.0, 59.0, 29.0]"
12,0.4,"[320.404327392578, 318.111175537109, 58.9407043457031, 29.3121643066406]"
13,0.43333,"[318.122344970703, 311.276123046875, 58.46875, 29.6883544921875]"
14,0.46667,"[315.427917480469, 304.400695800781, 58.8984375, 30.3978881835938]"
15,0.5,"[313.537658691406, 297.909973144531, 57.9914855957031, 30.5171508789062]"
16,0.53333,"[311.25830078125, 291.75830078125, 57.7955932617188, 30.4714660644531]"
17,0.56667,"[309.138549804688, 285.540100097656, 57.4311218261719, 30.846435546875]"
18,0.6,"[307.060424804688, 279.247589111328, 57.178955078125, 31.73681640625]"
19,0.63333,"[304.986663818359, 273.342620849609, 57.0526428222656, 31.9052429199219]"
20,0.66667,"[303.376525878906, 268.243743896484, 56.0840454101562, 30.5997314453125]"
21,0.7,"[302.042541503906, 263.620269775391, 54.713623046875, 28.6556396484375]"
22,0.73333,"[300.612579345703, 258.807434082031, 53.57373046875, 27.0912780761719]"
23,0.76667,"[299.355346679688, 254.035247802734, 52.1031799316406, 25.6595458984375]"
24,0.8,"[297.307006835938, 248.613708496094, 52.0695190429688, 25.6739501953125]"
25,0.83333,"[295.460510253906, 243.409225463867, 51.671630859375, 25.5196990966797]"
26,0.86667,"[293.691101074219, 238.188400268555, 51.083251953125, 25.4691314697266]"
27,0.9,"[291.572235107422, 232.603622436523, 51.1719665527344, 26.3401641845703]"
28,0.93333,"[289.406951904297, 227.050170898438, 51.2983703613281, 27.4126129150391]"
