,time,object_1
0,0.0,"[179.705001831055, 44.2031211853027, 30.3585968017578, 21.3291511535645]"
1,0.033333,"[180.135391235352, 52.6913681030273, 29.9982147216797, 21.4294128417969]"
2,0.066667,"[180.366073608398, 57.1139144897461, 29.5849914550781, 21.1210556030273]"
3,0.1,"[180.564376831055, 65.7057876586914, 29.1531372070312, 20.8170394897461]"
4,0.13333,"[179.932983398438, 73.8081207275391, 30.2129516601562, 21.4509429931641]"
5,0.16667,"[179.462677001953, 82.252799987793, 30.4904937744141, 21.6284255981445]"
6,0.2,"[179.573440551758, 90.9829406738281, 29.9160461425781, 20.7569198608398]"
7,0.23333,"[179.081008911133, 98.950325012207, 29.8882446289062, 21.3582916259766]"
8,0.26667,"[178.819091796875, 103.263671875, 30.0254516601562, 20.8072814941406]"
9,0.3,"[178.567840576172, 111.317573547363, 29.2098541259766, 21.118782043457]"
10,0.33333,"[177.503005981445, 119.228302001953, 30.2882690429688, 21.3741760253906]"
11,0.36667,"[177.626419067383, 123.24764251709, 29.4295654296875, 20.9350509643555]"
12,0.4,"[176.358612060547, 130.944290161133, 30.4695892333984, 21.1598815917969]"
13,0.43333,"[176.132217407227, 134.574722290039, 29.9824523925781, 21.6552581787109]"
14,0.46667,"[175.76676940918, 142.525115966797, 29.0267333984375, 20.7316436767578]"
15,0.5,"[174.798294067383, 146.201507568359, 30.0934906005859, 20.8731384277344]"
16,0.53333,"[174.414108276367, 153.864501953125, 28.9600830078125, 20.0702514648438]"
17,0.56667,"[172.821426391602, 160.504837036133, 29.8360900878906, 20.8557739257812]"
18,0.6,"[172.188842773438, 163.356231689453, 29.9964141845703, 21.9167022705078]"
19,0.63333,"[171.42138671875, 170.373260498047, 29.3953857421875, 21.4082183837891]"
20,0.66667,"[170.649932861328, 174.001937866211, 29.7204437255859, 20.6910705566406]"
21,0.7,"[169.481094360352, 180.112915039062, 29.7577209472656, 21.0774383544922]"
22,0.73333,"[168.915100097656, 183.334945678711, 29.8501586914062, 20.9214019775391]"
23,0.76667,"[167.851318359375, 188.707641601562, 29.9442291259766, 21.0786437988281]"
