,time,object_1
0,0.0,"[68.0, 293.0, 18.0, 20.0]"
1,0.033333,"[67.3750005859375, 293.9999990625, 18.0, 20.0624999414062]"
2,0.066667,"[66.750000546875, 294.999999125, 18.0, 20.1249999453125]"
3,0.1,"[66.1250005078125, 295.9999991875, 18.0, 20.1874999492187]"
4,0.13333,"[65.50000046875, 296.99999925, 18.0, 20.249999953125]"
5,0.16667,"[64.8750004296875, 297.9999993125, 18.0, 20.3124999570312]"
6,0.2,"[64.250000390625, 298.999999375, 18.0, 20.3749999609375]"
7,0.23333,"[63.6250003515625, 299.9999994375, 18.0, 20.4374999648437]"
8,0.26667,"[63.0000003125, 300.9999995, 18.0, 20.49999996875]"
9,0.3,"[62.3750002734375, 301.9999995625, 18.0, 20.5624999726562]"
10,0.33333,"[61.750000234375, 302.999999625, 18.0, 20.6249999765625]"
11,0.36667,"[61.1250001953125, 303.9999996875, 18.0, 20.6874999804687]"
12,0.4,"[60.50000015625, 304.99999975, 18.0, 20.749999984375]"
13,0.43333,"[59.8750001171875, 305.9999998125, 18.0, 20.8124999882812]"
14,0.46667,"[59.250000078125, 306.999999875, 18.0, 20.8749999921875]"
15,0.5,"[58.6250000390625, 307.9999999375, 18.0, 20.9374999960937]"
16,0.53333,"[58.0, 309.0, 18.0, 21.0]"
17,0.56667,"[57.8260867901702, 309.695652839319, 18.0434783024575, 21.0434783024575]"
18,0.6,"[57.6521737542533, 310.391304982987, 18.0869565614367, 21.0869565614367]"
19,0.63333,"[57.4782607183365, 311.086957126654, 18.1304348204159, 21.1304348204159]"
20,0.66667,"[57.3043476824197, 311.782609270321, 18.1739130793951, 21.1739130793951]"
21,0.7,"[57.1304346465029, 312.478261413989, 18.2173913383743, 21.2173913383743]"
22,0.73333,"[56.956521610586, 313.173913557656, 18.2608695973535, 21.2608695973535]"
23,0.76667,"[56.7826085746692, 313.869565701323, 18.3043478563327, 21.3043478563327]"
24,0.8,"[56.6086955387524, 314.56521784499, 18.3478261153119, 21.3478261153119]"
25,0.83333,"[56.4347825028356, 315.260869988658, 18.3913043742911, 21.3913043742911]"
26,0.86667,"[56.2608694669187, 315.956522132325, 18.4347826332703, 21.4347826332703]"
27,0.9,"[56.0869564310019, 316.652174275992, 18.4782608922495, 21.4782608922495]"
28,0.93333,"[55.9130433950851, 317.34782641966, 18.5217391512287, 21.5217391512287]"
29,0.96667,"[55.7391303591683, 318.043478563327, 18.5652174102079, 21.5652174102079]"
30,1.0,"[55.5652173232514, 318.739130706994, 18.6086956691871, 21.6086956691871]"
31,1.0333,"[55.3913042873346, 319.434782850662, 18.6521739281663, 21.6521739281663]"
32,1.0667,"[55.2173912514178, 320.130434994329, 18.6956521871456, 21.6956521871456]"
33,1.1,"[55.043478215501, 320.826087137996, 18.7391304461248, 21.7391304461248]"
34,1.1333,"[54.8695651795841, 321.521739281663, 18.782608705104, 21.782608705104]"
35,1.1667,"[54.6956521436673, 322.217391425331, 18.8260869640832, 21.8260869640832]"
36,1.2,"[54.5217391077505, 322.913043568998, 18.8695652230624, 21.8695652230624]"
37,1.2333,"[54.3478260718337, 323.608695712665, 18.9130434820416, 21.9130434820416]"
38,1.2667,"[54.1739130359168, 324.304347856333, 18.9565217410208, 21.9565217410208]"
39,1.3,"[54.0, 325.0, 19.0, 22.0]"
40,1.3333,"[54.2105261163435, 325.63157834903, 19.1578945872576, 22.1578945872576]"
41,1.3667,"[54.4210524432133, 326.263157329639, 19.31578933241, 22.31578933241]"
42,1.4,"[54.6315787700831, 326.894736310249, 19.4736840775623, 22.4736840775623]"
43,1.4333,"[54.8421050969529, 327.526315290858, 19.6315788227147, 22.6315788227147]"
44,1.4667,"[55.0526314238227, 328.157894271468, 19.789473567867, 22.789473567867]"
45,1.5,"[55.2631577506925, 328.789473252077, 19.9473683130194, 22.9473683130194]"
46,1.5333,"[55.4736840775624, 329.421052232687, 20.1052630581717, 23.1052630581717]"
47,1.5667,"[55.6842104044322, 330.052631213296, 20.2631578033241, 23.2631578033241]"
48,1.6,"[55.894736731302, 330.684210193906, 20.4210525484765, 23.4210525484765]"
49,1.6333,"[56.1052630581718, 331.315789174515, 20.5789472936288, 23.5789472936288]"
50,1.6667,"[56.3157893850416, 331.947368155124, 20.7368420387812, 23.7368420387812]"
51,1.7,"[56.5263157119114, 332.578947135734, 20.8947367839335, 23.8947367839335]"
52,1.7333,"[56.7368420387812, 333.210526116343, 21.0526315290859, 24.0526315290859]"
53,1.7667,"[56.947368365651, 333.842105096953, 21.2105262742382, 24.2105262742382]"
54,1.8,"[57.1578946925208, 334.473684077562, 21.3684210193906, 24.3684210193906]"
55,1.8333,"[57.3684210193906, 335.105263058172, 21.5263157645429, 24.5263157645429]"
56,1.8667,"[57.5789473462604, 335.736842038781, 21.6842105096953, 24.6842105096953]"
57,1.9,"[57.7894736731302, 336.368421019391, 21.8421052548476, 24.8421052548476]"
58,1.9333,"[58.0, 337.0, 22.0, 25.0]"
59,1.9667,"[58.5294122629757, 337.823530186851, 21.8823528304499, 24.6470584913495]"
60,2.0,"[59.0588239965397, 338.647059550173, 21.7647057785467, 24.2941173356402]"
61,2.0333,"[59.5882357301037, 339.470588913494, 21.6470587266436, 23.9411761799308]"
62,2.0667,"[60.1176474636678, 340.294118276816, 21.5294116747405, 23.5882350242215]"
63,2.1,"[60.6470591972318, 341.117647640138, 21.4117646228374, 23.2352938685121]"
64,2.1333,"[61.1764709307958, 341.94117700346, 21.2941175709343, 22.8823527128028]"
65,2.1667,"[61.7058826643598, 342.764706366782, 21.1764705190312, 22.5294115570935]"
66,2.2,"[62.2352943979238, 343.588235730104, 21.058823467128, 22.1764704013841]"
67,2.2333,"[62.7647061314879, 344.411765093425, 20.9411764152249, 21.8235292456748]"
68,2.2667,"[63.2941178650519, 345.235294456747, 20.8235293633218, 21.4705880899654]"
69,2.3,"[63.8235295986159, 346.058823820069, 20.7058823114187, 21.1176469342561]"
70,2.3333,"[64.3529413321799, 346.882353183391, 20.5882352595156, 20.7647057785467]"
71,2.3667,"[64.8823530657439, 347.705882546713, 20.4705882076125, 20.4117646228374]"
72,2.4,"[65.4117647993079, 348.529411910035, 20.3529411557093, 20.058823467128]"
73,2.4333,"[65.941176532872, 349.352941273356, 20.2352941038062, 19.7058823114187]"
74,2.4667,"[66.470588266436, 350.176470636678, 20.1176470519031, 19.3529411557093]"
75,2.5,"[67.0, 351.0, 20.0, 19.0]"
76,2.5333,"[67.6874993554687, 351.562499472656, 19.8750001171875, 18.8750001171875]"
77,2.5667,"[68.3749993984375, 352.124999507813, 19.750000109375, 18.750000109375]"
78,2.6,"[69.0624994414062, 352.687499542969, 19.6250001015625, 18.6250001015625]"
79,2.6333,"[69.749999484375, 353.249999578125, 19.50000009375, 18.50000009375]"
80,2.6667,"[70.4374995273437, 353.812499613281, 19.3750000859375, 18.3750000859375]"
81,2.7,"[71.1249995703125, 354.374999648438, 19.250000078125, 18.250000078125]"
82,2.7333,"[71.8124996132812, 354.937499683594, 19.1250000703125, 18.1250000703125]"
83,2.7667,"[72.49999965625, 355.49999971875, 19.0000000625, 18.0000000625]"
84,2.8,"[73.1874996992187, 356.062499753906, 18.8750000546875, 17.8750000546875]"
85,2.8333,"[73.8749997421875, 356.624999789063, 18.750000046875, 17.750000046875]"
86,2.8667,"[74.5624997851562, 357.187499824219, 18.6250000390625, 17.6250000390625]"
87,2.9,"[75.249999828125, 357.749999859375, 18.50000003125, 17.50000003125]"
88,2.9333,"[75.9374998710937, 358.312499894531, 18.3750000234375, 17.3750000234375]"
89,2.9667,"[76.6249999140625, 358.874999929688, 18.250000015625, 17.250000015625]"
90,3.0,"[77.3124999570312, 359.437499964844, 18.1250000078125, 17.1250000078125]"
91,3.0333,"[78.0, 360.0, 18.0, 17.0]"
92,3.0667,"[78.6842098781164, 360.473683761772, 18.2105261163435, 17.1052630581718]"
93,3.1,"[79.3684204404432, 360.94736799723, 18.4210524432133, 17.2105262216067]"
94,3.1333,"[80.0526310027701, 361.421052232687, 18.6315787700831, 17.3157893850416]"
95,3.1667,"[80.736841565097, 361.894736468144, 18.8421050969529, 17.4210525484765]"
96,3.2,"[81.4210521274238, 362.368420703601, 19.0526314238227, 17.5263157119114]"
97,3.2333,"[82.1052626897507, 362.842104939058, 19.2631577506925, 17.6315788753463]"
98,3.2667,"[82.7894732520776, 363.315789174515, 19.4736840775623, 17.7368420387812]"
99,3.3,"[83.4736838144045, 363.789473409972, 19.6842104044321, 17.8421052022161]"
100,3.3333,"[84.1578943767313, 364.263157645429, 19.8947367313019, 17.947368365651]"
101,3.3667,"[84.8421049390582, 364.736841880886, 20.1052630581717, 18.0526315290859]"
102,3.4,"[85.5263155013851, 365.210526116343, 20.3157893850415, 18.1578946925208]"
103,3.4333,"[86.2105260637119, 365.6842103518, 20.5263157119113, 18.2631578559557]"
104,3.4667,"[86.8947366260388, 366.157894587257, 20.7368420387812, 18.3684210193906]"
105,3.5,"[87.5789471883657, 366.631578822715, 20.947368365651, 18.4736841828255]"
106,3.5333,"[88.2631577506925, 367.105263058172, 21.1578946925208, 18.5789473462604]"
107,3.5667,"[88.9473683130194, 367.578947293629, 21.3684210193906, 18.6842105096953]"
108,3.6,"[89.6315788753463, 368.052631529086, 21.5789473462604, 18.7894736731302]"
109,3.6333,"[90.3157894376731, 368.526315764543, 21.7894736731302, 18.8947368365651]"
110,3.6667,"[91.0, 369.0, 22.0, 19.0]"
111,3.7,"[92.5555555555555, 369.444444444444, 21.5555555555556, 18.8888888888889]"
112,3.7333,"[94.1111111111111, 369.888888888889, 21.1111111111111, 18.7777777777778]"
113,3.7667,"[95.6666666666667, 370.333333333333, 20.6666666666667, 18.6666666666667]"
114,3.8,"[97.2222222222222, 370.777777777778, 20.2222222222222, 18.5555555555556]"
115,3.8333,"[98.7777777777778, 371.222222222222, 19.7777777777778, 18.4444444444444]"
116,3.8667,"[100.333333333333, 371.666666666667, 19.3333333333333, 18.3333333333333]"
117,3.9,"[101.888888888889, 372.111111111111, 18.8888888888889, 18.2222222222222]"
118,3.9333,"[103.444444444444, 372.555555555556, 18.4444444444444, 18.1111111111111]"
119,3.9667,"[105.0, 373.0, 18.0, 18.0]"
120,4.0,"[106.14285910204, 373.428572163265, 18.2857147755101, 17.857142612245]"
121,4.0333,"[107.285715918367, 373.857143469388, 18.5714289795917, 17.7142855102041]"
122,4.0667,"[108.428572734693, 374.28571477551, 18.8571431836734, 17.5714284081633]"
123,4.1,"[109.57142955102, 374.714286081633, 19.142857387755, 17.4285713061225]"
124,4.1333,"[110.714286367347, 375.142857387755, 19.4285715918367, 17.2857142040817]"
125,4.1667,"[111.857143183673, 375.571428693878, 19.7142857959183, 17.1428571020408]"
126,4.2,"[113.0, 376.0, 20.0, 17.0]"
127,4.2333,"[114.285711897959, 376.357142193878, 19.857143122449, 17.0]"
128,4.2667,"[115.571426367347, 376.714285102041, 19.7142859591837, 17.0]"
129,4.3,"[116.857140836734, 377.071428010204, 19.5714287959184, 17.0]"
130,4.3333,"[118.142855306122, 377.428570918367, 19.4285716326531, 17.0]"
131,4.3667,"[119.42856977551, 377.785713826531, 19.2857144693878, 17.0]"
132,4.4,"[120.714284244898, 378.142856734694, 19.1428573061225, 17.0]"
133,4.4333,"[121.999998714286, 378.499999642857, 19.0000001428572, 17.0]"
