,time,object_1
0,0.0,"[303.0, 483.0, 45.0, 22.1288433382138]"
1,0.033333,"[297.0, 483.0, 49.0, 23.0]"
2,0.066667,"[296.0, 480.0, 44.0, 24.0]"
3,0.1,"[292.0, 480.0, 42.0, 23.0]"
4,0.13333,"[285.0, 480.0, 48.0, 22.0]"
5,0.16667,"[282.0, 478.0, 49.0, 23.0]"
6,0.2,"[279.0, 477.0, 45.0, 25.0]"
7,0.23333,"[275.0, 477.0, 47.0, 21.0]"
8,0.26667,"[275.0, 474.0, 46.0, 24.0]"
9,0.3,"[268.0, 470.0, 47.0, 27.0]"
10,0.33333,"[264.0, 470.0, 54.0, 27.0]"
11,0.36667,"[259.0, 465.0, 54.0, 30.0]"
12,0.4,"[255.0, 464.0, 52.0, 25.0]"
13,0.43333,"[255.0, 462.0, 48.0, 25.0]"
14,0.46667,"[254.0, 462.0, 49.0, 24.0]"
15,0.5,"[251.0, 460.0, 48.0, 26.0]"
16,0.53333,"[249.0, 457.0, 50.0, 26.0]"
17,0.56667,"[246.0, 453.0, 51.0, 27.0]"
18,0.6,"[246.0, 453.0, 48.0, 26.0]"
19,0.63333,"[240.0, 449.0, 48.0, 26.0]"
20,0.66667,"[240.0, 447.0, 49.0, 25.0]"
21,0.7,"[236.0, 444.0, 51.0, 30.0]"
22,0.73333,"[238.0, 444.0, 45.0, 24.0]"
23,0.76667,"[232.0, 442.0, 52.0, 23.0]"
24,0.8,"[233.0, 441.0, 52.0, 24.0]"
25,0.83333,"[234.0, 438.0, 42.0, 21.0]"
26,0.86667,"[228.0, 435.0, 50.0, 21.0]"
27,0.9,"[227.0, 432.0, 49.0, 22.0]"
28,0.93333,"[227.0, 432.0, 47.0, 20.0]"
29,0.96667,"[225.0, 428.0, 48.0, 22.0]"
30,1.0,"[220.0, 424.0, 51.0, 25.0]"
31,1.0333,"[216.0, 420.0, 51.0, 25.0]"
32,1.0667,"[218.0, 417.0, 47.0, 25.0]"
33,1.1,"[210.0, 413.0, 56.0, 26.0]"
34,1.1333,"[212.0, 416.0, 52.0, 20.0]"
35,1.1667,"[210.0, 411.0, 52.0, 23.0]"
36,1.2,"[207.0, 409.0, 51.0, 24.0]"
37,1.2333,"[202.0, 404.0, 56.0, 24.0]"
38,1.2667,"[201.0, 402.0, 58.0, 26.0]"
39,1.3,"[195.0, 397.0, 64.0, 26.0]"
40,1.3333,"[196.0, 390.0, 56.0, 31.0]"
41,1.3667,"[198.494079589844, 387.955139160156, 51.126953125, 30.8879699707031]"
42,1.4,"[195.454208374023, 384.095886230469, 51.8194885253906, 31.1119079589844]"
43,1.4333,"[193.869857788086, 381.858093261719, 52.3135681152344, 31.9321899414062]"
44,1.4667,"[190.937057495117, 377.939880371094, 53.0930480957031, 32.2413940429688]"
