,time,object_1
0,0.0,"[125.708236694336, 294.937377929688, 31.2060546875, 24.2726135253906]"
1,0.033333,"[126.415100097656, 290.106903076172, 33.6259002685547, 26.4934387207031]"
2,0.066667,"[129.950912475586, 284.330261230469, 33.9909057617188, 27.2508239746094]"
3,0.1,"[131.710113525391, 282.154510498047, 34.3972930908203, 27.6116333007812]"
4,0.13333,"[135.707870483398, 280.610992431641, 33.5739593505859, 26.3751831054688]"
5,0.16667,"[137.429260253906, 280.117614746094, 33.8097381591797, 26.4218444824219]"
6,0.2,"[140.515411376953, 280.083740234375, 34.6856689453125, 27.4257507324219]"
7,0.23333,"[143.87678527832, 281.674713134766, 35.0816650390625, 27.4083862304688]"
8,0.26667,"[146.105987548828, 282.828308105469, 34.2862548828125, 27.0513916015625]"
9,0.3,"[149.170135498047, 284.847534179688, 35.3934631347656, 27.4664916992188]"
10,0.33333,"[150.708190917969, 285.381622314453, 36.2123413085938, 28.1927795410156]"
11,0.36667,"[154.546890258789, 286.392669677734, 36.3794860839844, 28.4095458984375]"
12,0.4,"[160.649063110352, 287.186309814453, 32.6810607910156, 25.5148010253906]"
13,0.43333,"[163.897964477539, 286.92431640625, 30.810546875, 23.919921875]"
14,0.46667,"[165.964584350586, 281.168853759766, 35.9228820800781, 28.4794311523438]"
15,0.5,"[173.594116210938, 278.006652832031, 30.9592132568359, 23.920654296875]"
16,0.53333,"[173.203826904297, 271.897064208984, 36.9119415283203, 29.258544921875]"
17,0.56667,"[180.093841552734, 264.856719970703, 33.8444213867188, 26.7173156738281]"
18,0.6,"[181.156890869141, 258.664733886719, 37.1590576171875, 29.5564880371094]"
19,0.63333,"[189.829833984375, 250.561050415039, 30.8961639404297, 24.4171600341797]"
20,0.66667,"[192.862213134766, 245.066345214844, 30.5284271240234, 23.8580322265625]"
21,0.7,"[195.673629760742, 230.411758422852, 35.8843231201172, 28.3430023193359]"
22,0.73333,"[199.57373046875, 224.967864990234, 33.8167114257812, 26.4891052246094]"
23,0.76667,"[205.905883789062, 212.573989868164, 32.2321014404297, 25.1661834716797]"
24,0.8,"[208.404006958008, 206.064163208008, 32.8755493164062, 25.7973937988281]"
25,0.83333,"[214.786972045898, 194.989196777344, 31.2855224609375, 24.2655792236328]"
26,0.86667,"[218.380126953125, 190.362258911133, 29.5164337158203, 22.8193054199219]"
27,0.9,"[222.555053710938, 179.311630249023, 32.1771392822266, 25.1491394042969]"
28,0.93333,"[224.072082519531, 173.537094116211, 34.1967163085938, 27.8551330566406]"
29,0.96667,"[230.017105102539, 167.290390014648, 33.3444366455078, 25.851806640625]"
30,1.0,"[234.913970947266, 161.148590087891, 33.958740234375, 26.8768920898438]"
31,1.0333,"[241.841064453125, 159.003448486328, 30.3317260742188, 23.5667419433594]"
32,1.0667,"[244.635055541992, 154.270126342773, 34.7028961181641, 28.2506408691406]"
33,1.1,"[248.764007568359, 155.755264282227, 31.4941101074219, 24.6670837402344]"
34,1.1333,"[252.703872680664, 154.743392944336, 33.0403289794922, 26.9960327148438]"
35,1.1667,"[256.513702392578, 157.220886230469, 30.0694885253906, 23.2696228027344]"
36,1.2,"[260.862091064453, 158.513214111328, 30.4842529296875, 24.3805999755859]"
37,1.2333,"[264.097045898438, 159.492553710938, 32.6694946289062, 26.2974853515625]"
38,1.2667,"[265.198455810547, 159.524597167969, 34.515625, 28.0772705078125]"
39,1.3,"[270.778167724609, 162.30549621582, 31.7434692382812, 24.8987579345703]"
40,1.3333,"[274.646057128906, 162.011947631836, 31.6402893066406, 25.3705444335938]"
41,1.3667,"[275.634368896484, 160.432998657227, 33.4757995605469, 27.5657196044922]"
42,1.4,"[278.812652587891, 158.524642944336, 34.08154296875, 27.4659576416016]"
43,1.4333,"[282.202331542969, 158.774276733398, 30.6991271972656, 24.0713806152344]"
44,1.4667,"[285.282043457031, 154.678649902344, 31.3536376953125, 24.8238372802734]"
45,1.5,"[287.040191650391, 152.533508300781, 30.8770751953125, 24.467529296875]"
46,1.5333,"[288.972015380859, 146.367736816406, 33.3300170898438, 26.5936889648438]"
47,1.5667,"[290.799774169922, 138.904846191406, 35.6072998046875, 28.9608154296875]"
48,1.6,"[294.808074951172, 137.75260925293, 30.5320739746094, 24.5978546142578]"
49,1.6333,"[297.872497558594, 130.927139282227, 30.1688232421875, 23.6960296630859]"
50,1.6667,"[299.694000244141, 126.988906860352, 29.142333984375, 23.5688781738281]"
51,1.7,"[302.463287353516, 119.388847351074, 29.163818359375, 23.0594863891602]"
52,1.7333,"[303.781524658203, 115.19652557373, 28.7989807128906, 23.2232131958008]"
53,1.7667,"[303.137237548828, 103.951477050781, 35.3753356933594, 28.939453125]"
54,1.8,"[305.680786132812, 100.787773132324, 32.6882629394531, 26.7447204589844]"
55,1.8333,"[308.081390380859, 92.5139465332031, 33.0719299316406, 26.3391418457031]"
56,1.8667,"[309.903411865234, 82.719123840332, 34.6005249023438, 29.2780914306641]"
57,1.9,"[310.886199951172, 78.8688354492188, 35.0976867675781, 28.9153289794922]"
58,1.9333,"[315.710052490234, 73.5878295898438, 30.5334777832031, 24.290397644043]"
59,1.9667,"[318.262512207031, 66.5870361328125, 30.3139953613281, 24.3655624389648]"
60,2.0,"[319.269744873047, 63.914852142334, 30.6900634765625, 23.916431427002]"
61,2.0333,"[320.568969726562, 61.0208168029785, 30.6353759765625, 23.9722557067871]"
62,2.0667,"[320.774963378906, 53.7593231201172, 34.6517944335938, 29.2529067993164]"
63,2.1,"[324.724212646484, 52.2607116699219, 31.1237182617188, 25.5883178710938]"
64,2.1333,"[326.358703613281, 51.9143905639648, 30.3184204101562, 23.8907699584961]"
