,time,object_1
0,0.0,"[328.0, 228.0, 31.0, 22.0]"
1,0.033333,"[333.262756347656, 233.816299438477, 21.1098022460938, 15.5345001220703]"
2,0.066667,"[331.975952148438, 234.663497924805, 25.2760009765625, 19.302978515625]"
3,0.1,"[334.260681152344, 239.060531616211, 21.4269714355469, 16.0098114013672]"
4,0.13333,"[334.804138183594, 241.921600341797, 21.9604187011719, 15.8584899902344]"
5,0.16667,"[331.663208007812, 242.092407226562, 29.6153259277344, 21.0798645019531]"
6,0.2,"[335.530059814453, 246.455780029297, 23.1636657714844, 17.4283447265625]"
7,0.23333,"[337.337615966797, 249.965347290039, 21.3040161132812, 15.7381744384766]"
8,0.26667,"[337.50732421875, 252.209747314453, 22.4105529785156, 16.686279296875]"
9,0.3,"[335.905303955078, 253.568267822266, 26.9360656738281, 19.1339416503906]"
10,0.33333,"[337.199768066406, 256.470458984375, 26.291748046875, 18.7778930664062]"
11,0.36667,"[340.142669677734, 259.796569824219, 21.9033508300781, 16.7309875488281]"
12,0.4,"[341.266693115234, 262.966796875, 21.5551147460938, 15.6315612792969]"
13,0.43333,"[342.873840332031, 265.361114501953, 20.1033935546875, 15.5229797363281]"
14,0.46667,"[343.759490966797, 268.06982421875, 20.2684631347656, 15.1425170898438]"
15,0.5,"[344.598449707031, 270.272247314453, 20.4642639160156, 15.4368896484375]"
16,0.53333,"[345.069030761719, 271.8095703125, 21.5860595703125, 16.9238586425781]"
17,0.56667,"[346.525238037109, 274.779388427734, 20.6141357421875, 15.5392761230469]"
18,0.6,"[347.673645019531, 277.207305908203, 20.2995910644531, 15.1155090332031]"
19,0.63333,"[348.605804443359, 279.266784667969, 20.4496765136719, 15.3650512695312]"
20,0.66667,"[348.639953613281, 280.566009521484, 22.2163391113281, 17.1606750488281]"
21,0.7,"[348.69677734375, 282.146789550781, 24.2228088378906, 18.5331115722656]"
22,0.73333,"[348.907623291016, 283.767517089844, 25.7124938964844, 19.4287414550781]"
23,0.76667,"[345.316436767578, 282.79833984375, 34.7280883789062, 25.6966552734375]"
24,0.8,"[348.243133544922, 286.558715820312, 30.1982727050781, 22.1892395019531]"
25,0.83333,"[349.398620605469, 288.74658203125, 29.8025817871094, 21.735107421875]"
26,0.86667,"[352.657592773438, 292.432037353516, 24.5395202636719, 18.1195983886719]"
27,0.9,"[353.482482910156, 294.032806396484, 24.8226318359375, 18.3853149414062]"
28,0.93333,"[352.632232666016, 294.965545654297, 28.2506103515625, 20.4044189453125]"
29,0.96667,"[348.209564208984, 293.376098632812, 39.0278625488281, 27.7543640136719]"
30,1.0,"[352.667388916016, 297.727661132812, 31.2830505371094, 22.32275390625]"
31,1.0333,"[354.800842285156, 300.282012939453, 28.5627136230469, 20.7314147949219]"
32,1.0667,"[355.667358398438, 301.742950439453, 28.7143249511719, 21.1745910644531]"
33,1.1,"[352.487762451172, 301.098907470703, 36.558349609375, 26.2581481933594]"
34,1.1333,"[352.6904296875, 302.364776611328, 38.0386352539062, 27.3856201171875]"
35,1.1667,"[353.196380615234, 303.843292236328, 39.0848388671875, 27.8815002441406]"
36,1.2,"[357.841766357422, 308.088562011719, 30.8405151367188, 22.3336181640625]"
37,1.2333,"[360.791015625, 310.92431640625, 26.5982666015625, 19.7091979980469]"
38,1.2667,"[361.746276855469, 312.332000732422, 26.6468811035156, 20.2658386230469]"
39,1.3,"[363.073181152344, 314.491363525391, 25.8682556152344, 18.9921875]"
40,1.3333,"[363.510284423828, 315.518646240234, 26.8854370117188, 20.0309448242188]"
41,1.3667,"[364.875122070312, 317.571960449219, 26.0211486816406, 18.9130249023438]"
42,1.4,"[365.096099853516, 318.526062011719, 27.4375915527344, 20.1512145996094]"
43,1.4333,"[366.601806640625, 320.4091796875, 26.4356994628906, 19.2462768554688]"
44,1.4667,"[366.842376708984, 320.967651367188, 27.9788513183594, 20.9959106445312]"
45,1.5,"[368.382690429688, 323.311065673828, 26.8547058105469, 19.289794921875]"
46,1.5333,"[367.001434326172, 322.874877929688, 31.5290222167969, 23.2121276855469]"
47,1.5667,"[369.927917480469, 325.919830322266, 27.5576477050781, 19.7334289550781]"
48,1.6,"[367.033172607422, 324.613037109375, 35.12890625, 25.1578369140625]"
49,1.6333,"[367.952423095703, 325.701354980469, 35.214111328125, 25.4030456542969]"
50,1.6667,"[369.058074951172, 327.175262451172, 34.9620056152344, 25.0182800292969]"
51,1.7,"[370.977081298828, 328.962341308594, 32.7897338867188, 23.7853393554688]"
52,1.7333,"[373.700958251953, 331.136016845703, 28.8674926757812, 21.1310729980469]"
53,1.7667,"[375.041961669922, 332.090362548828, 27.8215942382812, 20.68115234375]"
54,1.8,"[373.725555419922, 330.898590087891, 32.0869750976562, 24.2012329101562]"
55,1.8333,"[373.9736328125, 331.316314697266, 32.514892578125, 24.1445617675781]"
56,1.8667,"[383.173035561602, 337.431824266649, 22.0, 16.0]"
57,1.9,"[381.218262612383, 338.098084568454, 27.0, 20.0]"
58,1.9333,"[386.810456752079, 339.347046792071, 21.0, 16.0]"
59,1.9667,"[382.10546928618, 339.335236668063, 24.0, 18.0]"
60,2.0,"[383.273041665118, 338.209626137774, 26.0, 19.0]"
61,2.0333,"[388.380067526509, 340.570099949313, 22.0, 16.0]"
62,2.0667,"[374.640960693359, 330.577880859375, 44.5610890870213, 31.3708746311082]"
63,2.1,"[382.709350585938, 336.200103759766, 35.743065226654, 24.2493837951392]"
64,2.1333,"[381.378143310547, 335.027404785156, 33.3261026630987, 23.9228148341703]"
65,2.1667,"[378.5966796875, 332.616851806641, 39.8557361250915, 26.3333678126859]"
66,2.2,"[384.27978515625, 336.60546875, 31.1740947851849, 23.0943848371157]"
67,2.2333,"[381.114807128906, 333.929718017578, 40.336144554842, 25.7701355695376]"
68,2.2667,"[384.206329345703, 335.846313476562, 33.4964524990993, 25.3528080461315]"
69,2.3,"[385.316497802734, 336.359527587891, 31.6366500742787, 22.5906920314359]"
70,2.3333,"[379.505462646484, 331.732238769531, 43.4447569728421, 29.4668827531627]"
