,time,object_1
0,0.0,"[269.444549560547, 255.219024658203, 50.0564880371094, 40.6404113769531]"
1,0.033333,"[269.672271728516, 254.645278930664, 49.8103637695312, 40.3956451416016]"
2,0.066667,"[269.926696777344, 252.747528076172, 49.606201171875, 40.2509765625]"
3,0.1,"[270.376708984375, 251.049179077148, 49.263671875, 39.9512481689453]"
4,0.13333,"[270.517761230469, 249.198135375977, 49.426025390625, 40.0175628662109]"
5,0.16667,"[270.558929443359, 248.177612304688, 49.5867919921875, 40.1714172363281]"
6,0.2,"[270.838073730469, 246.404251098633, 49.6810302734375, 40.3017730712891]"
7,0.23333,"[271.215942382812, 244.519256591797, 49.491455078125, 40.1710205078125]"
8,0.26667,"[271.277618408203, 243.889358520508, 49.2917175292969, 39.9705657958984]"
9,0.3,"[271.516540527344, 241.766510009766, 49.6256713867188, 40.181640625]"
10,0.33333,"[271.577728271484, 241.122055053711, 49.4222717285156, 40.0062713623047]"
11,0.36667,"[271.861633300781, 239.10498046875, 49.4219360351562, 40.0091552734375]"
12,0.4,"[271.680603027344, 238.209655761719, 49.6693420410156, 40.2443542480469]"
13,0.43333,"[271.969207763672, 236.400115966797, 49.6424255371094, 40.3143615722656]"
14,0.46667,"[271.882659912109, 235.408737182617, 49.6874084472656, 40.3375396728516]"
15,0.5,"[272.095153808594, 233.669540405273, 49.4438781738281, 40.1225738525391]"
16,0.53333,"[272.268096923828, 232.937561035156, 49.2231750488281, 39.921630859375]"
17,0.56667,"[272.435607910156, 231.238571166992, 49.055908203125, 39.7709503173828]"
18,0.6,"[272.525451660156, 230.301788330078, 49.1490478515625, 39.8067321777344]"
19,0.63333,"[272.517181396484, 228.317779541016, 49.1234130859375, 39.8048400878906]"
20,0.66667,"[272.377655029297, 226.381790161133, 49.42333984375, 40.0782318115234]"
21,0.7,"[272.437866210938, 225.408218383789, 49.5674438476562, 40.1671600341797]"
22,0.73333,"[272.560821533203, 223.760589599609, 49.4540100097656, 40.0440368652344]"
23,0.76667,"[272.651702880859, 222.919311523438, 49.3859252929688, 39.966796875]"
24,0.8,"[272.665588378906, 221.192260742188, 49.2074890136719, 39.8107299804688]"
25,0.83333,"[272.754364013672, 219.228469848633, 49.2442626953125, 39.8424530029297]"
26,0.86667,"[272.663818359375, 218.344711303711, 49.341796875, 39.9435272216797]"
27,0.9,"[272.568359375, 216.376495361328, 49.5549011230469, 40.1369934082031]"
28,0.93333,"[272.614135742188, 215.353271484375, 49.6008911132812, 40.1859893798828]"
29,0.96667,"[272.660827636719, 213.734649658203, 49.5185241699219, 40.0799255371094]"
30,1.0,"[272.770111083984, 212.154937744141, 49.2420043945312, 39.8236999511719]"
31,1.0333,"[272.706939697266, 211.193130493164, 49.1796569824219, 39.7602081298828]"
32,1.0667,"[272.535217285156, 209.374740600586, 49.5498352050781, 40.1283874511719]"
33,1.1,"[272.476531982422, 208.622253417969, 49.5438842773438, 40.1091156005859]"
34,1.1333,"[272.522583007812, 207.739776611328, 49.4700622558594, 40.0363616943359]"
35,1.1667,"[272.478179931641, 206.373458862305, 49.47607421875, 40.0679779052734]"
36,1.2,"[272.3388671875, 204.568298339844, 49.5632629394531, 40.1537933349609]"
37,1.2333,"[272.366424560547, 204.03791809082, 49.1929626464844, 39.8427124023438]"
38,1.2667,"[272.2373046875, 202.417633056641, 49.408935546875, 40.0665435791016]"
39,1.3,"[272.248779296875, 201.817367553711, 49.3243408203125, 39.9691925048828]"
40,1.3333,"[272.059722900391, 200.456329345703, 49.4414672851562, 40.0708312988281]"
41,1.3667,"[272.027404785156, 199.812255859375, 49.4039001464844, 40.0144348144531]"
42,1.4,"[271.923095703125, 198.418029785156, 49.5647277832031, 40.1776885986328]"
43,1.4333,"[271.652740478516, 197.245330810547, 49.426513671875, 39.994384765625]"
44,1.4667,"[271.547546386719, 196.670547485352, 49.6198120117188, 40.1691741943359]"
45,1.5,"[271.462371826172, 195.372573852539, 49.6828918457031, 40.2410888671875]"
46,1.5333,"[271.359619140625, 194.054397583008, 49.2052612304688, 39.8671417236328]"
47,1.5667,"[270.982727050781, 192.428802490234, 49.6169738769531, 40.252197265625]"
48,1.6,"[270.883239746094, 192.387588500977, 49.6595153808594, 40.2716369628906]"
49,1.6333,"[270.850036621094, 191.31672668457, 49.6493530273438, 40.259033203125]"
50,1.6667,"[270.640960693359, 190.240280151367, 49.4999084472656, 40.0714111328125]"
51,1.7,"[270.603942871094, 190.224655151367, 49.3064575195312, 39.8770446777344]"
52,1.7333,"[270.255126953125, 189.278457641602, 49.2639770507812, 39.9195404052734]"
53,1.7667,"[270.115753173828, 188.618530273438, 49.5482177734375, 40.1782836914062]"
54,1.8,"[270.043426513672, 187.68180847168, 49.5274963378906, 40.1291656494141]"
55,1.8333,"[269.994110107422, 187.022552490234, 49.3243103027344, 39.8846130371094]"
56,1.8667,"[269.677459716797, 186.40998840332, 49.7394714355469, 40.2586059570312]"
57,1.9,"[269.406463623047, 185.525543212891, 49.6029357910156, 40.1477661132812]"
58,1.9333,"[269.491638183594, 185.362243652344, 49.3984680175781, 39.9674682617188]"
59,1.9667,"[269.269653320312, 184.398330688477, 49.4053039550781, 40.0657653808594]"
60,2.0,"[269.393402099609, 184.134857177734, 49.1005554199219, 39.7582397460938]"
61,2.0333,"[269.043640136719, 183.321533203125, 49.2977294921875, 39.9078979492188]"
62,2.0667,"[269.065887451172, 183.068572998047, 49.2344665527344, 39.8172607421875]"
63,2.1,"[268.804260253906, 182.067230224609, 49.3360290527344, 39.8684692382812]"
64,2.1333,"[268.716979980469, 181.247863769531, 49.3150634765625, 39.8639221191406]"
65,2.1667,"[268.695220947266, 181.203094482422, 49.2307434082031, 39.7787628173828]"
66,2.2,"[268.545043945312, 180.237564086914, 49.0898742675781, 39.7207794189453]"
67,2.2333,"[268.514556884766, 179.266983032227, 49.086669921875, 39.7391204833984]"
68,2.2667,"[268.418609619141, 178.92333984375, 49.2510681152344, 39.8861389160156]"
69,2.3,"[268.178833007812, 177.913909912109, 49.2757263183594, 39.9076080322266]"
70,2.3333,"[268.095947265625, 177.567672729492, 49.4512329101562, 40.0889282226562]"
71,2.3667,"[268.137298583984, 176.906661987305, 49.2980346679688, 39.9163055419922]"
72,2.4,"[268.063262939453, 176.354629516602, 49.3893432617188, 40.0167236328125]"
73,2.4333,"[267.651519775391, 175.314651489258, 49.5780944824219, 40.1194915771484]"
74,2.4667,"[267.820251464844, 175.211761474609, 49.3201293945312, 39.8598937988281]"
75,2.5,"[267.742706298828, 174.226089477539, 49.3399658203125, 39.8883819580078]"
76,2.5333,"[267.619506835938, 173.859100341797, 49.4837951660156, 40.0139465332031]"
77,2.5667,"[267.660461425781, 173.180526733398, 49.2887878417969, 39.8391876220703]"
78,2.6,"[267.652374267578, 172.248428344727, 49.3233337402344, 39.8857116699219]"
79,2.6333,"[267.482025146484, 171.767135620117, 49.4702758789062, 40.0323333740234]"
80,2.6667,"[267.416442871094, 171.227233886719, 49.1221313476562, 39.7709350585938]"
81,2.7,"[267.259002685547, 170.954071044922, 49.2841491699219, 39.9211578369141]"
82,2.7333,"[267.261596679688, 170.020401000977, 49.2335205078125, 39.8625640869141]"
83,2.7667,"[266.927307128906, 169.258438110352, 49.3424072265625, 39.8955841064453]"
84,2.8,"[267.071929931641, 169.148391723633, 49.2035217285156, 39.8189086914062]"
85,2.8333,"[266.745300292969, 168.132751464844, 49.2826232910156, 39.8430633544922]"
86,2.8667,"[266.628631591797, 167.734161376953, 49.58056640625, 40.1179809570312]"
87,2.9,"[266.591156005859, 167.267486572266, 49.5291748046875, 40.0914611816406]"
88,2.9333,"[266.412689208984, 166.775619506836, 49.4245910644531, 40.043212890625]"
89,2.9667,"[266.321197509766, 166.421783447266, 49.5035095214844, 40.1444244384766]"
90,3.0,"[266.338775634766, 165.76123046875, 49.4035949707031, 40.0521087646484]"
91,3.0333,"[266.198944091797, 165.188949584961, 49.1971740722656, 39.8451995849609]"
92,3.0667,"[265.745483398438, 164.850204467773, 49.5006408691406, 40.0388793945312]"
93,3.1,"[265.779083251953, 164.297164916992, 49.4860534667969, 40.0360717773438]"
94,3.1333,"[265.408050537109, 163.612350463867, 49.4643859863281, 40.0683898925781]"
95,3.1667,"[265.414642333984, 163.426391601562, 49.3999328613281, 40.0238952636719]"
96,3.2,"[265.314056396484, 163.375549316406, 49.2807922363281, 39.9524993896484]"
97,3.2333,"[264.747436523438, 162.393081665039, 49.6050720214844, 40.1611328125]"
98,3.2667,"[264.941223144531, 162.211044311523, 49.1994323730469, 39.7557983398438]"
99,3.3,"[264.570434570312, 161.738128662109, 49.4091796875, 39.9776458740234]"
100,3.3333,"[264.513549804688, 161.812286376953, 49.2666931152344, 39.8946075439453]"
101,3.3667,"[264.188598632812, 161.26042175293, 49.0540771484375, 39.6751708984375]"
102,3.4,"[263.67041015625, 160.645736694336, 49.4705810546875, 40.0235748291016]"
103,3.4333,"[263.636291503906, 160.424514770508, 49.408447265625, 39.9809417724609]"
104,3.4667,"[263.315765380859, 160.243942260742, 49.0310974121094, 39.6808013916016]"
105,3.5,"[262.779022216797, 159.725372314453, 49.4561462402344, 39.9971160888672]"
106,3.5333,"[262.419036865234, 159.391525268555, 49.170654296875, 39.8679809570312]"
107,3.5667,"[262.074096679688, 159.232238769531, 49.0631103515625, 39.6592102050781]"
108,3.6,"[261.7255859375, 158.581741333008, 49.5244750976562, 40.0830535888672]"
109,3.6333,"[261.227233886719, 158.23664855957, 49.0056457519531, 39.6620025634766]"
110,3.6667,"[260.841583251953, 158.243576049805, 49.0790405273438, 39.6744079589844]"
111,3.7,"[260.341156005859, 157.774826049805, 49.2555541992188, 39.9531555175781]"
112,3.7333,"[259.955383300781, 157.417922973633, 49.4224853515625, 40.0578460693359]"
113,3.7667,"[259.775909423828, 157.247207641602, 49.0254821777344, 39.623779296875]"
114,3.8,"[259.293640136719, 156.831100463867, 49.2029113769531, 39.903564453125]"
115,3.8333,"[258.599945068359, 156.486694335938, 49.4086303710938, 39.9986114501953]"
116,3.8667,"[258.470855712891, 156.490524291992, 49.3276062011719, 39.9747161865234]"
117,3.9,"[257.951873779297, 156.409149169922, 49.2950439453125, 39.8508148193359]"
118,3.9333,"[257.77587890625, 156.3779296875, 49.0379638671875, 39.5990142822266]"
119,3.9667,"[257.23974609375, 156.129364013672, 49.0366516113281, 39.6777954101562]"
120,4.0,"[256.824340820312, 156.024337768555, 49.2676086425781, 39.7626647949219]"
121,4.0333,"[256.200775146484, 155.8017578125, 49.2496643066406, 39.9059906005859]"
122,4.0667,"[255.688018798828, 155.641006469727, 49.5164489746094, 40.0239410400391]"
123,4.1,"[255.322875976562, 155.357925415039, 49.288818359375, 40.0032501220703]"
124,4.1333,"[255.021362304688, 155.341613769531, 49.3839111328125, 40.0157775878906]"
125,4.1667,"[254.621170043945, 155.229904174805, 49.0056915283203, 39.6669311523438]"
126,4.2,"[253.649291992188, 154.956497192383, 49.3482055664062, 39.8695678710938]"
127,4.2333,"[253.391357421875, 154.846817016602, 49.1436157226562, 39.5782165527344]"
128,4.2667,"[253.111389160156, 154.96630859375, 49.0043029785156, 39.1970672607422]"
129,4.3,"[252.558242797852, 154.813018798828, 49.0241241455078, 39.4028167724609]"
130,4.3333,"[252.167236328125, 154.804489135742, 48.91357421875, 39.1339721679688]"
131,4.3667,"[251.652282714844, 154.568923950195, 48.6272583007812, 39.0428924560547]"
132,4.4,"[250.863861083984, 154.475555419922, 48.7472839355469, 38.9739379882812]"
133,4.4333,"[250.315811157227, 154.206970214844, 48.9542388916016, 39.3028106689453]"
134,4.4667,"[249.829620361328, 154.297164916992, 48.9328918457031, 39.1187896728516]"
135,4.5,"[249.265975952148, 153.986328125, 49.1576080322266, 39.5528411865234]"
136,4.5333,"[248.442443847656, 153.892456054688, 49.244140625, 39.6364898681641]"
137,4.5667,"[248.160400390625, 153.825927734375, 49.2860717773438, 39.6781005859375]"
138,4.6,"[247.560943603516, 153.782333374023, 49.416259765625, 39.6781768798828]"
139,4.6333,"[247.40202331543, 153.653686523438, 49.3430633544922, 39.7225341796875]"
140,4.6667,"[246.840942382812, 153.700912475586, 49.3418579101562, 39.5597229003906]"
141,4.7,"[246.646942138672, 153.683837890625, 49.2171936035156, 39.4857635498047]"
142,4.7333,"[246.581481933594, 153.589416503906, 48.6250305175781, 39.0318298339844]"
143,4.7667,"[246.214019775391, 153.461288452148, 48.7900085449219, 39.0362243652344]"
144,4.8,"[245.778854370117, 153.302169799805, 48.9551544189453, 39.2066955566406]"
145,4.8333,"[245.585754394531, 152.870101928711, 49.1946411132812, 39.5172119140625]"
146,4.8667,"[245.621337890625, 152.598495483398, 48.700439453125, 39.1358184814453]"
147,4.9,"[245.681335449219, 152.492599487305, 48.6595764160156, 39.0982055664062]"
148,4.9333,"[245.43489074707, 151.934906005859, 49.0577850341797, 39.5016326904297]"
149,4.9667,"[245.438766479492, 151.912307739258, 49.0767669677734, 39.5247802734375]"
150,5.0,"[245.642044067383, 151.612426757812, 48.8000335693359, 39.2355651855469]"
