,time,object_1
0,0.0,"[318.0, 373.193265007321, 28.8623718887262, 21.7393850658858]"
1,0.033333,"[318.0, 370.0, 30.0, 26.0]"
2,0.066667,"[323.0, 375.0, 25.0, 21.0]"
3,0.1,"[323.0, 375.0, 30.0, 21.0]"
4,0.13333,"[327.0, 376.0, 26.0, 20.0]"
5,0.16667,"[327.0, 377.0, 27.0, 21.0]"
6,0.2,"[328.0, 376.0, 26.0, 22.0]"
7,0.23333,"[328.0, 376.0, 27.0, 24.0]"
8,0.26667,"[333.0, 381.0, 22.0, 19.0]"
9,0.3,"[333.0, 381.0, 23.0, 20.0]"
10,0.33333,"[333.0, 382.0, 30.0, 23.0]"
11,0.36667,"[335.0, 387.0, 28.0, 18.0]"
12,0.4,"[335.0, 387.0, 27.0, 19.0]"
13,0.43333,"[340.0, 388.0, 22.0, 18.0]"
14,0.46667,"[340.0, 388.0, 24.0, 20.0]"
15,0.5,"[342.0, 388.0, 22.0, 20.0]"
16,0.53333,"[342.0, 388.0, 25.0, 22.0]"
17,0.56667,"[342.0, 388.0, 25.0, 22.0]"
18,0.6,"[342.0, 388.0, 27.0, 21.0]"
19,0.63333,"[345.0, 388.0, 24.0, 21.0]"
20,0.66667,"[346.0, 389.0, 25.0, 22.0]"
21,0.7,"[349.0, 388.0, 22.0, 23.0]"
22,0.73333,"[349.0, 388.0, 26.0, 18.0]"
23,0.76667,"[351.0, 390.0, 24.0, 16.0]"
24,0.8,"[351.0, 391.0, 27.0, 17.0]"
25,0.83333,"[357.0, 388.0, 21.0, 20.0]"
26,0.86667,"[357.0, 388.0, 22.0, 17.0]"
27,0.9,"[355.0, 385.0, 24.0, 20.0]"
28,0.93333,"[355.0, 385.0, 30.0, 16.0]"
29,0.96667,"[363.0, 384.0, 21.0, 15.0]"
30,1.0,"[360.355783308931, 382.188872620791, 25.4875549048317, 18.7408491947292]"
31,1.0333,"[362.604685212299, 375.442166910688, 25.4875549048317, 28.4860907759883]"
32,1.0667,"[358.501281738281, 373.004180908203, 37.7584228515625, 34.2618713378906]"
33,1.1,"[361.520111083984, 372.415252685547, 35.6528015136719, 32.0776672363281]"
34,1.1333,"[362.379791259766, 371.347839355469, 36.0228271484375, 32.298095703125]"
35,1.1667,"[363.513854980469, 369.052307128906, 38.0901184082031, 33.9102783203125]"
36,1.2,"[364.059143066406, 365.401733398438, 41.3677368164062, 37.1482849121094]"
37,1.2333,"[364.029632568359, 363.246948242188, 43.5759887695312, 39.7366027832031]"
38,1.2667,"[368.563293457031, 363.699493408203, 38.6549987792969, 34.8424987792969]"
39,1.3,"[372.786529541016, 365.768951416016, 32.4758911132812, 28.8509521484375]"
40,1.3333,"[375.18994140625, 364.030548095703, 32.0943603515625, 28.239990234375]"
41,1.3667,"[374.734466552734, 361.783416748047, 35.219970703125, 30.2740478515625]"
42,1.4,"[374.993957519531, 356.554595947266, 39.8677062988281, 35.8815002441406]"
43,1.4333,"[379.250244140625, 356.195709228516, 35.7061157226562, 32.2546997070312]"
44,1.4667,"[381.030548095703, 353.789459228516, 36.7130432128906, 32.3468627929688]"
45,1.5,"[380.937744140625, 348.124938964844, 41.9480285644531, 38.4006042480469]"
46,1.5333,"[384.071685791016, 349.0302734375, 37.940185546875, 34.0065612792969]"
47,1.5667,"[386.386444091797, 346.658111572266, 37.5661315917969, 33.7056579589844]"
48,1.6,"[387.490112304688, 345.21435546875, 37.7151489257812, 33.7837524414062]"
49,1.6333,"[389.500396728516, 342.632507324219, 37.7618713378906, 33.7690734863281]"
50,1.6667,"[390.504333496094, 341.200653076172, 37.8020324707031, 33.7827758789062]"
51,1.7,"[392.236480712891, 337.864624023438, 38.2738952636719, 34.627685546875]"
52,1.7333,"[394.124420166016, 335.143188476562, 38.0208740234375, 34.4052429199219]"
53,1.7667,"[393.275482177734, 329.903839111328, 42.8759765625, 38.9428100585938]"
54,1.8,"[396.757965087891, 331.703369140625, 36.8618774414062, 32.99658203125]"
55,1.8333,"[395.437866210938, 325.755340576172, 42.5743408203125, 38.7518615722656]"
56,1.8667,"[396.234191894531, 322.504180908203, 43.1078796386719, 39.1894836425781]"
57,1.9,"[400.246124267578, 325.23974609375, 36.1847839355469, 31.196044921875]"
58,1.9333,"[401.391937255859, 322.434661865234, 35.5980529785156, 31.3110046386719]"
59,1.9667,"[402.028228759766, 319.565734863281, 36.298828125, 32.0685729980469]"
60,2.0,"[402.714050292969, 319.032897949219, 35.0866088867188, 31.0567626953125]"
61,2.0333,"[401.258209228516, 314.832550048828, 39.4181518554688, 35.2749633789062]"
62,2.0667,"[402.868804931641, 316.138092041016, 36.7429809570312, 31.4745788574219]"
63,2.1,"[399.467193603516, 309.707153320312, 44.8603210449219, 39.9134521484375]"
64,2.1333,"[404.283996582031, 313.573455810547, 35.7819213867188, 30.562255859375]"
65,2.1667,"[404.419586181641, 312.669555664062, 35.3428649902344, 31.2395935058594]"
66,2.2,"[403.761535644531, 311.960174560547, 36.6867370605469, 32.6155395507812]"
67,2.2333,"[403.817504882812, 312.051422119141, 36.6277465820312, 32.0196838378906]"
68,2.2667,"[403.194793701172, 311.392791748047, 37.9267272949219, 33.3048095703125]"
69,2.3,"[400.731628417969, 309.963897705078, 41.91064453125, 37.3275756835938]"
70,2.3333,"[402.904357910156, 312.771118164062, 37.2745666503906, 32.1466674804688]"
71,2.3667,"[400.476989746094, 311.232574462891, 41.0452270507812, 36.6805725097656]"
72,2.4,"[401.749114990234, 314.036224365234, 36.4998168945312, 32.3524169921875]"
73,2.4333,"[401.632110595703, 314.9189453125, 35.7853393554688, 31.4279479980469]"
74,2.4667,"[401.935089111328, 316.189056396484, 34.2597351074219, 29.7311401367188]"
75,2.5,"[393.979278564453, 309.49560546875, 47.7850952148438, 43.7577209472656]"
76,2.5333,"[398.307525634766, 316.210845947266, 36.1752319335938, 31.5153198242188]"
77,2.5667,"[397.503479003906, 316.423736572266, 36.3154602050781, 30.9612426757812]"
78,2.6,"[392.459136962891, 312.614685058594, 42.87646484375, 38.0975036621094]"
79,2.6333,"[395.898345947266, 317.226226806641, 32.1590270996094, 27.9600219726562]"
80,2.6667,"[393.050964355469, 315.344665527344, 33.8452758789062, 30.0439453125]"
81,2.7,"[396.338213762811, 316.221083455344, 26.98682284041, 26.98682284041]"
82,2.7333,"[389.147338867188, 313.163848876953, 34.5307312011719, 30.5357666015625]"
83,2.7667,"[386.866973876953, 312.051330566406, 34.2943115234375, 30.16357421875]"
84,2.8,"[383.740570068359, 309.435638427734, 35.5042419433594, 31.392333984375]"
85,2.8333,"[384.235107421875, 310.511596679688, 31.5257873535156, 27.6664123535156]"
