,time,object_1
0,0.0,"[268.947906494141, 288.778747558594, 38.5318908691406, 24.8701782226562]"
1,0.033333,"[268.031829833984, 289.12060546875, 38.4402465820312, 24.7387390136719]"
2,0.066667,"[267.605590820312, 289.172180175781, 38.3710632324219, 24.6976623535156]"
3,0.1,"[266.913146972656, 289.196014404297, 38.340087890625, 24.6850891113281]"
4,0.13333,"[266.467620849609, 289.157958984375, 38.3854675292969, 24.7286376953125]"
5,0.16667,"[265.653778076172, 288.928405761719, 38.3875427246094, 24.7549133300781]"
6,0.2,"[265.051666259766, 288.718994140625, 38.4578857421875, 24.8167114257812]"
7,0.23333,"[264.167266845703, 288.221130371094, 38.4039306640625, 24.7422790527344]"
8,0.26667,"[263.714202880859, 287.742309570312, 38.4210510253906, 24.8017578125]"
9,0.3,"[263.363861083984, 286.920562744141, 38.425537109375, 24.7730407714844]"
10,0.33333,"[263.070495605469, 285.99169921875, 38.4563903808594, 24.7722473144531]"
11,0.36667,"[262.867462158203, 284.650146484375, 38.4414672851562, 24.804443359375]"
12,0.4,"[262.962463378906, 284.012451171875, 38.3149108886719, 24.6812744140625]"
13,0.43333,"[263.096801757812, 282.601196289062, 38.52685546875, 24.8450927734375]"
14,0.46667,"[263.447601318359, 281.224578857422, 38.3565673828125, 24.7069396972656]"
15,0.5,"[264.316162109375, 279.695220947266, 38.483642578125, 24.83251953125]"
16,0.53333,"[264.772583007812, 278.814392089844, 38.4131774902344, 24.7651977539062]"
17,0.56667,"[265.888671875, 277.170440673828, 38.2899475097656, 24.6354064941406]"
18,0.6,"[266.50927734375, 276.306518554688, 38.3634948730469, 24.7168884277344]"
19,0.63333,"[267.75439453125, 274.363677978516, 38.3859252929688, 24.7239990234375]"
20,0.66667,"[268.654846191406, 273.458404541016, 38.4010009765625, 24.7391052246094]"
21,0.7,"[270.251647949219, 271.429626464844, 38.4331970214844, 24.7633056640625]"
22,0.73333,"[271.894683837891, 269.415618896484, 38.3554992675781, 24.6977844238281]"
23,0.76667,"[272.920104980469, 268.402038574219, 38.3615112304688, 24.7049865722656]"
24,0.8,"[274.700347900391, 266.289489746094, 38.3815612792969, 24.7098083496094]"
25,0.83333,"[275.686553955078, 265.194946289062, 38.2929992675781, 24.6286926269531]"
26,0.86667,"[277.428314208984, 262.931182861328, 38.3740539550781, 24.7302551269531]"
27,0.9,"[278.248504638672, 261.919281005859, 38.408447265625, 24.7432556152344]"
28,0.93333,"[279.972503662109, 259.557739257812, 38.402099609375, 24.7595825195312]"
29,0.96667,"[281.589324951172, 257.333374023438, 38.3423156738281, 24.6996765136719]"
30,1.0,"[283.253143310547, 254.828903198242, 38.4046325683594, 24.7493743896484]"
31,1.0333,"[283.97216796875, 253.885025024414, 38.3494262695312, 24.7278289794922]"
32,1.0667,"[285.318298339844, 251.338027954102, 38.3686218261719, 24.7149200439453]"
33,1.1,"[286.004089355469, 250.363418579102, 38.3583984375, 24.7183990478516]"
34,1.1333,"[287.273254394531, 247.825073242188, 38.4241027832031, 24.7681579589844]"
35,1.1667,"[287.784973144531, 246.792053222656, 38.4130249023438, 24.7739562988281]"
36,1.2,"[290.796600341797, 241.247360229492, 38.3121032714844, 24.6477203369141]"
37,1.2333,"[291.198181152344, 240.19841003418, 38.3328857421875, 24.6367950439453]"
38,1.2667,"[292.248870849609, 237.993072509766, 38.383056640625, 24.7129516601562]"
39,1.3,"[292.988128662109, 235.954223632812, 38.3768310546875, 24.7384643554688]"
40,1.3333,"[293.255767822266, 234.90104675293, 38.4305725097656, 24.7728118896484]"
41,1.3667,"[294.047302246094, 232.913421630859, 38.4263305664062, 24.7695922851562]"
42,1.4,"[294.389495849609, 231.847229003906, 38.4372863769531, 24.8010559082031]"
43,1.4333,"[295.078033447266, 229.874496459961, 38.4305725097656, 24.7686614990234]"
44,1.4667,"[295.288482666016, 228.667785644531, 38.4667053222656, 24.8187561035156]"
45,1.5,"[295.894226074219, 226.718673706055, 38.4281921386719, 24.7918395996094]"
46,1.5333,"[296.197113037109, 225.927352905273, 38.4100341796875, 24.7371978759766]"
47,1.5667,"[296.750305175781, 223.894836425781, 38.3877258300781, 24.7391204833984]"
48,1.6,"[297.052062988281, 222.917617797852, 38.3840942382812, 24.7176666259766]"
49,1.6333,"[297.495941162109, 221.012466430664, 38.35009765625, 24.6985168457031]"
50,1.6667,"[297.765930175781, 220.160766601562, 38.3057861328125, 24.6421203613281]"
51,1.7,"[298.007507324219, 218.327178955078, 38.3622436523438, 24.7007904052734]"
52,1.7333,"[298.212463378906, 217.490036010742, 38.4557495117188, 24.7811889648438]"
53,1.7667,"[298.620422363281, 215.610076904297, 38.42529296875, 24.7923278808594]"
54,1.8,"[298.904815673828, 213.793609619141, 38.4088745117188, 24.7787322998047]"
55,1.8333,"[299.238189697266, 212.33154296875, 38.4061584472656, 24.7386779785156]"
56,1.8667,"[299.184417724609, 211.536682128906, 38.4507751464844, 24.7877197265625]"
57,1.9,"[299.402984619141, 209.97639465332, 38.364990234375, 24.7353057861328]"
58,1.9333,"[299.483734130859, 208.402847290039, 38.3818054199219, 24.7607269287109]"
59,1.9667,"[299.662384033203, 207.01676940918, 38.326904296875, 24.7086944580078]"
