,time,object_1
0,0.0,"[311.0, 265.0, 22.0, 23.0]"
1,0.033333,"[310.948387147216, 264.967741967011, 22.0193548197947, 23.0129032131966]"
2,0.066667,"[310.896774243662, 264.93548390229, 22.0387096586272, 23.025806439085]"
3,0.1,"[310.845161340109, 264.903225837569, 22.0580644974597, 23.0387096649733]"
4,0.13333,"[310.793548436556, 264.870967772848, 22.0774193362922, 23.0516128908616]"
5,0.16667,"[310.741935533002, 264.838709708127, 22.0967741751247, 23.06451611675]"
6,0.2,"[310.690322629449, 264.806451643407, 22.1161290139572, 23.0774193426383]"
7,0.23333,"[310.638709725896, 264.774193578686, 22.1354838527897, 23.0903225685266]"
8,0.26667,"[310.587096822342, 264.741935513965, 22.1548386916222, 23.103225794415]"
9,0.3,"[310.535483918789, 264.709677449244, 22.1741935304547, 23.1161290203033]"
10,0.33333,"[310.483871015235, 264.677419384523, 22.1935483692872, 23.1290322461916]"
11,0.36667,"[310.432258111682, 264.645161319802, 22.2129032081197, 23.14193547208]"
12,0.4,"[310.380645208129, 264.612903255082, 22.2322580469522, 23.1548386979683]"
13,0.43333,"[310.329032304575, 264.580645190361, 22.2516128857847, 23.1677419238566]"
14,0.46667,"[310.277419401022, 264.54838712564, 22.2709677246172, 23.180645149745]"
15,0.5,"[310.225806497469, 264.516129060919, 22.2903225634497, 23.1935483756333]"
16,0.53333,"[310.174193593915, 264.483870996198, 22.3096774022822, 23.2064516015216]"
17,0.56667,"[310.122580690362, 264.451612931477, 22.3290322411147, 23.21935482741]"
18,0.6,"[310.070967786809, 264.419354866756, 22.3483870799472, 23.2322580532983]"
19,0.63333,"[310.019354883255, 264.387096802036, 22.3677419187797, 23.2451612791866]"
20,0.66667,"[309.967741979702, 264.354838737315, 22.3870967576122, 23.258064505075]"
21,0.7,"[309.916129076149, 264.322580672594, 22.4064515964447, 23.2709677309633]"
22,0.73333,"[309.864516172595, 264.290322607873, 22.4258064352772, 23.2838709568516]"
23,0.76667,"[309.812903269042, 264.258064543152, 22.4451612741097, 23.29677418274]"
24,0.8,"[309.761290365489, 264.225806478431, 22.4645161129422, 23.3096774086283]"
25,0.83333,"[309.709677461935, 264.19354841371, 22.4838709517747, 23.3225806345166]"
26,0.86667,"[309.658064558382, 264.16129034899, 22.5032257906072, 23.335483860405]"
27,0.9,"[309.606451654829, 264.129032284269, 22.5225806294397, 23.3483870862933]"
28,0.93333,"[309.554838751275, 264.096774219548, 22.5419354682722, 23.3612903121816]"
29,0.96667,"[309.503225847722, 264.064516154827, 22.5612903071047, 23.37419353807]"
30,1.0,"[309.451612944169, 264.032258090106, 22.5806451459373, 23.3870967639583]"
31,1.0333,"[309.400000040615, 264.000000025385, 22.5999999847698, 23.3999999898466]"
32,1.0667,"[309.348387137062, 263.967741960665, 22.6193548236023, 23.412903215735]"
33,1.1,"[309.296774233508, 263.935483895944, 22.6387096624348, 23.4258064416233]"
34,1.1333,"[309.245161329955, 263.903225831223, 22.6580645012673, 23.4387096675116]"
35,1.1667,"[309.193548426402, 263.870967766502, 22.6774193400998, 23.4516128934]"
36,1.2,"[309.141935522848, 263.838709701781, 22.6967741789323, 23.4645161192883]"
37,1.2333,"[309.090322619295, 263.80645163706, 22.7161290177648, 23.4774193451766]"
38,1.2667,"[309.038709715742, 263.774193572339, 22.7354838565973, 23.490322571065]"
39,1.3,"[308.987096812188, 263.741935507619, 22.7548386954298, 23.5032257969533]"
40,1.3333,"[308.935483908635, 263.709677442898, 22.7741935342623, 23.5161290228416]"
41,1.3667,"[308.883871005082, 263.677419378177, 22.7935483730948, 23.52903224873]"
42,1.4,"[308.832258101528, 263.645161313456, 22.8129032119273, 23.5419354746183]"
43,1.4333,"[308.780645197975, 263.612903248735, 22.8322580507598, 23.5548387005067]"
44,1.4667,"[308.729032294422, 263.580645184014, 22.8516128895923, 23.567741926395]"
45,1.5,"[308.677419390868, 263.548387119293, 22.8709677284248, 23.5806451522833]"
46,1.5333,"[308.625806487315, 263.516129054573, 22.8903225672573, 23.5935483781717]"
47,1.5667,"[308.574193583762, 263.483870989852, 22.9096774060898, 23.60645160406]"
48,1.6,"[308.522580680208, 263.451612925131, 22.9290322449223, 23.6193548299483]"
49,1.6333,"[308.470967776655, 263.41935486041, 22.9483870837548, 23.6322580558367]"
50,1.6667,"[308.419354873102, 263.387096795689, 22.9677419225873, 23.645161281725]"
51,1.7,"[308.367741969548, 263.354838730968, 22.9870967614198, 23.6580645076133]"
52,1.7333,"[308.316129065995, 263.322580666248, 23.0064516002523, 23.6709677335017]"
53,1.7667,"[308.264516162442, 263.290322601527, 23.0258064390848, 23.68387095939]"
54,1.8,"[308.212903258888, 263.258064536806, 23.0451612779173, 23.6967741852783]"
55,1.8333,"[308.161290355335, 263.225806472085, 23.0645161167498, 23.7096774111667]"
56,1.8667,"[308.109677451781, 263.193548407364, 23.0838709555823, 23.722580637055]"
57,1.9,"[308.058064548228, 263.161290342643, 23.1032257944148, 23.7354838629433]"
58,1.9333,"[308.006451644675, 263.129032277922, 23.1225806332473, 23.7483870888317]"
59,1.9667,"[307.954838741121, 263.096774213202, 23.1419354720798, 23.76129031472]"
60,2.0,"[307.903225837568, 263.064516148481, 23.1612903109123, 23.7741935406083]"
61,2.0333,"[307.851612934015, 263.03225808376, 23.1806451497448, 23.7870967664967]"
62,2.0667,"[307.800000030461, 263.000000019039, 23.1999999885773, 23.799999992385]"
63,2.1,"[307.748387126908, 262.967741954318, 23.2193548274098, 23.8129032182733]"
64,2.1333,"[307.696774223355, 262.935483889597, 23.2387096662423, 23.8258064441617]"
65,2.1667,"[307.645161319801, 262.903225824876, 23.2580645050748, 23.83870967005]"
66,2.2,"[307.593548416248, 262.870967760156, 23.2774193439073, 23.8516128959383]"
67,2.2333,"[307.541935512695, 262.838709695435, 23.2967741827398, 23.8645161218267]"
68,2.2667,"[307.490322609141, 262.806451630714, 23.3161290215723, 23.877419347715]"
69,2.3,"[307.438709705588, 262.774193565993, 23.3354838604048, 23.8903225736033]"
70,2.3333,"[307.387096802035, 262.741935501272, 23.3548386992373, 23.9032257994917]"
71,2.3667,"[307.335483898481, 262.709677436551, 23.3741935380698, 23.91612902538]"
