,time,object_1
0,0.0,"[92.0, 88.0, 30.0, 37.0]"
1,0.033333,"[95.307690040424, 88.769230241959, 30.1538460483918, 37.0769230241959]"
2,0.066667,"[98.6153825370553, 89.5384610551291, 30.3076922110258, 37.1538461055129]"
3,0.1,"[101.923075033687, 90.3076918682992, 30.4615383736599, 37.2307691868299]"
4,0.13333,"[105.230767530318, 91.0769226814693, 30.6153845362939, 37.307692268147]"
5,0.16667,"[108.538460026949, 91.8461534946393, 30.7692306989279, 37.384615349464]"
6,0.2,"[111.846152523581, 92.6153843078094, 30.9230768615619, 37.461538430781]"
7,0.23333,"[115.153845020212, 93.3846151209795, 31.0769230241959, 37.538461512098]"
8,0.26667,"[118.461537516843, 94.1538459341496, 31.2307691868299, 37.615384593415]"
9,0.3,"[121.769230013475, 94.9230767473197, 31.3846153494639, 37.692307674732]"
10,0.33333,"[125.076922510106, 95.6923075604898, 31.538461512098, 37.769230756049]"
11,0.36667,"[128.384615006737, 96.4615383736598, 31.692307674732, 37.846153837366]"
12,0.4,"[131.692307503369, 97.2307691868299, 31.846153837366, 37.923076918683]"
13,0.43333,"[135.0, 98.0, 32.0, 38.0]"
14,0.46667,"[138.294121791086, 98.9411776545958, 32.1176472068245, 37.9411763965877]"
15,0.5,"[141.588239179143, 99.8823540511835, 32.2352942563979, 37.882352871801]"
16,0.53333,"[144.8823565672, 100.823530447771, 32.3529413059714, 37.8235293470142]"
17,0.56667,"[148.176473955257, 101.764706844359, 32.4705883555449, 37.7647058222275]"
18,0.6,"[151.470591343314, 102.705883240947, 32.5882354051184, 37.7058822974408]"
19,0.63333,"[154.764708731371, 103.647059637535, 32.7058824546918, 37.647058772654]"
20,0.66667,"[158.058826119429, 104.588236034122, 32.8235295042653, 37.5882352478673]"
21,0.7,"[161.352943507486, 105.52941243071, 32.9411765538388, 37.5294117230806]"
22,0.73333,"[164.647060895543, 106.470588827298, 33.0588236034122, 37.4705881982939]"
23,0.76667,"[167.9411782836, 107.411765223886, 33.1764706529857, 37.4117646735071]"
24,0.8,"[171.235295671657, 108.352941620473, 33.2941177025592, 37.3529411487204]"
25,0.83333,"[174.529413059714, 109.294118017061, 33.4117647521326, 37.2941176239337]"
26,0.86667,"[177.823530447771, 110.235294413649, 33.5294118017061, 37.2352940991469]"
27,0.9,"[181.117647835829, 111.176470810237, 33.6470588512796, 37.1764705743602]"
28,0.93333,"[184.411765223886, 112.117647206824, 33.7647059008531, 37.1176470495735]"
29,0.96667,"[187.705882611943, 113.058823603412, 33.8823529504265, 37.0588235247867]"
30,1.0,"[191.0, 114.0, 34.0, 37.0]"
31,1.0333,"[194.647053113981, 115.588232807701, 34.0588234373223, 37.0]"
32,1.0667,"[198.294112294357, 117.17646825722, 34.1176469724897, 37.0]"
