,time,object_1
0,0.0,"[218.0, 202.0, 29.0, 25.0]"
1,0.033333,"[217.827586508788, 201.724138414061, 28.8965519052728, 24.9310346035151]"
2,0.066667,"[217.655172704903, 201.448276327844, 28.7931036229416, 24.862069081961]"
3,0.1,"[217.482758901018, 201.172414241628, 28.6896553406105, 24.7931035604069]"
4,0.13333,"[217.310345097132, 200.896552155411, 28.5862070582793, 24.7241380388528]"
5,0.16667,"[217.137931293247, 200.620690069195, 28.4827587759481, 24.6551725172987]"
6,0.2,"[216.965517489362, 200.344827982978, 28.379310493617, 24.5862069957446]"
7,0.23333,"[216.793103685476, 200.068965896762, 28.2758622112858, 24.5172414741905]"
8,0.26667,"[216.620689881591, 199.793103810545, 28.1724139289546, 24.4482759526364]"
9,0.3,"[216.448276077706, 199.517241724329, 28.0689656466234, 24.3793104310822]"
10,0.33333,"[216.275862273821, 199.241379638113, 27.9655173642923, 24.3103449095281]"
11,0.36667,"[216.103448469935, 198.965517551896, 27.8620690819611, 24.241379387974]"
12,0.4,"[215.93103466605, 198.68965546568, 27.7586207996299, 24.1724138664199]"
13,0.43333,"[215.758620862165, 198.413793379463, 27.6551725172988, 24.1034483448658]"
14,0.46667,"[215.586207058279, 198.137931293247, 27.5517242349676, 24.0344828233117]"
15,0.5,"[215.413793254394, 197.86206920703, 27.4482759526364, 23.9655173017576]"
16,0.53333,"[215.241379450509, 197.586207120814, 27.3448276703052, 23.8965517802035]"
17,0.56667,"[215.068965646623, 197.310345034597, 27.2413793879741, 23.8275862586493]"
18,0.6,"[214.896551842738, 197.034482948381, 27.1379311056429, 23.7586207370952]"
19,0.63333,"[214.724138038853, 196.758620862164, 27.0344828233117, 23.6896552155411]"
20,0.66667,"[214.551724234968, 196.482758775948, 26.9310345409805, 23.620689693987]"
21,0.7,"[214.379310431082, 196.206896689732, 26.8275862586494, 23.5517241724329]"
22,0.73333,"[214.206896627197, 195.931034603515, 26.7241379763182, 23.4827586508788]"
23,0.76667,"[214.034482823312, 195.655172517299, 26.620689693987, 23.4137931293247]"
24,0.8,"[213.862069019426, 195.379310431082, 26.5172414116559, 23.3448276077706]"
25,0.83333,"[213.689655215541, 195.103448344866, 26.4137931293247, 23.2758620862164]"
26,0.86667,"[213.517241411656, 194.827586258649, 26.3103448469935, 23.2068965646623]"
27,0.9,"[213.344827607771, 194.551724172433, 26.2068965646623, 23.1379310431082]"
28,0.93333,"[213.172413803885, 194.275862086216, 26.1034482823312, 23.0689655215541]"
29,0.96667,"[213.0, 194.0, 26.0, 23.0]"
30,1.0,"[212.631578206661, 193.789473260949, 26.1052633695255, 23.0526316847627]"
31,1.0333,"[212.26315719518, 193.578946968674, 26.210526515663, 23.1052632578315]"
32,1.0667,"[211.894736183699, 193.368420676399, 26.3157896618005, 23.1578948309002]"
33,1.1,"[211.526315172217, 193.157894384124, 26.4210528079379, 23.2105264039689]"
34,1.1333,"[211.157894160736, 192.947368091849, 26.5263159540754, 23.2631579770377]"
35,1.1667,"[210.789473149255, 192.736841799574, 26.6315791002129, 23.3157895501064]"
36,1.2,"[210.421052137774, 192.526315507299, 26.7368422463503, 23.3684211231752]"
37,1.2333,"[210.052631126293, 192.315789215024, 26.8421053924878, 23.4210526962439]"
38,1.2667,"[209.684210114812, 192.105262922749, 26.9473685386253, 23.4736842693126]"
39,1.3,"[209.31578910333, 191.894736630475, 27.0526316847628, 23.5263158423814]"
